date,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
2019-01-01,771900.4468,137164.81433,300284.46129,89220.29968,581858.67801,150276.2424,98659.23429,395397.04768,333478.91391,267104.37965,98527.86255
2019-02-01,926901.34731,0.0036229773962283716,0.005041778565001192,0.005571528758438581,0.007421220249231111,0.003678394613031068,0.004270345538032856,0.005406825066879746,0.007445018954514704,0.00478444252018143,0.009554788475068687
2019-03-01,1157200.8462000005,0.0034846295162842106,0.005278049973149862,0.006361714399684703,-0.0020134474918795313,0.004088295014117341,0.004599207009616732,0.006055252571536006,0.005655257764589472,0.006847239900241571,0.008384476837419571
2019-04-01,1072422.6019599997,0.003843005961279184,0.006227185495157763,0.005474631645649327,0.003407797740809726,0.004022022946401167,0.00603977139551128,0.005566794971408951,0.005944922961758225,0.005192524308070906,0.010528230357048647
2019-05-01,1165411.0451599995,0.003817712362827119,0.005639202390637003,0.005055915915754987,0.002696481127026909,0.004264570606594393,0.006166389361863528,0.005031207899133296,0.006049179047223153,0.0056392254971189245,0.00976979172702055
2019-06-01,1129480.4603400007,0.003952425492229247,0.005506238703404701,0.005807734807321935,0.002867197644757192,0.0039551711061184824,0.00501513277994959,0.004885495465076009,0.005634093018766254,0.00563697539921538,0.012077019578770873
2019-07-01,1057194.4095399994,0.0038994048371530496,0.0056113100665604035,0.005631875180216871,0.002806899048096423,0.0037988072645892368,0.0048588525264321,0.005094010878496865,0.0056847628210827394,0.0052916168762992405,0.010712051265165144
2019-08-01,1123117.9315800015,0.0036043561395713653,0.0053064015117752494,0.005710166282428104,0.00272932391552584,0.0037250106411412763,0.005397638842545797,0.005654975179134656,0.0063134991363542545,0.005094030445811124,0.011546845892517118
2019-09-01,1287962.8672499992,0.0037741033073673547,0.005602233409151834,0.005872920625028655,0.0029088293048976544,0.0036388935209239756,0.005273843523320767,0.005302912158217263,0.00570970360768694,0.0052854037873265045,0.012150969161877818
2019-10-01,1157971.3848,0.0036706126298616747,0.006048823879166482,0.005950180274548466,0.0032096755142290946,0.0038114589811819783,0.0060231183079727975,0.006085767569967585,0.0071465849877007815,0.005483807794545727,0.010514307240002527
2019-11-01,1215503.0131799988,0.0036540246750908804,0.006083220286379172,0.006174349272006327,0.0032215696867914476,0.0040614306379468034,0.005458335349031316,0.005649411902177721,0.0067539596147177215,0.005887615944393844,0.009793434794725683
2019-12-01,2597206.32873,0.003771162004659557,0.008987561284128268,0.007631244933879714,0.003833790761078956,0.005328254264726012,0.009059328924062453,0.006005405009853841,0.011112679088557892,0.009794583421091433,0.012188175219129722
2020-01-01,983367.41251,0.0043285771611473595,0.005756975721171056,0.004814856302450409,0.002640994951360285,0.0033060553919882036,0.004838667799869033,0.004551735704436974,0.005433690183782348,0.005857903010170889,0.011701039028749438
2020-02-01,1385795.2716099997,0.003967060769598434,0.005635336008012897,0.005308100555379414,0.002616747802353705,0.0035620022336844003,0.006154374603661102,0.005230714677286596,0.005563166066756347,0.0055960163732665345,0.010846198536359732
2020-03-01,1484380.28603,0.00400308879564836,0.005422947403594581,0.005976407538965823,0.0030893597346161026,0.0034683675214995813,0.005886516209894393,0.005333664349856313,0.0060621306265665415,0.007278140658292928,0.012031621003597448
2020-04-01,1368601.4712800006,0.003716773532165237,0.004973419732408463,0.005481369257209394,0.0028265707869454607,0.0034395687479623414,0.005547967447494356,0.005412689224757276,0.005509404587117281,0.005298105837130788,0.00956662032290903
2020-05-01,1338144.7023199992,0.0034875262725249366,0.005311858961871747,0.006078659239693986,0.002785676321564191,0.0036271848684558505,0.00563067173121637,0.004294364891212554,0.005338105449028933,0.0050553828327983795,0.009391228298741951
2020-06-01,1256715.1011300003,0.00372129737781699,0.00528820914179846,0.005433604342189597,0.00439136987412776,0.0031321186101000782,0.005811085090837837,0.004436113189316174,0.0055937001005462875,0.0053805617734936535,0.01004878824657848
2020-07-01,1281959.1896400005,0.003579910406890258,0.005290382985918028,0.005420111990365739,0.003614006479437842,0.00315982833581868,0.0069007154867046045,0.004983260633428928,0.004905122784854342,0.004647105485961746,0.010617199876507633
2020-08-01,1618300.51389,0.003303826133054451,0.004789708293757675,0.005220417565243524,0.0031434119464492155,0.0030504689269531217,0.005540421000562907,0.0042749262248008,0.00466893004237999,0.0043310064948381905,0.005684418169180849
2020-09-01,1491702.23759,0.0036623067255532925,0.005055216529870946,0.005162833300832752,0.003866691910988086,0.0030134929834862295,0.006390440646143855,0.004698337687851532,0.00527030359621663,0.004707208894788754,0.009133180303677919
2020-10-01,1595661.0565900002,0.0034242920726974984,0.005474048607264482,0.005094795013011516,0.004774533322946656,0.0029920730911593423,0.00553894873100114,0.00449696509944193,0.00492074001379794,0.004370248069408701,0.009711096263990297
2020-11-01,1441949.9894499984,0.003123346882157497,0.005729739961215619,0.005287498795007939,0.00407994774348617,0.0031688794784786025,0.005753497483192908,0.004830985437975713,0.005802918492283037,0.0049003960567130045,0.00907180282786651
2020-12-01,3350835.0068700016,0.0036141305127163756,0.0073679891707780455,0.0059897686488296145,0.006339878209388623,0.003974338610811889,0.006634142220105501,0.005321866268446475,0.006275714339981509,0.006095849335183579,0.011274902251607901
2021-01-01,1158649.52614,0.00322100789274619,0.005001539597593837,0.004098250326868923,0.0030870044220514957,0.0029806239867623237,0.0043813103037988015,0.003934617607973172,0.004271027348504409,0.004245090677043,0.007067492706028919
2021-02-01,1384715.3154300002,0.003148698653111693,0.004697762192101391,0.00423941553846807,0.003663171680308822,0.00310511968111354,0.004226069429728206,0.004289148285112359,0.00478640608683612,0.004235922094027455,0.007687423914115699
2021-03-01,1564420.3011499995,0.003166489399922304,0.005012329361892046,0.004980684181909114,0.003636399316254094,0.0031077380271975017,0.0045184093297562,0.004522323321925949,0.004816155959501573,0.0062461749988728605,0.008259522777318156
2021-04-01,1610958.0028000008,0.0032509883786172936,0.005126176685307451,0.004560531344663244,0.0034646793729638413,0.003096553752094949,0.004307439569674988,0.004638331879427499,0.004914963877645486,0.004631715244759413,0.009520681896514966
2021-05-01,1593268.0203799997,0.0033394365924854967,0.004652161285908237,0.004588786350610937,0.00348530215361569,0.0029665837554732825,0.005233037243381054,0.004335405580175856,0.004711784525371479,0.004359849429293346,0.009502125899823936
2021-06-01,1517556.0036700005,0.0033683876549591954,0.004953923597820786,0.00601327816951479,0.0052463963131840355,0.0029453744276902536,0.003870319862519995,0.003906168347881673,0.004122292487676011,0.006246216466592058,0.009698623770316564
2021-07-01,1533013.9992699996,0.003228784918966812,0.004825249266110948,0.004457789448943144,0.003487300891080536,0.0031959618201827414,0.0036339814175347443,0.004593558198095971,0.004745523566942645,0.004581897468210104,0.008981469519092504
2021-08-01,1380094.9176899996,0.003184864331704149,0.004097560162477154,0.004383569675895462,0.0032365997827494956,0.003105777582395076,0.0045616873565896806,0.004602568010842725,0.004541585620249506,0.0045162120371131514,0.009530351851490225
2021-09-01,1549569.5611199995,0.0036083712491400983,0.004782523908552072,0.004473209216932902,0.0035992030009000917,0.0035136774661305025,0.004090801347680635,0.004569899436525814,0.005915052096794604,0.004802810898911275,0.010585391738561588
2021-10-01,1717557.160800001,0.0030811323591967846,0.0048636201527441645,0.0044927657956320526,0.004012268681836386,0.003241214447393335,0.00380834115922503,0.004549354834641543,0.0051847244624711256,0.004062071843704482,0.009758719025232924
2021-11-01,1715926.25014,0.0032458274933007117,0.004583214415457905,0.00445646168388157,0.004145952007823087,0.003494800253163517,0.0055386098194429535,0.004627526750719493,0.005631685038015875,0.004425544355995562,0.010087026457815411
2021-12-01,4843669.147060001,0.00375709437192754,0.007408784211490519,0.005451687687186884,0.00530246967344534,0.0026382143214163704,0.005066981730421541,0.005788991343119705,0.008710284733678892,0.008557052881464845,0.01403141645651514
2022-01-01,1289728.2238,0.0030731487468314608,0.004543768995682531,0.003618752317525735,0.0034632431768999838,0.0025723315867411545,0.003586169757845198,0.004350168565168654,0.004786647723442695,0.004403050958276128,0.00885141776870561
2022-02-01,1731840.42622,0.002833913797138118,0.004284685501806069,0.0037706483963990934,0.003970010461605746,0.0025916091589838187,0.005147903157719441,0.004429629530819554,0.005399447260416644,0.004221186919779665,0.009839528960022235
2022-03-01,1949020.5741000003,0.003028795580785415,0.005470315021644678,0.003786070878808258,0.008975463613785525,0.003527334910049872,0.002146954061357637,0.006352853095798254,0.005765330480408918,0.007711363168065168,0.008194309827239803
2022-04-01,1900069.6161599995,0.0026387776732851365,0.0036627236066915808,0.0034373511572883832,0.0041528412703033864,0.003429698181903351,0.0028818247529140764,0.003963150979138194,0.004307589147270133,0.0039516528869917595,0.0049782380793381665
2022-05-01,1447944.2014000006,0.0025736003737385827,0.003631614009211674,0.0036070905070548632,0.003937896819002594,0.0021487543472201165,0.003085290209535991,0.0037825552481014326,0.005210084181276828,0.004001237439821464,0.004306119448811817
2022-06-01,2202197.7918999996,0.0030154169632795273,0.0032918708173085317,0.0035599709684362674,0.004512106233807715,0.0022039867048965515,0.003544856922679191,0.00449052492899054,0.0046256093942845175,0.004498106802826868,0.005007094972846571
2022-07-01,1082051.9426600002,0.0026425401931755906,0.003675467295750611,0.004531828677513672,0.006269575856043761,0.0023577870514193597,0.0037836199518778532,0.0037793490636535095,0.004679247290438742,0.003789156853929345,0.006075722350182377
2022-08-01,1603900.3746799994,0.0024104352490390475,0.0032771592008053606,0.003830576035870959,0.00417304611287863,0.0025258531193692894,0.003831088100689246,0.0035431781768977804,0.005289635045595717,0.0034015875995108205,0.0049645213497318255
2022-09-01,1870700.0251899995,0.0025996357848932436,0.003745642257681389,0.003444381406795595,0.004051493499197651,0.0025038133166106957,0.004810757876989704,0.00445333719117652,0.007734160849132163,0.003701899575551292,0.012498429858529513
2022-10-01,1970981.1726300009,0.0024378406671896075,0.0035133878377952873,0.0034006113059919635,0.0050505293747650564,0.0023901599106859726,0.0032511546771057122,0.0037829554443911373,0.006381271391828281,0.0038280521164720557,0.008343620455142866
2022-11-01,1968448.416579999,0.00227011057084539,0.0035027239617381615,0.0033599841428256843,0.004098146633053346,0.002401020192575848,0.0034796528134958737,0.0037473722995125403,0.006131921513462085,0.004266320791933445,0.00832821681460427
2022-12-01,3216903.7053700015,0.0025557519609768612,0.004864574513750744,0.004909792971661169,0.006700340642958203,0.0028168426816036598,0.004573255009345844,0.005521133186167242,0.01427250225349325,0.006322084942454669,0.006742286347736963
2023-01-01,1366921.09596,0.002504752163073003,0.003796815700270094,0.002900020746370568,0.003064841155372234,0.001926208271783221,0.003290792475150354,0.0034779014274559507,0.005526326289095232,0.004102192401031176,0.007897708531724024
2023-02-01,1601981.2578499997,0.0023342995140027013,0.0037703968847234834,0.002777239762332686,0.003792918648559046,0.0021905036162328875,0.003206352587781595,0.003652176915463951,0.006857479770219252,0.004014695013013633,0.009269919070934501
2023-03-01,2001004.4641799997,0.002474383495102307,0.003950077610902527,0.003426655165558347,0.004677574002288783,0.0027176864981800983,0.0034933075946585864,0.003877142747840483,0.006671534487760579,0.004905455662959034,0.008911686823079794
2023-04-01,2072628.2200500008,0.002205772332048786,0.004106872938068205,0.0031714666651668695,0.004516223354028343,0.002033302664444337,0.0031729067650283845,0.0038575271650956007,0.006367157855203284,0.003949766202163944,0.008253201814830066
2023-05-01,1826308.0455899993,0.002209320970039163,0.0038604423908553676,0.003153805388547809,0.0037504025705960347,0.0022375243065224358,0.003206024072373905,0.0042212977231457375,0.007792833323412008,0.0033724514452045154,0.008122056459212436
2023-06-01,2326938.685830001,0.0022789799005952707,0.004070090240997479,0.002982237674296707,0.0038470974357833385,0.0021841626377047682,0.004679398397103492,0.0038364264349543373,0.003482086959283776,0.0038863746081197284,0.01017118468305304
2023-07-01,1823061.1187699996,0.002280081230939678,0.0043168697577657365,0.003069008854948032,0.003698742586567137,0.002373639758477187,0.003187155686591061,0.00372575822509264,0.005874414983492968,0.003492100412583817,0.007848611945315335
2023-08-01,1986685.768500002,0.0021671046187391584,0.004186033404192416,0.003043668208099184,0.003547191078739116,0.00239139048294814,0.0027605729438586,0.0035592284715562326,0.005460488153625281,0.002997065065944605,0.008365023180814566
2023-09-01,2121026.2805299964,0.0022552717548945957,0.004043542603247608,0.002918085798342204,0.003742260075780986,0.0024730143951833604,0.0035366048608875887,0.004601307814979757,0.003770674537523062,0.0032398218346383727,-0.0018840887600616028
2023-10-01,1872703.4951100016,0.0022904598359707526,0.004680512947087959,0.0034431840328459566,0.0038423837864992832,0.003732110245169671,0.003866036470085498,0.004114609650857159,0.004727314858285462,0.0034276955463910528,0.008021462567335587
2023-11-01,2011396.795979999,0.0021541408807859833,0.0046748519931176435,0.0032440244394227468,0.003941789510193099,0.002433525120368199,0.0033831385465814936,0.004056203835383326,0.004883823279302349,0.0037301664391781834,0.007974029883979878
2023-12-01,3361854.36211,0.0025274942848706344,0.006284078494297719,0.0040909214575655375,0.004917330343268812,0.002973749922156119,0.011314610218349787,0.0048465052468022185,0.0059381626197167435,0.006585605503780675,0.008529228393491545
2024-01-01,1759845.3178899998,0.0018436493346907176,0.003925078585378999,0.0024406261093939292,0.0037231248497788883,0.002017291453043163,0.003124079861751184,0.0035013306483808477,0.0035988951130395525,0.0034051740273238966,0.006351733564484385
2024-02-01,1845984.1749200004,0.0018735722305387743,0.0039728673187712305,0.002906767158974439,0.004203438654082558,0.002263006091624536,0.003491824300902806,0.003960856937902525,0.00398313627431253,0.003380142712822943,0.007012891437795375
