,pivdennyi bank,fuib,ukrsibbank,credit agricole bank,universal bank,otp bank,raiffeisen bank,cb privatbank,oschadbank,kredobank,sense bank
04/2020,-0.0199622506585807,-0.004199526502112,-0.0139621734973553,-0.0051507452019979,0.0043412585499383,-0.0052161711078093,-0.0036009092979524,0.0054108536598183,0.0210716135772642,-0.0010216432695412,0.0077934274548531
05/2020,-0.0044310436053853,0.0143537515552338,-0.00698756900599,0.0106861461495831,0.0054219759491935,-0.0003998529944924,0.0001716268837574,0.0075931250193903,0.0327036775336316,0.000657081346742,0.0026100662278217
06/2020,-0.0066417795061361,0.0097667857916636,0.0053235057413908,0.0134853812787171,0.0063640614573535,0.0078139631543493,-0.0001702068622974,0.0032313631643442,-0.0381353091586589,0.0009674585800852,-0.00048572626825
07/2020,0.0069080281821311,0.0206971399275306,0.0048022414093824,0.0051942036513854,-1.2775064848268708e-05,0.0140936478147996,0.0027009116041048,0.0049105534376293,-0.0190712113062178,-0.0030311825966085,0.0089032591745675
08/2020,0.0070768334771894,0.0167623025498002,0.0005956586530702,0.0120594783817189,-0.0001631312126486,0.0065164841647217,0.009944694895879,0.0053132263384898,0.0248405159784924,0.0016279315807346,0.031875450568047
09/2020,-0.0114615832575765,0.0064939796927629,-0.0051876265193811,-0.0119561580459316,-0.0078957280632097,0.0048900255720196,0.0065478997523,0.0049183389416266,0.0027169457341912,-0.0011223167991262,0.0559760145437809
10/2020,-0.0146056858644777,-0.0026341811659845,-0.0080404232431789,-0.0129504828888695,-0.0008844418040712,0.0279119758850257,0.0095394732697729,0.001898769328524,-0.000427668393941,0.0005234096204341,-0.0176444768718333
11/2020,-0.0007530976866506,0.0047743361250116,-0.0095616480075982,-0.0083618220287391,-0.0039197865836014,0.0093962458389955,0.0036087903670166,-0.0044597482939421,0.0291423833939151,0.0017260566546763,0.0025620556886829
01/2021,0.0105536365751556,-0.0018385581615279,0.0074556275333992,-0.0050681729973291,-0.0056051042084036,-0.000272734371434,-0.0071332332420424,-0.0049109029465095,-0.0193421023995484,-5.339014968709904e-05,-0.0067553002293063
02/2021,0.0134737470788588,0.0057586587499602,0.0094559549086032,-0.0007328621315717,-0.0025962724063856,-0.0039919471671472,-0.0052684734904519,-0.005343123381521,-0.0129508993017507,0.0087872312036142,-0.0328976006408893
03/2021,0.0165163490432491,-0.0077691664147012,0.0039032992129844,0.0038703993812653,0.0017669089797466,0.0012971276431258,-0.0032566667751899,-0.0009543103320923,0.0011179414858808,-0.0025567219392873,-0.0270934967616553
04/2021,0.0248067850445898,-0.0114612319090887,0.019078991277086,0.0056010202766983,0.0011072193566545,-0.0110230529926517,-0.0052034697895007,-0.0005036445704693,0.0041169725020039,0.0006118842533353,-0.0103547866365237
05/2021,-0.0207169508801283,-0.0104321018357487,-0.0110108611094138,-0.0006003502203144,-0.004329643984404,-0.0070294872722869,-0.0037133187339028,0.0021660255677025,0.004384559391956,-0.0005492454170897,-0.0037272784930015
06/2021,-0.0062790781554003,-0.0117511451881614,-0.0091898877046922,-0.004432769729748,-0.0034495712825494,-0.0080340032527249,-0.0007499890736447,0.0021251376728037,0.0051998309164749,0.0011567455349031,-0.0106335166268086
07/2021,-0.020969528217705,-0.0075347136283291,-0.002738043498805,-0.0059642453683907,-0.0034260282744464,-0.0008490835620277,-0.0036780485194734,0.0009918591150916,0.0430347138968019,0.0040410270533147,-0.0030134463454445
08/2021,-0.0096907037969554,-0.0028517606016346,-0.0051729568958725,-0.0113346137062816,-0.0030200820456818,-0.0043601675652732,-0.0003744378850925,-0.0007079036124814,0.0080298840740337,-0.0029641500887137,-0.0064734825722163
09/2021,-0.0076961224014587,-0.0083650677163011,-0.0046647252324448,-0.0100707728429182,-0.0057399446468037,-0.0096702527716048,-0.0020859305365213,0.0005565478338859,-0.0604794929267764,-0.0069127461957631,-0.0148895796534489
10/2021,-0.0063477681503144,-0.0196426743499,-0.007932256392304,-0.0002702268931466,0.0012725423044227,-0.0082725978212328,-0.0118056803219471,0.0060802809439986,-0.0323685140705187,-0.0137655995468811,-0.0036892666767905
11/2021,-0.0096745674645743,-0.0240415152806834,-0.0130118263529507,-0.0004132727258986,0.0032985163396309,-0.0174282926142129,-0.0146367684162384,0.0077871235414991,-0.0252280676199237,-0.0224690576174195,-0.0321988882216234
12/2021,-0.0119725674278033,-0.0264458892306907,-0.0101589985623574,-0.0010153695683628,0.0030160137244672,-0.0120588505454149,-0.0126862588708228,0.0085446333890333,-0.0328937023228597,-0.019886564451001,-0.0220282186221483
01/2022,-0.0144864549022748,-0.005710084738547,-0.0024051554559052,-0.0063876998152198,0.0136114423849402,-0.0102137215727816,-0.0101370044139879,0.0042256700119384,-0.0146454822186692,-0.0173871272894561,-0.0313994509834712
02/2022,-0.0078800320155529,-0.016315031302818,-0.0067073159035368,-0.0136267950993359,0.0033884196018103,-0.0230464925846387,-0.0162938628463552,0.0044806356040916,-0.0290369254338209,-0.0253236510461277,-0.0275973017177647
05/2022,0.0018564503268167,0.011940658375075,0.0018865540563609,-0.0217194169200889,0.000557234710168,-0.022334361038601,-0.0187883157941852,-0.0150170457659,-0.0302316481031181,0.0071796939378887,0.0046725824096245
06/2022,0.0002881384135315,0.0208206444901184,0.0068158055831127,-0.0117976839777537,-0.0017338756285068,0.0102118747631337,-0.0011982187162083,-0.0098635455755205,-0.0111220801089896,0.0118955091859847,0.0111057798682531
07/2022,-0.0299852666618223,0.0204813485528141,0.0313177199940392,-0.0020620175701662,-0.0022730128170532,0.0076137144877035,-0.001010345149057,-0.0060794835865506,-0.0322105303036776,0.0072557268133659,0.0081204867314535
08/2022,-0.0176334221055751,0.0046026941887823,0.0195359758464962,-0.0026876865791901,-0.0032228090445423,0.0017779702527309,-0.0007483947383769,-0.0011937015587387,-0.0386316596167611,0.004500613445302,-0.018897163912647
09/2022,0.0292358160771589,-0.0047739183283249,-0.0052493267990371,-0.0086958922869114,-0.0021522926051049,-0.006402996130122,0.0047353174795524,-0.0027799035681927,-0.0041947530653959,-0.0012527706438442,-0.0043158640690521
10/2022,0.0179823002719399,-0.0045022955730777,-0.00667830857202,0.0068750369590614,-0.0084717946039129,-0.0013675629027553,0.0056241039798085,-6.722943120617843e-05,0.0205389144401666,0.0061605731453495,-0.018687018554805
11/2022,0.0160815247043457,-0.0001053671487296,-0.0062115631808735,0.0069369403055675,-0.004487304284829,0.0038849191035419,-0.0011719085966479,-0.0014881504328944,0.034970069648655,0.0044404918871002,-0.0275512802936715
12/2022,0.0304496598476228,0.0277079260031414,-0.0044608665036158,0.0164489477405882,0.0014510117783953,-0.0063328326525048,0.0116654432332771,-0.0063629895525875,0.0268402269158066,0.0186442856546519,0.034916304381114
01/2023,0.0129590589397549,0.0276876277911576,0.0004140880185201,0.0143548756245422,0.0016256654921653,-0.0054340987193989,0.006117464148454,-0.0056065930400527,0.0213915599793296,0.0248893867072506,-0.0006144729024348
02/2023,-0.0042065047532936,0.0222248554415153,-0.0003623669062079,0.0098218224621392,-0.0001231110678015,0.0033537849074464,0.0052892284550941,0.0009375675333879,0.0026998437252031,0.0185640065296315,0.0013742667339252
03/2023,-0.018713624383712,0.0063690858662458,0.0072422342489102,0.0060171888833412,0.0015967485761427,0.0120166915803732,0.0106227348709834,0.0086739961739944,0.026561682299564,0.0209640665027238,0.0332774165134548
04/2023,-0.0265070177438822,0.0065515417051709,0.0023045574743172,0.00577636444539,0.0038863709618494,0.0269655101111505,0.0171957951772093,0.0079536320448018,0.0250154474558435,0.0164105028736689,0.0288675139229281
05/2023,-0.0297885840834134,-0.0004236804065311,-0.0017040371076701,0.0093755734649952,0.0036129000281514,0.0242880979530749,0.0167946186960016,0.0158020352283402,0.0139763689125141,-0.0004707465607802,0.004800693291098
06/2023,-0.0272091069854666,-0.0116150215728117,-0.0083171401013304,0.0129394975599642,0.00328603641452,0.011674777873202,0.0109850956717755,0.0089935331631728,-0.0074531107759645,-0.0089023634229551,-0.0200116687225961
07/2023,0.0728304793382882,-0.0092388484349407,-0.0098965047958719,0.0062467711570319,0.0033090523552552,0.005381121841992,0.0095073226446212,0.0004270293073539,0.00769389289812,-0.0006772181406607,-0.0226066846036342
08/2023,0.0305095550041176,-0.0105944287758421,-0.0069103385444156,-0.0051320316760916,0.0022980584816344,0.0074050639440857,0.0025095063919731,-0.0066001361851311,0.0016676867303173,-0.0013068203408729,0.0165005654013049
09/2023,,,,,,,,,,,
10/2023,,,,,,,,,,,
11/2023,,,,,,,,,,,
12/2023,,,,,,,,,,,
01/2024,,,,,,,,,,,
02/2024,,,,,,,,,,,
