Unnamed: 0,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
01/2021,0.0193858499409773,-0.002896560428736,0.6520440374172387,-0.0295382031269558,0.2659062599862729,-0.0248824691902671,0.2265470989205573,-0.0575302295830175,-0.0059058398194496,-0.0054938942319027,-0.0294434230824216
02/2021,-0.0270228196655363,-0.0719625893265983,-0.1164537117645967,-0.1563087133304085,-0.1726617073942938,-0.1103896218160606,-0.070277234235612,-0.1039183137774159,-0.0475906889560446,-0.0272716459243106,-0.0513556430385706
03/2021,0.1169569527348837,0.0671475038603597,0.0387642618005978,0.1095369302982329,0.1476719789221385,0.1682013986465922,0.1776868474727404,0.0952782667036047,0.1009549936566207,0.0989956738201527,0.1476676526057352
04/2021,0.0187848712850038,0.0451309439696272,0.0332789669492674,-0.0726016191221005,-0.0476616587099204,-0.0260341351720292,0.0159757970734939,0.0729243567259252,-0.0559270138761138,0.052881714145792,0.0213650275901617
05/2021,0.034812726546143,0.0490393745138817,-0.039603703760062,0.0522352221820159,0.0784565906781371,0.0730348027109153,0.0119437429601765,0.0160308830355395,0.0561826965226963,0.028372845847808,0.0501839722515347
06/2021,0.0164053898093878,-0.0514309912706876,-0.0291177133136693,-0.0140347056214671,-0.0359176455507775,-0.0351526762100269,-0.2519563057034241,7.999954329496184e-05,-0.0191347615220619,0.0032691133797451,0.0256760942224032
07/2021,0.056348001003897,0.1230193570146165,0.0289099716101741,0.0107904726727297,0.2133891439160278,0.0954432029292737,0.3209546653527577,-0.0188817926631885,0.0556077356071345,0.043748853830023,0.0404383501758711
08/2021,0.0351047460283231,-0.0642135129674041,-0.0947892989629635,-0.0061974878722366,-0.149655510785993,-0.0017512819512003,-0.0860962334933396,-0.005246909343457,0.0273058346610914,0.048447534005515,-0.0657349946750007
09/2021,0.0139095213898501,-0.0066453121477202,0.1494361921902476,-0.084663781216398,0.147264667337343,-0.0090497552928877,-0.069286118021684,0.0022679936015426,-0.0159854765468234,0.0270847917647301,-0.0012045715223784
10/2021,0.0140924180474446,0.0097186038001602,-0.0573192378460853,0.0381020379471694,0.0163207869127699,0.0169080253178703,0.0540249880905783,0.0539922194415414,0.0549369620255035,-0.0161971135122842,0.0284157410100893
11/2021,0.0377892715520702,-0.0038176798356388,0.0458475103921374,-0.0302071736194355,0.0727155086733317,0.0294456477524074,-0.0663092457509234,-0.0558526918656827,0.0644345471312717,0.0105208795010971,-0.0388391954802221
12/2021,0.0319917236579139,0.0809981176377938,0.0165225630497483,0.0529823250372554,0.7448625191811955,0.0244657919716941,0.101649005050604,0.0624129723569244,0.0337480374295164,0.0512270903560618,0.0857649672155815
01/2022,-0.022441058704417,0.0552764904553646,0.1150952534496954,0.0029515183586044,-0.3990727530394844,-0.0037738493740097,-0.0765446201363633,-0.001939415649627,-0.0082892915820469,0.0366592406289782,-0.0319807387215673
02/2022,-0.0348556711110225,-0.1648910274769582,-0.2124569524352024,-0.1604715339276092,-0.1533029667747046,-0.0534301829358933,-0.21836643408732,-0.0697835364083901,-0.0573439999596362,0.0058426814542222,-0.1386968926372678
03/2022,-0.43701832079254,0.1387475976766814,0.2111822996546903,0.1266667225795419,-0.005596419096038,0.0607546558275313,0.3310388541754261,0.1392563483650708,0.08097200014867,0.19920737004652,0.5208853577240828
04/2022,0.5636892692279938,0.0036788308341686,0.056538743667799,-0.0202903296852567,0.000196754956955,-0.1158313427384928,-0.0067128707141078,-0.0160504562135531,0.0667937786334171,-0.0382399383037083,-0.5086827923698293
05/2022,0.0516745974883154,0.0254983174419827,-0.0599054565566898,0.0035154055671275,0.0301978055784339,0.065493731910708,0.0757679211259345,-0.0310384258589312,0.043313050347117,-0.0218949839020305,0.0530229611496122
06/2022,0.0638867312802538,0.3329478239904335,-0.0552945368401903,0.0083866743824359,0.0626554727251829,0.0965982727737746,0.4459711282414802,0.166005230157767,-0.1600167392681561,0.4867406632526971,0.2857929593515229
07/2022,0.0547140436657445,0.050451032836418,0.1071695708847608,-0.0255421292847579,0.137846160171408,0.0359071661251582,-0.1416837846009093,0.0876326889646113,0.0130706094867441,0.0919896985216677,0.1467656156399552
08/2022,-0.01560980008709,-0.050328181253969,-0.2731496235057562,-0.3064042692872818,-0.2532818683328421,-0.0331603930913775,-0.0843378080498215,-0.0250073061954226,-0.0331415850984253,-0.0647313807155995,0.1952611792269833
09/2022,0.1614765957997945,0.0612493615173586,-0.0325097890607609,0.1756259445093406,0.6295985845836078,-0.0065083107714866,-0.0141964674754505,0.0543204447278102,-0.0688031586450731,0.0113543050823607,-0.0221242037653695
10/2022,0.0559367303161268,0.0783276570221565,0.044607501353596,0.3464820833544251,-0.1308005185821181,0.1030222934015214,0.0587720627076286,0.0371288787255563,-0.0444397646034184,0.0715784401179859,-0.0335604457761664
11/2022,0.0506091270369568,-0.003826388834146,-0.0082116183919312,-0.0166354378559686,0.035017725047119,-0.0085852141816703,0.1199996016943905,-0.0370027354674002,0.0998376751483711,0.0362767690628185,-0.0492152070321575
12/2022,0.0780931848097377,0.0196224760937402,-0.4243796990169339,-0.0844917841557767,0.0278094847468162,0.0460627508888615,-0.0546453558756575,0.0142021453864948,0.3466619902544441,0.0104420099951931,0.0616167983600708
01/2023,-0.0437295588337142,-0.0596773441447232,0.8662712990388735,0.2864837453997217,-0.0113549945140231,-0.0323671350656625,-0.0921767824716576,-0.046665883869926,-0.2526190945203396,-0.090615157112697,-0.1204971429304809
02/2023,-0.1276932119186163,-0.1050330585515927,-0.153024663627176,-0.3328702962273521,-0.1650055414967661,-0.2092982121600413,-0.1736239583481612,-0.1394827127931652,-0.0565677262737221,-0.1007406591124138,-0.089166381595241
03/2023,0.086571153555607,0.0639061080399197,0.1150960091585509,0.2925562894296118,0.0613808236911872,0.3499899405945819,0.0635633292732942,0.062010898127061,0.1064909364316688,-0.013199703177263,0.0665821500654333
04/2023,-0.0247616508630937,-0.080571932309057,0.0702063426664525,-0.1546663362951484,-0.0488377961954766,-0.1953940722320759,-0.1332985693815493,-0.0470236792794503,-0.0626722150154409,-0.0254021994382043,-0.0668921518643896
05/2023,0.0205893195601734,0.0145590996794791,0.0162360496078457,0.1572830454950742,-0.0442053519371979,0.0687741320622801,0.205643301323287,0.0771204411107369,-0.1660829005627419,0.0530129765974156,-0.0016903824125299
06/2023,0.0269794422533453,0.0478161588047776,0.0898079871383938,-0.0239542423864925,-0.1596779913661191,0.0183942744337872,0.0588042124303,0.0493579654681959,-0.3485397564161991,-0.0292952972151298,0.0337803890653169
07/2023,0.0264660890892132,0.0296159740832653,0.0650644834226559,0.167091674019048,0.3703835490076645,0.0877103880187135,-0.0072704088337426,0.0586309371677042,0.9191134439091846,-0.0023046982032139,0.0615154566745552
08/2023,-0.0044671974910988,-0.0090733187859864,-0.0611263552626528,-0.1037192381607891,-0.0267516395592066,-0.0828945487243251,-0.0214481407786837,-0.0103791821623553,-0.033097709503182,-0.044091854201388,0.0203453294682069
09/2023,0.0126518613520585,-0.1079888234321019,-0.0223036072517894,-0.0416436977123154,-0.0136293391701256,-0.2677522052585527,-0.014118704872398,-0.0570181315002885,-0.2417507680603818,-0.0897465904554613,-0.0274743358908101
10/2023,-0.0169800832117993,0.0638924227582478,0.0235836863665368,0.0041629964803677,-0.134801204306157,0.6119998800018644,-0.0317738418161043,-0.0420636037244175,0.4997812937929007,-0.0300166602787451,0.0121186566693918
11/2023,0.0309161894230189,-0.0557121606651495,-0.0110218065966604,0.0089980006356711,0.0985431751271699,-0.2265681070173646,0.045136972855942,0.0300556715390585,-0.1542747227960373,0.074898601615962,-0.013650332771926
12/2023,0.0368714365191762,0.0607879606052954,0.0182185757132389,0.0154929275591313,0.1086198973466547,0.0721631483882896,0.0061838437694403,-0.0030583271052054,-0.0233953362092388,0.022755029902493,0.0756276642036455
01/2024,-0.0859225535823202,-0.0174460942065247,-0.054994640578685,-0.0426915215110822,-0.1066051502158076,-0.0343832837383224,0.0203357604620819,-0.0175476399104989,0.0111108143767204,-0.0661245555454854,-0.098780145057929
02/2024,-0.0887881169197555,-0.0530652277711526,-0.0518990969293824,-0.0631063554359347,-0.0307978692141478,-0.081924265822892,-0.0518854523488703,-0.0591318549615068,-0.1018202517223328,-0.0517946905891076,0.0206184434503782
