Unnamed: 0,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
12/2018,,,,,,,,,,,
01/2019,0.0363604785781512,0.017211668718674,0.036836953310239,-0.002302872576564,-0.0592855271631518,-0.024991653508072,-0.0318118054018206,0.0064068173896456,-0.0626920363731856,-0.0698823059596515,-0.0371643425674574
02/2019,0.0157837958961319,-0.0103506704287187,-0.0193670209651557,0.0580756643747559,-0.0307564471378047,0.0191567010791295,-0.0385216158769691,-0.0388027289470906,-0.0457374056672149,-0.03287274421277,-0.0299630442026932
04/2019,0.0421436515625908,-0.041474624220124,-0.0051039068307653,-0.0150722423384195,-0.0388516176315608,0.035366410702095,-0.0146151663804238,-0.0147235820588026,0.0153364092428545,0.0486601780801008,0.012263482815606
05/2019,0.0455340673677653,-0.0478713716815615,0.0184187259636401,-0.0051075872479251,-0.0008607142667932,-0.013280928982333,-0.0092214719465365,0.0197101410215303,-0.0300146506828568,-0.0680669321077966,0.0434289362963737
06/2019,-0.0313702533270769,0.0098777647809771,-0.0371113376200087,0.0360656842057796,-0.0293349784915601,-0.024494970778084,0.0053944862641277,-0.0778621728090831,0.000335956038961,-0.1305234911611836,0.0092330262997692
07/2019,0.0340774203623672,-0.0196225019839566,0.0145742214730872,-0.0489087392233195,-0.0016105164681599,-0.0747751893781351,-0.0091235578760385,-0.0393616291599487,-0.0002194341735705,0.0994346403623027,0.0187664018585376
08/2019,0.0056887113714718,0.0189892395104442,0.0615716815506355,0.0275026768958088,-0.0365480635514139,0.0188004114020556,-0.0043596984643208,0.035512168896693,0.0161333675755446,-0.0264274710376297,0.0272428760585823
10/2019,-0.0119186840922853,-0.0333679780779792,-0.0002831414422547,-0.0075261094461596,-0.0132510234902689,-0.0131438645135546,-0.0331766527122919,-0.0199849629215863,0.1096715561831533,0.0265224282581417,-0.009783988892188
11/2019,-0.0061959089594756,-0.0432446226609507,0.0482168527014112,0.0098032773842102,-0.0093837645323644,0.0175717199555669,-0.0084814257419956,0.0405561996407937,0.0516516937649602,0.0040951809442801,-0.0333929668177738
12/2019,-0.015886968672729,-0.0170045915758081,-0.0385373454522257,-0.0113020520936676,-0.1694319117825421,-0.119810020933796,-0.1785017118724642,-0.0273669334045485,-0.035526456863459,-0.0937243234897314,-0.0204081162017196
01/2020,-0.0085616987339441,-0.1031134801252667,-0.0691195336325165,-0.030561998066018,-0.0801106030064662,-0.066419388542449,-0.029970792529016,-0.0864643231747762,-0.0258391986968117,-0.1080874028499452,-0.0058499078855179
02/2020,-0.0041589417351503,-0.0538246745625689,-0.0283708012687856,0.0014096936910754,0.098937170121292,-0.053475347936405,0.0207861465358487,-0.0273188653425701,-0.0180751638899947,-0.0081961078385317,-0.0095711234598072
03/2020,-0.0200595518854929,0.0611223795205884,0.0003878311870983,-0.0357359565458726,0.0891673522506757,0.04392528625933,0.1468214952996462,0.0242056923962137,0.0069959498560272,0.1439489624548009,-0.0039282218504475
04/2020,-0.0754591557678239,-0.0265517267272994,-0.0130414800724357,0.0153652355261679,-0.0243215357298514,0.0325157762973635,0.0054732560182437,-0.0476179413212908,-0.0626526456953417,-0.0705280911019656,-0.0762334900212092
05/2020,-0.0260694844884408,-0.0852354635679254,-0.0904902539038315,0.0019988104718255,0.0003985616746651,-0.0827695230966873,0.0238765566915619,-0.0354578412053805,-0.001069328757263,-0.1568085394243703,0.0089132595558341
06/2020,-0.044734214276051,-0.036368810571372,0.0160238047772256,3.582166334625825e-05,0.0779595785920437,-0.0704660904317361,0.0274781937288284,-0.0636084655139891,-0.0068659173788467,-0.0737084996614594,0.0517489144172103
07/2020,-0.0332010274731464,0.0443336436691479,-0.0400796945260333,0.0198499710788642,-0.0588908657851539,-0.0132517487564998,-0.0423744353454159,-0.0105761843099622,0.0233370233094383,0.0324220590561437,-0.0277449810544677
09/2020,-0.0328106304793556,0.0038200033911679,-0.0446249345013589,-0.0028701326306316,-0.0674902574128941,0.0173216409130514,0.0113270785868966,-0.0348832746730011,0.0204399934165491,-0.0230372586493307,0.0085779846154869
10/2020,-0.0321621638106254,-0.0401923134417371,0.0166468824794938,-0.0307289940317441,0.0200447114161426,0.0278440737539371,0.0885211163224528,-0.0092319087015166,0.0439224448190653,0.0005853029722395,-0.0189956867936115
11/2020,-0.0002955796635933,0.0154045273335083,0.0377425551152679,-0.0293836372854193,-0.0127457276477587,0.0534992531894058,0.0064169242469689,0.0594436560979865,-0.0213337925516312,-0.0907086099075153,0.0356140989793338
12/2020,-0.0822365144484704,0.0347932015015133,0.0452489557080779,-0.0613480782741346,-0.0164296006771534,-0.0699817470937294,-0.2551380793030763,-0.0580597731419065,0.029984802943012,-0.0321567086079637,-0.1137150615804214
01/2021,0.0349175823659142,-0.0725550114623139,-0.0545370071010428,0.0025937976023178,0.044981371081936,0.0082944179648773,0.0190539893125913,-0.0402059828910418,0.0122844331898999,0.0582857803995715,0.0378544340243174
02/2021,0.0089787768806242,0.0246005934147766,0.0323871396778556,0.0119663263398761,-0.014317394723751,-0.0192771823590864,0.0908902782695431,-0.0028147409376581,-0.0576909765389956,0.0390764922696973,0.0289467218469987
03/2021,0.0479448485449842,-0.0826740799849254,-0.0727117841713548,0.0476027796602525,-0.0751506535365846,0.0045869477932132,-0.054275095235543,0.0463808611966158,0.0020411242723765,0.045339748357051,0.0087282993067077
04/2021,0.0200991189878634,0.1154987564782985,-0.0427086284971791,0.0363806179974826,-0.0268535629733974,0.0744944125249096,0.0282419973826619,0.0222155372615506,0.0297105066623148,0.0350554726313097,-0.0051939813268997
05/2021,0.0296220211209912,-0.0720084200685955,0.099133844474782,0.0193060440015964,0.0331572106729651,0.0125551010371831,0.0320722749145339,0.0229621961270676,-0.0202716049710598,-0.027052604422379,0.1005849559807061
07/2021,0.0236827514403614,0.0672393601544061,-0.1140116185406751,0.0147228498490974,0.0107749214658308,0.0070605284176359,0.0277038966280021,-0.0030041754432249,-0.0186721919170116,0.0479547621427087,-0.0093663786479181
08/2021,0.0417688681243211,0.0947010209065841,0.1499629422993631,0.0116354627895056,0.1146932513124576,0.0408683870558546,-0.0136965651035162,0.0213755119713512,0.0851847499454108,0.0490827381917475,-0.0227658561336314
09/2021,0.0022817601016735,0.0266774300995982,-0.0900871154875726,-0.019739174451643,0.0087664018030781,-0.0114255573976134,-0.0586413874978394,0.0316221003275096,0.0350118932452236,0.0242010934995513,0.0281764821815599
10/2021,0.0037613058209335,-0.0276650228298587,0.0600840523713959,-0.0117027464874045,0.0637931573277177,0.0489320286246792,0.0955136690910032,0.0329028013158323,0.0204526695389861,0.0403750745476767,-0.0191721963842768
11/2021,0.0252109708956211,0.0433476879224896,0.0328147397266838,-0.0222140044470096,0.0022719975623199,-0.0120801011073516,-0.05355773896411,0.0494457044371503,0.0262972167200417,0.0684617072345332,0.0220625777666834
01/2022,0.118308440628897,-0.0088187364405298,-0.112063574219566,0.059101603225824,0.0442601371628532,0.1001530411380209,0.0594369301768507,-0.0142666668079395,0.0351384170763118,0.0256612966817726,0.080720758520137
02/2022,0.0714710330352466,0.095182451940093,0.2288232757536663,0.0400334892163143,0.0010013324578861,0.0331533412815576,0.3681396649784489,-0.0003680069761525,0.1456970758739906,-0.0076240148124494,0.0289461612502976
03/2022,-0.150428985961701,-0.1413931125722257,0.0128408505967452,-0.0741756764535621,-0.0492190010909845,-0.1333265355075424,0.1292196241977314,0.0019250160176755,0.0886694414258886,-0.0828821130967947,-0.2543409351124146
04/2022,-0.0051283237429904,-0.0671788892034691,-0.034755277980023,-0.0116317113754204,-0.0366598521647667,-0.1049640041362764,-0.0690167638461527,-0.0481962227999211,-0.0033778044463266,-0.0732268412787424,-0.0603016042004402
05/2022,0.0180489503213121,-0.0060562768791065,0.0107361021091834,-0.060314629026671,0.0243398496331195,-0.0040216581295656,0.0578518996855002,-0.0272854018788137,-0.0129934919153578,-0.0461805656806688,0.0031631634749187
06/2022,-0.0936214995501533,-0.026919868308501,-0.0681770527393135,-0.076324698508678,0.0189063925119294,-0.0523930897661373,-0.0769998385713173,-0.0356513152049648,-0.0585480571738029,-0.105288254513234,-0.0648286387768972
07/2022,-0.0735825952837275,-0.0399928118969908,-0.0418389569102596,-0.0732583907625488,0.0475999264869377,-0.0383842770235727,-0.0219488988924171,-0.005462727974591,-0.0195933475086096,-0.1700136462777427,-0.0888693480338457
08/2022,-0.0301735721812047,-0.0511976412539181,0.0165872622842799,-0.0770401541829101,-0.0257504436762002,-0.0579150047032482,0.0084954988670564,0.0027346317069683,-0.0499651478804039,-0.0074260699160427,-0.0469374924022059
09/2022,-0.0305481285511151,-0.033052020996672,-0.0423816774750231,-0.0479622818556522,0.0007181589036555,-0.0300680157253635,-0.0858040601346177,-0.040760854584435,0.0317597271220757,-0.0413412392631574,-0.0867211471375628
10/2022,-0.0538964568981589,-0.0693426759244278,-0.0794772380283097,-0.0652929357436276,-0.021676241898709,-0.1038266848972766,-0.1061995751235558,-0.0594137899679797,0.074762016476795,-0.1183917264877595,-0.0428321286940641
11/2022,-0.0090876424872542,-0.0724435469649942,-0.0469955684226643,-0.0753974387701333,-0.0320901720631264,-0.0801723451389735,-0.134920024506195,-0.0548435067744234,-0.047492286250791,-0.0453264663496912,-0.0420978202963967
12/2022,-0.0781304427374287,-0.0846565973324208,-0.1029397902942488,-0.1052100659484803,-0.0591281037838721,-0.101941093573992,-0.2192557126673583,-0.1038882803418147,-0.1204571831745165,-0.1664262013716786,-0.0737735616817736
01/2023,0.0376631608112298,-0.0471043392943764,-0.0257005068533309,-0.0724563784412871,-0.0304729381392245,-0.0596175801417554,0.0090221251683921,-0.0556131637378995,-0.0081087026334683,-0.0561433153397589,0.023309562452435
02/2023,-0.0304557370737916,-0.1144423761146131,-0.0073811104841081,-0.0166987319542065,-0.0520450671114487,0.0366464106603197,-0.1184129269586728,-0.0107152250346997,-0.0802122018856454,-0.0689318372721204,-0.0218337122457284
03/2023,-0.0054703180352567,-0.1356403284748337,-0.0176448495121869,-0.0557415795448695,0.0175535258994157,-0.0930331370420352,0.0227721778874583,-0.0015554718693226,-0.0175049365956934,0.0058843709518978,-0.0101092116690436
04/2023,0.0116338135479681,-0.0600514347165674,-0.0113889088477145,-0.0304046877890086,-0.0366525933966483,-0.0957752717429542,-0.0505739747495411,-0.0870870279424436,-0.0126575901119424,-0.0996210234026324,0.0303599173046182
05/2023,0.0353355005656801,-0.1346528383000457,-0.0211416451290162,-0.0179645789274438,-0.0185278847706052,0.0446041401988941,-0.0826284878152353,-0.0184487627839283,-0.0335356667220728,-0.0735714606266603,0.0496896899456293
06/2023,0.0306459898951021,-0.0861354667568066,-0.0402727804346959,-0.0192230666351781,-0.0151272222472288,-0.015951030974453,-0.0492741869258204,-0.0439993576123851,-0.033638789921208,-0.1807107349359588,0.0096148389509698
07/2023,0.0412719270043155,0.0216048428456687,-0.0436232753380518,-0.0360363440192109,-0.033386465653012,-0.0204191754597203,0.0138239078178015,-0.0494052597943774,-0.0030914542068104,-0.0521852673813407,0.0322179246833211
08/2023,0.0561274437125602,0.0579983485341104,0.0263603661037457,-0.0366167961908349,0.0081107298289286,0.0407352005701069,0.0304983105540297,0.0347440620629833,-0.1205561933178825,-0.0518929300489696,0.0416856248748669
10/2023,0.0185871474037917,-0.0478111833354617,0.0005630384611698,-0.0391504466292828,-0.0084552244065755,-0.0268303861329697,-0.0160591074017603,0.0463981635421704,-0.1004591637193322,0.1280104573688172,0.0538205680994812
01/2024,0.0537264606869627,-0.0583202903126763,0.043348629920819,-0.0332870111254591,-0.0006773035093299,0.0050439624110198,-0.001720938424751,-0.023640600227769,-0.0078449428293465,-0.086519530205308,0.0901208216235773
02/2024,-0.0218257650703053,-0.0706549330206737,-0.0251837983703863,-0.0036995166340951,-0.0183920289737073,-0.0133690522954977,0.0143868089815972,-0.0221365848362307,0.0129001225835398,-0.017413515492625,0.0026358406431472
