,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
01/2019,6669.62402,3706.20038,1495.98443,459.24347,4094.64813,3402.94288,171.40125,13965.1377,14996.61148,20222.7426,8308.16558
02/2019,10993.4274,291.79254999999966,4806.80372,688.8603300000001,20306.44976,5176.939179999999,169.28516000000002,17940.11764,20359.573580000004,18020.71233,4956.368629999999
03/2019,17524.50098,2939.54703,2268.049009999999,1782.0821399999998,2732.132959999999,3026.793089999999,144.13833,14730.504340000003,1773.5560399999958,111211.4088,13158.177720000002
04/2019,8436.83021,2187.20644,4565.76892,1185.5423000000003,2824.5458,2322.0742800000007,245.69539999999995,12898.95072,2501.0573500000028,15943.903789999982,5391.822189999999
05/2019,9005.740149999998,2518.879010000001,2893.09124,1155.5587699999996,3505.374799999998,2646.9262899999994,165.61472000000003,22184.19878,4793.748439999996,14735.654119999992,9976.978509999995
06/2019,6574.758529999999,2367.68029,2430.5013700000018,2063.11016,3219.080900000001,1511.9599999999991,314.3999399999999,10280.905579999991,12697.883970000004,14033.054570000008,38556.37748
07/2019,35533.07001,6290.774679999999,3869.513139999999,5220.788059999999,12120.67858,1658.6921600000023,1434.50666,15005.373780000007,5078.862820000002,14653.459029999998,38498.04001000001
08/2019,91594.62477,2516.243559999999,7540.295099999999,944.2646200000016,3682.488750000004,2102.9815899999994,276.49298,12877.80051,20384.84070999999,8926.40433000002,16723.248449999985
09/2019,20824.38228999998,536.1246100000026,36039.43393999999,1162.781229999999,2902.340019999996,1739.709780000001,938.29907,12187.878759999992,9047.22011000001,12504.228199999983,2473.0369599999976
10/2019,13528.664370000011,1239.3633100000006,1744.6620000000112,742.3613600000008,10604.898399999998,3318.12629,845.3680600000002,13020.370909999998,52283.89233999998,9700.56641,5390.894239999994
11/2019,392559.16053,951.3575300000012,2359.061409999995,1306.6208799999986,7381.363389999999,6349.895079999998,310.9539699999996,13573.425850000029,12788.910320000025,12122.764640000009,14375.79463000002
12/2019,131661.59947000013,1037.9569399999964,5833.108630000002,7905.530220000004,7268.526940000011,3918.044329999997,278.0583200000001,12541.57660999999,83027.93385999999,26611.056909999985,16266.40036
01/2020,13126.27649,2214.10401,32059.49278,187.72688,2657.39473,1221.85422,236.70617,9273.30533,23795.84015,16657.9696,7012.77051
02/2020,29102.95892,604.97363,4713.0418999999965,1326.29555,2852.6190800000004,2105.8365300000005,890.3492800000001,10129.35702,48843.80888,8437.04463,7144.08201
03/2020,21949.210869999995,2094.53851,2076.1542800000025,376.1846900000001,1417.7565799999993,967.2467299999994,415.09827999999993,11968.24135,30426.469979999994,121975.80703,91350.64988
04/2020,48553.36255,8504.609230000002,1314.881730000001,453.54262000000017,5653.93996,1118.8772200000003,229.02583000000004,7655.600120000006,22900.12288000001,10576.942890000006,3991.434930000003
05/2020,31073.680129999997,6019.912339999997,2577.0020900000018,1113.0647099999996,5935.3277,2000.20384,440.05722000000014,9307.356619999991,18385.49890000001,7960.649839999998,3591.3846099999937
06/2020,27544.05753000002,1117.825840000001,1724.7689399999945,131.16766000000007,5466.287469999999,926.1493899999996,157.48336999999992,13557.523520000002,34903.35102999999,16788.50258999999,40589.37823
07/2020,17095.894319999992,1201.6658099999986,3572.108340000006,1452.5430299999998,4962.971440000005,1335.46918,218.32468999999992,21932.54258,34745.721029999986,9409.958710000006,10457.771609999996
08/2020,25129.040669999988,2908.8147800000006,5116.743410000003,220.6882800000003,3812.392550000001,-135.57335000000057,2047.9398700000008,16292.386469999998,17561.09686000002,10713.650170000008,7152.345319999993
09/2020,39764.58588,2149.0488000000005,3955.5591899999927,651.37817,2933.670249999996,876.4804700000004,326.5648599999995,11985.79423,57497.85414999994,14591.99067,2415.25483000002
10/2020,30964.252940000035,1020.4911700000011,8121.000039999999,2823.3219900000004,4317.239610000004,2693.87514,1315.8559999999998,12055.07495000001,35247.16195000004,12863.003609999983,2900.566040000005
11/2020,15809.04595,607.8839499999995,11002.363970000006,3698.953680000001,6732.825879999997,1486.8973399999995,1230.8030499999995,8685.700329999978,26552.85618,12193.62606000001,7018.103849999985
12/2020,37614.13767999999,4077.139189999998,13630.355759999991,3829.66828,15598.05012,948.14005,964.671049999999,30280.24840000001,84035.33796000003,17814.093309999997,18918.88924000002
01/2021,42186.81601,591.84623,13618.657410000002,643.75099,5686.21552,1645.581,667.4585400000001,7845.2774,27564.20488,14658.39976,6416.740220000001
02/2021,45543.92160000001,2978.19225,12957.376719999998,8766.05464,4741.6832,6451.56053,953.8728499999996,20098.86295,28676.41952,15144.632839999998,110508.18028
03/2021,59254.68609,3515.49148,19457.72846,2506.5984199999984,64267.76143,7775.647159999999,1509.6292200000005,17213.256,146151.01615,125882.86552999998,89335.51955000001
04/2021,30243.83462999997,14072.5506,14625.609920000004,3068.8170900000005,4722.089720000004,3639.043510000001,902.61433,19812.657830000004,87136.19026,7079.118520000018,28655.78011999998
05/2021,16059.317520000011,701.1675300000024,12445.274570000009,2523.1961100000026,6940.144270000004,4295.384599999998,761.8185099999996,9236.857809999989,23237.17168999999,3791.615120000002,58183.1225
06/2021,31942.92418,151.5918700000002,15690.815489999994,4224.024249999999,7000.758999999991,-226.01843000000008,652.2517600000001,10442.626610000008,28497.415969999973,32651.695799999987,75788.29393000004
07/2021,19966.19881999999,2368.149519999999,14975.050709999996,1942.9248899999984,10956.132240000006,1598.5763700000025,3506.291540000001,8722.060930000007,27122.685890000022,16081.948900000018,160434.72762999992
08/2021,20143.53194000001,910.8607000000012,15643.163280000008,1120.1337400000011,4289.702439999994,1379.65409,714.2402999999995,15170.83416,39053.89022,11911.798710000005,4486.296990000061
09/2021,75642.00346000004,1661.96515,20710.29849999999,1794.297749999998,5478.72176,1289.275529999999,882.3735299999989,13155.980639999994,28239.305890000014,19829.16843999998,3986.901930000051
10/2021,17860.80708999996,2442.12227,18771.85712000003,587.6153800000029,7658.888640000005,5919.054169999999,963.739590000001,8864.928509999983,34718.98274000001,11095.739319999991,29770.093179999967
11/2021,31316.444300000032,238.2491799999989,20831.764739999955,323.16303999999946,9061.02231,7448.349820000003,5334.215930000002,13819.801480000038,55736.13506999996,16852.959319999994,171868.02734000003
12/2021,33442.75185,538.6435300000012,23992.014920000016,2574.01973,8597.621289999995,18384.47649,1503.2007799999992,13349.437999999996,83326.75164000003,11176.625620000006,-75811.84175000014
01/2022,24780.73702,856.18544,15287.04187,866.2059399999999,4774.44229,2470.03456,555.36931,12257.70091,23216.43479,24974.66644,15751.48299
02/2022,19155.86536,756.4746200000002,17205.946730000003,846.0215200000001,8557.147830000002,2382.35004,1649.2531800000002,7358.10398,21586.67867,9274.919650000003,7792.711029999999
03/2022,56010.05739,2159.82721,3271.0096499999963,1793.4781899999998,867.181419999999,1334.439010000001,193.01444999999967,535.987970000002,6823.108910000003,129886.40489,16143.49083
04/2022,12664.381999999998,47.89316999999983,4338.005140000001,473.77890000000025,2838.1024100000013,3112.040609999999,399.4065800000003,1514.87183,7863.3812499999985,1987.3258700000008,27335.429370000005
05/2022,2652.6009600000107,43.7807200000002,8837.305700000004,13601.25477,1685.6530999999995,195.48347000000103,502.99372,954.0470999999998,5349.22698,577.5076599999738,16977.79943
06/2022,108532.82761,1025.50114,11426.15399,256.7038799999973,37715.20151,7524.1222,398.47919,6600.077109999998,6252.660789999994,19177.42968000003,34478.0791
07/2022,11986.930969999989,211.0279099999998,11854.147809999997,568.2030000000013,19493.59152,5189.189900000001,1023.78386,3241.495310000002,26927.643030000007,26081.53193,14925.07329
08/2022,8781.647280000005,266.79028000000017,10068.873080000005,210.26451000000088,4345.358939999991,16291.194379999995,704.9110199999996,4736.776249999999,13048.702139999994,6079.66545,26242.277830000006
09/2022,9339.166820000011,3642.76895,10065.922749999998,1598.0708799999993,3286.487030000004,156.074950000002,1078.2154200000004,3865.633219999996,17122.28652000001,4595.376909999992,596078.8236900001
10/2022,8624.29256000003,2508.194950000001,9884.037819999998,1013.0189900000004,13168.13996,4902.636599999998,1076.6790599999997,2424.682360000006,13129.699080000006,6619.174090000015,12816.857549999955
11/2022,201800.22525,1387.9078599999991,12124.38122000001,2776.6238200000007,4516.617119999995,1144.650330000004,832.8805300000004,3613.2386499999993,9146.951659999962,3788.415159999975,93817.25737999997
12/2022,147480.53435000003,1170.6726799999997,18526.61033,8274.89846,12097.945690000008,4232.265909999995,875.2957600000009,6041.722719999998,56029.83947000004,43077.21035000001,6153.56276999996
01/2023,18566.14265,168.34339,15843.12784,564.57983,16855.73145,5670.23301,1072.02206,2359.92471,9643.12331,11806.88678,11013.1546
02/2023,9861.59147,207.75327,14186.64261,2317.3144,3488.509170000001,4174.42527,791.0194999999999,2107.23634,32433.67785,7099.166370000003,23212.55506
03/2023,23624.02304,2085.02653,18158.32205000001,1096.82937,65405.011390000014,5096.621160000001,462.3717899999999,2010.45128,17267.74014999999,149948.48802000002,37169.34821999999
04/2023,29357.968050000003,1882.6933900000008,25236.147139999997,1840.4182800000003,11541.277919999991,2280.31934,1226.23565,2222.3366000000005,13407.00650000001,9475.658659999986,14264.348710000006
05/2023,417241.59881,274.65849999999864,25667.38638,1049.5737399999998,16310.522629999992,1991.2047500000008,2718.6183100000003,14635.54512,25687.779119999992,6338.293460000015,12951.256290000005
06/2023,39999.09314999991,1257.073840000001,29166.31395000001,1282.91057,19008.924180000016,1277.4456800000007,5586.585689999999,17531.347139999998,20072.346910000007,22501.332809999996,17809.410879999996
07/2023,13329.009440000053,793.5721199999998,30653.10870000001,1527.9037099999996,2764.669609999982,768.5459299999966,4210.223580000002,3981.29219,13391.216989999986,3535.373040000006,47359.316630000016
08/2023,13284.659390000044,189.09616000000003,27270.897599999967,1151.9378100000013,5130.577020000026,4736.54506,4800.886740000002,12103.958940000004,19258.01852000001,8890.26463999998,10864.79892999999
09/2023,31140.68319999997,5791.83319,31581.49463,4736.595810000001,12761.11785999997,2281.508380000003,3441.138579999999,2131.189679999996,18214.181649999984,6380.003920000017,42198.82509999999
10/2023,30978.563940000025,2427.02095,34234.72418000002,3265.0561099999995,30675.96968000001,2305.714369999998,2567.467409999997,11193.820319999992,15936.988230000015,6925.110400000005,13883.569950000034
11/2023,13466.145480000065,435.44178999999895,27897.16167,17439.85271,18262.14645999999,2095.0898100000013,7340.249170000003,6650.650500000003,12401.019509999984,7559.497019999981,16488.997899999988
12/2023,105463.21644999996,759.4751499999984,32832.51205000002,3725.3749400000015,33578.72773000001,16013.072069999998,2141.431380000002,12205.712650000016,11939.526290000009,11467.79397,483326.46309
01/2024,13653.216219999998,1600.36562,29901.01713,2422.51627,3266.76231,3902.61119,1412.39777,5925.76211,28645.82606,38421.11989,39809.54961
02/2024,11707.402540000005,684.7495100000001,46155.055360000006,2026.96623,10232.6595,2157.3673700000004,1387.7129600000003,5182.084860000001,22678.83713,5755.699860000001,66439.19919
