,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
04/2020,1820548.21921,209695.48385999992,571584.5767699999,135938.03653000004,570630.4691000001,294998.1569800001,102277.80633000004,610585.5122400003,382251.3017200001,314095.64426,165086.53405000002
05/2020,1841935.52169,184658.0512000001,523443.8262799997,143395.88557000004,620847.2726500002,272194.2354299999,128523.4006,642043.5266899997,379187.72947000014,291698.80938,166076.0826999999
06/2020,1690009.4702499993,179113.1842899999,502402.6970800003,140075.8068599999,702910.69038,260541.43472,168222.78781,611841.8059200002,398514.6779199997,254900.16999999995,168465.55240000004
07/2020,1775339.9720800016,194593.18534000008,555986.66193,155010.20351000002,841271.54642,292747.34115,165383.82923000003,616736.8927099998,395894.1083,251303.36305000004,185909.23016000004
08/2020,1747292.9263999984,193284.29415999984,622587.0840299996,158306.25265999988,869527.3006399991,279530.95484,128981.45037999994,591452.6951900003,407526.9154500002,256008.74086,195930.44575
09/2020,1754851.8706100006,194347.11519000027,627912.2912900001,152620.50441000005,580828.0646000011,280962.0562900002,135316.73459,574695.8783799997,414942.9124699999,260103.76398000028,208339.15484
10/2020,1851861.4505400024,210174.8078999999,656267.6237500003,162824.20108000003,729393.6331699993,296153.77541999985,142987.06273999996,593369.7372500002,427535.2611400001,262194.84170999983,241202.74386000005
11/2020,1889291.4712099992,204966.71647999997,635452.4293400003,157634.36465999996,784406.2779200003,311251.34234,146869.45926000015,567259.3739799997,425454.20913999993,256408.7778400001,251939.85317
12/2020,2012897.5757199973,228812.8210400003,428824.7955900002,168987.74493000004,803466.9412000002,337418.16603,102779.75154999991,603851.2259500008,439078.6458800007,263973.3996000001,277372.3656600001
01/2021,2087437.06578,224949.9995,698326.3058999999,172709.13408999998,1018479.60696,342200.42471,148189.47134000002,614489.3696300001,476813.29321,267435.09654,307614.67252
02/2021,2009800.26602,212016.94603,653010.37428,149233.05053000004,873302.5222700001,302683.28991999995,134573.88015999997,569362.8274000001,450150.60253,252512.70433,305884.27921000007
03/2021,2248068.74419,225410.83608000004,677731.5673200001,161760.57392,1006433.46123,368307.8273700001,151693.74969000003,628080.1775499999,488615.5332999999,269362.55771,364602.5459399999
04/2021,2265226.141,232495.03371999995,738399.4916699999,155854.64937000006,988696.50842,361560.1571399999,155277.52596000006,647616.8483199999,464241.2466200001,278734.37699,385168.39494
05/2021,2355420.2625200003,233981.02724999996,758721.07308,161687.0311099999,1074504.77641,380363.3890500001,160482.56767999998,687509.6356100002,494794.95800000033,292407.00507,415501.0281499999
06/2021,2363908.5750600006,234674.69489000016,708113.03363,162562.56637000002,1036017.3271900006,375894.34864,123370.6187499999,688573.1854999997,500872.2534699999,299384.90318000014,428655.1764100001
07/2021,2488808.40701,258754.66909,752903.0396300005,169727.70746000006,1195093.3788099997,399553.6694700001,167590.48807000008,695293.9064799999,530409.5368999997,315397.3265099998,464413.7370600002
08/2021,2572778.4879099987,251164.5701299999,777096.3230299996,169110.8359999999,1002175.8862999994,403489.9701700001,150235.47904000012,703836.46538,558556.96814,329936.88950000005,462032.1713700001
09/2021,2610760.5035500005,247739.2874700001,816677.0675299997,164061.71804000018,1073519.770180001,406782.6259599999,144775.77887999988,705622.5642299997,543141.12371,340634.43280000007,474970.9024799997
10/2021,2656433.8712100014,270148.86340000015,861265.8379300004,172837.92808999983,1060617.620699998,428084.4508799999,160967.18974000006,745876.8438800015,564841.5320199998,356845.37091000006,506807.0213299999
11/2021,2767038.5202699974,276578.31380999973,888759.8194600008,169760.74100000015,1100440.1953800025,440479.25463000033,144855.2825699998,745546.9880399993,609980.166410001,348378.8691799999,505416.5084600006
12/2021,2891237.7324899994,304535.3462200002,899887.2212099992,180971.35326999985,1935235.5249099992,472747.3948599994,176294.44236,772350.7950699991,650169.6579099996,376344.46264,561693.5172999995
01/2022,2945531.66552,302149.65959,1006106.50039,197481.79018,1205000.3097700002,485237.11044,184077.96917,798237.8868099999,669318.96368,402906.77822,605959.46516
02/2022,2756142.8363,281569.7549,869953.07354,158561.67170999997,987267.93244,452560.94732,144202.73771999998,746205.02016,643983.5330699999,401625.41508000006,510554.99634
03/2022,1569523.3255599998,317683.86892000004,954079.66879,177022.0554100001,1006706.50408,501091.70333000016,171970.86469000002,880099.0839400003,673454.3008700002,510727.6267999999,819063.83525
04/2022,2499916.706080001,334325.13285000005,958883.20321,174423.79671000002,1015921.418589999,470578.0790499998,153384.41947000008,856776.5150099997,666102.61164,504653.6376400001,430447.50536000007
05/2022,2675007.19156,352490.1700500001,918474.6957200008,175845.77752999996,1102956.1581700016,503253.34674,167582.20363999996,870627.48282,681686.1376100001,506146.90736000007,450672.5537199997
06/2022,2914387.29108,463053.7762799999,870747.210429999,185098.6391800001,1142558.5782299992,550472.9624400004,227167.0488,1022922.6738100004,546072.14023,764886.57815,576264.35617
07/2022,3328922.314070001,469738.6611600001,995019.4782200007,180441.75854999968,1245456.0362400005,570939.4869499998,188384.36730999989,1134467.5020299992,536079.7869899995,853825.91016,650544.6899900003
08/2022,3457530.5820999965,491497.5294599999,768403.022929999,133590.00231000013,981851.00301,593478.58867,188128.4733500001,1210887.08108,561362.4980100002,884101.7777000004,848871.3518599998
09/2022,4102455.533840005,525370.3063699999,732033.8213600004,164144.16535999998,1650634.2945300003,594215.9697900005,183950.37813999996,1244438.9180400018,515732.95125999954,891369.7791099995,851348.0713299997
10/2022,4209435.018039998,567462.54164,788298.2555399993,217553.59859000007,1437302.7310999986,656079.9553199988,203139.8424800001,1332343.1315599978,463567.8166300012,953786.4640000006,889044.0317900004
11/2022,4538407.957200002,580357.6466900003,816612.6084000003,222510.0847,1499309.8513900004,692064.7624600008,238230.8543,1329356.9021700006,468433.2299599992,1043987.2273399998,875728.4929299997
12/2022,4920156.115369998,606200.2989099994,475939.2238100004,209303.7280400002,1609413.5385999996,761644.3137799995,241365.89292,1403356.7699200008,627057.4907900002,1055147.5262599995,977573.7648400012
01/2023,4886070.54623,601048.25512,905415.80959,280979.61179,1677383.5323599998,758163.2919300001,236298.47578,1422794.76931,471448.8713,1018628.41191,960357.70806
02/2023,4230493.181759999,550027.8656099999,767175.78235,191561.86052,1416596.8898200004,605139.30033,185922.1352,1233365.2791,439859.00982,925686.26327,855236.2713400001
03/2023,4649043.960350001,621407.3191600002,849704.7794600001,245897.26907000004,1551542.2653699997,788722.7135400001,210173.15748000005,1320568.0247900002,496315.40132,933734.73009,937904.55068
04/2023,4580245.70981,616883.9136399999,897474.7437200001,215822.00466999997,1452611.7184800005,674274.2706199996,183918.44513,1219361.0274800002,468937.79226,931140.30284,895593.4369600001
05/2023,4746325.92382,629147.50507,935735.21901,259121.33972000005,1413748.468350001,751046.8643700001,227629.52322,1364365.19305,389206.99796000007,1064993.5649499996,922115.8742099996
06/2023,4766031.6796,682895.9077699999,1046574.99787,260448.08942999996,1194686.5663199974,729289.5100200004,254781.70128999988,1377452.03596,252106.51849000016,1052494.3183300002,945808.3477300004
07/2023,5020728.38961,733433.00532,1162826.7097799992,314324.66962000006,1695059.291580001,787618.5843500001,273966.8574100002,1483755.9386299998,483709.26045,1097636.48458,1018618.30186
08/2023,5100763.145169996,730540.7767000003,1139804.09497,291453.04837,1704770.20366,728926.5085899998,272952.7538099999,1519251.9764200002,463667.85146,1081405.2056900002,1052573.5635700002
09/2023,5196868.083640002,649796.0618899995,1124559.0914500002,290072.4285000001,1693593.5583800003,529445.0633499995,250073.34656,1440857.6970099993,379519.4376299996,972046.6355499998,1035868.1516999984
10/2023,5216134.767900005,685953.6355499998,1156814.15209,288167.75331999967,1487034.7186500002,857129.6371900002,225913.27107,1389552.6115800012,594387.1968400003,921373.8524099998,1082100.2783100028
11/2023,5413524.438979998,681634.5877200002,1159213.7927700002,292800.1332700001,1651933.5350099988,697818.6993200006,241866.0449600001,1417351.6247300005,538079.35286,969857.0508600008,1089419.8874499984
12/2023,5814738.805670001,705646.2586900005,1220184.8036000002,304281.57134999987,1847069.315650005,733133.6530599995,249006.0499200001,1437737.6144499984,562271.9799800003,1028082.5607900004,1200352.5448800009
01/2024,5603653.98963,747240.2972700001,1227690.6259100002,322841.11853000004,1743648.78826,738744.80333,269469.60709,1453306.95247,603170.4661999999,1012762.68975,1223034.40691
02/2024,5015339.16352,725224.0402999999,1137587.9785,289153.81417,1689563.05372,679934.36775,251962.91972,1396858.06408,544646.0146700002,966680.56337,1175004.8982000002
