,a-bank,alpari bank,altbank,ap bank,asvio bank,b concord,b industrialbank,b lviv,bank 3/4,bank alliance,bank avangard,bank credit dnipro,bank familny,bank for investments and savings,bank grant,bank portal,bank trust-capital,bank ukrainian capital,bank vostok,bta bank,cb accordbank,cb globus,cb privatbank,citibank,clearing house,cominvestbank,credit agricole bank,credit europe bank,creditwest bank,crystalbank,deutsche bank dbu,eib,first investment bank,fuib,ibox bank,idea bank,iib,ing bank ukraine,kredobank,metabank,motor-bank,mtb bank,okci bank,oschadbank,otp bank,piraeus bank icb,pivdennyi bank,policombank,poltava-bank,pravex bank,procredit bank,radabank,raiffeisen bank,rws bank,seb corporate bank,sense bank,sky bank,tascombank,ukrainian bank for reconstruction and development,ukrconstinvestbank,ukreximbank,ukrgasbank,ukrsibbank,unex bank,universal bank
2019/11/01,4569362.630249999,39018.30485,162907.47854,580554.9205,401064.46928,745604.6681499999,2059917.08911,1840151.28498,298736.26205,1959214.61745,117526.65555,3479341.68501,3388.09808,2558419.73329,1059426.04095,181211.58314,73181.56027,353244.37464000005,6775905.82385,61752.19677,889388.3895899999,1669054.24392,60535047.59157,5071821.883799999,701873.05437,558308.44337,26848963.35331,461898.4119,1313683.13258,440792.41836,1199889.40073,357896.01849000005,469667.25679,31624589.00143,264257.24716,4101668.28772,1682961.11178,7746756.629360001,11178357.14836,517169.06622,712629.9887600001,2272223.34134,207640.36466,66835705.072390005,25986351.702270005,1324879.09245,15607128.74633,366228.9788,1121700.8153,1313470.41883,16244558.98446,956977.10935,45092293.04496,211385.13134,793749.5370499999,39538684.03181,137789.54533999998,13466274.85095,0.0,471444.39199,64435915.56089,41746907.28706,22129765.5889,231133.38392,8560677.33014
2019/12/01,4657866.15737,35412.39311,282896.46308,523905.01803,389510.12432000006,788499.8082999999,1917611.56767,1897295.56745,295956.76311,2099257.02848,116478.00615,3512163.07115,5606.00035,2496350.73279,1049409.7446400002,178964.26604000002,83760.3653,354725.52555,6633262.53136,57736.22723,908489.98695,1625679.6266599998,60931795.4209,6292329.22737,786038.60088,528233.0587399999,25563860.47269,466352.86061,1290685.53514,430328.23785,1097607.80348,311603.35007000004,450570.67414,31842294.22653,278978.43718,4136971.03764,1592688.39745,8391433.173719998,11167917.40475,514091.58455,631719.49342,2303850.42063,200351.23134,66006304.51741,26526157.14279,1281812.0048,13924774.94261,362734.40665,1082901.27827,1417936.73318,16304189.1169,942858.60361,46497691.77408,230774.21261,480896.02564,40600155.13735,130401.69064,13058921.81845,0.0,557859.57232,60926602.46183,39221988.05246,22266806.54944,228460.23599,9053384.180379998
2020/01/01,4868111.5197,31143.0399,277370.87162,559498.92371,390823.0531,738478.1085,1919248.42795,1940280.10864,292020.76858,2347172.4461000003,103116.27058,3300795.11034,9828.58646,2415991.43248,1008772.52967,172658.56107,76522.81445,356432.41938,6705485.518499999,56327.728030000006,898294.1197399999,1596340.35695,61033320.77621,5489110.08434,701309.9764500001,473966.4338,23223939.87609,434061.48417,1240543.08942,411554.72299,475449.99702,357564.70971,420043.82337000006,32886478.91717,375758.59287000005,4138390.27951,1507977.8092299998,7690583.42834,11684083.06514,521983.61906,666456.66904,2385474.13414,199658.65043,65168344.131780006,25311393.23126,1379408.59366,13059114.55033,336275.90312000003,991227.62769,1435797.38099,16122882.34288,859708.6169,47878523.45515,277816.62538,385041.9999,39199682.27412,149367.22552,12383469.8823,0.0,470544.8113,53278939.21116,38985679.32654001,21371167.57733,214826.80905,9743127.69628
2020/02/01,5047022.54685,18952.17297,291261.14043,551184.65913,382127.5521,726646.9049900001,1904464.12476,1990645.07643,287069.81014,2375570.3658100003,100138.94618,3488437.94639,6707.95482,2606252.02602,1042445.6754,171823.33689,76537.45544,330437.9375,6341975.058449999,56292.08139,835045.4075300001,1664805.0366399998,61499994.32241,3452276.71204,784066.8874100001,476327.54162,23191029.7168,375873.34731,1221685.98501,463434.33558,884651.8599500001,361879.19249,468058.11627,31933839.25603,338163.68374,4175413.0049700006,1467683.78281,7526563.34381,11433068.06827,502895.68098,640838.38858,2395285.66319,204777.0439,65899847.54163001,24239644.13659,1352474.7922,13104476.62621,298910.43166,973837.65334,1325201.25047,16031043.69823,880580.20528,44925874.60448,275675.68395000004,263532.52787000005,39341818.24321,146501.35996,12406407.55072,0.0,505390.40122,53984251.01858,37820102.85443,19485059.96846,217502.12256,10493354.24255
2020/03/01,5282518.45644,15755.78403,268066.40847,592415.10589,401117.56889,747229.09522,1884064.37207,2061237.16104,232326.29419,2390880.83568,111941.87031,3301193.87851,7233.30245,2588095.09336,981463.62405,187739.95972,75048.5365,308292.21687,6546590.41399,54052.98311,856069.47701,1670442.94371,61952402.45705,4233330.58256,772190.33398,477261.1605,23097026.404650003,344962.34767,1292487.42677,475382.58768000006,721085.91741,362622.74572,466802.23491,31982773.582590003,343845.44114,4213216.88813,1460304.3309700002,7419591.277960001,11453474.05775,505795.96757,655679.54321,2429419.71429,177213.28852,65818798.38464,24365007.82986,1380061.35907,13680569.66079,317933.59650000004,989933.55646,1349146.83838,15996048.5537,853515.8907100001,44099724.44275,259099.30206,382664.56783,38766585.75568,144163.65216,12317940.33144,0.0,537656.11611,53240308.26291,36189097.48174,19558698.06518,216111.56615,11166290.61752
2020/04/01,5330228.473599999,16766.73508,273942.91381,681541.71137,415362.67025,802711.22095,1950526.7033200003,2269849.61444,223626.25112,2564108.11707,116372.59347,3059662.80797,3298.87006,2986565.27258,1043603.65589,176117.92583,73477.33064,275373.2038,7383170.931539999,35077.00995,926788.58423,1749165.2559099998,63206888.40332,4201369.63166,869525.14966,517042.63429,26239173.47156,384621.35780000006,1367320.51726,535520.1732000001,1452929.17466,378561.02938,420909.90633,33396070.906820003,316454.8292,4207774.35341,1471072.15584,6278154.325240001,12021358.01238,520473.29944,735582.1126700001,2618969.8818900003,182102.03994,70570049.59977001,25784681.51195,1445602.79814,15530311.87424,342871.87724,1095904.17302,1803073.95733,17852908.674500003,918795.9364399998,47926405.60633,257627.33653,653710.00555,41247425.76208,129918.33452,13903257.72375,0.0,470279.90918,57489830.88691,38815171.5754,24442122.2586,205449.18986,11803025.0487
2020/05/01,5304441.50298,16777.28509,253158.09005,710629.3113299999,426703.76134,762887.4686700001,1908071.21223,2221718.13124,213506.69607,2429194.75674,128059.33175,3082652.03552,7421.676640000001,2826490.45945,1036469.07178,195404.7038,72225.66049,239375.9015,7188130.185900001,25634.89359,896799.43585,1695090.575,59745008.39592,3229346.373,891335.5270199999,508578.75595,25119754.95869,362469.18818,1321128.85201,593075.8450099999,1375109.23909,371887.85808,498481.79349,32272601.2465,341838.02821,4055199.75296,1359818.80489,6516167.52369,11692949.98872,522296.71379,647877.98739,2593390.5769800004,184246.01388,68236850.38639,24680166.26292,1339981.43233,14731231.822369998,366318.16498,1061607.8036399998,2010426.88756,17590056.87934,857635.98714,46815773.86868,282333.91193,725308.2193100001,38033821.26099,113218.74577,13611722.6005,0.0,526315.9595,54155786.03519,37109141.70881,22508849.03865,197497.83325000005,11381763.80406
2020/06/01,5417508.91957,17606.26519,265838.43709,720598.7586500001,414365.86307,773511.16679,1886377.53845,2253871.4567400003,197710.04316,2667254.58157,223226.63133,3007533.18612,7179.694579999999,2861102.78512,1037866.51315,191400.42602,73184.27839,302156.67642,6736154.83934,27462.7717,912075.33276,1810589.5312,59278522.75546,3000179.20898,938053.55024,514101.10509,22700913.1368,355471.41445,1323309.39113,597157.42133,1621473.43392,364688.93036000006,510046.97063000005,30010748.98291,378045.27747,3944793.87145,1369277.5417399998,6798988.62783,11751085.41343,509528.856,576632.25498,2852729.02503,190965.40761,67801851.93743,23118671.95219,1330550.4574900002,14884352.51103,387409.48859,1071644.76535,2198384.4483100004,17932342.286580004,1019949.73074,45509132.92259,277188.23674,672157.1748899999,37723450.73415,110967.82815,13628794.20688,0.0,486386.20329,52152635.040400006,36988013.97112,19287076.95583,189819.15989,11820628.25111
2020/07/01,5719322.729610001,16539.14343,290810.59034,747660.22763,409078.2501,778418.7354199999,1953980.23028,2290508.63042,184476.116,2827492.45927,124849.08685,2886775.669,3788.90082,2848820.64194,1023247.35231,189723.43395,74596.2088,312267.613,6491296.088749999,27772.71766,1091921.23444,1988132.32439,57917757.35856,1937543.60887,887673.74587,517263.58751,21901293.56948,368004.83182,1254818.1534,609537.1196900001,804299.63102,367098.59342,406551.48432,30574893.69118,391541.20453,3850317.70889,1397439.68731,6108944.67098,12205228.93192,517827.58238,523062.23991,2995805.53676,196671.77634,68273267.41833,22526811.09238,1332510.90831,15804642.59782,387824.61372,1150578.02058,1763053.40183,17821074.80047,1038161.15548,44405112.69285,282684.72632,627330.71864,39106849.28298,110560.54158,13280968.15205,0.0,504370.31914,52840498.8168,37970302.25907999,18769543.7403,176580.68141999998,12670914.70711
2020/08/01,5916140.20009,37884.90509,298953.0188,783781.90408,419654.03076,838334.7617899999,1954663.55251,2432901.93773,186945.79394,2925253.10372,82739.71441,2864373.79234,8010.791659999999,2356173.21932,1040844.90404,160076.67654,72722.52378,313453.87381,6728197.52982,4413.5402,1013879.40235,2047558.37697,57229311.13725,3600712.67948,950646.70628,518330.35234,24529531.92118,362162.27943,1245533.29362,670597.79017,202586.48628,374939.16945,460698.10761,31534873.862650003,393586.12379,3805134.19477,1336632.85483,6014448.43819,12630628.46422,554663.66976,559655.7808699999,3166817.14846,204448.66674,64593448.47956,23594808.42769,1462786.0551600002,15889760.0657,387273.41509,1070799.06215,1914386.8887,18333063.6819,1019473.6253,44729021.69707,292645.302,527412.17261,41175384.28155,110461.71085,14331962.07539,0.0,519157.89454,54667615.01833001,39033929.00222,20727553.30532,163615.65334,13364258.99514
2020/09/01,6236346.84792,38082.13339,289511.88283,761984.46719,386834.37644,833783.4004200001,2107621.5533200004,2489581.87018,183356.73002,2940733.03391,67083.7072,2858404.48445,2615.12406,2015970.54382,1059515.65375,173312.52089,72048.08236,293977.70982000005,6717018.70434,4369.403,1483571.06711,2147287.68042,58173938.24469999,2980689.14811,1064717.44449,525473.7889200001,24394903.01065,375426.51955,1203238.70001,661363.42336,222470.97964,377354.79966,592071.75917,32549954.69313,295178.58558,3777315.83784,1300176.31424,6954750.28201,12765453.27067,541573.6035999999,567844.26699,3103272.9192,220037.45509,65194091.94582001,24158729.92087,1570260.0363,16793996.63385,387720.66788,1073721.9501299998,2091234.4728400004,18506792.98799,1028998.74788,44246725.43963,298042.46688,767653.62751,40442552.30962,113530.19136,14315779.54883,0.0,508726.73639,51497328.76306,39300987.03757,21687213.66207,155026.41831000004,14123503.03404
2020/10/01,6533342.85048,40628.58195,329303.11591,728279.20112,370189.97571,845355.0965199999,2128164.03216,2577357.46273,186453.27234,2940377.23331,116333.96271999998,3036657.09542,2681.9765,2002154.18422,1001733.98357,158361.55452,68210.73478,378321.70074000006,7086295.467809999,4401.59255,1693745.42048,1860994.76273,58259156.69048,2601966.26634,1205864.64041,545153.9453600001,25736955.29041,380454.22685,1226669.55575,659657.7254,215962.66767,372477.81384,471065.23446,34593853.23150001,275994.82311,3760024.9243,1254906.5966899998,6417438.5031,13313934.16295,487469.96469,529847.6565899999,3075220.5469,240823.58998,63048799.80756,25458400.08444,1671517.26819,17612435.23743,386503.26049,1082124.70758,2308596.07467,18955767.21768,995806.88525,44373502.46633,304562.91595,744356.2627999999,41530222.81242,140682.46944000002,14702156.91817,0.0,536427.95203,51650901.69431,42812505.084460005,21988715.42374,153675.64318,15024369.93738
2020/11/01,6664797.90665,37866.63812,349669.66843,651626.3859500001,363523.61185,829859.60016,2152633.37606,2752611.11379,183504.41021,3035640.11988,56364.64189,3184998.42077,7639.1236,1925140.17783,1119782.78573,170849.37219,72393.55141999999,364016.99626,7102531.08043,4384.25494,1837484.97145,2121387.40844,57375158.51858,2315530.03292,1270021.81358,549508.73242,25569577.18486,363664.83389,1247465.5926400002,652055.72052,121871.04514,384483.30134,589790.24345,35199802.9312,297907.23513,3723993.15205,1216862.73014,6233640.55392,13166849.29156,509529.42027,479818.95071,3254691.43685,252523.74629,66073801.59233,26088872.03359,1681947.57693,18007810.20434,343120.49841000006,1009836.45959,2952333.10098,19213456.75505,904382.20876,44728676.84214,302629.74102,501579.40329,43692596.65339,132331.3444,14764246.60665,0.0,537406.2362800001,50644964.96351,42429071.76486,22377040.40365,164185.63371000002,15408373.641470002
2020/12/01,6830651.79577,32721.828350000003,338561.77902,595687.2525299999,319306.78089000005,805223.686,2076862.97503,2880536.63196,167333.18168,3093708.00663,67501.93022000001,3183665.99611,3112.26377,1959136.86006,1104879.43481,179704.91276,69662.81313,397424.02892,7287807.691099999,4341.99583,1484944.05231,2347660.01168,58188283.22277,3183863.05996,1400223.7547300002,540190.02772,27313503.94462,357893.31781,1262468.94005,685376.46818,484831.2834,358471.65907,571434.3883100001,36196383.85846,252611.91808,3749825.13962,1116295.80504,6396547.84822,13169144.26811,551901.69244,529251.24038,3268873.37203,265730.36294,63895018.37526,27780562.788390003,1808085.10751,18588289.629940003,353172.93299,1046796.88519,3176940.15462,19450487.54699,946925.27941,46851374.56376,304803.03417,304235.48752,43264614.29007,219380.64802,14282953.24087,0.0,598115.4876199999,50448654.34153,43401251.12956,21069344.8211,167571.64521,16519370.83602
2021/01/01,7190533.291610001,34404.65799,376749.53344,712505.3975900001,332941.83831,750032.73532,1880695.00623,3023687.92355,179829.74296,3008780.54774,54485.5599,3182476.9463,10481.54723,1463446.14547,1093461.2129300002,166600.5796,107457.49615,398496.88969,7283982.80396,4312.315339999999,1376646.1019799998,2332724.12629,56805052.50665999,2502325.83665,1303162.59306,504743.72081,27809805.02201,346238.36504,1382112.6942800002,665546.03133,402170.82725,367406.17749,511948.90494,37573207.58055,252867.46239,3790051.77089,1103716.3124799998,5821936.637990001,13282029.238,527942.89007,537409.5724500001,3217824.03198,290414.45538,63226076.83326,27638192.4804,2114350.77303,17405734.29174,283423.44086,969239.87579,3098314.52486,19498716.316990003,972097.37832,46014963.45981,333919.5499,446299.3691,47837448.06639,166462.23946,13158403.87731,0.0,566772.95325,48591483.56196,47517582.76077001,21067037.98877,155203.1508,16408875.2676
2021/02/01,7345645.85456,34398.09192,362218.37103,785094.04198,324629.70082,759684.3315999999,1803862.84242,3060044.82133,175476.1166,3411389.2698600003,51745.93017,3268439.7604300003,8585.897900000002,1688118.44614,1221557.47703,151178.23837,106651.03756,338364.34291,7314996.183699999,4269.12323,1923952.50807,2481523.4503399995,57195899.10698,1261021.06611,1298622.08112,546220.9196900001,25958957.401970003,325538.54686,1277501.92597,686044.58112,420190.26025,360860.173,522423.1665,37992676.88922,201918.90785,3823265.98346,1139116.70099,6703665.21575,13247289.3286,588582.9859300001,544832.07989,3480349.4109599995,297267.20734,69417687.17241001,27362288.01737,1997142.55415,17032338.35748,314911.46009,959053.68002,2446618.40953,19208877.153320003,1147321.67607,45001854.31829,367227.49106,291687.67552,47609066.69996,170675.97022999998,12318441.03918,0.0,592949.62813,47482713.795200005,47057767.21834999,21442101.47015,156418.88210000002,17456096.69032
