,a-bank,alpari bank,altbank,ap bank,asvio bank,b concord,b industrialbank,b lviv,bank 3/4,bank alliance,bank avangard,bank credit dnipro,bank familny,bank for investments and savings,bank grant,bank portal,bank trust-capital,bank ukrainian capital,bank vostok,bta bank,cb accordbank,cb globus,cb privatbank,citibank,clearing house,cominvestbank,credit agricole bank,credit europe bank,creditwest bank,crystalbank,deutsche bank dbu,eib,first investment bank,fuib,ibox bank,idea bank,iib,ing bank ukraine,kredobank,metabank,motor-bank,mtb bank,okci bank,oschadbank,otp bank,piraeus bank icb,pivdennyi bank,policombank,poltava-bank,pravex bank,procredit bank,radabank,raiffeisen bank,rws bank,seb corporate bank,sense bank,sky bank,tascombank,ukrainian bank for reconstruction and development,ukrconstinvestbank,ukreximbank,ukrgasbank,ukrsibbank,unex bank,universal bank
2021/07/01,1393713.8025,16950.85038,50241.09928,69962.64044999999,68390.64609000001,359180.64958,189131.44098,188482.03951,111471.84537,477098.45851,49108.42861,1401490.34241,27795.0649,266058.23989,101544.88739,17515.01607,15168.73206,60564.30229,735818.11115,15774.4896,430226.2163,350425.8478,20552161.64838,1028022.47202,201162.09036,51224.49055,1945513.25609,42117.01622,68047.1606,157558.86914000002,76111.95237,43946.62319,90512.6838,5413380.75795,391496.5333,1012552.72818,119184.02151,326859.09102,1354870.85103,76390.49935,57265.91474,449017.32296,76767.41449,6547975.557519999,3046610.8174,172594.58917,1595246.81933,35161.09226,153799.20755,238251.95334,782636.54648,187527.3706,5878564.23883,152794.65079,68009.43166999999,5835019.06748,66218.05748,1205579.8559100002,23717.77871,155640.16779,3815890.38627,3653869.1352,3076021.9473400004,59791.18076,4194778.26223
2021/08/01,1643969.81867,21286.28459,60520.35044,83849.05075000001,79888.05144,433811.29041,230587.31404,222934.51594,133595.41415,550955.96395,53518.37062,1525020.43417,32700.52472,313537.50437000004,117391.22564,20561.11957,17775.526159999998,73227.06089000001,929694.22766,18617.944860000003,522174.10555,424219.61636,27031911.44345,1220453.90636,246216.01805,60764.73018,2318487.63597,49123.63907999999,89377.85162,188133.31351,90324.7003,51763.32101,106460.5018,6382345.442290001,570965.8248099999,1207545.65671,149268.14917,392745.66087,1585407.73883,91259.41438,67326.26468,538986.46466,88158.93334,8183880.50069,3611321.73345,205593.80576,1879686.53445,41318.91269,179716.17841,283067.24019,929922.28273,223184.57998,6973586.88975,181964.61583,80490.70083,6893848.32794,74219.79326,1410571.92182,25562.096530000003,188040.47638,4384907.744039999,4340928.022799999,3630288.145,71408.22645,5102449.567100001
2021/09/01,1938018.67006,23606.87525,69491.57097,97998.51844,92472.52975,530625.40489,256754.59134,261785.90984,171676.81855,630574.172,59366.09328,1634436.54887,37840.820190000006,359231.70601,136242.10579,23519.94156,20131.04727,84407.95628,1068835.7964,21592.72241,616215.77757,492481.20811,30615202.68267,1439167.37352,275524.25187,69375.80637,2691712.12987,57545.51191,101472.66528,217871.11491,103240.55249,60277.04785,121166.70251,7388150.92755,768847.56223,1414082.6253,176508.81838,450166.90644,1816671.45392,106214.88931,78624.41346,632823.89079,98606.39006,9470564.50782,4163547.7083100006,237174.25808,2168123.53589,47836.47316,207595.45407,329270.08054,1081656.09799,258435.17785,8090559.80111,217537.71638,91822.92763,7965171.35306,89083.68115,1620680.3343,28065.86522,219022.39082,5014174.0411,5010958.85757,4193766.46767,84381.4384,5886863.30092
2021/10/01,2219248.2423,25155.28064,78767.242,111826.26466,103985.6098,632851.60292,296421.85341,301672.37198,189718.33806,726123.21656,66729.17857999999,1718310.76503,43011.08116,400476.70023,151127.85275,26479.65539,22586.32709,115738.32191,1198633.28523,25014.11764,711537.0149399999,558009.27597,34634261.47342,1672662.8503500002,304859.70297,76851.733,3055275.09974,68962.5417,111055.47625,248432.14813,116458.12998,71137.96295999999,134665.56962999998,8459558.65226,886320.74364,1620585.15048,187455.37996,506927.83303,2042604.83979,121722.34825,91444.52825,716580.122,110031.73128,10379157.45144,4740822.67337,268287.14358000003,2430314.46011,54040.0298,235425.31085,375203.77061,1238475.04837,288495.18242,9159692.92633,241396.42947,102595.81654,8986893.556330001,98356.11119,1849846.89201,21169.64453,249712.09951,5476268.94482,5640522.30913,4779397.88014,94567.64541,6683857.43747
2021/11/01,2501404.13039,30852.87579,88298.0883,126583.16507,116871.15688,727705.10707,339212.83758,342190.50425,209628.63821,826042.94581,73442.06986999999,1864893.36661,48415.71294,446471.72211,165817.58722000002,30712.89536,25217.9948,129454.496,1329320.55109,27968.10721,818229.24151,622264.17247,38991075.24629,1909828.93523,336285.9158,85298.33799,3452842.93013,77429.82125000001,121846.65117,280700.57491,132246.3472,80992.79226,146324.94592,9621144.18679,1006202.46036,1831306.60633,214052.48359,567425.59393,2274889.90324,136311.61251,102923.56882,811527.61824,118061.58612,11228006.28845,5340223.83164,304427.45288,2710468.83455,60944.11427,263742.3629,421954.56337,1383515.5659,322792.76115,10279123.60621,260630.0103,115288.5476,9990481.08274,105766.33351,2071900.4682,23818.62088,278425.10248,5817500.18314,6340282.30793,5366186.245879999,104745.84001,7586128.86838
2021/12/01,2801611.6479,32450.289580000004,98926.04002,143271.91608999998,132859.76951,807208.59199,395611.06853,385179.75594,228008.92339,963944.14369,86635.07698,1972639.009,54054.06369,495508.11023,184970.79313,34248.535939999994,28774.63715,141052.74275,1474585.13772,32021.26575,937721.63661,696816.7259000001,43310910.504250005,2154794.88577,370954.2326,95520.09942,3840429.25338,86962.02845000001,133416.16155,311151.18501,145505.08095,93611.67355,159315.56506000002,10787119.34156,1141760.17658,2043694.00985,294665.96595,629757.90923,2512000.96716,152461.30084,115948.65,925650.61912,125438.79226,13220285.07212,6008005.58121,337470.96909,3018687.02184,68328.68671,293582.6766,470838.67917,1541026.26369,357813.70349999995,11361840.37536,290731.05609,124876.70469,11276950.33901,115763.43603,2304955.73321,26777.98154,309710.05254,6324619.32456,7159230.15136,6080724.45131,115462.11982,8501494.631760001
2022/01/01,3129052.19179,38262.13834,110511.62008,158236.10151,150262.84025,894755.9975399999,442480.93781,431209.34803,249646.36031,1103520.6804699998,98709.61746,2156311.76577,59999.32141,535805.1283900001,207143.47229,38051.34405,32548.320339999995,158884.12855999998,1650989.45739,35965.151640000004,1069473.21111,773968.79308,50937542.13494,2424136.35508,408390.3774,106571.4221,4267791.767890001,95382.95657,147570.18804,342750.38854,159292.55939,102924.70151,171257.66839,11917727.81844,1314354.7507,2262343.5206600004,335201.81877,696515.15084,2781113.83746,168797.13159,129022.9303,1058066.57837,136248.74525,15567435.11939,6611751.38524,374811.14737,3372255.8978000004,76572.56483999999,327211.90193,527785.4449400001,1715757.4649,399444.5287,12672632.55982,360617.18632,138718.00400999998,12667675.4398,128890.14047,2612691.41887,20084.88487,352573.99975,6995861.60144,7909478.04893,6753964.87921,128528.54077,9419702.18003
2022/02/01,306457.33092,2078.52289,10504.69705,12131.24853,17256.76947,77143.12255,83910.30486,46493.27522,17297.65778,87193.05553,14080.13273,153089.83771999998,6115.674730000001,41130.09467,19387.11382,3986.00836,4149.1844,14407.75355,157249.37513,3860.7143,119775.74969,84207.93561,3455524.62621,263960.51624,36266.22485,10435.42684,411108.83295,7045.340569999999,13155.52697,27147.80812,14973.9621,17395.31278,15365.56066,1280100.7070000002,117751.24183,220718.80429,50541.65275,59214.94696,250772.55003,13978.45032,11438.36188,118430.17942,8912.14316,2290680.33188,644077.71896,35084.59448,331276.28637,6932.6369,26538.11792,47426.38894,148875.66996,33073.201,1221747.27067,36119.22907,14121.81921,1454101.49015,-7064.00958,258660.17788,3479.31839,29405.59313,184913.51377,664727.09885,676280.6814,11094.23455,1085955.42292
2022/03/01,594857.9770699999,4634.98387,20077.51443,24739.2981,31817.25538,147556.71831,113315.07172,88475.65265,50848.51419,137750.36893,25248.83688,252530.30628,12051.32249,72599.72662,35217.91641,7873.48337,7801.24377,24595.36568,311429.83307999995,6473.94582,230223.70672,152284.44542,8647251.07503,519131.51608,73756.44901,19050.29745,813920.9391000001,15142.07307,22531.80129,53058.43482,28952.34274,29972.24789,26539.959150000002,2407125.06742,258107.86328,424812.13742,57689.183059999996,115727.73021000001,463424.50413,26661.11811,27107.10412,241464.31480000002,18014.7908,3491972.9794099997,1257549.29118,66912.0186,491603.69630999997,…,54058.611769999996,94079.11435,292251.54998,70211.34204,2412819.96575,59143.055349999995,25363.931350000003,2794337.9903700002,-15.79506,493848.53713,6208.422299999999,56678.71944,803129.57609,1367401.86472,1257804.2425900002,23407.47258,1811859.00154
2022/04/01,987438.73166,6742.46358,27610.29493,34282.486820000006,44417.5992,271045.70322,161559.44590999998,129076.77588000002,61841.069650000005,163808.88402,34977.37108,310925.95288,16444.553849999997,103097.28525,47900.5889,9986.30337,10412.70589,32036.04019,436542.78751,8550.07127,313317.73575,206751.9438,11031868.88032,699959.2003499999,112463.57445,25704.02445,1228728.56947,20855.26673,29979.08154,75415.45367,44298.56478,37046.585210000005,34091.34008,3624470.5669,307314.03273000004,651033.85667,83951.24904,177140.59029,682389.81627,34861.92934,37247.92691,321812.10062000004,22293.67695,5712396.97771,1837186.6717,93301.04191,758635.22084,18146.57279,75701.24653,138716.95609,424371.60797,119675.78881,3492415.82196,72638.68757000001,35869.45386,3910536.10433,26248.915490000003,732008.17733,9037.45092,68822.35486,859327.92321,1947331.87687,2014177.35781,32758.29081,2752949.0779500003
2022/05/01,1344878.05749,8858.93066,37679.76932,44172.98197,55893.39682,393787.37689,195768.47667,166345.82305,75660.45429000001,195265.36576,48222.73954,401033.65932,20868.0001,128417.76287,61628.87772,11325.66736,12156.62678,39902.15733,551000.7164700001,10507.14456,400558.65158,252725.77442,11943523.07258,868708.55585,145747.58667,33378.36176,1656710.97864,26633.88938,49151.80737,91737.95715,65824.19965,41983.94587,41809.93769,4813162.59052,374893.81708,836646.1444300001,104207.97559,254893.77356,923457.04109,43122.63299,51075.39074,376935.65928,27623.78794,6452408.83054,2407013.92498,122344.0853,1062648.20913,21987.16304,100009.72937,180611.39039,555453.14202,153919.0954,4489939.552130001,88193.41371000001,50677.13434,4830837.46807,27689.34056,984327.53865,11777.04887,81726.54826,1124991.60874,2495403.78362,2740442.3636000003,42735.195230000005,3430866.94144
2022/06/01,1828035.93989,11018.31208,48627.58784,54564.73135,69672.69260000001,478563.36983,219299.14559,207700.64966,94893.15843,270518.74622000003,60522.53403,516078.48661,25410.39087,155685.93062,77520.58592,14790.16464,14972.26518,48744.37874,745506.8168400001,12669.95862,494906.84624,304381.48376,18984368.89129,1113051.86549,188700.77561,44785.38305,2155007.93813,30740.91311,58307.02897,111097.39604,90994.32447,48549.31339,49784.7936,6110259.00035,480716.51899,1070254.56494,125839.42257,365200.02097,1279155.68112,53818.862250000006,62213.26842,453011.34276,35508.114839999995,7536289.901719999,3105209.35502,156555.67769,1468910.27038,28527.83423,124921.44397,236991.02823000005,707677.07716,182749.58967,5915987.60915,127228.43508,69459.31994999999,6057526.61936,37659.529890000005,1271596.29497,14738.7124,107361.67887,1939384.42911,3259540.56123,3553532.71322,55005.2925,4736281.35744
2022/07/01,2418233.73863,13116.269880000002,59951.57494,64066.95577000001,86021.03853,582734.8865400001,215598.23785,253555.79036,119298.4263,314947.00687,81321.25684,993147.3194,30198.15457,188537.89902,97288.94425,20678.54424,19756.89464,52449.5665,1008603.97865,15310.74704,563414.92248,345518.57278,25510589.33911,1467633.53382,222758.9739,65791.51646,2747084.95504,38091.07334,65736.56759,122495.71386,130238.92357,57229.53603,47152.88189,7333198.18502,575306.0479199999,1257768.04503,268892.45998,513218.53638000006,1603543.0046700002,66118.24604,71521.21112,561903.72699,50900.30817,8660906.235779999,3893093.70028,197788.70368,2083804.13152,34857.42536,155373.96480000002,305710.691,854980.2298900001,216659.18965,7550041.475959999,154463.13024,92403.6161,7162280.48482,53130.60549,1695546.54009,13409.19257,134630.64535,4204546.6563,3874718.4893,4727274.90642,68505.24055,6645686.07051
2022/08/01,2936270.80992,15799.02834,72310.58570000001,77902.67649,105319.93245,738880.4089599999,303850.37287,303098.79558,153926.62388,615945.95908,119717.69507,1112154.5524799998,37408.02498,243050.75122,121050.26336,30140.09154,26455.38092,57849.08951,1366753.14815,21390.99763,686206.41432,414850.1454,34309370.51397,2071217.83066,268168.47746,92413.02688,3415671.7813,47685.688570000006,76952.03778,136813.98182999998,177914.19210999997,84591.02477,47349.94534,8719507.873230001,726273.2207899999,1450450.9651799998,392454.49873,678278.35333,1945126.0411,83594.83428,84277.35948,657507.72951,70421.73114,16237437.33461,4674635.694759999,241433.0377,2475850.84796,46922.71697,188853.08301,379586.97243,988472.16638,249245.82227,9495619.7124,240121.98797,128668.74689,8888396.840060001,137130.56734,2165373.93115,13136.57262,164135.62241,5103206.646190001,4507463.9376300005,6309376.32672,80074.22207999999,8124491.548300001
2022/09/01,3285059.9438,17997.31756,83170.94858,88564.74115,118611.63937,833728.86085,326842.58887,361254.58504,162520.49734,645569.5347,158344.74483,1160931.50804,43491.40276,264296.28361,140969.16418999998,33979.24651999999,31232.04408,61694.75136,1510018.61477,24729.02221,769851.27152,411573.67488,47759437.71486,2601000.45019,307510.4631,123519.24067,4043950.57574,52685.0617,86103.85564000001,153243.70673,222380.44702,94361.6684,47523.12864,9765850.81989,864613.21832,1655386.48441,409750.94578,853140.6601600001,2170056.08114,97995.75013,98278.12229,740049.66643,96189.59692,20746440.77542,5479934.64689,286898.38933,2841452.43077,53019.09493,223747.82099,443517.80405,1126427.6860699998,278267.19684,11338426.12384,238409.49729,157774.40595,9696023.0826,136420.49082,2572193.74732,12259.7582,189576.55917,5202771.474049999,5032496.64745,7407037.17304,92674.71999,9153105.48652
2022/10/01,3760832.27771,20227.0477,94674.97436,98842.239,132401.53841,933036.27381,338222.15045,420513.34044,180656.20286,656471.43551,263743.7884,1322694.1380599998,49385.73257,292077.32943000004,158693.50628,37331.06996,36312.8604,68813.5616,1737903.43353,27335.63543,862764.43546,462445.07315,49666707.48211,3098726.07256,345183.30248,136413.7052,4690837.68067,61904.7712,96042.87433,169482.5017,264237.89001,103933.63891,47626.25655,10860582.48854,991542.73168,1845390.54628,452934.59387,1026802.88357,2456886.22689,111346.29126,114405.87682,841522.9545900001,120290.25394,23410956.32142,6259062.8975,328652.69105,3247139.1326900003,58602.49193,258095.49734,511302.54861,1274990.8458699998,314663.70084,13354870.19226,250390.41369,187589.7887,10534000.71007,167251.60233,2926192.22556,9082.63384,215128.46018,5394577.78841,5600383.02624,8520105.61592,109622.6003,11169768.35069
2022/11/01,4102735.21791,22468.87386,107959.17236,112570.24183,146060.58056,1043737.41075,358329.32247,526496.9220499999,202359.075,814944.88912,376558.26779,1342795.36177,56040.94347,317205.03516,177151.962,40781.93831,40999.64012,82224.10409,1926562.88061,30666.55802,946611.87411,520800.60347999993,57299493.40386,3660469.57556,381848.70987,148486.26192,5346601.20241,74117.54556,105946.03534,189009.57798,306384.82584,113681.09236,46943.12262,12003225.45842,1166378.05587,2040143.22587,476613.85035,1203484.6060100002,2791882.07499,123776.71153,129281.05111,944356.70033,146327.38105000005,23805962.84037,7089542.33801,374581.60176,3602533.03075,65976.45187,292139.37742000003,579214.34914,1453955.33963,349630.30921000004,15246351.29837,271177.60586,223349.07773,12246103.57127,202471.77113,3115744.58066,10719.16309,246223.88553,5494043.36403,6259416.13136,9813198.72603,131855.2866,12465948.79739
2022/12/01,4389118.40711,24536.00864,122207.02419,129426.22223,160947.42357,1153354.29908,374398.83732,584963.7390200001,225679.47256,1231800.89173,508030.65368,1523535.85803,62696.25088,343686.11835,203106.56277,43854.91508,45977.62566,86957.563,2129135.29788,34099.809890000004,1037668.64582,580153.09098,65432480.73399,4222633.44453,425356.75588,163097.77808000002,5900125.90084,84123.35618,117222.50755,220398.07524,354058.25071,123527.48173,46086.60256,13325855.18194,1357155.55628,2224825.49786,546240.91819,1383183.0058600002,3142698.0114,134407.14931,137866.76233,1045143.38349,176655.91994,25635458.9128,8033579.39446,427494.89781,4010255.75492,73243.13093000001,330547.12828,642443.96759,1631735.39633,386079.64936,17248959.90672,293979.75317,260569.96723,13161965.58839,257517.6512,3346395.5585600003,12776.93434,279709.92063,6373092.66007,6870317.35585,11155700.22328,158530.83857,13880435.00129
2023/01/01,4433510.285180001,26925.51445,138646.77803000002,148459.38145,200306.75994,1338269.3866899998,364646.47707,651394.1256,261004.53705,1277580.6972,722715.6252700001,1653177.68971,70169.89299,372243.0109,229489.88288,47028.55128,54128.62233,95197.52494,2352400.71247,40624.9687,1153201.31513,683944.16726,73233271.5512,4868230.830159999,476675.29026,179450.96438,6620193.64956,95041.23857,124740.30661,255574.13108,404324.35441,134746.49712,45342.70701,15452663.02596,1615536.8421,2403119.57635,565590.47902,1560658.19301,3497419.97568,181582.19753,148406.96034000002,1182308.52736,190361.81392,27476110.27679,8990118.92131,477273.61199,4404878.94229,81040.78866,379730.13921,712537.33441,1840141.68453,431056.62268,19387257.09555,381580.71078,305062.20654,13913103.65022,246900.44044,3671198.3763,15288.61594,331752.135,6855946.8356,7518579.94355,12574447.42177,178536.7821,15391862.96372
2023/02/01,334724.61569,2567.84061,19343.31592,20189.80377,16333.939959999998,155242.43221,15953.83408,,35924.84624,52893.90737,175939.62872,153031.48554,8145.91231,28572.79764,23063.15355,3275.32962,5006.72008,6038.2295,231204.42331,4007.31701,107936.50254,66018.11403000001,9720683.24433,669627.97707,53567.342840000005,12519.87233,682532.26551,14666.96909,11928.98479,33118.94116,44409.30135,11685.97962,-1371.86345,1234222.59812,296995.73149000003,158014.62409000003,48695.28392,185474.10485,385310.2723,5904.61763,6189.86484,117339.81504,7260.55634,3021442.79706,949299.91624,46605.60858,350195.8614,6975.95887,38882.46058,64503.31709,182890.89069,43592.01268,1890083.92391,31958.60239,45533.67413,1201441.55873,35536.87789,277773.51811,2467.19154,32940.960349999994,592186.34562,630211.02592,1287118.23236,20896.81696,1448653.70547
2023/03/01,629300.16181,4827.74676,35981.99889,37393.93306,32961.74244,302784.34828000003,56587.46054,,109511.85909,96127.35144,185852.37761,247074.27435,15325.98242,55538.5221,44193.42298,6525.59882,9215.18992,10524.078640000002,435388.08049,7279.28002,204215.54425,206901.88249,14318376.77936,1250722.37729,98760.06313,24274.70011,1340703.16248,30849.640440000003,21612.295970000003,63024.448390000005,84962.44857000001,21406.84421,-2305.31258,2293480.4099,,297904.64654,61735.43736,344321.77588000003,666039.18615,13828.32346,10865.53018,262601.77838,11250.22545,3417990.95275,1721372.5568499998,93786.76079,634987.33701,13870.27397,78162.79383,118876.06338,352783.64752,82266.67008,3800683.07597,58199.26881,87287.23985000001,1998914.99933,66169.87806,533026.27423,4598.9623,60704.0016,602149.4503799999,1190440.0983999998,2473921.0264100004,38213.57983,2744304.01237
2023/04/01,880728.72476,7981.088650000001,54279.76307,56082.81715,52106.75821,402688.17845,70984.15736,,141944.39325,187390.3269,195992.06342,390033.08335,24076.22491,83246.59237,68020.49441,9806.04853,14809.372700000002,35680.60716,667101.81651,10987.87026,321976.46393,239755.853,25638406.49568,1915424.01556,345602.81421000004,36013.65093,2060489.48514,44042.1462,32923.81788,97896.63529,130435.75125000002,34120.78739,-3309.36793,3539229.2562,,453715.15451,100106.61486,534542.4956,1005440.21974,23348.5915,17779.266109999997,397737.71346,17146.473530000003,5395979.33792,2623037.02231,139329.06656,1035302.4305,22618.99207,117015.4924,175100.66332,539190.99844,127657.74311,5706792.716779999,85843.74541,129813.58601,2855166.35964,83918.50872000001,851933.7133599999,6955.4993,107683.62198,1415043.47665,1824662.59353,3819899.88963,63322.28403,4186888.17795
2023/05/01,1121244.69253,10828.81152,67498.64029,72071.73956,69801.61709,485170.1192500001,86955.74072,,172425.71275,255950.53453,210437.76731,430040.40241,31773.15685,109702.95606,88454.74317999999,13597.50053,18417.17052,47010.91912,837177.01577,14199.72217,430427.19681,343645.35409000004,33316570.85652,2552168.2905,392237.22507,47230.65351,2753701.08874,55438.96377,45013.61282,114796.92392,170139.36383999998,43111.29576,-4665.3566900000005,4695036.089930001,,605834.3758800001,123546.62163,706990.7382599999,1299122.74172,30846.55435,21769.48415,492457.05696,20898.54785,6045225.67871,3428967.75599,182751.65172,1284257.69623,31645.22235,157601.47147000002,225271.43272,777501.2070899999,166154.50114,7385199.48027,109465.98405,168400.16363,3629767.81113,103303.16027,1053555.5439499998,9472.64768,137276.59731,1737658.813,2493721.11563,4995185.54374,85070.01961999999,5411451.16077
2023/06/01,1366486.7975100002,13651.85956,82112.75723,91682.518,89744.3627,566168.12137,105227.3915,,221452.08242,334360.9377,226254.19315,501145.96322,39062.53806,139714.37186,111950.85187,13994.24518,22034.32206,56003.78194,1010666.71643,17130.92786,553446.93043,445715.82872,41551147.04883,3205435.81392,437521.74802,57948.36355,3477270.31442,66642.58226,57841.98248,135429.86638,211066.76609,51836.71,-6241.3965,5964782.971960001,,765464.2920799999,134086.68438999998,883335.84493,1644167.68363,42680.2237,29543.048550000003,585090.02191,22940.61451,7172630.15436,4318048.81431,233511.51345,1656900.47793,40173.32787,198902.42027,287231.16685000004,976978.31244,208172.73874,9341725.82571,138151.55383000002,206546.14921,4263127.767990001,127333.70986,1294648.44352,12284.96374,169867.30667,2153039.03463,3220645.65958,6259604.00986,106651.16247,6490767.42851
2023/07/01,1660804.58086,16374.8502,96902.17519,110316.20681,112149.84135,648394.44092,125760.78122,,250264.55945,454633.81654,240094.13796,690999.66183,46501.96819,170496.02557,139689.84144999998,16417.89756,25572.77247,64553.429390000005,1236184.52324,20112.9372,708690.38549,524212.65451,48605783.30698001,3849258.81747,482741.89001,69381.57554,4242699.69039,78828.9397,72553.36125,156738.38188,255035.62068,60221.37752,-7765.45546,7255508.82215,,928596.05755,165351.73069,1065923.21249,1990236.77512,53900.27623,37569.80903,710118.93901,29558.75157,12558180.35608,5179743.215100001,284462.83657,2045187.33189,48130.34667,239187.3445,337623.80747,1181594.55232,248229.39053,11183534.9245,169479.45942,243925.91523,4761027.35509,148930.08617000002,1566981.31333,15641.70973,205462.50094,2712522.32122,3972509.15961,7586203.08146,132024.67802999998,7885002.440219999
2023/08/01,2012671.11704,19145.86728,112563.37993,130077.01258,135882.06724,,147011.6488,,278619.37564,560028.13749,254424.03464,718779.4956499999,54430.43364,203890.1664,164860.92111,18868.28415,29212.19691,75506.5293,1420315.91866,69155.68807,842858.1362899999,613010.8023499999,56005049.33847,4517194.469310001,526346.47966,80417.04946,5061522.47171,91504.86833,88895.90599,179990.63942999998,295556.92259,69183.40062999999,-6360.001719999999,8638779.73735,,1131829.91795,170309.3614,1254934.43733,2387386.11763,65160.09391,46787.86501,815670.78451,36949.84047,15440034.31281,6107026.698249999,337498.55741,2477014.76533,56918.36071,282629.56988,393137.26245,1404841.09037,293288.47923,13041694.1956,201045.80978,286331.62549,8485217.45666,180715.95003,1829530.84872,19314.83316,238812.70224,3080492.47973,4771765.48966,8927442.24318,159358.73789,9261530.90769
2023/09/01,2316090.63264,21558.92049,128273.45952,152848.13187,158741.94383,,166678.82573,,294708.81992,638939.01988,268036.69554,828234.38987,61258.3432,240006.28784,189991.08973,21291.76376,31876.2857,84972.85273,1617055.7336700002,75578.65116000001,1008955.17597,729465.6624,63795295.26447,5226827.88738,602818.37686,90136.17214,5893276.50214,103555.97969,102430.15461,200343.79765,334465.86556,78358.70258,-3317.51555,10035000.85499,,1312810.67605,205114.49577,1448982.20452,2766167.22432,78986.75285,53880.7194,926284.21717,45428.91454,18231848.67697,6964518.71678,391643.45226,2912609.57831,65465.972590000005,327031.27442,444264.55537,1635801.87548,340432.91508,15051523.04793,237540.75179,325794.41879,9257858.94389,203072.50165,2098814.46271,23053.04855,261919.31439,4069490.79713,5644229.72691,10355844.56134,186770.78612,10729921.4617
2023/10/01,2682259.3143200004,23844.70696,145227.8244,173254.78751,180335.31875,,186197.37014,,342183.83873,752386.66129,281049.22028,921806.02747,67910.66522,278017.23201,212505.28169,23527.62664,34277.58531,107117.93596,1787461.58865,82252.69907,1179420.56622,816122.38329,69992216.42736001,5925405.02229,646171.52342,99236.52573,6654412.39239,114526.68684,118070.83636,220459.88415,369334.14881,86836.50493000001,-74.84166,11456289.48832,,1499854.1774499998,233336.41478,1592082.7215,3141507.13734,89026.80549999999,59663.70827,1068718.98818,54239.19566,23855026.4074,7642632.7043,444260.8997,3343492.86279,74292.63883,370055.12,490583.2054,1869166.26139,389295.88317,16950706.80076,269930.08495,365248.53928,10046751.24297,222168.85523,2391318.00196,27147.19906,,4821103.71889,6525824.107849999,11550472.28403,212781.5461,11167443.22129
2023/11/01,3082956.00245,26011.09984,162511.67090000003,191940.31462,235348.08738,,206646.28086,,381327.95722,874845.75934,293754.44950000005,1050090.11602,74662.92727,311224.94348,235032.37229,25792.749180000003,37182.79124,131444.90109,1995581.09478,85176.95599,1373734.47369,910285.54318,77554644.99571,6706072.35585,693035.16122,107234.12394,7461439.22171,125357.99497,132254.14004,244713.89863,408873.01368,95343.47308,4112.00426,13080735.48434,,1693391.29577,259659.11196,1759711.71562,3534700.6001,100559.73362,69609.48765000001,1202033.31297,63517.79994,25632391.25223,8661646.39942,491453.67507,3920231.04674,82767.01398999999,412265.10263,570095.64677,2118644.43217,440919.83106,18847697.46315,312959.45921,404882.86948,11028583.94793,253723.77443,2671811.38316,32647.91123,,5733297.036130001,7426187.04264,12781748.61113,238650.12346,12733009.06552
2023/12/01,3469826.29458,28638.00702,179777.46984,213470.47875,267246.26743,,224628.07629,,424095.3023,975246.72594,307423.11233,1193114.65576,81436.96645,344167.14584,257031.59931,28161.68011,39401.95209,152492.09804,2194812.6750800004,92253.66291,1588863.41101,1036431.7023399998,88653361.27381,7426323.0807,739325.89733,118092.71286,8256726.410929999,136055.18108,149919.97611,269274.16212999995,449176.10332,104538.99134,14947.27452,14532373.62475,,1889554.68765,302396.75157,1919579.91432,3932977.9302,113629.9598,77536.71905,1346094.7557100002,73198.06105,25170198.78682,9483830.57313,535491.901,4316276.87389,91674.81814,452707.12568,627319.76966,2357010.73186,491738.96228,20840459.66764,357827.60113,442984.02721,11938665.54921,281988.83778,2964642.25544,38119.341120000005,,6738894.90919,8326555.64397,14069826.44361,267080.25208,14326172.01057
2024/01/01,3810052.38525,30835.98635,198449.19978,235132.52419,311855.73991,,253081.14205,,466073.49646,1120510.3298,320354.62991,1348249.18641,88741.04943,382272.06641,278719.38822,33016.88732,42615.95351,187467.43125,2454199.56065,96048.73503,1804837.90534,1156859.88357,101637532.08108,8171730.53461,787696.4971,129679.34524,9041682.78439,147993.55456000002,168391.95742000002,299142.15538,494135.70372,129185.55876,19860.9537,16043269.05841,,2094723.18432,355988.62616000004,2092107.16132,4341414.52513,128621.18215,83444.3093,1528336.8444299998,101785.94082,23359996.99753,10384867.50771,578306.63148,4847642.36807,101577.91781,494417.97239,672697.5575400001,2610257.95376,543363.8789100001,22587247.81488,407815.40529,484378.66681,12920609.3097,296364.67507,3266043.64262,43686.86232,,7907927.99965,9213271.58262,15414264.26274,292915.17536,15792813.10041
2024/02/01,488364.58158,1918.11842,17771.42042,20450.59296,48873.59756,,20331.41896,,17879.75474,128054.41148,8882.193510000001,132213.89964,6897.74055,30426.84593,26059.12411,2504.62866,3056.72662,17955.75909,234711.77909,28200.8447,207609.92456,104773.29221,10151843.24227,683905.92241,50749.84077,7727.27646,861170.04475,9996.41134,14680.38951,25813.21955,39570.12948,11671.54037,4426.87734,1551005.3077699998,,204148.27263,26895.5026,182068.21899,408588.96491,17077.60683,6783.56986,213341.8575,11295.2392,2339752.23698,873473.0954,48508.47788,480958.21043,7432.29593,39696.68035,51270.72382,249121.22094,61750.28073,1956399.50476,61078.25057,45678.3308,927369.80884,20343.7419,290970.20017,7031.97679,,960619.32944,983459.25932,1269971.98642,25619.96123,1785326.1510299998
