,pivdennyi bank,fuib,ukrsibbank,credit agricole bank,universal bank,otp bank,raiffeisen bank,cb privatbank,oschadbank,kredobank,sense bank
06/2020,-0.003688275530923643,-0.0051134674482891385,-0.0003597410040878622,0.0029923126901233443,0.0005297541427567512,0.004674766213637979,-0.004023094240563019,-0.0025868646603403045,-0.04479663901704489,-0.000903120023396653,-0.01656444165416604
07/2020,0.004835677465928612,-0.0031239151874830617,-0.002458039574787055,-0.0014321272449634992,-0.0003554484595102714,-0.0007407368939192915,-0.003716709995805881,-0.00015681547688295439,0.007199776553781012,0.0010817279328145107,-0.008375056077060572
08/2020,0.006835151259070443,0.0002101431719121749,-0.0022005324790497164,0.008518274526848855,0.0015384111168938522,-0.006727850595728044,0.0016250264218631294,0.0012674356017218225,0.02241411031803736,0.0018376236736680346,0.01212747020777577
09/2020,-0.011494217976546393,0.00019655764657749986,-0.0017737505643486695,-0.015389114198448597,-0.0087369589401676,-0.006081414336951738,0.006633678426929801,0.002571633960200659,-0.00731448390726841,-0.0009753693720544188,0.02628414151790545
10/2020,-0.009886642372635347,0.0030303144454138786,0.0004171659405759658,-0.003047929959410705,0.003738313493608106,0.023795414746127203,0.012036720516480727,0.0013503548981204094,-0.0024429354466650732,0.0012947554480289974,-0.01081036848084621
11/2020,0.005243157167140827,0.013484907421694559,0.0027128334681659214,0.005651910941687819,0.0011854432750770597,0.0016190711220368942,0.002673395302189227,-0.004236676987723564,0.030807089494423956,-0.002125101911243314,0.006069736939394749
01/2021,0.00813955056115534,-0.015712412863005065,0.0023383760879508737,0.004450218892420806,-0.0006500028772982794,-0.014748979221385947,-0.01347327784153872,-0.0005954513199817324,-0.028114829025050303,-0.002773448940433604,0.0052530705059211785
02/2021,0.0033815268248769403,-0.0025100106227822633,-0.0018996469073936425,0.0008855473499620892,-0.0008618871907693573,-0.008679080053737243,-0.008736771234790598,0.0025496654889961556,-0.016754111852327502,0.004853451851133395,-0.026646799782992503
03/2021,-0.00518138055908221,-0.002981788178891942,-0.009096181267593493,-0.005786386226593998,0.003397785432522206,0.002457433179670468,-0.00024916108215591176,0.000313162166634684,-0.007499778217730679,0.0011229221208495926,-0.0063891512485865914
04/2021,0.00445663788646157,0.0017450086273747972,0.01845924899434107,0.0019256367210124942,0.0013415007877996682,0.0018036277935550848,0.004133500935039558,-0.0012242083873065246,0.0034023032436795164,0.0012274944618629324,0.0038583285914448595
05/2021,-0.0056037499691899695,0.004056290907364035,-0.009216992569319488,0.0007768738142358012,-0.002797739672068148,0.0027388071237480632,0.003872869775091615,0.0007533749552061098,0.005534174884257892,-0.0039653372139225596,0.008486839949718286
06/2021,0.003263737053166002,0.0019481237270226187,-0.005454183620801896,-0.0004928449500879381,-0.001151146360370163,0.0002273312199779845,0.001951281330274392,-0.0006379312251449942,0.009604657910153025,-0.002116050019938344,0.00925860786148995
07/2021,-0.008242710494104962,-0.0029085908639538,-0.0010640806954375793,-0.0004737337124868582,-0.001740695160375491,0.005746498655547487,-0.0031787714449501014,0.001592514115968835,0.030053639879373484,0.0008948161450049522,0.0005429109352562897
08/2021,0.0016314686239713057,-0.003866560211988307,0.000547733746527502,0.00026507281985709355,0.004407138982714137,-0.004953280955792817,-0.00020665217532335814,-7.368869818347168e-05,0.02927503522319924,0.0012339990932818054,-0.0031207302748814322
09/2021,0.0033802278462951064,0.00038907683867150933,0.0031862667782028772,-0.0009239525854690886,-0.0002959118826911661,-0.005030649173283511,-0.0010724463294392167,-0.0008943281107706147,-0.05856465348346254,-0.0017249285748179993,-0.007286694712575738
10/2021,0.002621072843345531,0.0023354236121201494,0.004312600675914956,0.001112553103895358,-0.0016802714511833725,0.003188779947228687,0.0008446024619623554,0.0010031609348213344,-0.02615973355410034,0.00013446998625368106,-0.002178341142052259
11/2021,0.0007589945471234913,0.010513453382798327,0.002269822417211912,0.0033002199683060396,-0.001688061434356139,0.006403288907777072,0.004719492589573304,-0.002540333333658329,0.0073142985942531435,0.0029749740299240233,0.006991211254107142
12/2021,-0.0002774747279894116,0.008005350768217373,0.009618665003801471,0.00431326792909255,-0.004059258491702841,0.008912188226362881,0.004308636262142507,-0.00293208874178863,0.012532967430215924,0.004139987651509525,0.009357886574411035
01/2022,-0.005526632917791045,-0.002487286187134327,-0.000657039921449401,0.0005843326189968918,0.008757943265443234,-0.001167464330458036,-0.0008949468894022539,0.00036985088616448003,0.014387139968492835,0.0019222428919964396,-0.002466697621558843
02/2022,0.000416140545447842,-0.02293319803918492,-0.016279805433599245,-0.007008147390316775,-0.001960906523505418,-0.013775572356354383,-0.00834112894445829,0.009637144876366688,-0.0023133083119115383,-0.016348467904372083,-0.01951454085719908
05/2022,0.00427669189003721,-0.0035531828485419054,-0.017572799071984967,-0.014370099306578852,0.00044263205033814174,-0.021647297740099276,-0.011862778218113695,-0.007157665723086737,-0.008508037751250308,0.009255983940051393,0.007646943941955239
06/2022,0.002209548901493802,0.0051484149752404895,-0.004175332373610487,0.004864336516867657,-0.0005485278483944242,0.015149465230901688,0.008375198430395726,-1.4277099424253592e-05,0.02091611150271311,0.004392430285944049,0.0028226881094460116
07/2022,-0.0034059644352831125,0.010995442767094576,0.02358666138692128,0.012335902437518434,-0.0005607519419876285,0.010708772048561521,0.007003642755457992,0.0008281120369094674,-0.0022875019768149873,-0.0015100977554860229,0.005539671525216561
08/2022,-0.01214397874058079,0.001211221956646441,0.014951116969707412,0.004918353431348124,-0.0003919742980791757,0.004551375129640864,0.0005010079921064503,0.0020221247665344055,-0.017196460745680875,-0.002793193204928185,-0.005666065797784919
09/2022,0.01576012968307887,-0.006065323949314083,-0.008697609775927019,-0.013739398018811147,-0.0007909987855041767,-0.002847771428262147,0.00045862681599312394,-2.2146726106342385e-06,-0.020678571165956394,-0.00645746323340303,0.009888712686865447
10/2022,-0.006782413844360097,-0.010124085853070425,-0.004519410894159109,0.0010240002405650234,-0.0017781316615685973,-0.004411915859437343,-0.002014162026449412,0.0013565531046045853,0.0231414174219165,0.006842083011162264,0.0002594758904161665
11/2022,-0.005837260133059949,-0.006455725029258869,-0.003777336554968473,0.0007872310546490485,0.002037889409096799,0.0038785376551044026,-0.010402654393570632,0.001002330909220639,0.010032356772793738,-0.0038159944446569394,-0.0190450335530431
12/2022,0.012210870959821096,0.021150418333311577,0.0004929312636384603,0.004070048247500346,0.0015237663633584642,-0.004691245009788542,0.010206893631048736,-0.00409426609843877,-0.006959659702971799,0.004210812122991459,0.016882637617372243
01/2023,0.015862209480121597,0.01685493104504482,0.003212965665431042,0.006060803322555,0.0013379292433694234,-0.0008852341312250156,0.005807134470358466,-0.006467872352960868,0.001328173853488046,0.00505188052651423,-0.00888394193181058
02/2023,0.01298077553931723,0.0076599990182720235,0.0038299059861976598,0.0016120785686384032,-0.0022964807555662346,-0.0007221126988513904,-0.0010758217760853395,-0.002838209731583552,-0.00789889667526994,-0.007334137190721013,-0.022918356251585253
03/2023,-0.008791414675510062,-0.026035071064017867,-0.0008074035012329006,-0.00437229101534492,8.012145301083962e-05,-0.004739171960810279,-0.005737658133428247,0.0062477653513159925,0.002902890449718809,9.940525002277711e-06,0.019911160362312774
04/2023,-0.0241317657072367,-0.014715896602681133,-0.0060137460306984025,-0.007906192344444812,-0.0005396957293578031,0.0110123339754635,-0.001815900106672208,0.0061227400794151565,0.004594486556921962,0.0007573199230489491,0.012342968058650372
05/2023,-0.04110141690521554,0.001490397076780503,-0.00500151586391577,-0.006793144386136513,0.00037677393553794264,0.0016144593201126434,-0.0012341360023541692,0.005615443982948665,-0.004453270145713617,0.003009425296640472,0.013241716182884555
06/2023,-0.04228485327068501,0.004040320517287921,0.0034160142334336285,0.006853717591343039,-0.000844601311266277,-0.0036905394745467834,-0.00037987997589541966,-0.001579009250715302,-0.011711236681772264,-0.002549690651952763,-0.013276910599097524
07/2023,0.08522844371238641,0.006873395817120639,0.0023787142889634127,0.004854472007687266,0.0002146255090511029,-0.00642445545669007,0.003324999127481104,-0.0054701849296689975,0.007512303366826789,0.0009429357119032505,-0.023711554332149887
08/2023,0.02660446524620913,0.006696642612789766,0.003736596859051561,-0.0006517951836238767,0.00145688766011276,0.004523527135646244,0.00203938737507256,-0.0052389956497995716,0.009075333669086527,0.0006152650307525154,0.01869493911048009
09/2023,0.019002377960417344,-0.0026663013172768257,-0.001287032529706092,0.003089375791308746,-0.0004085063860451363,0.002167590564358307,0.001376888855350561,-0.001746973961169962,0.005921777603200895,-0.004417963000045405,-0.0018977703504809984
10/2023,-0.03572864876336973,-0.004496822459227348,0.0017520531092260344,0.0022305821606497245,0.0005815728973008402,0.0025862098125661315,-0.002712964172327359,0.00444556529315554,0.007376966191634415,0.0011157233561407687,-6.957957470882237e-05
11/2023,-0.011515755321776816,0.0001821226602487097,-0.006652380429681873,-0.0007761843459831719,-0.00017066385169669032,-0.005822548179005682,-0.00810207585293704,-1.1993173168800553e-05,-0.014838372671976852,0.0061020343339277805,0.001857028597125998
12/2023,-0.010019739295781649,0.0011363558617924208,0.002234738648949283,-0.010652221440271337,-0.0013303452671539172,0.0004671685477118659,0.009561498603900542,0.003130698817714439,-0.00962265109732563,-0.004808186361907316,-0.003577692257784648
01/2024,-0.0015680916668578682,-3.1777879113459306e-05,0.003603233615900009,0.0017506543254038331,-0.0002860965031679305,-0.0005526138716388795,0.0036424554203377812,-0.0012342748145388605,-0.0018069183618308338,0.0006830075151888215,0.0006850347012346547
02/2024,0.006705117883524431,0.0008642254251849391,-0.0005028923064615554,0.002149378568678806,0.0003545786526682297,-0.00015115193860384957,-0.004174552716355084,0.00012035555204714665,0.0016421074696261195,-0.0018622239645389171,0.0016146455522291214
