,a-bank,alpari bank,altbank,ap bank,asvio bank,b concord,b industrialbank,b lviv,bank 3/4,bank alliance,bank avangard,bank credit dnipro,bank familny,bank for investments and savings,bank grant,bank portal,bank trust-capital,bank ukrainian capital,bank vostok,bta bank,cb accordbank,cb globus,cb privatbank,citibank,clearing house,cominvestbank,credit agricole bank,credit europe bank,creditwest bank,crystalbank,deutsche bank dbu,eib,first investment bank,fuib,ibox bank,idea bank,iib,ing bank ukraine,kredobank,metabank,motor-bank,mtb bank,okci bank,oschadbank,otp bank,piraeus bank icb,pivdennyi bank,policombank,poltava-bank,pravex bank,procredit bank,radabank,raiffeisen bank,rws bank,seb corporate bank,sense bank,sky bank,tascombank,ukrainian bank for reconstruction and development,ukrconstinvestbank,ukreximbank,ukrgasbank,ukrsibbank,unex bank,universal bank
08/2021,479462.15312,2583.93499,72332.33164,20422.20859,87361.1525,363207.10608,156023.01672,120519.45029,59825.69905,379559.77294,0.0,104838.00286,7968.24345,249350.45204,75200.22245,33665.81751,17958.274170000004,33913.46964,1131929.95535,11943.961049999998,695835.81056,139629.89028,18093311.87141,0.0,131660.92064,111214.99681,1189139.8393,3686.17653,23419.49181,345160.65328,926.88029,24432.07473,257103.98799,2316458.99063,708991.64008,81957.07484,143508.92432,0.0,683249.72886,40273.5246,171128.24802,421336.37112,70260.74611,10000808.02677,1352230.48034,82124.94613999999,2151884.12252,72961.22685,105541.60531,288663.82597,141952.28347,388300.60478,11327119.43237,307285.70216,5866.57432,5091340.16057,57975.20436,745269.0169899999,7833.14251,346031.88394,1387505.26357,2641467.90015,3047320.2128700004,38143.61462,659598.97733
09/2021,510442.40398,6487.12435,90546.45714,25678.48091,71994.74985000001,356904.30968,177125.91821,132443.47741000002,60796.61292,445697.01858,0.0,117962.76619,6313.70869,220000.39188,93510.87878,35133.416679999995,14330.28209,90546.27355,1245544.88847,9573.49768,784807.7911,138114.59451999998,19113340.52566,0.0,139088.642,139122.48965,1246962.31717,5888.84615,24335.73307,285251.26508,922.06428,31097.77113,286109.83021,2957624.43168,635674.83446,81489.149,132400.79499,0.0,765120.9492299999,43716.47291,171099.18378999998,462408.2212,87890.33656999998,10439610.72068,1470603.62851,83552.55782999999,2096206.31585,88643.2335,118247.66894,301537.19296,172574.36010999998,462958.13448,12499132.12369,222341.54614,5783.517529999999,4627953.86937,85005.22979,915189.95068,4777.91928,373254.79413,1842022.53352,2663153.20711,3546122.25431,32429.18195,590944.2112700001
10/2021,671718.60232,2781.55825,75459.74701,19832.83171,84074.006,392279.41466000007,172199.54916,117524.6863,55337.03943,437837.9699,0.0,104403.64767,6690.19566,245492.34563,103939.02283,35474.677469999995,23625.38392,31472.95507,1308285.57676,10667.82025,809704.89591,136572.90782999998,18788666.69851,0.0,137865.09897,141394.1957,1170995.33013,1799.92463,16735.248089999997,382225.16264,892.05765,25728.24724,204135.37644,2775277.05162,1351995.0434399997,74988.61462,108695.91901,0.0,776350.5652500001,65603.55738,149963.00557,438705.0924,103985.71662,10160744.86724,1482793.3017,78353.13003999999,1895019.22939,85106.50013,99935.58753,314935.03452,159427.02889999998,346268.12853,12099251.14045,230417.94722,4798.3828300000005,4863597.16967,59100.048,1069241.5675,4850.480129999999,369305.52273,1634847.60662,2512282.34919,2699379.25275,37851.17479999999,622690.23303
11/2021,589034.75557,2926.5000200000004,69458.43269,20326.77574,74835.38977000001,352308.37564,151590.317,130978.19133,54428.47473,485134.11703,0.0,117345.2587,7403.82095,213322.26679,50761.49915,30290.86052,15175.52478,26197.74467,1165357.65729,11040.24177,754796.27599,122650.87329,16617621.63233,0.0,128130.66373,116988.50659,1125650.7818999998,2627.95803,22469.37076,291373.84049000003,846.7930299999999,25065.9665,312760.89943,2595660.4454,708739.98922,79624.01368999999,139100.43569,0.0,716002.8338100001,63120.77636,140264.14166999998,426273.42894,97372.80903,10391864.86804,1402381.65385,68513.22776000001,1837794.51875,66914.06418,101977.55743,258853.71018,163114.09928,379080.4417,9502929.46371,197066.22948,4761.736669999999,4336089.77581,52596.49941,949033.41533,5196.81642,407927.14789,1310795.4908299998,2306581.416,3139942.654610001,39168.609500000006,582265.73212
12/2021,756079.52727,1309.49299,66568.84658999999,14634.02873,82587.32488000001,363124.78337,170026.23338000002,123396.81361,105958.04038,616516.00297,0.0,112419.24159,7587.64528,198783.35609,120017.69204,37050.30968,17048.02284,47216.19463,1324237.60575,10327.82162,1035915.62863,114520.03112,20067660.92821,0.0,151429.87998,90524.34906,1249230.85291,1585.73499,15936.71788,276115.45339000004,817.74746,37964.97238,203210.41128000003,3347606.83723,763982.7929400001,80944.31293,167723.35834,0.0,691052.62447,65392.31657,167145.40495,459380.98372,111981.08993,11793232.78275,1431089.18173,93771.55533000002,2165690.21566,104924.58473,96540.86802,276883.83997,144487.21456,348708.75788,8704742.27201,193040.52366,5324.2474,4982629.5472,47197.9432,862561.51933,5468.78801,460873.82769,1554457.22057,2396580.4099800005,3479052.68884,42214.91246,624414.5633
01/2022,746283.03041,2423.84471,73870.77413,20938.27725,78013.35292,338046.91871,161993.29644,131530.51879,84736.67066999999,521482.15366,0.0,111485.42346,7786.08642,192590.66726,142748.14039000002,29861.99917,37005.30018,44598.31511,1254547.2556599998,8812.37295,937702.95999,108672.63017,21027248.35084,0.0,147796.96746,99457.2619,1104845.9783599998,1895.15228,28179.12549,349084.06846000004,822.8202200000001,32711.53612,211063.16782000003,2657384.49224,685559.4649199999,77044.8438,178630.89485999997,0.0,834992.66661,35465.67982,136887.99951999998,371619.4907,83351.48337999999,10850521.51471,1261374.86528,63733.24954999999,2586321.64608,91861.29196,74565.34495,259247.21124,126790.93202,572630.89122,10600311.16231,202335.90641,5026.77263,5025757.57231,47905.03373,728751.19514,6059.32855,341469.28043000004,1378993.58859,2607603.6068,2723482.31758,84906.67222000001,634979.6145799999
02/2022,836889.7312,1586.7121100000002,117193.72465,21555.86058,98709.81414,366152.34155,174713.89087,126189.44673,79754.64855999999,597445.96102,0.0,123901.61796,8125.718600000001,173253.07588,127258.20786,36891.31036,26125.04186,54137.760720000006,1262124.72657,8799.622039999998,1411279.69781,158630.2308,19544523.64244,4242.8205,151462.40236,146285.59906,1347018.4033400002,926.55298,22764.83507,300223.97119,843.2720300000001,41991.83362,195075.31767,2757894.6041299994,190683.16138,72142.63450999999,177487.18912000002,0.0,800157.7783499999,36790.059810000006,152763.43398,463813.88323,106431.68075,10619151.37409,1380513.0990600002,85732.04808,2099014.61633,68106.4934,114049.48936,238036.82916,185725.80781,323695.971,10812736.67853,227922.83643,5127.045819999999,5131825.90682,64777.37132,756130.30566,6508.38683,375108.31318,1436271.7350500005,3207954.41594,2940475.66834,53184.91253000001,580225.0638100001
03/2022,594575.21262,1363.54573,65670.44285,23818.517509999998,52939.779299999995,370525.51525,118622.09193999998,127942.99214999999,127972.03389,505907.37771,0,134697.40872,8081.503080000001,178811.28487,98743.66607,42322.20213,29605.244280000003,35323.04749,693075.76357,10233.69829,1061626.93003,144127.62853000002,14775679.697449999,0,127854.64920000001,94669.27063,1135173.8475,2890.41727,11819.257099999999,233271.09464999998,3645.78951,34403.065420000006,295124.06956999993,1888738.29705,243165.97064,37278.05794,120364.227,0,948422.64098,19752.01156,96573.76008,349309.30879,94070.71952999999,10400332.682529999,1186260.64542,59664.903170000005,1166432.00686,…,40958.49925,200053.7695,202219.01975,290163.48075999995,11075689.86773,168073.73333000002,5139.64628,5786822.87532,49472.35147,1017486.3974799999,6452.34516,392446.46271,1163728.13294,3361339.66069,2244620.3900300004,49246.396740000004,359050.91589
04/2022,700210.6225699999,1303.61941,60044.75549,19403.80999,51842.44802,409441.3206,88729.07496000001,183648.15236,66274.30108,427082.92992,0.0,166020.22363,8148.96691,125491.9534,100432.82436,42983.27651,34741.98242,24005.49285,643431.7889399999,10117.17788,935383.20917,136742.22470000002,24637308.06503,0.0,102006.81954,159655.60375,1490407.36363,2876.97752,470.9589199999999,67901.56139,3635.30452,6366.246540000001,284977.45053,1867459.42145,96903.27764,45549.241720000005,186259.32519,0.0,946298.77191,16137.71226,79799.87664,293659.25188,111818.17704,13861140.74789,2422779.58412,47516.38862,1257503.27816,19506.77773,81156.76004000001,235784.40212,73853.37121000001,105451.35001,13342759.064669998,152139.11463,5132.88837,5491991.95538,40137.62412,532848.07501,6444.29539,401561.57785,1371679.32229,5094515.652840001,2324464.96487,15963.85206,594952.2517200001
05/2022,784070.84691,1241.22241,65204.54833,15187.17802,49693.34634,514258.36866,90194.28524,153638.61189,42224.14595,445904.07022,0.0,145234.61359999998,5494.03598,94552.45169,91254.51852,41119.6667,27133.22032,25781.50946,738429.14913,9383.36355,857291.1538399999,115008.84743,20462498.59388,0.0,55452.1757,114678.65584,1529021.42394,2833.36438,4439.605710000001,72643.76111,3601.27982,9432.44973,201505.09789,1786293.7926,89601.76739,52758.11123,182502.46632,0.0,987929.52989,15465.79722,83816.58647000001,220105.82859,85352.89263,12108511.68083,1941280.3983,22103.9128,797121.29043,18614.3547,70499.67692999999,228990.9507,89417.21432,87070.34934,10832950.96246,124006.42949,5110.958390000001,2568722.7375,32350.096190000004,398338.87331,6410.714000000001,420085.7776100001,1282076.85883,5036552.5448,1979410.60339,24148.60859,594568.5625
06/2022,697823.55835,1098.3486,82197.98138,14634.63389,54992.62514,492930.54951,70541.50163,131497.4928,52894.506,481573.42422,0.0,120903.88763,4589.64626,102115.43438,103570.66519,37975.10556,25564.54193,33441.7986,911393.73107,9411.32871,1034626.75543,145819.38113000002,22310500.37649,0.0,68298.15943,146576.95401000002,1468747.5529600002,2565.84402,6841.552999999999,88854.97941,3615.90612,6471.156730000001,65827.49893,1389552.70364,126630.66245,59128.53158,162229.25835000002,0.0,931031.8096,14950.29153,90956.87734,245321.27103,105636.36811,12251626.5764,1407426.5679700002,36140.31464,1159037.96882,39258.99364,86059.2493,246013.44549,96228.07982,107034.25872,8533273.40651,144348.04135,5120.3855,2153073.43636,28049.10369,433428.56089,7338.64012,395885.82004,1291800.44451,5210736.739,1949922.80981,31640.286750000003,636335.07878
07/2022,766865.6638499999,1560.95561,74673.70338,21978.55301,62014.52275,554005.35906,58606.53434,129226.14073,44436.369490000005,465881.03678,0.0,174890.52730999998,2689.6129,94648.34568,81992.44079,35819.52509,24823.82806,27786.34545,778873.0365200001,7207.05648,1041527.17454,136509.52251,20844772.82526,0.0,113178.5894,110739.89377,1289393.9358,2356.633,3704.84397,65246.059,3602.90516,8455.86136,50473.78062,1766091.02878,333854.02121,49618.87983,153586.45909999998,0.0,810570.5789999999,15142.04353,78298.77474,347942.78286000004,99576.50931,10939695.373039998,1136182.21544,50896.91049,1444631.2278,40102.38036,110264.09704,217065.58798,108696.88967,108223.81089,7799200.03357,83521.79721,5112.00597,2075330.46431,24760.5387,540371.1882699999,4733.22326,407283.87412,1241662.58635,3578972.34934,1828061.28284,28759.52528,438859.52123
08/2022,692794.2965699999,1759.91476,78437.51043000001,21503.14024,78927.58757999999,716530.24188,58204.93000000001,140914.24904000002,67259.78515,556915.6983400001,0.0,151211.31792,3227.16353,93417.68553,95396.66372,42200.20036,31058.97745,27217.881050000004,964847.90378,8807.99965,1028042.2809699998,143293.95234999998,20142913.77936,0.0,142792.37164,99354.88382,1290441.8879,4209.062290000001,9754.99943,74354.35003,1214.34785,8561.17749,53489.1999,2363020.85754,333685.05367,52373.82584,193488.70138,0.0,1421035.87263,25787.56133,92422.96877,337091.00448000006,86831.29941,9318978.68058,924593.5012,45836.64384,1532075.56519,33831.71322,127043.09158,220263.47333,151311.41968,134105.71973,7895124.635919999,122943.43692,5468.16167,2366880.5082500004,48557.4915,563586.00599,5670.95659,437191.25146,1426623.89871,3800308.86429,2013801.43067,31548.30354,611260.5091499999
09/2022,981625.52692,1675.75507,78832.9483,20173.63473,67073.19107,479001.31343,61645.50193,132413.12274,55712.43370000001,109882.98405,0.0,142181.51098,2192.3216,111905.71796,84127.66924,7352.0079,37166.32353,30504.40963,780939.38574,8171.957800000001,1217631.7764700002,150690.90185,22028891.91301,0.0,122676.30165,135892.27819,1174710.28894,3303.58493,12703.93645,123858.02399,1169.76404,11249.99407,44419.49635,1788297.43589,378811.34,72219.44575,159895.02656,0.0,810295.08871,21685.19599,110627.49782,341125.32794000005,84845.25336999999,13468407.12854,1001173.40984,62744.39037000001,1121591.2607700003,39577.25511,147835.08277,196010.06968,139982.68678,191957.26244,6609238.70714,102509.59067,5464.23351,2477184.56884,64253.967130000005,516268.1158,5772.7926,438323.72761,1231072.9238399998,3569885.15879,2027156.46657,38199.27705,497260.01405
10/2022,1598614.0175,1589.76162,82026.25951999999,37847.347830000006,73023.15566,474698.2906,56775.78912,180418.15315,70269.7922,124781.90037,0.0,109908.88137,1333.54661,99327.35611,110155.34201,8030.42898,33176.95421,33204.67834,1008465.24254,7527.122030000001,1402777.6745000002,239561.17089,32749495.6114,0.0,139340.49928,97532.15177,1252530.2499300002,758.5782300000001,17428.0754,135598.38919000002,1159.1097700000005,17833.269299999996,44199.84187,2798586.35548,566772.55122,73690.07505,199481.05032,0.0,1393234.49271,21103.79275,117852.28444,420464.15661,212211.41659,13760659.1288,1572643.0974599998,70474.74364000002,1821247.59181,39708.47281,130518.80348,179334.36304,149958.45118,145043.36685000002,8542108.1866,138616.81513,5451.582800000001,2590564.45565,50353.00579,716681.14202,5762.64272,481653.25061,1600305.33242,4682243.95845,2185160.70059,50878.630970000006,1371267.20238
11/2022,1063441.58595,1564.77059,113984.41265,23625.10499,85883.01305,481403.71752,50282.027830000006,120938.29405,65152.62224999999,108154.05211,0.0,111036.51644,3278.37963,128841.13329,117157.70412,10491.87299,59829.77580000001,33166.60501,1068942.48259,6918.428559999999,1611087.9884699995,211247.42099,22876318.27043,0.0,206307.00001,85423.82479,1198877.90305,2949.91217,20911.29911,95988.73916,1130.64572,15128.77619,38715.08068,2559682.88076,815147.90053,61425.05525,166811.19158,0.0,1191825.00781,22145.7634,96229.27213,405013.23232000007,68317.87008000001,12101541.99291,1077860.55064,61168.531,1397202.5705199998,40397.44763,112490.13781,156832.06355999998,161341.26702,139691.88896,9706086.48151,120471.53653,5461.38182,2558682.71182,45693.34952,722478.7683700001,6446.11764,447589.47789,1620143.02416,3749176.24675,2000638.83301,51266.26339,1349494.8864100005
12/2022,1262973.02466,1470.2275900000002,76989.40849999999,23543.98002,69380.34786,482600.41698,48344.86619000001,140450.71664,76042.82027000001,148155.23252,0.0,125679.24938,2294.2916800000003,109977.87244,113258.60714,16818.98546,37019.82388,30461.83531,965233.59691,6732.99702,1409846.65182,222064.70281,25695166.58514,0.0,198718.18184,95929.25181000002,1313059.7910699998,907.71699,19218.96308,96548.82713,1154.90687,22463.13882,45252.54375,2231935.9804799994,975770.75281,67414.46956,176681.06554,0.0,1465153.62637,19321.97905,101671.14272,309638.24387,90384.50907,10956202.35755,1068307.89278,68184.57654,1493648.18045,36014.94519,116633.27917,161530.01698,162259.02773,190617.68629,10723935.83352,138762.18892999995,5478.99441,2243806.20012,48961.25719,1034761.47685,6464.0170100000005,452723.24387,1606508.5957699998,3809520.83896,2533924.97883,53955.07873,1142332.43288
01/2023,1513262.92291,1471.5757600000002,122544.40885,45215.80443,60411.083770000005,499540.70288,42799.38753000001,181910.7491,43527.47035999999,127014.59054,0.0,121428.01988,2627.5944600000003,122730.53765,117266.35731,15044.71379,32750.93803,29645.92055,1094493.1698199995,7147.00691,1520309.31347,223455.37048,25069955.81105,0.0,226211.22555,81194.24538,1285648.73187,715.89148,20172.25741,96080.48014,47912.28098,22012.61602,36234.61779,2474269.0318,1372934.52142,65043.72670000001,178508.63859,0.0,1124966.52236,20490.82414,156676.98754,310958.12228,54666.16952,12080595.844470002,942691.95062,65323.64057,1682552.71655,31158.91182,121747.61549,152166.30956,214737.3267,152480.4714,8146668.394409999,104396.44047,5490.73614,2157144.96933,38263.33796,861257.0164300001,6439.07599,446687.20934,1866465.02615,3107840.20769,2701825.59193,51530.28725,986918.28431
02/2023,1965563.27619,1504.34747,116216.64875,51800.89078,67859.2851,480221.16117,48852.46051,,63615.58459,303206.72135,0.0,226971.13692,8452.34586,112431.68928,109512.14102,13486.74071,34218.08607,31479.86715,1273417.08105,8674.285560000002,1978242.79254,293952.91103,26927620.22912,0.0,154526.78952,94544.84546,1483174.46301,2585.2577300000003,21280.371090000004,95337.50473,48995.76966,16251.18096,42203.69798,2113731.2572700004,1864652.4048,74075.2434,187891.99646,0.0,1378837.2456500002,17160.184220000003,161070.6464,403298.65439,82528.35702,16382285.448499998,1257259.6537700002,94284.24929,,55056.66356,153142.63061999998,161400.50352,304670.29594000004,178097.50835,8973755.8369,151772.18826,52309.230200000005,2107378.44191,44865.203120000006,971855.77019,5593.354440000001,467711.05416,1881922.05083,4381114.286230001,2310710.85218,64399.80105000001,1158119.46941
03/2023,1387970.58737,1495.01196,108448.43026,55178.680510000006,67127.73955,488759.78594,39897.90267,,54233.427930000005,275490.82146,0.0,202982.97634,1607.9915600000002,96433.03603,90085.37592,12339.50433,32261.559050000003,29051.62503,1153629.77943,8879.32041,1590540.40286,265411.09643,26041998.06562,0.0,169094.9589,110764.12201,1480989.87584,6757.99329,19366.11673,108709.0248,47439.41064,15203.902580000002,38272.39873,2610354.71377,,66860.36016,142545.04498,0.0,1353112.58086,13508.64767,126276.52053,367928.63204,57284.84495,16810054.937400002,1134320.9491,81456.06796,,52304.66314999999,116710.09468,136836.55072,308690.51642,193768.62541000004,9495467.38953,156970.17714999997,52294.61714,1974710.90643,36895.47956,1139399.2186,5775.43626,468396.90027,1841298.25513,3875615.03167,2366716.38873,72417.6572,1293431.52459
04/2023,1237919.50284,1494.01959,111697.40676,47954.71525,60076.12657,229810.93834,40426.20381,,72255.83286,258215.52039,0.0,187756.20773,1169.05276,109480.49679,104980.29433,14560.19268,33723.18539,35802.49482,1086688.70728,8800.11166,1734690.01089,254882.91475,24099711.214019995,0.0,192069.64482,71320.04666,1488739.02339,2653.11144,25650.97833,90007.01204,48860.46641,12879.67053,33972.07506,2118188.86286,,71233.96987,111259.2553,0.0,1295841.51381,18126.8955,128239.54200999998,412195.6805,46149.97212,14552654.05557,1066432.82355,81305.55643,,56337.313180000005,128605.02759000004,140137.64359,322474.74128,155647.42082,7534896.58245,171809.86828,52308.13295,1592822.1859499998,42072.25769,973912.26226,5910.26561,457538.91418,1956029.9863700003,3528191.97202,2239653.32733,51898.25161,1390708.7895999998
05/2023,1361166.61306,1489.98248,99610.45506,71223.82258000001,110513.29219,197459.17304,42812.86547,,54765.679390000005,284831.80537,0.0,140072.4354,2403.02311,116332.92532,91623.84324,13034.89154,31182.96846,38122.53641,1007625.79239,6580.47325,1502141.2456200002,299715.43018,23090644.12363,0.0,149755.29613,82806.51434,1284103.20084,3588.3444400000003,23305.32945,93562.34558,49546.46403,10320.50112,46959.4963,2262584.4206000003,,63309.05014000001,110281.11293,0.0,1144240.85651,19140.56669,116949.81095,392527.47899,44938.52165,11375182.07509,1093337.35511,95658.71859,,61707.89964,126318.09738,143821.99233,329476.88131,171771.65386999998,8879055.74532,152452.36735,52314.65755,1847593.6431,39559.41337,979473.29092,6509.52875,470444.90141,1625290.9044799998,3302571.4986,2478466.6023600004,42735.31303,1782958.47109
06/2023,1220934.80392,1481.6191299999998,88236.69628999999,59085.09741,121342.58740000002,207562.94721,39868.82963,,45075.81695,240915.98565,0.0,128144.74547999998,1305.10846,111432.76772,80829.71161,10029.34912,30967.87975,29113.04122,921855.42858,5218.691940000001,1572466.74109,283567.9408,24420512.58716,0.0,188400.3948,78613.76065,1580375.10665,3260.23943,17982.48413,75837.26077,48252.06704,13792.28725,36924.75226,2350284.63163,,73588.58800999999,123403.65399,0.0,1290229.97725,14609.70408,97803.94455,373254.94439,71822.66947,12637685.89504,1140637.40187,82580.26359999999,,54083.8385,117415.84394,151989.11537999997,322732.41697,186524.30096,9291292.91977,141840.10084,52302.3464,1798933.63521,37237.0155,864720.65918,6431.591710000001,475363.02402,1511323.65035,3980106.63523,2232210.99781,51605.39613,1471526.02569
07/2023,1244044.42385,1481.7689,85210.12517,55208.43763,139106.92143,224819.29536,40411.51362,,59759.67816000001,190986.94517,0.0,130852.42537,1941.44166,102041.50481,84457.08872,12671.15479,19915.24339,22073.42684,874802.4927399999,5474.07472,1594577.17692,204046.9047,26739817.93754,0.0,182080.5492,92974.39492,1604455.92203,3155.67468,18369.57006,89758.92855000001,49106.89889,16884.58489,33244.36159,1968073.48621,,78825.44405,103192.8978,0.0,1140396.1347899998,12846.01109,49537.1144,459991.48028,63646.52943,13559240.29045,1154873.08079,84558.32757000001,,39687.40449000001,134153.95785,142949.32899,315303.43915,164166.22945,8639425.2476,157250.55233,52310.66702,2046607.74785,39040.38683,969367.37484,7090.42994,457609.42828,1574033.64419,4629421.6039700005,2445595.50224,52076.02558,1450122.0684999998
08/2023,1102874.06145,1492.94986,97849.84928,58581.62313,125798.17384,,46287.14819,,42333.317780000005,178543.48661,0.0,128414.48396,1652.85226,121370.1302,93395.435,10154.88713,31900.51967,22897.10825,1047583.50227,7241.49279,1839501.49868,219307.91494,22194591.59164,0.0,177255.37832000002,99649.53444,1493514.2400999998,4069.351,23609.5866,101263.05303,49397.28987,18221.99334,33464.52062,2200744.1378,,83204.68131,114382.31359,0.0,1273889.39903,16310.8464,68866.37614,452555.67243,61857.26565,16494548.22963,1535228.72386,79352.52205,,40278.10324,118822.33826,160004.18561999995,324855.40314,163369.86927,7684209.613799999,176322.85937,5505.83661,2174780.19575,31290.68358,1019713.81593,6955.80241,462424.93096,1579244.9784,4765396.061109999,2377520.80373,60664.87830999999,1179447.49774
09/2023,1359455.39517,2050.55877,83605.48543,50042.23363,136676.99174,,42226.62849,,36497.03102,282232.49418,0.0,119212.10722,1257.70121,104049.08302,84162.64717,13347.8942,24600.2572,30656.53443,1117941.14108,7621.343620000001,1961183.74352,214991.94982,23690611.92565,0.0,124685.12127,82862.07761,1434444.19072,4471.66148,26429.36123,100114.24913,48829.33946,16132.984230000002,28506.88906,2412061.3774900003,,79851.30868999999,130577.43279,0.0,1114102.10693,15312.521619999998,69707.31009,408342.5538,51087.53966,12343429.05021,1238711.2788300002,81246.12873999999,,50490.75040999999,120432.83962,172467.59668,319905.03358,195595.83718,8020432.957189999,263041.73417000007,5500.430060000001,1985813.26628,49928.591080000006,901196.01812,8130.38317,416537.42907,1409265.61238,4354631.01128,2423576.8544499995,58089.48866,902755.56982
10/2023,1523101.7899399998,2035.22947,73881.88819999999,52290.31744,155056.30081,,41907.45872,,54627.65691,341783.8048,0.0,119124.41754,1223.71441,111937.5561,72713.55550999999,14013.76398,27862.92119,42414.0202,1110673.16754,6098.01831,1628459.39882,190615.43445,22338101.67092,0.0,149924.98173,78140.19137,1387574.73763,4573.4882800000005,35998.66523,105986.52069,47329.6883,14268.46403,32943.30725,1949162.39433,,89896.59193,116456.56442,0.0,1506555.14293,14829.9034,61225.30174,397654.82808,49346.58477,11737524.34301,1158779.0498199998,81235.79906,,42100.2844,117076.35332,135294.99958,326291.26848,191926.25105,7381121.48605,186166.58954,5486.15426,2035203.7682,51942.691620000005,814959.81015,6638.017019999999,,1257187.77365,3823488.85851,2032032.29311,59398.045750000005,1066708.3267799998
11/2023,1370905.05235,2024.21321,78235.42014999999,46592.32481,142126.46139999997,,45436.32678,,51404.41843,442509.00695,0.0,141325.50731000002,1223.25576,131203.41381,90820.23237,13226.23377,15993.17763,40737.59039,1074842.42958,4220.586109999999,1794633.52841,197810.54766,23055447.15045,0.0,160744.10205000002,100017.90749,1294808.64447,2247.54964,29275.592949999995,106506.28219,47339.51611,13009.413729999998,34025.52903,2248344.41989,,84321.05262999999,106962.67224,0.0,1628783.88678,14199.44013,63728.22354,403014.55327,57493.72458000001,13667648.66037,1213170.7701,82634.33085,,62464.16265,126905.84904,151762.75637000002,281302.98759,256138.28389,9324031.597289998,160810.79181000002,5478.36765,2264671.4866700005,48448.46241000001,811080.6482099999,12968.94049,,1275552.54616,3729991.89837,2082113.15278,71062.95109,917411.6033
12/2023,1378846.95069,2055.97447,83685.26444,54339.39237,122798.20546,,46288.84713,,60894.75776000001,379526.7274100001,0.0,128131.13234,1743.31926,105958.30056,94941.17455,12596.85105,23700.59498,37855.07855,935967.59868,4663.6627100000005,1828188.98412,219933.81704,24707922.54076,0.0,119634.25112,120813.05318,1660368.5560499998,1787.27473,24135.45779,115999.66658,48997.091830000005,14205.01334,36018.07117,2453546.5764399995,,82969.23671,119164.70881,0.0,1316851.65336,14230.25458,54678.73851,402434.68785,63285.1526,14717540.54296,1159760.01851,83450.68903000001,,46328.05174000001,104010.73056,151085.79978,199760.00651,260759.90419,10009969.15462,167328.1852,5494.85069,2477477.84615,36372.63354,915389.22647,13421.44534,,1311028.60416,3795930.93348,2552981.898,58701.13118,917755.67874
01/2024,1150575.11046,765.78297,72147.46370000001,41686.92555,113023.07278,,48130.91942,,67250.88276,568727.49724,0.0,121762.65573,2852.95677,115835.15583,84509.99250000001,12753.61307,23155.07919,43600.20503,853499.69343,4815.35315,1623509.14005,161439.78885,25840711.51736,0.0,96690.69025,84023.68379000001,1325722.72902,3355.74271,11347.42767,128465.91144,68607.81061,8961.30114,33765.76796,2886362.6725,,64220.54546000001,121035.64352,0.0,1375498.05279,18762.80284,34424.43574,284701.74213,46145.02029000001,12540682.830270002,831399.24509,124628.12193,,35186.28556999999,105261.28325,131527.51465,212524.83592,175653.73646,14342098.66902,165037.25271,5583.31623,2878288.21349,37443.86183,821092.1841099999,13303.98582,,1277971.76765,3155876.55137,2451907.2054600003,66748.04026999998,982364.31436
02/2024,1445808.35083,814.97857,91879.80596,56470.47474,170739.77643,,59329.80294,,49007.90393,606279.0028,0.0,151323.67304,2092.92935,128597.57508,72029.75696999999,12134.40301,14427.35992,43334.28621,823202.6155200001,5994.162899999999,1818446.40722,202037.28225,32115926.01901,0.0,108407.57289999998,100620.68486,2066372.46435,2595.60796,42621.5902,145741.61292,1061.22922,12257.35516,37306.175180000006,3632521.63648,,82982.84096,171232.69888,0.0,1756309.0138,20796.96258,51709.17953,435587.67596,46868.78266,14015305.48316,1270257.40506,132182.52071,,51276.06788,125089.147,149391.38890999998,212751.53162,225178.99981,13902362.80785,199765.87857,5566.150130000001,3678182.22017,47627.81552,1080593.34381,13138.94238,,1627384.90819,4434142.8587,2616577.05144,77722.68308,1281796.82445
03/2024,1408790.63417,0.0,93013.82805,48822.32177,184130.23281,,74889.09092,,62035.34329,293463.5228,0.0,155242.60689,2867.1960400000003,117150.00484,71748.22693,12862.9709,12769.11703,37240.35346,681667.14783,5217.33325,2008211.64566,248410.44918,28749037.02686,0.0,129324.23532,99453.10755,1758318.16243,2420.93923,34413.83483,161689.21144,1063.8638600000002,10008.305719999998,33993.64253999999,2429855.10667,,84848.35266,141610.40329000002,0.0,1996998.63212,21318.46287,47451.78887,492875.25506,54692.90005,15804858.72558,1295139.22027,94871.71113,,47844.96672,134091.37675,145546.53397999998,188695.25908,277317.12158,9116482.84105,182321.36326,5581.55179,3798898.44113,53664.76975000001,975187.48079,13451.56966,,1518978.77083,4198944.12862,2611569.26176,72756.29974999999,1030268.71184
