,Bank,Date,INF,PR,CR,OE,ROA,NIA,NIM,RA,SCTA,CDR,LAS,SIZE,is_Credit_Agricole,is_FUIB,is_Kredobank,is_OTP,is_Oschadbank,is_Pivdennyi,is_Privat_Bank,is_Raiffeisen,is_Sense,is_Ukrsibbank,is_Universal
14,Credit_Agricole,02/2019,-0.043478260869565,0.0,-0.0285333244635555,0.1098797107906746,-0.062179531788303,0.6502238868512085,-0.0819465647847096,0.0359878910415087,-0.0596116630332982,0.0580756643747559,-0.0486902884938622,-0.0016644485492184,1,0,0,0,0,0,0,0,0,0,0
15,Universal,02/2019,-0.043478260869565,0.0,-0.039391894999475,2.6394897999052187,0.6448162093773195,1.9802234365798737,1.3269283630737836,-0.0208352593882431,-0.022770389625641,-0.0307564471378047,-0.1091451632877782,0.0007889797412832,0,0,0,0,0,0,0,0,0,0,1
16,OTP,02/2019,-0.043478260869565,0.0,-0.0162925135883088,-0.0193121598844558,-0.0923314639688648,0.6873617442682638,-0.0942811116996324,0.048648997712493,-0.0130033332590745,0.0191567010791295,-0.2083790557573461,-0.0001750064955479,0,0,0,1,0,0,0,0,0,0,0
17,Raiffeisen,02/2019,-0.043478260869565,0.0,0.0382799320031324,0.1635844290752952,-0.0624731728062625,0.057804539193923,-0.0507310097793085,0.0072143960020796,0.0957730825105838,-0.0385216158769691,-0.1017988581279543,-2.577772967959913e-05,0,0,0,0,0,0,0,1,0,0,0
18,Privat_Bank,02/2019,-0.043478260869565,0.0,-0.0006771015922032,0.0475495547707423,-0.0742464891319711,0.3735105191816894,-0.1033378032066836,0.0013954929153843,-0.1014401294513623,-0.0388027289470906,0.1223289047052764,0.0007701997180831,0,0,0,0,0,0,1,0,0,0,0
19,Oschadbank,02/2019,-0.043478260869565,0.0,-0.023122247594889,0.588246489916227,-0.0858247175103739,0.4906996582085927,-0.120383429017746,0.0355014339759456,0.0138255151599944,-0.0457374056672149,0.1901712010227123,-6.444502592350965e-06,0,0,0,0,1,0,0,0,0,0,0
20,Kredobank,02/2019,-0.043478260869565,0.0,-0.149830122134328,-0.003708864936026,-0.0411418050476367,-0.0585454714454708,-0.1282465884964437,0.0433299875937012,-0.0387284508464228,-0.03287274421277,0.0506689599000478,-0.0005230340893769,0,0,1,0,0,0,0,0,0,0,0
21,Sense,02/2019,-0.043478260869565,0.0,0.0301169228246751,-0.0069187595010093,0.122833688544677,-0.4998208467661192,-0.0845229388257097,0.0171630290512427,-0.1829465900530905,-0.0299630442026932,0.2149739345242896,0.0039739805523579,0,0,0,0,0,0,0,0,1,0,0
22,Pivdennyi,04/2019,0.0,-0.0044444444444443,-0.1572586691860827,0.1644789911772373,0.1280557890561782,-0.3152771351669392,0.1080095229435529,-0.2059737690381601,0.4817695419156709,0.0599169509057984,-0.0452259994558301,-0.0003223653470264,0,0,0,0,0,1,0,0,0,0,0
23,FUIB,04/2019,0.0,-0.0044444444444443,-0.198243437173597,0.0453260362824547,0.0286093598204606,6.1761817995578685,0.0227543460557479,0.0468967337773809,0.3689678187724685,0.0136306896187867,0.0668230137433529,0.0008848753966648,0,1,0,0,0,0,0,0,0,0,0
24,Ukrsibbank,04/2019,0.0,-0.0044444444444443,-0.0600261398733774,0.1895562579715781,-0.0577826960196331,-0.0025554501864394,-0.0254082944427865,0.0529602200962722,0.0415479168952153,0.0720372186943081,-0.3588037672082035,0.0005981069111486,0,0,0,0,0,0,0,0,0,1,0
25,Credit_Agricole,04/2019,0.0,-0.0044444444444443,-0.0537634204455418,-0.0950154498383345,-0.0788495098866471,0.687948666185991,-0.0434301073180991,-0.0696728224173668,0.0124579011648309,-0.0372106189890728,-0.0911657701077934,0.0061363947963595,1,0,0,0,0,0,0,0,0,0,0
26,Universal,04/2019,0.0,-0.0044444444444443,0.0153662485247105,-0.5420232489223972,-0.869817295858724,0.1001217749253851,-0.7088825253440083,0.0438427038778623,0.4057252500633554,0.0169783103131222,0.0504617868164036,-0.0015042882076092,0,0,0,0,0,0,0,0,0,0,1
27,OTP,04/2019,0.0,-0.0044444444444443,-0.1592199098135313,0.0854148987020015,-0.0035502194320981,-0.5529449088733345,-0.0115716815795352,0.0595009669746586,0.1453198809247993,0.0652757697202692,-0.274493692830298,0.0003950351827586,0,0,0,1,0,0,0,0,0,0,0
28,Raiffeisen,04/2019,0.0,-0.0044444444444443,-0.0573750184658052,0.4023050768269238,0.0332811602255764,0.4445361877261702,-0.2310101298866298,0.0397666945266295,0.1518544435800586,0.0478046480331728,-0.441221379376897,-0.0016468191207669,0,0,0,0,0,0,0,1,0,0,0
29,Privat_Bank,04/2019,0.0,-0.0044444444444443,-0.0063726101112285,-0.0205048287361137,-0.0331208426561669,-0.3107424691821681,0.0086225522897551,-0.0127722632317797,0.5852792525302566,0.0287219919822265,-0.3037874183197361,0.0041971872442241,0,0,0,0,0,0,1,0,0,0,0
30,Oschadbank,04/2019,0.0,-0.0044444444444443,-0.022762521961727,-0.2109250972072728,0.1381529851248524,-0.8914149059176101,-0.03192709726565,0.057699456634769,0.0538624463576797,0.0944675764510902,-0.2523825619700106,-0.0003348454949997,0,0,0,0,1,0,0,0,0,0,0
31,Kredobank,04/2019,0.0,-0.0044444444444443,-0.4702563010854993,0.0516892009386711,0.0332771477565996,-0.140398839437732,0.0709005215764493,-0.303506372912136,0.0888592311045335,0.0880157207881999,-0.4795006772091322,-0.0002196994619942,0,0,1,0,0,0,0,0,0,0,0
32,Sense,04/2019,0.0,-0.0044444444444443,0.8846284712433283,0.1317994718699273,0.1790821396002286,-0.173369755527776,0.1692217958972088,-0.0313208882703875,-0.119385691723717,-0.0239496531628448,-0.0855109320104662,0.0067913088471094,0,0,0,0,0,0,0,0,1,0,0
33,Pivdennyi,05/2019,0.0909090909090908,-0.0234375000000001,-0.0939215085855297,0.0897782865810996,0.1448549103217224,-0.0649934986944309,0.0724196704368207,0.105944499856877,-0.276083514480292,0.0455340673677653,0.0111849184444714,-0.0005076446895997,0,0,0,0,0,1,0,0,0,0,0
34,FUIB,05/2019,0.0909090909090908,-0.0234375000000001,-0.0353591168968583,0.0086373291804429,0.0204574317078689,0.1206897889999534,-0.0163463676281278,-0.1516258477956363,-0.1940757340341554,-0.0478713716815615,0.5548003056492103,-1.9139746373908473e-05,0,1,0,0,0,0,0,0,0,0,0
35,Ukrsibbank,05/2019,0.0909090909090908,-0.0234375000000001,-0.126065416848752,-0.0804546840466106,0.0419460360226831,-0.3990843173507536,-0.0115449039750779,0.0098496532608185,0.0117448181334047,0.0184187259636401,0.1159173311489161,0.0002599017452817,0,0,0,0,0,0,0,0,0,1,0
36,Credit_Agricole,05/2019,0.0909090909090908,-0.0234375000000001,0.0039342213763098,-0.022504851001043,0.0593063142408671,-0.0745389969695817,-0.0120589959149517,0.0386463096748534,-0.0122618771722281,-0.0051075872479251,0.0468477171078862,-0.0007864859589438,1,0,0,0,0,0,0,0,0,0,0
37,Universal,05/2019,0.0909090909090908,-0.0234375000000001,0.0280726043329746,-0.1974476158185518,4.857123646260739,-0.7881419391994414,-0.1297382937861305,0.0053306538316428,-0.2312888926327503,-0.0008607142667932,-0.0254780643054743,-0.0003713330719312,0,0,0,0,0,0,0,0,0,0,1
38,OTP,05/2019,0.0909090909090908,-0.0234375000000001,-0.0489113228038078,0.0276572797327474,0.0437781039794893,0.0577955207763345,0.0414064817530526,0.0074736848389651,-0.1104103919460702,-0.013280928982333,0.0256662514461833,0.0014113143835883,0,0,0,1,0,0,0,0,0,0,0
39,Raiffeisen,05/2019,0.0909090909090908,-0.0234375000000001,0.0120825729914437,0.0624467573112279,-0.048499769381948,-0.2660626430812064,0.2235508186505541,0.0485471201505793,-0.0496213777794458,-0.0092214719465365,0.1565718206153132,-0.0025142162635001,0,0,0,0,0,0,0,1,0,0,0
40,Privat_Bank,05/2019,0.0909090909090908,-0.0234375000000001,-0.0004706059101253,0.0215782932312129,0.1784095023460448,0.5534040486409657,0.1029095593578675,-0.1835871030320346,-0.2754956356962305,0.0197101410215303,0.051989269034081,-0.0038371120392838,0,0,0,0,0,0,1,0,0,0,0
41,Oschadbank,05/2019,0.0909090909090908,-0.0234375000000001,0.0062988920609439,-0.0059586646651246,-0.0058010780265959,0.8681615700780136,0.0358040431933532,-0.0123759211671905,-0.2733967031566509,-0.0300146506828568,0.1511576301146029,0.0013422231252047,0,0,0,0,1,0,0,0,0,0,0
42,Kredobank,05/2019,0.0909090909090908,-0.0234375000000001,0.9152702490844024,0.1258338521597384,0.2585402517340496,-0.2526860745046381,0.068894119351814,0.1102631100661357,-0.1857000944579797,-0.0680669321077966,0.4142992610408473,-0.0014004091496849,0,0,1,0,0,0,0,0,0,0,0
43,Sense,05/2019,0.0909090909090908,-0.0234375000000001,-0.2093365983581329,-0.0735253383472711,-0.0161383217258124,0.8157280379255705,0.0815821897129782,-0.0027927876263205,0.2913446887568767,0.0434289362963737,-0.1341401777380739,0.0017100983697628,0,0,0,0,0,0,0,0,1,0,0
44,Pivdennyi,06/2019,-0.0625,0.0,-0.0385869770401267,-0.0354208811701355,0.4198458940854486,-0.4882504737582452,-0.0599607453834679,0.1480415869988764,0.2550192883975821,-0.0313702533270769,-0.029674246682669,0.0005124154194118,0,0,0,0,0,1,0,0,0,0,0
45,FUIB,06/2019,-0.0625,0.0,0.0066688779393815,0.0039013430855088,-0.1052109221836894,0.0115524385281733,-0.1064200689956388,-0.0032655946476241,0.0411473234325876,0.0098777647809771,-0.4587342893185863,0.0024900914704772,0,1,0,0,0,0,0,0,0,0,0
46,Ukrsibbank,06/2019,-0.0625,0.0,0.1135968884511784,-0.0346849871790667,-0.0290945037305309,-0.1547230038987842,-0.0010869527104622,-0.0017925867123738,0.0295928061090291,-0.0371113376200087,-0.0077206968979245,0.0016230797007634,0,0,0,0,0,0,0,0,0,1,0
47,Credit_Agricole,06/2019,-0.0625,0.0,-0.1374235011579,0.15172350832563,0.0158614995716228,0.7723189286807723,0.1095776876836509,0.0278393029640042,0.0364245374612739,0.0360656842057796,-0.0606738921050502,-0.000174677684099,1,0,0,0,0,0,0,0,0,0,0
48,Universal,06/2019,-0.0625,0.0,-3.101051923792841e-05,0.0463429193906692,-0.4147910605706506,0.5439876383776947,-0.0757082059845216,-0.048494869707545,-0.1314084634072171,-0.0293349784915601,-0.07404322228117,0.0011204872091421,0,0,0,0,0,0,0,0,0,0,1
49,OTP,06/2019,-0.0625,0.0,-0.0263045207208364,-0.0637279307219456,-0.0627756782108301,-0.4040481519619031,-0.0948397002966839,0.0043385772293498,0.0696426888914574,-0.024494970778084,0.0998702311766859,0.0016012480108593,0,0,0,1,0,0,0,0,0,0,0
50,Raiffeisen,06/2019,-0.0625,0.0,-0.046715636849541,-0.2395330009911037,-0.0536154686047706,0.943169786228687,-0.2036123513888931,-0.0260755712624416,-0.1345622665726088,0.0053944862641277,-0.111439418597062,0.0022000495043963,0,0,0,0,0,0,0,1,0,0,0
51,Privat_Bank,06/2019,-0.0625,0.0,-0.0020838031016824,-0.1475155064693731,-0.1630854613594231,-0.4825743529951403,-0.1170910113318397,-0.0255981800800768,0.2190750321914545,-0.0778621728090831,-0.2188198611957863,0.0040516126627181,0,0,0,0,0,0,1,0,0,0,0
52,Oschadbank,06/2019,-0.0625,0.0,-0.019393787245504,-0.0353214903259591,-0.001402773437018,1.662299564392732,0.0065267018962982,0.0258826212295864,0.0524877847599507,0.000335956038961,-0.3342226203722195,0.0001013921760804,0,0,0,0,1,0,0,0,0,0,0
53,Kredobank,06/2019,-0.0625,0.0,0.0116244764905306,-0.0625430459442536,-0.2485486022656469,0.2094891761145276,-0.1284855540044803,-0.0026188815877298,-0.1983162729300575,-0.1305234911611836,0.4805848261080665,0.0029491577844749,0,0,1,0,0,0,0,0,0,0,0
54,Sense,06/2019,-0.0625,0.0,0.0624256699433249,0.2135058830219558,0.2368919385434396,1.9611078034696832,0.0204193115257631,0.0286290606690895,-0.0961221163122143,0.0092330262997692,0.0811142022177562,0.0036262312026669,0,0,0,0,0,0,0,0,1,0,0
55,Pivdennyi,07/2019,0.011111111111111,-0.012,-0.0266685165879728,-0.0553029058048147,-0.4310705060743474,8.587622357850128,0.0215768049451787,0.0856356773819235,-0.0825086344173801,0.0340774203623672,-0.0100211361795242,-0.0005085707327369,0,0,0,0,0,1,0,0,0,0,0
56,FUIB,07/2019,0.011111111111111,-0.012,-0.1205552968835527,0.0599585301833214,0.1776281702819768,1.3341053250971533,0.0883413831406381,0.088694543052239,-0.0559550209554701,-0.0196225019839566,0.3927736441687788,-0.0020020928376085,0,1,0,0,0,0,0,0,0,0,0
57,Ukrsibbank,07/2019,0.011111111111111,-0.012,-0.1029807769633394,0.0149446623035149,0.0899314977702698,0.4211393119012834,0.1463076645610104,0.0103462669967164,-0.1827567095019087,0.0145742214730872,0.0129176551219372,0.001489250602648,0,0,0,0,0,0,0,0,0,1,0
58,Credit_Agricole,07/2019,0.011111111111111,-0.012,0.0657485784675211,-0.0372350789307884,0.0825010739890999,1.3404820853047892,0.0288297296875279,0.0257485294837109,-0.0097635917874858,-0.0489087392233195,-0.1046322262332087,-0.000127128230139,1,0,0,0,0,0,0,0,0,0,0
59,Universal,07/2019,0.011111111111111,-0.012,0.1819311693774652,0.0252406615842415,-0.7449939768258131,14.21453223222089,0.1419022184756284,0.0438548834450596,0.2537197607559966,-0.0016105164681599,0.0839006388691288,-0.0015924353681205,0,0,0,0,0,0,0,0,0,0,1
60,OTP,07/2019,0.011111111111111,-0.012,-0.007403822931098,-0.0662960373622716,0.0318136390775447,0.010666129438648,0.0071984541342933,-0.0197773869012108,-0.1198056958877467,-0.0747751893781351,0.0171353622753909,0.0028497245181555,0,0,0,1,0,0,0,0,0,0,0
61,Raiffeisen,07/2019,0.011111111111111,-0.012,0.0074744905203361,0.0005522764449965,0.2523095084516713,2.6449518974031068,0.1913905196035159,0.018432811811202,0.1871885998671292,-0.0091235578760385,0.1151063338985571,-7.886609896079477e-05,0,0,0,0,0,0,0,1,0,0,0
62,Privat_Bank,07/2019,0.011111111111111,-0.012,0.0014437590258971,0.1562361914225738,0.1551928057225926,0.3091750459092059,0.0724739961395073,0.0830842171281049,-0.1468368681029748,-0.0393616291599487,0.8467236501918771,-0.0020066942533393,0,0,0,0,0,0,1,0,0,0,0
63,Oschadbank,07/2019,0.011111111111111,-0.012,0.025404364720811,-0.0051941737043939,0.0719941318362593,-0.6307811494247391,-0.0640378423775404,0.026368834119868,0.0772713361528136,-0.0002194341735705,0.4180862626559243,0.0005319875837079,0,0,0,0,1,0,0,0,0,0,0
64,Kredobank,07/2019,0.011111111111111,-0.012,0.0789062355498533,0.0195540620235259,0.0700907338297389,0.0114756464354617,0.0430165638338322,0.081318943465332,0.3686304425723747,0.0994346403623027,-0.4014685506696951,-0.0020741127007745,0,0,1,0,0,0,0,0,0,0,0
65,Sense,07/2019,0.011111111111111,-0.012,-0.0408396933037128,-0.1047556770993483,-0.0294982302766474,-0.0158448736585226,0.0746546936784784,0.3027659147495791,0.0478442112441939,0.0187664018585376,-0.0540483543227603,0.0026554014416173,0,0,0,0,0,0,0,0,1,0,0
66,Pivdennyi,08/2019,-0.0329670329670328,-0.0167727009832272,-0.0222155697098164,0.0394670554984155,0.6737515914141128,0.5069071014511941,-0.0217428539961158,0.0914469661402634,-0.0008324813255541,0.0056887113714718,-0.0199496013349996,0.0012281475260536,0,0,0,0,0,1,0,0,0,0,0
67,FUIB,08/2019,-0.0329670329670328,-0.0167727009832272,-0.0073150119148817,-0.1216398257792372,-0.0734262701172333,-0.5756156173853215,-0.041921033540387,0.0230053236196157,0.1048170819994909,0.0189892395104442,-0.0487182906476116,0.0011397616061359,0,1,0,0,0,0,0,0,0,0,0
68,Ukrsibbank,08/2019,-0.0329670329670328,-0.0167727009832272,-0.0125025070967518,-0.0252324174057032,-0.0098806442196118,0.97371801223034,-0.0415875485311908,0.0341136337781746,0.1876396045648647,0.0615716815506355,-0.3198994524267786,-5.777505558079987e-06,0,0,0,0,0,0,0,0,0,1,0
69,Credit_Agricole,08/2019,-0.0329670329670328,-0.0167727009832272,-0.160733956049105,0.0149762823549775,0.0414274285970146,-0.8259360582348857,0.0239250658331215,0.0209722719774059,0.0786534076991538,0.0275026768958088,-0.0529235181520576,2.9863945018915317e-05,1,0,0,0,0,0,0,0,0,0,0
70,Universal,08/2019,-0.0329670329670328,-0.0167727009832272,-0.0360124956761811,-0.0769986623702155,6.019257964508671,-0.9576638527209114,-0.2776408514038043,-0.0104854447075478,-0.0111748411413342,-0.0365480635514139,-0.042222249838027,0.0012852571845878,0,0,0,0,0,0,0,0,0,0,1
71,OTP,08/2019,-0.0329670329670328,-0.0167727009832272,0.0416198983703941,0.0282467534129198,-0.0598314638735106,0.3442020102499132,-0.0437915565610043,0.0383542809108716,0.0370433667096379,0.0188004114020556,-0.2104096673157324,0.0003411383723086,0,0,0,1,0,0,0,0,0,0,0
72,Raiffeisen,08/2019,-0.0329670329670328,-0.0167727009832272,-0.0249149795612397,0.1035268659346182,-0.215989015561634,-0.7556819440621863,-0.0821195003902249,0.0014333839535476,-0.006706364363052,-0.0043596984643208,-0.385499413860763,0.0005288305099793,0,0,0,0,0,0,0,1,0,0,0
73,Privat_Bank,08/2019,-0.0329670329670328,-0.0167727009832272,-0.0005997033604832,0.081751321600181,-0.0248098169100341,-0.1114151578533589,0.0128164950218954,0.0409390461746823,-0.0024375871272046,0.035512168896693,-0.3601749925226211,-0.0003806215877487,0,0,0,0,0,0,1,0,0,0,0
74,Oschadbank,08/2019,-0.0329670329670328,-0.0167727009832272,-0.0392135528365216,0.1134023786189799,-0.1113492030127993,3.4806933173775327,1.696147388763336e-05,0.0169656431789659,0.0340688755563445,0.0161333675755446,-0.2183212230673721,0.0005955689001209,0,0,0,0,1,0,0,0,0,0,0
75,Kredobank,08/2019,-0.0329670329670328,-0.0167727009832272,-0.0268919878445941,-0.0932507219106182,-0.0391842438625293,-0.3809888773020577,-0.0477240001229779,0.0221619196815994,-0.0938524723076094,-0.0264274710376297,-0.06352096482578,0.0015073232522571,0,0,1,0,0,0,0,0,0,0,0
76,Sense,08/2019,-0.0329670329670328,-0.0167727009832272,-0.0173692385273804,0.0923748592326609,0.0072211116502098,-0.5819235871198507,0.0742622433896038,0.0065114822932981,-0.1620054361696289,0.0272428760585823,-0.2774645263390106,0.0020611943579382,0,0,0,0,0,0,0,0,1,0,0
77,Pivdennyi,10/2019,-0.2613636363636364,-0.0429411764705882,0.3602886398232943,0.0231273369518416,-0.681172498492313,-0.5402874273648083,-0.0112419577596253,0.0469932154109749,-0.0296494893191583,-0.0075555648719387,0.0004930760466141,0.0014530106982832,0,0,0,0,0,1,0,0,0,0,0
78,FUIB,10/2019,-0.2613636363636364,-0.0429411764705882,0.0058490329687503,-0.0151171935961125,-0.0111508113755596,-0.5108893457622375,0.090300467475527,0.0478708822198608,-0.1384469121306496,0.0894245619070763,0.4650382534915396,0.0022740189442291,0,1,0,0,0,0,0,0,0,0,0
79,Ukrsibbank,10/2019,-0.2613636363636364,-0.0429411764705882,0.0318158284898453,0.1110296021921959,0.0419619329418745,-0.7789399914492035,0.0663519756185573,0.0529312826868328,0.0141428334823781,-0.0140161557807597,0.4346263722933918,0.0014501295883786,0,0,0,0,0,0,0,0,0,1,0
80,Credit_Agricole,10/2019,-0.2613636363636364,-0.0429411764705882,-0.1587703802667047,0.0418360050541593,-0.0553421129823745,-0.2059936190031265,-0.0522339253573588,0.0040796103530325,-0.0373982087918737,0.0143619121326414,0.1056581243095904,0.0041125175228036,1,0,0,0,0,0,0,0,0,0,0
81,Universal,10/2019,-0.2613636363636364,-0.0429411764705882,-0.2553909618517755,0.1622535856286391,-0.2453762691757098,2.843305540078251,0.352936333078734,0.0215288071741701,0.0904248108857845,0.0326993556703874,0.0391388798810992,0.0007374220421307,0,0,0,0,0,0,0,0,0,0,1
82,OTP,10/2019,-0.2613636363636364,-0.0429411764705882,-0.0686496627046623,-0.0113598621996593,0.0445059699949814,0.4251342645846805,0.0612221853180878,-0.001670297465131,-0.0853229907602849,0.0074691722900737,1.0031953566267453,0.0045425293878786,0,0,0,1,0,0,0,0,0,0,0
83,Raiffeisen,10/2019,-0.2613636363636364,-0.0429411764705882,0.1583978610586669,0.0911127291094764,-0.1036127366632035,2.1966106421537206,-0.1029927090027764,-0.0463143301469285,0.0248725479487825,-0.0539009816816939,0.994962845051371,0.0050766142385063,0,0,0,0,0,0,0,1,0,0,0
84,Privat_Bank,10/2019,-0.2613636363636364,-0.0429411764705882,-0.0010914806794052,0.0366002393885025,-0.0046045934786381,-0.0254070647605064,-0.0200367942054426,0.0178396449527686,-0.0231440321557542,-0.0678856565166606,0.5450593578738572,0.0034605154819129,0,0,0,0,0,0,1,0,0,0,0
85,Oschadbank,10/2019,-0.2613636363636364,-0.0429411764705882,-0.0195324082385164,-0.1398443835752716,-0.0484322586997556,1.0846154443446152,-0.1225902580715802,0.0031548056360288,0.6388415599935358,0.0902999830597188,0.2237568032041004,0.015437943862655,0,0,0,0,1,0,0,0,0,0,0
86,Kredobank,10/2019,-0.2613636363636364,-0.0429411764705882,0.0261897365594654,0.0934431958116526,0.0396327075368505,0.045264693487681,-0.0341176903136821,0.0487118056308679,0.0915523128131057,-0.0409576427549392,0.7580898083194634,0.0012064662758071,0,0,1,0,0,0,0,0,0,0,0
87,Sense,10/2019,-0.2613636363636364,-0.0429411764705882,0.1621759765709682,-0.1162063045880652,-0.0638039026098419,-0.683893088026363,0.0471632488187381,-0.0307822146294214,0.084134640797955,-0.0041036160127591,0.563213202247262,0.006496461113133,0,0,0,0,0,0,0,0,1,0,0
88,Pivdennyi,11/2019,-0.2153846153846154,-0.0473263675476336,0.1022823740689846,0.0371271678118647,1.70371403259194,9.603841734481218,0.0093114421020625,0.0836902645521693,-0.0437934723903193,-0.0061959089594756,-0.0097742718093514,0.0012613537051551,0,0,0,0,0,1,0,0,0,0,0
89,FUIB,11/2019,-0.2153846153846154,-0.0473263675476336,-0.030881759317011,0.0654702730911682,-0.039599923093583,-0.1866717030174501,0.0019377220679721,0.053031691939597,-0.0286911874447839,-0.0432446226609507,-0.1567600622767783,-0.0002410426195152,0,1,0,0,0,0,0,0,0,0,0
90,Ukrsibbank,11/2019,-0.2153846153846154,-0.0473263675476336,-0.0305081959453373,0.0528956922284642,0.0115982281010236,0.367848713290569,0.0202169517896098,0.0505196407478876,-0.0199012438194282,0.0482168527014112,0.1200520157178186,-0.0005502525537849,0,0,0,0,0,0,0,0,0,1,0
91,Credit_Agricole,11/2019,-0.2153846153846154,-0.0473263675476336,-0.0616180149424623,0.055171520223807,-0.0342918375689594,0.8571564441646038,0.0211413256245085,0.0432721896600667,0.0009177103777169,0.0098032773842102,-0.1489620857789216,-0.0003327661101735,1,0,0,0,0,0,0,0,0,0,0
92,Universal,11/2019,-0.2153846153846154,-0.0473263675476336,0.0131155894071248,0.0518806660959807,-0.8533255020283524,3.807490387653318,-0.0338828012111899,0.0257003256034149,-0.1443928040132114,-0.0093837645323644,-0.0337458914632524,1.2334455122609e-05,0,0,0,0,0,0,0,0,0,0,1
93,OTP,11/2019,-0.2153846153846154,-0.0473263675476336,-0.0333933261835606,0.1057902439640716,-0.0642615059566904,1.0439919746707624,-0.0430991294815286,0.0211622947299787,0.0477561033172184,0.0175717199555669,-0.1052596250217072,0.0007831194306662,0,0,0,1,0,0,0,0,0,0,0
94,Raiffeisen,11/2019,-0.2153846153846154,-0.0473263675476336,-0.0312026940001556,-0.0120273645939275,0.0775903653509038,-0.638381293565909,0.080717407337304,0.064579046847103,-0.24176464226288,-0.0084814257419956,0.5565778069035692,-0.002603650337277,0,0,0,0,0,0,0,1,0,0,0
95,Privat_Bank,11/2019,-0.2153846153846154,-0.0473263675476336,-0.0022908636394557,-0.0608502919627548,-0.0439559754266948,0.072889928757166,-0.0416055094756672,0.0238475957353965,-0.1805413428657239,0.0405561996407937,0.017930062684335,0.0016178182905386,0,0,0,0,0,0,1,0,0,0,0
96,Oschadbank,11/2019,-0.2153846153846154,-0.0473263675476336,-0.0028536719023116,0.2796067071999613,-0.2157567881074348,-0.6816421376608031,0.051298780494708,0.0235557540568465,-0.0031835473119631,0.0516516937649602,0.180484150696861,-0.0003966798673433,0,0,0,0,1,0,0,0,0,0,0
97,Kredobank,11/2019,-0.2153846153846154,-0.0473263675476336,0.0105644481863269,0.0795157253387317,-0.0948975825786856,0.3767538109129518,-0.0222028305615994,0.0357009678360891,-0.060168948288888,0.0040951809442801,-0.2482716469845889,0.0009072928568352,0,0,1,0,0,0,0,0,0,0,0
98,Sense,11/2019,-0.2153846153846154,-0.0473263675476336,-0.1692380557410921,-0.0933114304623187,0.0414316919171502,1.3451795351351925,-0.0532258906221163,-0.0769328758774733,-0.3120537009623431,-0.0333929668177738,0.2895286684755476,0.006105848948922,0,0,0,0,0,0,0,0,1,0,0
99,Pivdennyi,12/2019,-0.196078431372549,-0.0793548387096774,0.0538612872088954,1.0883299473457564,-0.3655035069705789,-0.483377295933872,-0.0077707410629942,0.0125867446843679,0.1931528095433701,-0.015886968672729,0.0619555209253901,0.0016191257463831,0,0,0,0,0,1,0,0,0,0,0
100,FUIB,12/2019,-0.196078431372549,-0.0793548387096774,-0.1288642459359901,0.0727308601973546,0.0838132840396395,0.0647339735106398,0.6281031582321646,0.0713468045075995,0.1306728373220536,-0.0170045915758081,0.2733740729948961,-0.002668143076697,0,1,0,0,0,0,0,0,0,0,0
