,Bank,Date,INF,PR,CR,OE,ROA,NIA,NIM,RA,SCTA,CDR,LAS,SIZE,is_Credit_Agricole,is_FUIB,is_Kredobank,is_OTP,is_Oschadbank,is_Pivdennyi,is_Privat_Bank,is_Raiffeisen,is_Sense,is_Ukrsibbank,is_Universal
96,Oschadbank,11/2019,-0.6805268640402922,0.1608090235195227,-0.0039091719980709,0.0001326168313723,-0.0026707362971266,-0.0200390409891361,-0.0001599613035692,-0.0017015084380047,0.0002238280635617,0.0403888792380111,-0.0017579123725422,0.0812034469525357,0,0,0,0,1,0,0,0,0,0,0
97,Kredobank,11/2019,-0.6805268640402922,0.1608090235195227,-0.0015420660127592,-0.0004092398898001,-0.0009868285183656,-0.0079862855024935,-0.0001041927035278,0.0048675096577665,0.0003889330062698,0.0232678182091127,-0.0299217204943566,0.0028732250458638,0,0,1,0,0,0,0,0,0,0,0
98,Sense,11/2019,-0.6805268640402922,0.1608090235195227,-0.0125677221542171,-0.0016597801936979,-0.0006032626176501,-0.0203668083747431,-0.0002579992083426,-0.0012795377072229,-0.003965886060076,-0.0077337506536214,0.0305772868743583,0.0011203004738007,0,0,0,0,0,0,0,0,1,0,0
99,Pivdennyi,12/2019,0.1246048518938973,0.0900337632344676,0.0033452164500246,0.0018589072035909,-0.0024117573391413,0.0154230751490262,-3.237681274819359e-05,-0.0081029581551991,0.0035628254009878,-0.0032933917994979,0.0050378915677921,0.0049014093468464,0,0,0,0,0,1,0,0,0,0,0
100,FUIB,12/2019,0.1246048518938973,0.0900337632344676,-0.006911817737064,0.0001132464457829,0.0004222627724363,0.0006932969106522,0.0025321296570158,0.0076745726308417,0.0011368661314689,0.0329965781450523,-0.0462760463171195,-0.0716324355779249,0,1,0,0,0,0,0,0,0,0,0
101,Ukrsibbank,12/2019,0.1246048518938973,0.0900337632344676,-0.0124741833241319,0.0020872452420657,-0.0013666796778133,-0.0069488228331341,-0.0019037491536831,-0.0040824479590568,0.0095101670238317,0.0183690585667415,0.0070725010352484,-0.0110938970075729,0,0,0,0,0,0,0,0,0,1,0
102,Credit_Agricole,12/2019,0.1246048518938973,0.0900337632344676,0.00366917067513,0.0013260125638378,0.0003351021530096,0.0264155091996983,-8.436190324155341e-05,-0.0026147978393509,-0.0053778652820981,0.0136336011834578,0.012943908055292,0.0206925683788767,1,0,0,0,0,0,0,0,0,0,0
103,Universal,12/2019,0.1246048518938973,0.0900337632344676,-0.0010153448616609,0.0004785277373763,-0.0004878127225861,-0.0023298184823948,-4.592338764541643e-05,0.0001671485628019,0.0023160219279622,-0.0096037741043417,0.0211789652268856,0.0009819899988379,0,0,0,0,0,0,0,0,0,0,1
104,OTP,12/2019,0.1246048518938973,0.0900337632344676,-0.0048663231008447,0.0011664907868366,0.0007779700590354,0.0013244784313347,0.000254299604864,0.0013835053524975,0.0010041485675728,-0.0008496286415409,-0.0024336563114166,-0.0136300944235543,0,0,0,1,0,0,0,0,0,0,0
105,Raiffeisen,12/2019,0.1246048518938973,0.0900337632344676,0.0004391487844678,0.0021564768421264,0.0006741107309829,-0.0013038604865039,0.0004139411609814,0.0001018007938045,0.0076830448592616,-0.030256365911207,0.0495804789237086,0.0003140609019034,0,0,0,0,0,0,0,1,0,0,0
106,Privat_Bank,12/2019,0.1246048518938973,0.0900337632344676,-0.0006161327925273,9.328230926472156e-05,-0.0001793173125508,0.0011575482159724,-0.0001342486825069,-0.0060576220038219,0.0087153392779938,0.0209085707052554,-0.0224658287974001,0.0529588546705248,0,0,0,0,0,0,1,0,0,0,0
107,Oschadbank,12/2019,0.1246048518938973,0.0900337632344676,-0.0094472948796917,0.0044465217965557,0.0013014539840469,0.0337713023724244,-0.0016987652393933,0.0047044556656161,0.0073941616793771,0.0023763675855412,0.0136585159068688,-0.0244007655681883,0,0,0,0,1,0,0,0,0,0,0
108,Kredobank,12/2019,0.1246048518938973,0.0900337632344676,-0.0038891378679221,0.0028060264314059,0.0016435309585833,-0.0082249478488709,6.152601566188944e-05,-0.0004872706868022,-0.0037815986955155,-0.0040192445912913,0.0532294116812502,-0.0067915178989004,0,0,1,0,0,0,0,0,0,0,0
109,Sense,12/2019,0.1246048518938973,0.0900337632344676,-0.0066119147047928,0.0002217751783529,0.0014987543919484,-0.0058102276402449,-0.0004491170715363,-0.0017955669582398,0.0010834994751038,-0.0077187592162294,0.0122640525194836,0.0198314618999511,0,0,0,0,0,0,0,0,1,0,0
110,Pivdennyi,01/2020,0.3745230795590673,0.4207552717913732,-0.0013379867883988,-0.0011509933190356,0.0002058763409989,-0.0194300038979019,0.0001518266324027,-0.0048440443653678,-0.0011112354302966,-0.0009801690768334,-0.0040955997913985,-0.0071005764351852,0,0,0,0,0,1,0,0,0,0,0
111,FUIB,01/2020,0.3745230795590673,0.4207552717913732,-0.0027508863400499,8.901934842488494e-05,-6.003310778921692e-05,0.0048882295399663,-0.0007372154315206,-0.0010338160846926,-0.0002624204665736,-0.0325794785239794,0.0470818671035614,-0.0044324659358032,0,1,0,0,0,0,0,0,0,0,0
112,Ukrsibbank,01/2020,0.3745230795590673,0.4207552717913732,-0.0009389777691392,-0.0008842564538843,0.000808160833654,0.0223825403947441,0.000842477963843,-0.0016145330437604,-0.0048762527867996,-0.0201027596114529,0.0051493395906395,-0.0039230970549262,0,0,0,0,0,0,0,0,0,1,0
113,Credit_Agricole,01/2020,0.3745230795590673,0.4207552717913732,0.0052994477361792,-0.0008737132791655,0.0002168538385477,-0.0109193756978454,0.0003841281941952,0.0019379136432916,0.0012698862932746,-0.0082582522854779,-0.0048983636010582,-0.0158338488379818,1,0,0,0,0,0,0,0,0,0,0
114,Universal,01/2020,0.3745230795590673,0.4207552717913732,0.0053525165923703,-0.0005545005503581,0.0004732420311495,-0.0021838613888516,6.3077030243077065e-06,-0.0022185697999473,-0.0026328562398256,-0.0234294745501049,-0.0122615620057573,0.0351797800254871,0,0,0,0,0,0,0,0,0,0,1
115,OTP,01/2020,0.3745230795590673,0.4207552717913732,0.0038554015497222,-0.0006664992111176,-0.0008640694704876,-0.0031938668225024,-0.0002209125608861,0.0019449996973301,0.001772232311519,-0.0182650398422752,-0.0013789762831599,-0.0162583348530169,0,0,0,1,0,0,0,0,0,0,0
116,Raiffeisen,01/2020,0.3745230795590673,0.4207552717913732,-0.00263503038435,-0.0016596394781234,-0.0014266611787578,-0.0005749492254525,-1.470513329627967e-05,0.0004135823011072,-0.0006946511063343,-0.0166842200780186,0.0228839464636905,0.0068854361410402,0,0,0,0,0,0,0,1,0,0,0
117,Privat_Bank,01/2020,0.3745230795590673,0.4207552717913732,0.0019022342989259,-0.0003954141401716,0.0005459428904724,-0.0017000287422368,0.000337645634205,0.0042526566996468,-0.0033507113494418,-0.0231012664481383,0.0352632609559873,-0.0328413397426032,0,0,0,0,0,0,1,0,0,0,0
118,Oschadbank,01/2020,0.3745230795590673,0.4207552717913732,0.00097662570584,-0.0021071484100782,-0.0003228161624495,-0.024049934025267,0.0001454188729157,-7.448775284438214e-05,-0.0056313381482838,-0.0164233195692476,0.0112819595910015,-0.0333692428507745,0,0,0,0,1,0,0,0,0,0,0
119,Kredobank,01/2020,0.3745230795590673,0.4207552717913732,-0.0008745402025862,-0.0013324753961736,-0.0007946057035474,-0.0253244818515406,0.0002238746693492,-0.0014147363353463,-0.0018714307284371,-0.0359108894824579,-0.0013469813856613,-0.007601226186118,0,0,1,0,0,0,0,0,0,0,0
120,Sense,01/2020,0.3745230795590673,0.4207552717913732,0.0112188515438212,0.000601547289735,-0.0011192288175328,-0.0207872349219925,0.0007168692121896,0.0014354329475048,0.0005759785104506,0.0003814885010623,-0.0040803176266019,-0.0170562761939585,0,0,0,0,0,0,0,0,1,0,0
121,Pivdennyi,02/2020,-0.018066972112908,-0.8102451883743047,-0.0056930870463747,-0.0003315268131979,0.0048050299822302,-0.015747763830705,-0.000172195108177,0.0072059809708804,-0.0013973057839213,0.0032848758058684,0.0026110300808426,-0.0063696290188168,0,0,0,0,0,1,0,0,0,0,0
122,FUIB,02/2020,-0.018066972112908,-0.8102451883743047,-0.0030536849691412,-7.125858457098563e-05,-0.0007298929650357,-0.0033707204147007,-0.0010183971512033,-0.0036347997281911,-0.00059797251362,-0.0512294234428253,0.057254120046823,0.0246134894394174,0,1,0,0,0,0,0,0,0,0,0
123,Ukrsibbank,02/2020,-0.018066972112908,-0.8102451883743047,0.0014657679257175,-0.000698662143283,-0.0001642039774724,-0.0080235439231429,0.0002384446716457,0.0036554083002104,-0.0015447900871338,-0.0235574221754034,0.0141290934053914,0.0088986717125472,0,0,0,0,0,0,0,0,0,1,0
124,Credit_Agricole,02/2020,-0.018066972112908,-0.8102451883743047,0.0034067060563166,-0.0004772297671055,-0.0005949723423994,-0.0023291153949262,-0.0002236006463491,0.001330979146655,0.0046983663689443,-0.0023634057856137,0.0026060388869846,-0.020166922992395,1,0,0,0,0,0,0,0,0,0,0
125,Universal,02/2020,-0.018066972112908,-0.8102451883743047,0.0015437365108904,-0.000248972547225,-0.0016273098063377,-0.0014374336955134,-0.000191137766223,0.0004758368027297,-0.0023789197947797,0.0019323138084968,8.70578998141136e-06,-0.0163386411882804,0,0,0,0,0,0,0,0,0,0,1
126,OTP,02/2020,-0.018066972112908,-0.8102451883743047,-7.41221210762838e-05,-0.0003638922273594,-0.0007210387619637,-0.0006165473784464,-0.000440710079122,-0.0027759922868501,-0.0037886586019753,-0.03488357141964,0.0536555445800471,0.0177880628617366,0,0,0,1,0,0,0,0,0,0,0
127,Raiffeisen,02/2020,-0.018066972112908,-0.8102451883743047,-2.2256716180751868e-06,-2.4633282983167748e-05,-0.0006001476876411,0.0029763968907541,9.232954885486035e-05,0.0004984491058688,-0.0084996689552978,-0.0169114915170853,0.0171105300455317,-0.0043135663169167,0,0,0,0,0,0,0,1,0,0,0
128,Privat_Bank,02/2020,-0.018066972112908,-0.8102451883743047,0.0001702499967317,-1.7980737792805922e-05,-0.0002252771988876,-0.000172855008319,-0.0001435680815329,0.0032016554581073,-0.0044539720533973,-0.0197124344643574,0.0161858447337636,-0.0237409156018202,0,0,0,0,0,0,1,0,0,0,0
129,Oschadbank,02/2020,-0.018066972112908,-0.8102451883743047,0.0026073751468947,-0.0014166691141978,-0.0001105835308307,0.0062139112522189,0.002050904813134,0.0005960475996643,-0.0093713141905546,-0.0167258093666985,0.0066026365530562,-0.0485671325604251,0,0,0,0,1,0,0,0,0,0,0
130,Kredobank,02/2020,-0.018066972112908,-0.8102451883743047,0.004229463775036,-0.0012357151624174,-0.0017745522818812,-0.0374967685158166,-0.0002600364924447,0.0005194573464271,-0.0060401964190386,-0.0221208474330805,0.0166307566376754,-0.0136980123457703,0,0,1,0,0,0,0,0,0,0,0
131,Sense,02/2020,-0.018066972112908,-0.8102451883743047,-0.0009377743314568,-0.0003708869918659,-0.0012773809045965,-0.0269313704788202,-4.6997619494055023e-05,0.0001190667686923,-0.0067826144959552,0.0028959572365586,-0.0210230422770565,-0.0050935194031822,0,0,0,0,0,0,0,0,1,0,0
132,Pivdennyi,03/2020,0.170518049961359,-0.0500016295196417,-0.0075592795077943,-9.31895191608233e-06,-0.0049437264417923,-0.004309272206645,7.875083844628445e-05,0.0027246573472188,0.0009840915910083,0.0061090311938768,-0.001651729751018,-0.0023993194171758,0,0,0,0,0,1,0,0,0,0,0
133,FUIB,03/2020,0.170518049961359,-0.0500016295196417,0.0032100899238158,-6.599081550914473e-05,0.0006748281453158,-0.0038516026495029,-0.0008405308239343,-0.0091555904582551,0.0004680857455777,0.0179414972318942,-0.0629410026224304,0.0669925824654207,0,1,0,0,0,0,0,0,0,0,0
134,Ukrsibbank,03/2020,0.170518049961359,-0.0500016295196417,-0.0016260320691197,-0.0005520437999945,0.0007324479505284,-0.0074268352686553,0.0005078108072988,0.0030718544590192,-0.0018282762871723,0.0021463693897477,-0.0415427886947206,0.0313569893313854,0,0,0,0,0,0,0,0,0,1,0
135,Credit_Agricole,03/2020,0.170518049961359,-0.0500016295196417,-0.0068634944446643,-0.0001373108655194,0.0004931237721156,-0.0051444674481683,-9.637606311952308e-05,-0.0050069717925789,-0.0027496754395989,-0.0257735246149841,-0.0038637037737092,0.0375175569850227,1,0,0,0,0,0,0,0,0,0,0
136,Universal,03/2020,0.170518049961359,-0.0500016295196417,-0.0009937521819879,-3.602130090060501e-05,0.0037774600833225,-0.0038599990379336,-0.0001258828946731,-0.0009017646122394,0.0044425011667771,0.0223832306474606,-0.0152723956784283,-0.0002041006685331,0,0,0,0,0,0,0,0,0,0,1
137,OTP,03/2020,0.170518049961359,-0.0500016295196417,-0.003046648316468,-0.0002243971672074,0.0013212126239413,-0.0028106398417303,0.0003754140306386,-0.005590141527245,-0.0001767921660141,0.011893577098661,-0.0472797490238961,0.0307632390530478,0,0,0,1,0,0,0,0,0,0,0
138,Raiffeisen,03/2020,0.170518049961359,-0.0500016295196417,-0.0038219239392935,-0.0002754432195295,0.0035183121085009,-0.0002937917584258,-0.0003265084928627,-0.0034465813532669,0.0036978432293492,0.0552284796334805,-0.1202982405965114,0.0095027140146122,0,0,0,0,0,0,0,1,0,0,0
139,Privat_Bank,03/2020,0.170518049961359,-0.0500016295196417,-0.002173703490246,7.07089364979617e-06,-0.0004881575616277,0.0010927189466851,-0.0001146713165011,-0.0102726029339594,0.0120666252366619,0.0169483165120726,-0.0469022452250908,0.0208789867393726,0,0,0,0,0,0,1,0,0,0,0
140,Oschadbank,03/2020,0.170518049961359,-0.0500016295196417,0.0127323699579288,-0.0008862291900866,0.002150960900082,-0.0177256921895849,-0.0003812448114325,-0.0061009769347038,0.007171929728235,0.0069303979572101,-0.0329541331045319,0.0407021321868192,0,0,0,0,1,0,0,0,0,0,0
141,Kredobank,03/2020,0.170518049961359,-0.0500016295196417,0.0034337205042258,0.0004499877221705,0.0018642157946896,0.1216329100874805,-8.799440745109986e-05,-0.0051315193837579,0.0129344488427453,0.0559164867442398,-0.0713861226795196,0.0375261447201751,0,0,1,0,0,0,0,0,0,0,0
142,Sense,03/2020,0.170518049961359,-0.0500016295196417,-0.0035496739985826,0.000997134805722,0.0036750075948645,0.144708034208408,-0.0003910071957165,-0.0003865285831128,0.0098407669384384,0.013893458900385,-0.0104010162887885,0.0109746644244026,0,0,0,0,0,0,0,0,1,0,0
143,Pivdennyi,04/2020,-0.145108834733397,0.5905230992038035,-0.0004303108935197,9.277969633741513e-05,0.0061449802942418,-0.00175212619749,9.091865159425833e-05,0.0243089498513618,0.0010608729437255,-0.0026537166608782,0.0144649358777708,0.0014880408585327,0,0,0,0,0,1,0,0,0,0,0
144,FUIB,04/2020,-0.145108834733397,0.5905230992038035,-0.0109898107631161,8.320818318345493e-05,0.0003097264986879,0.010822652096979,0.0003610531261973,-0.0005011750196471,0.0013289584867211,0.0300016200339154,-0.0211066941338756,0.0193099136412726,0,1,0,0,0,0,0,0,0,0,0
145,Ukrsibbank,04/2020,-0.145108834733397,0.5905230992038035,-0.0028315576548403,-0.0001218191468989,8.271074177080423e-05,-0.0010167894205938,0.0004395077317837,-0.0087201446365369,-0.0007806200276844,0.0260649679137391,-0.0203809537822335,0.0194575315367089,0,0,0,0,0,0,0,0,0,1,0
146,Credit_Agricole,04/2020,-0.145108834733397,0.5905230992038035,-0.0131904651013769,0.0001229307639933,-0.0002812610310984,-0.0003848870038304,1.9482084815306173e-05,0.0022786492966806,-0.0016679374224907,-0.0061084390485393,-0.0099378445597801,-0.0168674288352974,1,0,0,0,0,0,0,0,0,0,0
147,Universal,04/2020,-0.145108834733397,0.5905230992038035,-0.0025942954874979,-0.0003497854497497,3.1009435492154735e-05,-0.0023802954328202,-0.0001383395802447,-0.0013745517421447,0.0006088594676325,-0.0059667179996246,-0.0118165268746183,0.0224682010323391,0,0,0,0,0,0,0,0,0,0,1
148,OTP,04/2020,-0.145108834733397,0.5905230992038035,-0.0059142713665249,0.0002214583728902,-4.518733004530567e-06,-0.0008696230106678,0.0002540086512948,0.005953146419635,-0.00121940750315,0.0470148490380936,-0.0155962115871216,-0.0155223836183537,0,0,0,1,0,0,0,0,0,0,0
149,Raiffeisen,04/2020,-0.145108834733397,0.5905230992038035,-0.0020923905970224,6.970023901844112e-05,-0.0016481518323062,0.0001326805854787,-0.0008083248054964,0.001291465663353,0.0084732003959291,0.0069579616075103,-0.0102248857401118,-0.0236844278281189,0,0,0,0,0,0,0,1,0,0,0
150,Privat_Bank,04/2020,-0.145108834733397,0.5905230992038035,-0.0018230676463389,0.0006848180055985,-6.082410881374199e-05,-0.004696102093142,-9.318300095216558e-05,-0.0049529574963112,-0.0099678440594749,0.0076350555314135,-0.0182593943016032,-0.0093474616781641,0,0,0,0,0,0,1,0,0,0,0
151,Oschadbank,04/2020,-0.145108834733397,0.5905230992038035,0.0102072817204263,0.0004491160476812,-0.0025173886363683,0.0024858974312449,-0.0001032476679451,0.0016327206604022,0.0089009178380023,-0.0021403614133163,-0.0294190236690164,-0.0129531537769018,0,0,0,0,1,0,0,0,0,0,0
152,Kredobank,04/2020,-0.145108834733397,0.5905230992038035,-0.0015788515249466,-8.682868603098262e-05,0.0006272801223579,-0.031674380426508,0.0003635122980531,0.0017327745665111,0.0057630218622483,0.0361941329352027,-0.0156907033696181,-0.002151804354483,0,0,1,0,0,0,0,0,0,0,0
153,Sense,04/2020,-0.145108834733397,0.5905230992038035,-0.006625592895373,-0.0007217711181629,-0.0034870895820525,-0.0550924951208591,9.413598979120252e-05,-0.0003609700961577,0.0002187180951611,-0.0206968267910316,0.017091774537105,0.0221435950041808,0,0,0,0,0,0,0,0,1,0,0
154,Pivdennyi,05/2020,-0.527381180945387,0.2196956344395735,0.0044674444249224,0.0001531639358542,-0.0021424437303796,0.0047053005552036,7.831890809531158e-05,-0.0058732644818926,-0.0001404710273459,0.0003807356214221,0.0137142786095283,0.0138030259156352,0,0,0,0,0,1,0,0,0,0,0
155,FUIB,05/2020,-0.527381180945387,0.2196956344395735,0.0042675603832363,-0.0001176943089243,-0.0002759080917855,0.0040650561767165,0.0002892884212966,0.0060280918706469,-7.896174743080714e-05,-0.0094875769764488,0.0322220405013581,-0.013636941715351,0,1,0,0,0,0,0,0,0,0,0
156,Ukrsibbank,05/2020,-0.527381180945387,0.2196956344395735,-0.0024886055039787,0.0005456358839374,-0.000154509859901,0.0039973502423186,-0.0001422606965326,0.0022251643239124,0.002465385727833,-0.0136765769726889,0.0060851931834723,-0.0058597148689578,0,0,0,0,0,0,0,0,0,1,0
157,Credit_Agricole,05/2020,-0.527381180945387,0.2196956344395735,0.0006065465995408,0.0003385495926382,8.288989691786208e-05,0.0046415904170115,0.0001926532756921,0.0011704271854476,-0.0010553438543978,0.0005161532745016,0.0208887900907958,0.0003119531682393,1,0,0,0,0,0,0,0,0,0,0
158,Universal,05/2020,-0.527381180945387,0.2196956344395735,-0.0026737125728784,-0.0005809386332127,-0.0016325310935885,-0.0001040009652702,-0.0001683069024749,-0.0031010119550645,-0.0025375603026135,-0.0148674202792039,-0.0145416565153704,0.0553393021358736,0,0,0,0,0,0,0,0,0,0,1
159,OTP,05/2020,-0.527381180945387,0.2196956344395735,-0.0019574575971156,0.0003097647398101,-0.0004266557286843,0.0023458607737197,-2.6578690737230622e-05,0.0048119194538584,0.0006840387483098,0.0042525382391003,0.0013736195955998,-0.007864808634725,0,0,0,1,0,0,0,0,0,0,0
160,Raiffeisen,05/2020,-0.527381180945387,0.2196956344395735,0.0005233133927949,-1.882681981439649e-05,-0.0008872553713712,0.0010797668263247,-8.759273023891626e-05,0.0029384353301964,-0.001891188029924,-0.0068309533405219,0.0365572464023738,-0.0212866846209216,0,0,0,0,0,0,0,1,0,0,0
161,Privat_Bank,05/2020,-0.527381180945387,0.2196956344395735,-0.0010039564788841,-0.0005605396956574,0.0002802380836123,-0.0038597966897874,0.0001453811873137,-0.0027238561783069,0.0016103244994684,0.0062603199534738,0.0065184136611845,0.0123301316946324,0,0,0,0,0,0,1,0,0,0,0
162,Oschadbank,05/2020,-0.527381180945387,0.2196956344395735,0.0270426695317815,0.0004110130577094,-0.0001046116911595,-0.0078957019372299,-9.339121491020592e-05,0.0025765896981242,-0.0052186879301633,0.0097376659631437,0.0109775646642786,-0.0099589632884509,0,0,0,0,1,0,0,0,0,0,0
163,Kredobank,05/2020,-0.527381180945387,0.2196956344395735,0.000187080487418,5.260281438486392e-05,-0.0004190381282861,-0.0280456065501334,0.0002261951522656,0.003124429786213,-0.0012022745925869,-0.0203400799472548,0.0252871595946472,-0.0146838107051188,0,0,1,0,0,0,0,0,0,0,0
164,Sense,05/2020,-0.527381180945387,0.2196956344395735,-0.002070794557193,-0.0006045344823218,-0.0017029638295614,-0.0580544231847431,0.0001166570938538,-0.0012810321436487,0.0006423891633367,-0.0080470819219332,0.0104013306480754,0.0191570774187077,0,0,0,0,0,0,0,0,1,0,0
165,Pivdennyi,06/2020,0.3873423706728487,-0.2621461204533108,-0.0030173944437757,-1.071057876708692e-06,-0.0014014156091643,0.0038573379039915,-0.0001186921278763,-0.0134968444442175,-0.0012794665028286,-0.0020137242335773,-0.0111017015882535,-0.0210618397458119,0,0,0,0,0,1,0,0,0,0,0
166,FUIB,06/2020,0.3873423706728487,-0.2621461204533108,-0.0009890359292435,0.0001220194344065,-0.0003718065197386,-0.0099422450381234,0.0001249239623811,0.0025935563351741,-0.0019406067270322,-0.022208736820811,0.0238616859387877,-0.0415522110814094,0,1,0,0,0,0,0,0,0,0,0
167,Ukrsibbank,06/2020,0.3873423706728487,-0.2621461204533108,0.0034955916962895,0.0003588252961976,-0.0003514856857796,0.0009543184510497,-0.0005107814395333,0.0050985648250423,0.0022628381669421,0.0082176066220972,0.0169306469446821,-0.0402051211441936,0,0,0,0,0,0,0,0,0,1,0
168,Credit_Agricole,06/2020,0.3873423706728487,-0.2621461204533108,0.008382009761012,-0.0001983847994209,-0.0004047259142524,-0.0015453799998245,-0.0002399435571338,-0.0005212826325046,0.0028964196100682,0.0029244138982194,-0.0051856794222322,0.0024985028209201,1,0,0,0,0,0,0,0,0,0,0
169,Universal,06/2020,0.3873423706728487,-0.2621461204533108,0.0022830212035955,0.0014264069241865,-0.0017375977240068,0.0026814969603398,0.0002318060059933,0.0041164033257117,0.0023538868827893,0.0162656211728864,0.0240545928421812,-0.0661108228280156,0,0,0,0,0,0,0,0,0,0,1
170,OTP,06/2020,0.3873423706728487,-0.2621461204533108,0.0081025243837034,-0.0001543809673817,-0.0004942323209331,-0.0001975545586962,-0.0002890143137113,-0.002711588514384,0.0011952977195293,-0.0249111188779187,0.0121801378627749,-0.014209030519737,0,0,0,1,0,0,0,0,0,0,0
171,Raiffeisen,06/2020,0.3873423706728487,-0.2621461204533108,0.0017282225858242,-0.000322718323646,0.0001660697059287,-0.0008708999589868,0.0008686322897662,-0.0004134803176515,-0.0039470993140801,0.008435688270881,0.0084924715730433,0.0167501675433001,0,0,0,0,0,0,0,1,0,0,0
172,Privat_Bank,06/2020,0.3873423706728487,-0.2621461204533108,0.0002167621522302,-0.0002514009987346,-0.0002595894369593,0.0016362370824012,-1.7754423485769923e-05,0.0053516533851366,0.0038482648379497,-0.0130178450053638,0.027594542805157,-0.0056458658401403,0,0,0,0,0,0,1,0,0,0,0
173,Oschadbank,06/2020,0.3873423706728487,-0.2621461204533108,-0.0528228579380447,0.0004397617377636,0.0009480796802474,0.0055740493010581,-8.15948867268785e-05,-7.39198447144429e-05,-0.0038286895043295,-0.0025201888300526,0.0268517139056852,0.0043149229342347,0,0,0,0,1,0,0,0,0,0,0
174,Kredobank,06/2020,0.3873423706728487,-0.2621461204533108,-0.0019268204872363,0.0003235048359363,-0.0008972217843669,-2.969263257780741e-05,-0.0003156112289687,-0.0007658082349168,-0.0041251644645199,-0.0341073968462966,0.0197321601320199,-0.0037850178917793,0,0,1,0,0,0,0,0,0,0,0
175,Sense,06/2020,0.3873423706728487,-0.2621461204533108,-0.0024346457195553,0.0004797437875525,0.0024959458533253,0.0463351891379591,3.595573686236177e-05,0.0020895234214717,-0.0028362605122382,0.0219621437206067,-0.0067873658027281,-0.0372644772046655,0,0,0,0,0,0,0,0,1,0,0
176,Pivdennyi,07/2020,0.2936765510505661,-0.3908499433404673,0.0102472764213013,-6.694957077471586e-05,-0.0011741632335193,0.0006175194347664,-3.5281078549481443e-05,-0.0118052266242972,0.0003606674217592,-0.0009760547185206,-0.0209721660311552,-0.00152241322278,0,0,0,0,0,1,0,0,0,0,0
177,FUIB,07/2020,0.2936765510505661,-0.3908499433404673,0.0079327904103174,-7.515867282769685e-05,0.0002542289409001,-0.0052011184837526,0.0002445652684694,-0.0011340641511107,0.0014145843638939,0.0133604388639024,-0.0246876200961232,-0.0195700397816018,0,1,0,0,0,0,0,0,0,0,0
178,Ukrsibbank,07/2020,0.2936765510505661,-0.3908499433404673,0.0052134133126963,-7.568404468385331e-05,-3.69405196119256e-05,0.0011101014477995,-0.0003168444433149,-0.0011682451854855,-0.0024353170475972,-0.0081598713134222,0.0284016940232308,-0.0035368214587769,0,0,0,0,0,0,0,0,0,1,0
179,Credit_Agricole,07/2020,0.2936765510505661,-0.3908499433404673,0.0131321320206069,3.3074919335104695e-05,0.0006255774708528,0.0026687805351002,0.0002464132424426,-0.0006426691229935,0.0009449348547664,0.0205095849738767,-0.0094090776280102,-0.0057568121997775,1,0,0,0,0,0,0,0,0,0,0
180,Universal,07/2020,0.2936765510505661,-0.3908499433404673,0.0059775982587656,-0.0002705010483127,0.0025881980969297,0.0007212749660785,0.0005299829936103,0.0011828624585824,-0.0029206576558249,-0.0048601759901959,0.0213851898679279,-0.0182463867110769,0,0,0,0,0,0,0,0,0,0,1
181,OTP,07/2020,0.2936765510505661,-0.3908499433404673,0.0051739178467326,-0.0001075115964397,0.0007866418543017,0.0004713270202454,0.0001347449050977,-0.0048081024813098,0.0001174399356631,-0.0232795754653596,0.0175402806871014,0.0080486682886871,0,0,0,1,0,0,0,0,0,0,0
182,Raiffeisen,07/2020,0.2936765510505661,-0.3908499433404673,0.0022570459110564,0.0007788362742531,0.0007789268269377,-0.0012678886281724,0.0005305237111979,-0.0031027491374509,-0.0053564869254719,-0.0432414029258899,0.0446681235236174,0.032985719950048,0,0,0,0,0,0,0,1,0,0,0
183,Privat_Bank,07/2020,0.2936765510505661,-0.3908499433404673,0.0040132749520488,0.0003165063850398,0.0004324968365447,0.0094497807966652,0.0001589687837866,0.0149109103430409,-0.0025820228479856,-0.0004692452115748,-0.0005150249369273,-0.0080256074708344,0,0,0,0,0,0,1,0,0,0,0
184,Oschadbank,07/2020,0.2936765510505661,-0.3908499433404673,0.0067599421443552,-0.0002042597328508,0.0002282173088459,0.0071289769574664,-0.0002301346758611,-0.0017222776306259,-3.556614732912189e-06,0.0001640763928316,0.0160765487487038,0.0208733381416941,0,0,0,0,1,0,0,0,0,0,0
185,Kredobank,07/2020,0.2936765510505661,-0.3908499433404673,-2.6515556937209417e-05,-0.0001496019872741,0.0002308482111377,-0.0106481093158798,-0.0002906852532412,-0.0025320057683394,-0.0050989020464624,-0.0106129229137962,0.0075501186117511,0.010843745408497,0,0,1,0,0,0,0,0,0,0,0
186,Sense,07/2020,0.2936765510505661,-0.3908499433404673,0.0112064550238402,0.0006427863869661,0.0012542032678538,-0.0075403203518731,-2.300916033402215e-05,-0.0025066825595058,-0.0032498010716639,-0.0035971418805308,-0.0125805449146392,-0.0142581234283802,0,0,0,0,0,0,0,0,1,0,0
187,Pivdennyi,09/2020,-0.0863158063289502,-0.1091265405062111,-0.0047843188235683,5.903681938843443e-05,0.0007843664095481,0.0019797989774717,-0.0001751391550736,-0.0059030077574492,0.0008278321891034,0.0013493388130915,-0.0154432901712658,0.0376978867659616,0,0,0,0,0,1,0,0,0,0,0
