,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
01/2019,53063681.54065,23439473.27309,27112390.10443,9686099.43371,62725346.66305,21759735.6696,15088260.47325,46000327.16414,31261480.81669,23659646.00209,5187915.73645
02/2019,53374631.93077,23730175.3794,26422769.32726,10014140.99954,63938507.49681,21900727.43393,14957716.45405,45009969.63069,29549642.07682,22776774.37833,5482322.48271
04/2019,55421038.11299,24414979.39129,28246574.01719,10463667.68237,66901451.47315,23543783.761,14838258.89049,47713220.54881,31553716.95453,24086462.80794,6037395.53849
05/2019,57089449.05871,23431510.96103,29079185.71744,10601701.40313,66159886.21546,24068279.27828,14290432.93084,47498035.3464,31986838.83844,22623703.20583,6539900.01438
06/2019,57312291.59378,24688545.94454,28913832.46164,10845014.85816,66389720.94646,24208290.90625,14844893.33991,46801082.26877,31996024.61727,21142956.21735,6995179.45994
07/2019,58268635.30257,23459598.34924,30758349.70168,10749786.61293,64686703.9072,24013145.73327,14833378.70462,45844836.34477,31739971.1797,22769512.25477,7238991.73757
08/2019,59528390.46198,24297429.08325,32020303.55007,10926259.62286,64653022.54022,24351467.5809,14995082.20647,46468318.28119,32749674.87596,22706815.87153,7708006.403679999
10/2019,60535047.59157,26848963.35331,31624589.00143,11178357.14836,66835705.072390005,25986351.702270005,15607128.74633,45092293.04496,39538684.03181,22129765.5889,8560677.33014
11/2019,60931795.4209,25563860.47269,31842294.22653,11167917.40475,66006304.51741,26526157.14279,13924774.94261,46497691.77408,40600155.13735,22266806.54944,9053384.180379998
12/2019,61033320.77621,23223939.87609,32886478.91717,11684083.06514,65168344.131780006,25311393.23126,13059114.55033,47878523.45515,39199682.27412,21371167.57733,9743127.69628
01/2020,61499994.32241,23191029.7168,31933839.25603,11433068.06827,65899847.54163001,24239644.13659,13104476.62621,44925874.60448,39341818.24321,19485059.96846,10493354.24255
02/2020,61952402.45705,23097026.404650003,31982773.582590003,11453474.05775,65818798.38464,24365007.82986,13680569.66079,44099724.44275,38766585.75568,19558698.06518,11166290.61752
03/2020,63206888.40332,26239173.47156,33396070.906820003,12021358.01238,70570049.59977001,25784681.51195,15530311.87424,47926405.60633,41247425.76208,24442122.2586,11803025.0487
04/2020,59745008.39592,25119754.95869,32272601.2465,11692949.98872,68236850.38639,24680166.26292,14731231.822369998,46815773.86868,38033821.26099,22508849.03865,11381763.80406
05/2020,59278522.75546,22700913.1368,30010748.98291,11751085.41343,67801851.93743,23118671.95219,14884352.51103,45509132.92259,37723450.73415,19287076.95583,11820628.25111
06/2020,57917757.35856,21901293.56948,30574893.69118,12205228.93192,68273267.41833,22526811.09238,15804642.59782,44405112.69285,39106849.28298,18769543.7403,12670914.70711
07/2020,57229311.13725,24529531.92118,31534873.862650003,12630628.46422,64593448.47956,23594808.42769,15889760.0657,44729021.69707,41175384.28155,20727553.30532,13364258.99514
09/2020,58259156.69048,25736955.29041,34593853.23150001,13313934.16295,63048799.80756,25458400.08444,17612435.23743,44373502.46633,41530222.81242,21988715.42374,15024369.93738
10/2020,57375158.51858,25569577.18486,35199802.9312,13166849.29156,66073801.59233,26088872.03359,18007810.20434,44728676.84214,43692596.65339,22377040.40365,15408373.641470002
11/2020,58188283.22277,27313503.94462,36196383.85846,13169144.26811,63895018.37526,27780562.788390003,18588289.629940003,46851374.56376,43264614.29007,21069344.8211,16519370.83602
01/2021,57195899.10698,25958957.401970003,37992676.88922,13247289.3286,69417687.17241001,27362288.01737,17032338.35748,45001854.31829,47609066.69996,21442101.47015,17456096.69032
02/2021,57933942.8536,26185516.144920003,38840867.75002,13228694.63637,69024200.67437,28165607.92967,17414401.18544,45305128.35428,45618358.32903,21364915.94035,18593327.95963
03/2021,60301029.22196,24509236.2563,39629221.49084,14070285.03138,67736391.62024,28292494.85915,16373623.8617,47669130.94988,45927737.81561,22047130.19118,19464634.37064
04/2021,61153459.61946,25918224.74206,40456408.51236,14610443.04114,66342930.50559001,29707465.76584,17029592.86203,50957477.6075,47881439.49418,23185032.53781,20190575.05408
05/2021,62899267.28824,25720546.65403,41908231.2221,15181724.846419998,68743149.83160001,30647291.18544,18334070.81136,52861920.60884,49010864.67421,23120723.3636,21978418.67543
07/2021,64706988.93313,29037661.23845,46002635.4353,16584715.78178,68917025.71572,32865087.41546,18388739.78112,56241825.63644,49735145.020430006,21776214.38848,22779438.13544
08/2021,66729118.64992999,31456383.11463,47586517.41378,17094735.84527,70658798.49152,34963059.57106,19063633.67722,57968345.79158,53268173.600760005,23000872.67604,22912259.76808
09/2021,67415100.26399,34979551.20657,49304184.901240006,17606163.67801,73309859.60774,35993389.033760004,19356993.5315,60297614.40092,54793623.18986,25432014.56184,23528929.55033
10/2021,67333209.83184,34606604.59884,50751128.97705,17664670.62372,74596753.64494999,37371840.38012,20322618.59521,63948933.47232,57109425.66229,25591908.27275,24237231.53409
11/2021,69626090.34344,36829670.32828,51998843.655360006,17712749.241919998,74921651.00549999,38982603.63218,21611237.656650003,67589927.70186,60551456.233880006,27979360.12316,25489723.33499
01/2022,73810126.36033,37238943.18576,53165751.8657,16955836.571820002,74998101.43558,42798393.01033,20673015.57153,69215236.9314,62705087.08397,28690580.60555,27846835.65645
02/2022,77228180.58961,39435996.85553,56455041.37423,17150573.06749,77441815.90332998,45117583.88675,22249455.33152,71694914.24821,64594396.92266,29692531.08303,28624944.58619
05/2022,81853548.5726,34757299.14453,52970299.86755,16093559.29279,77096135.72691,38364426.0345,20280559.30266,69641271.42448,56684217.94527,26542743.30614,22311447.87093
06/2022,78018318.09068,32352940.742550004,51242315.01336,15586098.46268,77624757.35666001,36193621.36477,19212689.08086,68267804.37985,52738470.3528,24122551.51843,21597946.54381
07/2022,76314768.67415999,33936481.019090004,52036912.9698,15516070.33812,82799378.49514,37321817.76287,20384534.802460004,72230958.52966,54938658.79886,22296423.47072,21404545.87594
08/2022,74880302.21432,32441447.62899,50875975.28214,14925844.166569998,82619139.19073,35215101.29978,20305217.13927,71514083.74567999,51924555.81457,21888396.94206,20874798.94201
09/2022,73909083.87762,31276136.03263,50430511.47647,14604027.06232,83317682.76279,34038129.07852,19098812.73323,69688126.03185,50659546.38703,20751334.9396,20435255.88652
10/2022,71577723.9949,29860834.61396,49380629.86125999,13972715.11089,82507351.19670999,32659496.02011,18345302.62538,68004333.11192,48041715.3389,19253464.42007,20518935.48593
11/2022,72032098.69041,28178959.10049,47321109.75962,13301856.58644,82976972.03136,31388988.90085,17794027.057430003,66713951.71134,46252532.70939,18265285.46738,20667380.17669
12/2022,71355251.00339,27458170.15821,43770237.29232,12505601.862310002,83215594.6941,29892899.95345,15652838.61858,61821553.11324,42662921.69612,16315949.079089995,20797790.00833
01/2023,72312006.12635,26674984.8833,43373070.07748,11945706.48793,82042526.51434,27975706.58522,14970980.4389,60919200.00586,41942053.1145,15470671.01454,21383206.73699
02/2023,71423763.79484999,25263027.15932,43385789.17663,11644364.19186,81086132.51506001,27535038.62612,13912198.20588,60362266.31244,39895165.65825,14622610.75673,21648374.28754
03/2023,71330493.17842,23897009.47964,42944107.96862,11553236.58184,80707435.26028,26867108.43505,14380974.88688,58176521.08346,39353189.02497,15149877.60359,21907379.10263
04/2023,72675046.96852,22492132.99223,43418057.7652,11672037.29994,80130554.25789,25093138.83548,14033747.51674,53986121.53545,38856551.40771,15028447.14689,22704844.44102
05/2023,75474001.86532,20200809.05873,43918869.57006001,11854609.62326,79774718.81023,24176144.23901,13978090.41919,52132396.46925,37582322.29563,14174106.72369,23889473.5388
06/2023,79859692.66948001,19292302.94455,44698179.13581,12048122.87904,80552321.88212,23910591.03774,14708028.91009,50354801.53977,37418118.30116,12157515.86055,25100594.71484
07/2023,84310860.3036,19655187.46324,44952098.0332,11996315.1794,80749487.76562,23589105.71675,15154096.25953,49822766.21211,36341935.59637,11824255.84101,26302792.00502
08/2023,89158106.12516001,20616862.643820003,46516106.07224999,12006992.00526,81499986.31537999,24114493.66739,14202770.96468,51524614.3916,35618436.99978,11061255.77657,27643297.45604
10/2023,95095468.55253,20220214.14548,48455245.92407999,11994243.52068,83645440.99785,24730253.41281,14395776.69558,54998702.172060005,33963963.0777,11714341.41579,30887734.35076
01/2024,95892725.73545,19935258.82398,52429198.27649,11746984.27499,88774286.27872999,24484172.22647,15996026.669589998,51835414.36784,33687547.09701,11418375.14888,33462805.49678
02/2024,94939065.34375,19175529.16188,52448259.90256,11721539.30459,89690041.60969,24346929.809,15910473.2005,51733046.69053,33775602.69894,11440109.03184,34309167.14297
