,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
01/2019,179306213.84159002,3454225.11402,11796226.2732,3795205.95156,113214959.27846,5478041.35603,3600677.33533,9453838.71641,8290827.16646,5460224.56243,1312060.85488
02/2019,177267932.93074,2142832.1298700003,12258526.63028,3499313.78805,102038007.13997,4307502.18515,3220872.85474,10719660.8053,9830219.37829,5663104.46577,1693317.41273
04/2019,168163428.10127,2321411.85347,7944140.89904,3520169.86076,104102892.71532,3146685.09605,1750026.24839,8051898.462169999,7305109.85885,2936186.48435,1728357.19846
05/2019,169565367.92524,3634662.06824,8971568.93804,3663890.03055,101463740.94923,3332078.17849,1953669.90736,7958263.14521,8678115.294189999,4080651.61575,1550100.01648
06/2019,165316594.74345002,2043060.51128,9112972.5459,3412815.624,95486999.36776,3748006.73935,1792022.1261,6653161.21425,5756563.35739,6330568.68311,1768245.25916
07/2019,162153351.5816,2750516.18944,9487653.20443,3052068.47952,100443009.95041,4010473.31618,1997451.69432,11857502.13061,8249446.17599,3655456.38348,1748613.97431
08/2019,162417983.07769,2661537.08501,6434151.584770001,2884025.8887,98354994.81656002,3176851.24002,1235100.83611,7513824.99303,6500063.49937,3506206.5517899995,1303330.7896
10/2019,163753645.85726997,3970911.98184,9272375.74524,3342282.14959,101484502.55694,6745449.821180001,2629138.9256100003,12099544.35941,10285079.34027,6164429.30353,2219280.61958
11/2019,164116174.64659,3290549.92565,10148714.43528,2791462.9084,96793929.31612,6038761.911529999,3863047.53331,12517569.61648,11895072.37593,4647339.236690001,3124693.21988
12/2019,178323676.26498002,3961543.992240001,12123074.83815,3523400.6584900003,111388508.37715998,10824031.73833,7547627.01382,13853207.991920002,15278339.56219,10917658.53463,3550311.4958
01/2020,177219316.86548,8978407.70532,13371414.83064,3161879.8605500003,106870077.07715002,12669020.989959998,7814756.25963,19767908.25879,16637292.97371,8834333.539609998,3505783.2438
02/2020,184356750.01339,9952182.486869998,14524576.69307,3351230.52183,105765412.21783,15794067.54665,6994706.04452,19251232.27792,15672796.746739998,9823188.893460002,3200196.2228
03/2020,188580259.32549,5248994.97816,11656001.35059,3560730.25002,104019869.09982002,9915859.8647,2286994.97781,15137804.41931,12528591.42131,4872555.477550001,3415937.1965
04/2020,204257329.35551,6600663.71051,13218399.99499,3411042.79966,108016759.41289,9263556.89778,3680445.54954,18096390.3244,10374327.87823,7375011.01226,3757511.6234
05/2020,210901216.92628,8668369.76269,15212397.42809,4274410.93564,111255148.88887,9412480.12972,4377724.306229999,21577673.07009,13360998.09328,9733956.45749,3560069.9659999995
06/2020,195472601.98639,8390238.65332,16633035.65929,3983736.24853,110997087.04092,10569468.19894,4417559.6334,24229406.39626,15738132.73554,10298127.14708,3354084.529
