,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
01/2019,771900.4468,137164.81433,300284.46129,89220.29968,581858.67801,150276.2424,98659.23429,395397.04768,333478.91391,267104.37965,98527.86255
02/2019,926901.34731,135544.63590999998,291224.13541999995,95976.56429,2142442.7890500003,146387.51597,114327.68636,418466.5085,527645.44517,262691.15004999994,103934.86931
04/2019,1072422.6019599997,143881.77115,350130.5871199999,96139.62434000004,952956.8503799996,159987.62975000002,155892.46395,442220.0033,413851.50881,275195.76721,131294.75330000004
05/2019,1165411.0451599995,146143.00598999998,325831.1687700001,93435.58976,764897.2149300002,169742.47915000003,159869.75683000003,424442.37475,424534.36858,304453.25512999995,125996.80946000002
06/2019,1129480.4603400007,152361.67802,321972.9724900001,106712.32088999996,813429.2402599994,162531.05024,125502.34023999992,387225.3514100001,408041.4631400001,299055.5516300001,161329.0747
07/2019,1057194.4095399994,156105.08756,335881.7289,102615.93623,809341.1131800003,159647.47648000007,125518.64538,432089.3826899999,410205.49218000006,294153.5097399999,150986.01536999992
08/2019,1123117.9315800015,139475.80069000006,326472.66142999986,103917.94130000006,763740.6212600004,164686.81498999987,139378.24230000004,462921.8533300003,460381.75146,273186.4058299998,170141.38214
10/2019,1157971.3848,139891.77904000017,364362.24881000025,113478.34418,881407.0051499996,172578.94154000003,162271.00035999995,500128.6797699998,512023.69339000015,298723.66836,163794.8365199999
11/2019,1215503.0131799988,146474.0152100001,374887.13840000005,117510.28902000014,915166.2802100003,190941.5795799999,151332.25794000016,477363.98056000005,641897.7418299997,323406.82079000026,162152.07493000012
12/2019,2597206.32873,148556.39671,541240.9908999996,142534.4806900001,1075023.41983,250637.68323999995,237089.87548,515729.2533499999,1034726.19424,539568.0682000001,220338.4683099999
01/2020,983367.41251,161213.47021,363928.97489,95661.04798,831053.8837100001,162979.46611,136235.73028999998,433137.06954000005,477648.09447,325385.74468,235226.61904
02/2020,1385795.2716099997,160236.24222999997,364755.06072,103509.41611,875159.2173999998,180365.71532,178087.14675,470762.48029,500230.01277,316170.5436600001,225076.86287
