,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
01/2019,,,,,,,,,,,
02/2019,,,,,,,,,,,
04/2019,,,,,,,,,,,
05/2019,,,,,,,,,,,
06/2019,,,,,,,,,,,
07/2019,,,,,,,,,,,
08/2019,0.0007652947057948531,0.0003902817798856239,-0.0025121216454681667,0.0041078091178729965,-0.0004097639247314657,0.0015384590103149135,0.005210802562286957,0.0013384564987293564,-0.001691738072922215,-0.003174148093827018,-7.18376544154057e-05
10/2019,0.0017625549482774088,0.00039919970962723635,-0.0012301568077612223,0.002737201420237784,0.0024406061892160037,0.0003334676744593489,0.006027974819555492,-0.004746786943932019,-0.0023880218543795616,0.0004027763571866789,5.086749242094133e-05
11/2019,-0.002306197506175715,-0.002921806552173855,0.0015993384512771507,0.0034032269513255098,-0.0017710234377686272,0.00015464978942813306,-0.00581915883275287,-0.007650510888495294,0.001976035787006303,0.00015342250785772447,-0.005258758737149953
12/2019,0.003366292996321361,-0.0003351146528435564,0.010734166205483063,-0.0029840345218363823,0.00021971686097780208,-0.001994806059488114,-0.0008479469120618354,0.00450804301382553,0.009009497462779749,-0.002264117566656141,-0.0006675680518126162
01/2020,0.0005181391238386311,7.129935092533343e-05,0.00020708140068581658,-0.00437029648614164,0.0002682705220159497,-0.001995905408393852,-0.00985807923654419,-0.0011368496160727498,-0.002877496517143012,-6.458387151595576e-05,-0.0013133054553193585
02/2020,-0.0006816474350440443,-0.0016137072026360096,0.0033147969588363485,0.004652767814819421,-0.0036363526157501733,-0.0037626756809816106,-0.00901119475546949,-0.001346742256464909,-0.004684843882528155,-0.006408254202312777,-0.0037200120114801007
03/2020,-0.003177779795093123,0.00015012183453630922,-0.002537241415445914,-0.0044037438417812,0.0010249330579924704,-0.0021514143081151926,0.0012814139655286738,0.006559140103181027,0.0077501101997944945,0.007867515334149363,0.005382774141041279
04/2020,0.0028797571075417708,0.0014388421157101065,-0.0031663119155345767,0.0007732318658656001,0.0004923178507463795,0.001920068034844678,0.01695320919286311,-0.010382589177676831,0.007882412684737852,0.007676336869114043,0.0020264778938279605
