,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
2019/01/01,,,,,,,,,,,
2019/02/01,3904869.04898,319086.83894,567716.96621,167774.04732,1210194.52895,471279.09377,195969.64013,905568.34201,709259.71651,573865.10896,124002.37776
2019/03/01,3312921.0327,295984.90554,599862.75572,152500.08924,2013834.48535,424901.61277000007,182973.53233999998,846972.49266,645937.7697499999,543178.24989,147898.19785
2019/04/01,3587412.36173,317472.8369,624234.2469899999,163160.17842999997,-12750.799829999916,458653.65269999986,171936.84089999995,885540.5604800002,716800.6078100002,652834.17178,176736.62436999998
2019/05/01,3713149.6262299996,309165.98630999995,571242.7162200003,155487.95148000005,254623.00127999997,426314.7703900002,183839.14159,883521.0131499995,730761.1327899997,559072.44716,194636.17141
2019/06/01,4239043.97707,317704.8351200002,602358.9117799997,163762.17675999994,1491552.27617,459403.6014499997,168842.15985000005,978186.8377300003,749743.30443,691416.5462700003,198351.83765
2019/07/01,6047430.253690001,295223.6697699998,598673.4934300003,164968.91058000003,887139.8566800002,440333.4509200002,164950.5126899999,876115.7462799996,745953.5570500004,544403.08457,258868.49351000006
2019/08/01,3408889.103220001,336056.11026,670677.6475499999,178365.32544000004,219547.51716000028,477968.7001,206481.89763000002,976740.5423600003,808096.1760599995,562021.70352,262638.28469999996
2019/09/01,5831276.703349996,316738.56813,662156.6499699997,185335.7803499999,1575548.1890699994,450821.4753899998,162895.0769799999,943355.0728900004,723866.8223100007,553083.9229899994,272887.96936
2019/10/01,3261598.1511300057,298966.47200000007,671699.9988000011,166399.0266600002,-134569.1373399999,451729.45709000016,233065.33457000018,930904.7955299998,824325.9682,548190.5924900007,286610.27004999993
2019/11/01,1873536.6934399977,318962.6161600002,693064.2884199992,183508.81015999988,1180570.3243799992,499121.4735000003,155804.48103999998,978663.9552100003,890621.7772499993,575023.1002499992,278285.4930700001
2019/12/01,5126832.86626,301036.41072000004,685114.8794800006,173917.25212999992,170924.18277000077,467305.2996999994,158481.77496000007,950921.2298400011,684294.9902599994,521955.62818000093,316435.73303999985
2020/01/01,3328355.3094500005,308470.39708999963,645092.3915899992,199281.97878,1218023.7452700008,520925.75816000067,205398.00760999974,968728.0432399977,1028874.8542400002,684753.8455799995,382402.3439400005
2020/02/01,4847661.191219999,308449.7164,804478.72322,191405.37525,1772921.54454,435411.16685,154466.88567000002,947827.43144,911317.1484,551035.09562,329981.48788
2020/03/01,7514729.75009,284499.86405000003,744291.09188,174322.14647999997,1012153.9520800004,442776.33072,179877.75807999997,893376.18004,899670.8610800001,469630.47766,337807.06656999997
2020/04/01,2125046.924200002,354421.31061000004,808506.9588900001,205992.87422000006,2733250.9958699998,539656.0279099998,307440.2882700001,920408.5200100001,1177195.75765,690402.66785,455636.3752300001
2020/05/01,8626570.53952,313990.38097000006,720585.5991400001,175474.99225999997,1506894.39719,417705.53089000005,158324.74787999992,949370.4613799998,612319.79299,548430.21954,273273.8047499999
2020/06/01,3751940.1892099977,272949.8069999998,678625.2972999997,186559.7661,997331.0246599996,383936.4167500003,185924.26902999997,1007327.6308900006,809464.1229200005,449634.05365000013,309108.1084100001
2020/07/01,3800186.4968100004,262396.2362899999,671801.4329499993,185069.49029999983,893928.0852900008,382923.77052999986,236103.54602,933575.8587499997,945430.0911499998,419710.92123,407451.7450000001
2020/08/01,3596332.35774,297118.21120000025,749025.4683800004,215464.89288000017,2118466.05676,469366.7933100001,270430.42549000005,991826.7060099998,899388.8610499995,492353.06623,397295.26423999993
2020/09/01,3693243.3092800006,284063.8329700001,805967.7039099997,207741.60762999998,1113610.5961999986,409247.83146,326866.4131799999,950213.5467400001,911594.2714,450244.7716799998,273444.4186
2020/10/01,4309637.310829997,297011.23292999994,816271.6808400005,219012.01175000006,1321573.3075100016,438687.0700899996,273842.41030000057,959917.6551299989,966862.6492400002,460158.21982000023,406222.0233100001
2020/11/01,3565591.5694600046,302933.7812000001,818708.5746900002,220169.8401899999,1414099.0993299987,436294.4438500004,222752.98077999963,956187.7304300014,818313.1791400006,545976.0402600002,414176.44493999984
2020/12/01,3670294.7359500006,300183.3672500001,861927.4995800005,223970.52789000003,1263426.269030001,460532.33829999994,296603.2182799997,876378.62892,924374.2089399993,439549.22482999973,481419.6331699998
2021/01/01,3961843.983649999,342918.5137699996,598275.8726699986,236291.60702,984171.0000099987,541991.7269599997,133539.95348000014,1012749.8667200003,1017191.8355899993,569344.25043,585823.7257299996
2021/02/01,2841694.19327,302957.89813,883030.33546,215295.12145,983688.17319,471076.20152,242058.26455,916141.78082,903042.25006,435704.83537,446447.47565
2021/03/01,1158114.9649099996,291965.42437,867918.98688,204951.54971000002,559354.7485199999,436706.7082,228065.74649999998,897903.03993,858046.7909299999,452396.33447,650697.05211
2021/04/01,2330612.6164200003,336873.71678,884234.20364,226846.94149999996,1172019.25661,538541.1052400001,310198.16357999993,1010817.7354299999,1302239.4024100003,621273.7534599999,883286.7106000001
2021/05/01,5384199.42336,352987.89848999993,919303.8848299999,220775.63850999996,1436326.19424,540145.9802599999,341027.3484600001,1045470.6224100003,929090.6523399996,484158.07162000006,701612.7797299998
2021/06/01,4309613.56181,324552.26997,938327.5881400001,218955.96776000003,1153073.9759999998,522664.99217,247363.25373,972203.94655,891441.4373400006,492382.01609000005,734985.4219400003
2021/07/01,4527926.88861,336176.04835000006,920565.7590000005,268045.63210000005,1243513.2089599995,537475.8300100002,226534.04251000006,1036027.11369,951158.5343999993,590106.9363300004,777748.8222000003
2021/08/01,6479749.79507,372974.37988000014,968964.6843400002,230536.8877999999,1635904.9431700008,564710.9160500001,284439.71511999983,1095022.65092,1058829.2604600005,554266.1976599996,907671.3048700001
2021/09/01,3583291.239220001,373224.49389999965,1005805.4852599995,231263.71509000007,1286684.0071300007,552225.9748600004,288437.00144,1116972.9113600003,1071323.0251199994,563478.3226700001,784413.7338199997
2021/10/01,4019058.7907500006,363562.96987000015,1071407.7247099997,225933.38587000011,908592.94362,577274.9650599994,262190.9242199999,1069133.1252199998,1021722.2032700013,585631.4124699999,796994.1365499999
2021/11/01,4356813.772869997,397567.83039000025,1161585.5345300008,232285.06344999978,848848.8370099999,599401.1582700005,280154.3744399999,1119430.6798800007,1003587.5264099985,586788.3657399993,902271.4309099996
2021/12/01,4319835.257960007,387586.3232499999,1165975.15477,237111.0639200001,1992278.7836699989,667781.74957,308218.18729000026,1082716.76915,1286469.2562700007,714538.205430001,915365.7633800013
2022/01/01,7626631.6306899935,427362.5145100006,1130608.476879999,269112.87030000007,2347150.04727,603745.8040299993,353568.8759600003,1310792.1844599992,1390725.1007899996,673240.4278999995,918207.5482699983
2022/02/01,3455524.62621,411108.83295,1280100.7070000002,250772.55003,2290680.33188,644077.71896,331276.28637,1221747.27067,1454101.49015,676280.6814,1085955.42292
2022/03/01,5191726.4488200005,402812.10615000007,1127024.36042,212651.9541,1201292.6475300002,613471.57222,160327.40994000004,1191072.69508,1340236.5002199998,581523.5611900002,725903.57862
