Year,INF
01/2019,0.3516673927572284
02/2019,-0.0342104505439397
03/2019,-0.2841439755734321
04/2019,-0.1967530473219501
05/2019,0.4295065983789978
09/2019,-0.0174913180545051
10/2019,0.3401390709421976
11/2019,0.0200104463864816
12/2019,-0.2344930747685172
03/2020,0.2061595041353978
04/2020,0.2998273306414962
07/2020,0.0192731499563811
08/2020,0.0424235721998642
09/2020,-0.4073362070313195
12/2020,0.3307150999321644
01/2021,0.243374606571594
05/2021,-0.0629719364558631
06/2021,-0.3638846270168479
07/2021,0.0805591640495073
12/2021,-0.5410750196332543
01/2022,-1.1291516085922098
07/2022,-0.6347860010015367
08/2022,-0.4397020816917667
12/2022,0.1029976181522656
04/2023,-1.1759194909414816
06/2023,-0.0697465419838607
07/2023,1.0264203675232595
08/2023,0.1043839876732857
12/2023,0.6832546909034862
01/2024,0.7183483521591811
