Bank,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01
eib,,,,,,,,8720.73496,7776.65265,10132.47972,6855.64866,4723.31137,3952.1806,4466.66135,5670.40086,11686.537569999999,19029.29155,24531.30699,12111.68339,10726.81402,17500.73243,13669.80486,11910.86855,7325.81366,9821.41749,14003.21292,30327.601800000004,10594.8843,11313.40437,15691.321609999999,13240.562600000001,24432.074729999997,31097.771129999997,25728.24724,25065.9665,37964.97238,32711.536119999997,41991.83362,34403.065420000006,6366.246540000001,9432.44973,6471.156730000001,8455.86136,8561.17749,11249.994069999999,17833.269299999996,15128.77619,22463.13882,22012.616019999998,16251.18096,15203.902580000002,12879.67053,10320.501119999999,13792.287250000001,16884.58489,18221.993339999997,16132.984230000002,14268.464030000001,13009.413729999998,14205.013340000001,8961.30114,12257.35516,10008.305719999998
first investment bank,61003.18464,71174.37407,72363.80778,52846.92405,46051.56587,50967.14613,57490.95559,62849.14015,65145.22694,71356.35404,63594.16973,68365.90239,66911.53902,71884.83633,75043.91621,71408.82005000001,69582.66612,75824.14426,72230.4613,76717.94660000001,92185.76516,123639.53133999999,93364.08026999999,90846.62846,94053.26586000001,93186.48274,126141.20104,146867.84310000003,160629.2345,204266.81984,241213.49465999997,257103.98799,286109.83021,204135.37644000002,312760.89943,203210.41128000003,211063.16782000003,195075.31767000002,295124.06956999993,284977.45053,201505.09789,65827.49893,50473.78062,53489.1999,44419.49635,44199.841870000004,38715.08068,45252.543750000004,36234.617790000004,42203.697980000004,38272.39873,33972.07506,46959.4963,36924.75226,33244.36159,33464.52062,28506.889059999998,32943.30725,34025.52903,36018.071169999996,33765.76796,37306.175180000006,33993.64253999999
fuib,1943214.8139,1538568.26266,1380152.73661,1566010.25997,1452861.13721,1487594.39513,1567861.74301,1316993.78618,1559652.19095,1542914.67165,1588867.96733,1521736.5285,2444066.9358300003,1599977.80481,1765600.2587000001,1679366.42224,1533348.7479400001,1707520.84573,1876978.4163600001,1909460.22285,2190782.9380200002,2488227.7416899996,2851427.5880699996,2932938.1169100003,2463902.3651099997,2280752.04476,2109911.46873,2104565.6853199997,2033831.3301600001,2176337.2531200005,2090163.3474600003,2316458.99063,2957624.43168,2775277.05162,2595660.4453999996,3347606.83723,2657384.49224,2757894.6041299994,1888738.29705,1867459.4214499998,1786293.7926,1389552.70364,1766091.02878,2363020.85754,1788297.43589,2798586.35548,2559682.88076,2231935.9804799994,2474269.0318,2113731.2572700004,2610354.71377,2118188.8628599998,2262584.4206000003,2350284.63163,1968073.48621,2200744.1377999997,2412061.3774900003,1949162.39433,2248344.4198899996,2453546.5764399995,2886362.6725,3632521.63648,2429855.10667
ibox bank,136312.7081,50906.10552,53183.76278,43584.97276,36991.30064,49452.76536,38215.72926,38650.80049,60952.826010000004,67305.53456,48809.57085999999,43713.228950000004,258164.34126999998,79604.72978,37104.0881,40223.13074,43229.39297,63869.75060000001,134798.55017,112542.21703,124281.39528,251819.54572999998,156710.4891,225919.82172,248322.79220999999,301738.92254,341497.77972,289556.73079999996,323649.44480999996,632324.4909499999,275117.06782,708991.64008,635674.83446,1351995.0434399997,708739.98922,763982.7929400001,685559.4649199999,190683.16138,243165.97064,96903.27764,89601.76739,126630.66245,333854.02121,333685.05367,378811.33999999997,566772.55122,815147.90053,975770.75281,1372934.52142,1864652.4048000001,,,,,,,,,,,,,
idea bank,73837.31647,81259.78737,66602.47867,73042.10109,76269.94491,84851.83515,83896.79756,71539.04061,78423.64452000002,80454.10599,70344.08074,81267.24548999999,75883.1091,76379.93198,68324.07183000002,61387.362539999995,66110.15232,63667.7443,67172.33966000001,71535.31434999999,69012.70777000001,66861.43352,79415.01521000001,73274.57085999999,69974.34559999999,76835.55881,75820.36133,72944.92017,84871.89649,81680.34861999999,78148.04676,81957.07484,81489.149,74988.61462,79624.01368999999,80944.31293,77044.8438,72142.63450999999,37278.05794,45549.241720000005,52758.11123,59128.53158,49618.87983,52373.82584,72219.44575,73690.07505,61425.05525,67414.46956,65043.72670000001,74075.2434,66860.36016,71233.96987,63309.05014000001,73588.58800999999,78825.44405,83204.68131,79851.30868999999,89896.59193,84321.05262999999,82969.23671,64220.54546000001,82982.84096,84848.35266
iib,130532.56102,164328.58729,158131.67284,86736.71985,117849.37564,187715.57324,170100.93441,142388.75733,111410.14405999999,95917.45209,69080.08846,62160.69768,99243.45022,114717.08358999998,82399.47481999999,106793.56466999999,93285.36716000001,86159.51447000001,107899.49141000002,129421.91871,111510.25601,153780.11479999998,146072.12525,177559.43790000002,174952.62645,161069.24616,114143.05364,150720.38444,144276.09628,127168.04221999999,132697.56081,143508.92432,132400.79499,108695.91901,139100.43569,167723.35834,178630.89485999997,177487.18912000002,120364.227,186259.32519,182502.46632,162229.25835000002,153586.45909999998,193488.70138,159895.02656,199481.05032,166811.19158,176681.06554,178508.63859,187891.99646,142545.04498,111259.2553,110281.11293,123403.65399,103192.89779999999,114382.31359,130577.43278999999,116456.56442000001,106962.67224,119164.70881000001,121035.64352000001,171232.69888,141610.40329000002
ing bank ukraine,35563.99679,32662.9902,30653.64872,24724.37758,22502.12141,31338.09316,29559.88401,27668.89102,20873.529339999997,18540.8756,17754.694,15291.494460000002,14128.31447,13564.437569999998,9770.241479999999,35692.24423,34239.442330000005,33679.475099999996,33375.62431,33849.03753,33289.43585,33429.21268,32995.732189999995,32518.02764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kredobank,467283.91203,664235.04739,605417.0259,480396.19548,678465.33141,666292.27252,684788.51148,677291.06139,728915.34415,686951.3951399999,735439.33005,722412.1951199999,563204.176,657909.30185,730962.52986,633605.5678,643081.72348,672353.5989,752381.2460500001,691156.46143,641210.22583,598498.5025299999,623664.71143,687234.97109,649423.3270899999,693215.68612,713857.5270400001,743779.6988499999,730835.43896,733649.52938,673424.5263200001,683249.72886,765120.9492299999,776350.5652500001,716002.8338100001,691052.62447,834992.66661,800157.7783499999,948422.64098,946298.7719099999,987929.5298899999,931031.8096,810570.5789999999,1421035.87263,810295.08871,1393234.4927100001,1191825.00781,1465153.62637,1124966.52236,1378837.2456500002,1353112.5808599999,1295841.51381,1144240.85651,1290229.97725,1140396.1347899998,1273889.39903,1114102.10693,1506555.1429299999,1628783.88678,1316851.65336,1375498.0527899999,1756309.0138,1996998.63212
metabank,30114.27002,34111.06662,30631.55357,27734.60151,32121.7789,26276.45821,32693.0737,28301.17689,27332.448419999997,29919.51478,33096.815800000004,30411.70822,36664.605129999996,29525.017480000002,29384.5053,27576.322640000002,32335.99282,26102.563589999998,26663.74661,25861.80712,33881.69773,33609.732,32267.245250000004,38363.79933,42275.81018,35018.37493,30288.443900000002,31600.71671,42603.1962,32422.393,25996.30633,40273.524600000004,43716.47291,65603.55738,63120.77636,65392.31657,35465.67982,36790.059810000006,19752.01156,16137.71226,15465.79722,14950.291529999999,15142.04353,25787.56133,21685.19599,21103.79275,22145.7634,19321.979049999998,20490.82414,17160.184220000003,13508.64767,18126.8955,19140.56669,14609.70408,12846.01109,16310.846399999999,15312.521619999998,14829.9034,14199.440129999999,14230.25458,18762.80284,20796.96258,21318.46287
motor-bank,78146.58294,95442.39413,93919.55677,92331.45144,78137.27779,102516.06236,81627.23417,94971.1454,136182.60792,92391.09367,86436.50615,103171.21406,80239.35141,84420.14107,87172.88245,91340.83391,88541.82209999999,102518.74395999999,123493.70092999999,108942.9497,120004.06544,127513.01030000001,136619.5329,167689.76807000002,165117.35754,159608.26477,190153.22723,196696.18815,174716.84515,187706.19461,206431.91815,171128.24802,171099.18378999998,149963.00557,140264.14166999998,167145.40495,136887.99951999998,152763.43398,96573.76008,79799.87664,83816.58647000001,90956.87734,78298.77474,92422.96877,110627.49782,117852.28444,96229.27213,101671.14272,156676.98754,161070.6464,126276.52053,128239.54200999998,116949.81095,97803.94455000001,49537.1144,68866.37614,69707.31009,61225.30174,63728.22354,54678.73851,34424.43574,51709.17953,47451.788870000004
mtb bank,183099.23115,275318.99517,275942.06004,223744.45607,305558.41552,249790.61542,325230.74816,243829.97752,243828.37211,229117.36328000002,272442.39023,236869.75438999996,274941.8531,289653.82933,281147.88784999994,319073.44976,321991.53692,294582.09525,332005.62763,366281.96194999997,369494.22116,332070.51709000004,425573.70745000005,485210.48509,376902.94103,397917.73953,366400.99402,429747.38193,444101.25352,465599.43145,406040.8823,421336.37111999997,462408.22119999997,438705.0924,426273.42894,459380.98372,371619.4907,463813.88323,349309.30879,293659.25188,220105.82859,245321.27103,347942.78286000004,337091.00448000006,341125.32794000005,420464.15661,405013.23232000007,309638.24387,310958.12228,403298.65439000004,367928.63204,412195.68049999996,392527.47899,373254.94439,459991.48028,452555.67243,408342.5538,397654.82808,403014.55327,402434.68785,284701.74213,435587.67595999996,492875.25506
okci bank,32574.64436,45370.36323,30575.13251,28990.5387,28140.8966,41017.61468,43123.24414,30615.56361,27390.54433,51651.90623,35454.348920000004,30711.74039,42487.983049999995,45309.706829999996,39327.58493,24371.2765,23224.349150000002,42810.26198,47026.440729999995,43027.705319999994,33004.75437,31558.541680000002,34914.32177,51111.860649999995,61584.57489999999,69079.81947999999,69704.1017,80268.76520000001,57231.91494,92226.67997,107234.29771,70260.74611,87890.33656999998,103985.71662,97372.80903,111981.08993,83351.48337999999,106431.68075,94070.71952999999,111818.17704,85352.89263,105636.36811000001,99576.50931,86831.29941,84845.25336999999,212211.41659,68317.87008000001,90384.50907,54666.169519999996,82528.35702,57284.84495,46149.97212,44938.521649999995,71822.66947,63646.52943,61857.26565,51087.53966,49346.58477,57493.72458000001,63285.1526,46145.02029000001,46868.782660000004,54692.900050000004
oschadbank,5667991.35661,5472185.09305,5410141.29406,5475419.86862,7386345.60524,5678704.03717,5013112.93591,6099496.12852,6166311.004470001,6293763.72585,6676530.88989,5638743.38421,7377787.170000001,6211419.2745199995,6050090.09808,8390289.14145,7335194.33477,6776593.879629999,7777918.87813,7092484.97922,8645564.32236,8593498.72012,8440906.65997,10204543.88979,10793959.20548,10157828.091049999,10637493.7543,10675527.16571,10563627.36013,10481296.94244,10006453.05126,10000808.02677,10439610.72068,10160744.867239999,10391864.868040001,11793232.782750001,10850521.51471,10619151.374090001,10400332.682529999,13861140.74789,12108511.68083,12251626.5764,10939695.373039998,9318978.68058,13468407.12854,13760659.1288,12101541.99291,10956202.357549999,12080595.844470002,16382285.448499998,16810054.937400002,14552654.05557,11375182.07509,12637685.89504,13559240.290450001,16494548.229629999,12343429.050210001,11737524.343009999,13667648.66037,14717540.54296,12540682.830270002,14015305.48316,15804858.725580001
otp bank,733150.34611,986264.13368,966922.90854,969665.10613,1115077.96438,1024119.81272,1120297.14238,1037357.13049,1079256.4177599999,957232.25338,1046364.8329100001,1096941.05335,990206.6662,1037478.60786,879453.1232799999,1230954.83199,1318345.65226,1524569.5850900002,1544777.0949199998,1487170.57471,1413460.52774,1456496.32963,1275825.8955700002,1356013.29719,1225479.81819,1372333.73087,1512194.2020699999,1696000.03122,1381819.89693,1420988.19353,1534000.17003,1352230.48034,1470603.62851,1482793.3017,1402381.6538500001,1431089.18173,1261374.86528,1380513.0990600002,1186260.64542,2422779.58412,1941280.3983,1407426.5679700002,1136182.21544,924593.5011999999,1001173.4098400001,1572643.0974599998,1077860.55064,1068307.8927799999,942691.9506199999,1257259.6537700002,1134320.9491,1066432.8235499999,1093337.35511,1140637.40187,1154873.08079,1535228.72386,1238711.2788300002,1158779.0498199998,1213170.7701,1159760.01851,831399.24509,1270257.40506,1295139.22027
piraeus bank icb,93333.33675,107988.56933,102383.33671,95636.5603,110353.47146,106093.70318,112456.41593,107035.30623,91159.29195999999,113730.7993,124737.66449,99779.09167,91524.67917999999,108352.19591999998,102470.58958,197246.23464,201703.2162,144553.66605,108344.84728000002,77994.42487999999,55379.64171,60919.94799,63236.25612,64180.55154999999,67655.19624,76655.02471,74759.50296,67079.52409,73840.60981000001,78723.77928,70462.83771,82124.94613999999,83552.55782999999,78353.13003999999,68513.22776000001,93771.55533000002,63733.24954999999,85732.04808,59664.903170000005,47516.38862,22103.9128,36140.31464,50896.910489999995,45836.643840000004,62744.39037000001,70474.74364000002,61168.531,68184.57654,65323.640569999996,94284.24928999999,81456.06796,81305.55643,95658.71859,82580.26359999999,84558.32757000001,79352.52205,81246.12873999999,81235.79906,82634.33085,83450.68903000001,124628.12193,132182.52071,94871.71113
pivdennyi bank,1045653.76319,1134616.44289,1238184.81706,1152949.20274,1386801.41631,1272169.42304,1136543.11956,1348721.46626,1348043.01855,1351344.8473399999,1474177.97973,1055114.6055100001,1510118.4809,1373562.07528,1342327.77368,1990951.72884,2397318.80173,2256752.06332,2224258.1277500005,2050642.6943,1852463.93447,2140504.52576,1541135.68203,1705134.9441,1755703.4678,1904300.8087600002,1840320.5102900001,2173587.2729,2271496.78778,2123612.4023399996,1711045.1957800002,2151884.1225199997,2096206.31585,1895019.22939,1837794.51875,2165690.2156599998,2586321.64608,2099014.61633,1166432.00686,1257503.27816,797121.29043,1159037.96882,1444631.2278,1532075.56519,1121591.2607700003,1821247.59181,1397202.5705199998,1493648.1804499999,1682552.71655,1670170.58443,1942087.2841999999,1841980.14437,1951419.1154099999,1747947.2637,1763888.6518899999,1771834.675,1350528.00054,1827165.48383,1642186.5917,1791804.4382999998,1409319.9543400002,2832722.47457,2579393.3708099998
policombank,40942.62202,58571.56757,67275.36628,45721.31542,56065.3457,53113.15004,39587.27459,48660.32869,55084.67752999999,57889.66879,58135.60694,59342.35966,63625.77492999999,80775.06883,63356.60566,73149.07277,62501.344529999995,64092.83793,63372.47605999999,62151.58697,64729.888,70265.05374,65015.01401,65294.66085,60262.24378,67337.36623999999,61891.279650000004,75453.83029,69800.99783,59906.14823,69533.75574000001,72961.22685,88643.2335,85106.50013,66914.06418,104924.58473,91861.29196,68106.4934,…,19506.777729999998,18614.3547,39258.99364,40102.380359999996,33831.71322,39577.25511,39708.47281,40397.44763,36014.94519,31158.91182,55056.66356,52304.66314999999,56337.313180000005,61707.899639999996,54083.8385,39687.40449000001,40278.10324,50490.75040999999,42100.2844,62464.16265,46328.05174000001,35186.28556999999,51276.06788,47844.966720000004
poltava-bank,81198.57139,92520.64271,87948.04036,70422.471,103129.13734,68439.20234,72084.63328,81384.75956,85320.65229999999,69418.6507,77130.20397,70065.82165,64349.04959000001,82753.62312,71042.59332000001,80976.50939,95003.17082999999,86665.49313999999,95443.61552999998,71119.52604,94027.24807999999,95680.64119,99028.22634000001,93638.74401000001,106442.06175,97728.53184,112643.58041,97400.07287,112246.6247,103992.95000000001,94277.75758,105541.60531000001,118247.66894,99935.58753,101977.55743,96540.86802000001,74565.34495,114049.48935999999,40958.49925,81156.76004000001,70499.67692999999,86059.2493,110264.09704,127043.09158,147835.08277,130518.80348,112490.13781,116633.27917000001,121747.61549,153142.63061999998,116710.09468,128605.02759000003,126318.09737999999,117415.84394,134153.95785,118822.33826,120432.83962,117076.35332000001,126905.84903999999,104010.73056000001,105261.28325,125089.147,134091.37675
pravex bank,,,,,,,,267288.90927,286992.82225,314020.85657999996,313445.92405000003,317655.45151000004,415468.03221,385664.7616,331494.61273999995,438234.33426,331189.90527,318580.77756,351444.05289,312287.60623,312593.90283,364900.01228,306794.77116999996,295066.134,320246.7043,328737.47908,354050.51392,366461.10358,350192.37325999996,289310.98143,280957.97800999996,288663.82597,301537.19295999996,314935.03452,258853.71018,276883.83997,259247.21124,238036.82916000002,200053.7695,235784.40211999998,228990.9507,246013.44548999998,217065.58798,220263.47333,196010.06968000002,179334.36304,156832.06355999998,161530.01698,152166.30956,161400.50352,136836.55072,140137.64359,143821.99233,151989.11537999997,142949.32899,160004.18561999997,172467.59668,135294.99958,151762.75637000002,151085.79978,131527.51465,149391.38890999998,145546.53397999998
procredit bank,209905.19214,214172.97344,200282.8916,182254.13687,202672.96863,208037.48015,136491.99783,129848.56879,124117.84131999999,133299.06342999998,128243.89906,151826.73932,152496.38953,137911.49962,205732.45981,264054.9464,185404.88108,143544.24935,158709.90035,167230.53234,128004.10951000001,144957.37823000003,147821.12198,157345.88538999998,162417.68433,133687.96014,166510.63932,157547.48692,155842.4287,152880.52870999998,155519.82196,141952.28347,172574.36010999998,159427.02889999998,163114.09928,144487.21456,126790.93202,185725.80781,202219.01975,73853.37121000001,89417.21432,96228.07982,108696.88966999999,151311.41968,139982.68678,149958.45118,161341.26702,162259.02773,214737.32669999998,304670.29594000004,308690.51642,322474.74128,329476.88131,322732.41697,315303.43915,324855.40314,319905.03358,326291.26847999997,281302.98759,199760.00650999998,212524.83591999998,212751.53162,188695.25908
radabank,45001.49322,68923.88284,83590.44678,67016.99618,69858.13782,76180.5769,82679.57725,65724.21257,83323.0512,79578.48002,98994.80466,84723.57571,103130.8259,109718.37845999999,117494.02445000001,261868.3237,252812.98314000003,297078.90542,283143.66316999996,359731.7884,358770.08043000003,314054.77043,316823.02788999997,431645.03125,408166.57306,278087.80100000004,327781.48107000004,353314.70288000006,341138.64475000004,406509.33691,377033.23227,388300.60477999994,462958.13448,346268.12853,379080.44169999997,348708.75788,572630.89122,323695.97099999996,290163.48075999995,105451.35001,87070.34934,107034.25872,108223.81089,134105.71973,191957.26244000002,145043.36685000002,139691.88896,190617.68628999998,152480.4714,178097.50835,193768.62541000004,155647.42082,171771.65386999998,186524.30096,164166.22945,163369.86927,195595.83718,191926.25105,256138.28389000002,260759.90418999997,175653.73646000001,225178.99980999998,277317.12158
raiffeisen bank,6770026.37868,4654310.55508,4225276.00818,4985372.1734,7226636.96476,4919103.26925,6417633.85097,5284090.76006,5220558.89149,5013650.6993,5315086.112310001,4426601.34327,6649101.88519,5205580.706619999,5328739.30561,7502581.0756,5519979.347359999,7078850.72853,7467775.5724,6999418.5934500005,6618247.42059,7820578.53837,7238700.3752500005,8297547.3655,10667106.738850001,8712975.910670001,10368779.99696,9348291.66939,10446382.76038,10412166.559080001,12290007.46536,11327119.43237,12499132.12369,12099251.14045,9502929.463709999,8704742.27201,10600311.16231,10812736.67853,11075689.86773,13342759.064669998,10832950.96246,8533273.40651,7799200.03357,7895124.635919999,6609238.70714,8542108.1866,9706086.48151,10723935.83352,8146668.394409999,8973755.8369,9495467.38953,7534896.58245,8879055.74532,9291292.919769999,8639425.2476,7684209.6137999995,8020432.9571899995,7381121.48605,9324031.597289998,10009969.154620001,14342098.66902,13902362.807850001,9116482.841049999
rws bank,215435.27515,106630.46192,52010.16943,86248.13802,46693.92371,53924.79107,116278.05283,68325.92256,190078.97350000002,132234.03472000003,97127.43874,100513.54979,183633.47406,105251.48312,103161.17954000001,130740.70620999999,132965.49311,95552.45266,194431.92805000002,148959.57802000002,150445.9201,193658.24195999998,177563.26166000002,155296.76448,133331.60468,140133.86528,175052.89994,147660.31242,195044.37519999998,154632.19516,266840.54075,307285.70216,222341.54614,230417.94722,197066.22948,193040.52365999998,202335.90641,227922.83643000002,168073.73333000002,152139.11463,124006.42949,144348.04135,83521.79721,122943.43692000001,102509.59066999999,138616.81513,120471.53653000001,138762.18892999997,104396.44046999999,151772.18826,156970.17714999997,171809.86828,152452.36735000001,141840.10084,157250.55233,176322.85937,263041.73417000007,186166.58954000002,160810.79181000002,167328.1852,165037.25271,199765.87856999997,182321.36326
seb corporate bank,5484.3906,5449.77292,2536.4252,2330.33673,2678.631,3508.88966,5702.27973,6186.93405,2621.42968,2976.6175700000003,2599.48377,2803.86883,2951.74065,3017.67651,2902.58649,2981.3750099999997,2911.48074,2767.4670300000002,2772.6760600000002,2792.70557,2885.69352,2776.0052800000003,2745.94132,3884.4670699999997,4617.841869999999,4606.88477,4450.05298,4369.4277600000005,4369.66482,4158.912490000001,5511.973599999999,5866.57432,5783.517529999999,4798.3828300000005,4761.736669999999,5324.2474,5026.77263,5127.045819999999,5139.64628,5132.88837,5110.958390000001,5120.3855,5112.00597,5468.1616699999995,5464.23351,5451.582800000001,5461.38182,5478.99441,5490.73614,52309.230200000005,52294.61714,52308.13295,52314.657549999996,52302.3464,52310.66702,5505.83661,5500.430060000001,5486.15426,5478.36765,5494.85069,5583.31623,5566.150130000001,5581.5517899999995
sense bank,1078305.02904,1024404.04265,1034642.7326,1003060.96349,1083823.24074,812680.22339,852207.97312,927746.98553,967037.9187500001,827757.5014399999,2049157.7846199998,2001197.16886,2912148.18801,2111997.62606,1967868.3251699999,4040649.5253100004,4133143.11247,2883252.5764499996,3073510.50166,3347318.1945599997,3715352.48418,2952873.52329,2644705.5080600004,3779875.5243699998,5085092.503199999,4436579.205809999,4300839.66396,5552293.5913,5273566.3184,4810750.98836,5179949.69381,5091340.16057,4627953.8693699995,4863597.16967,4336089.77581,4982629.5472,5025757.57231,5131825.90682,5786822.87532,5491991.95538,2568722.7375,2153073.43636,2075330.46431,2366880.5082500004,2477184.56884,2590564.45565,2558682.71182,2243806.2001199997,2157144.96933,2107378.44191,1974710.9064299997,1592822.1859499998,1847593.6431,1798933.63521,2046607.74785,2174780.19575,1985813.2662799999,2035203.7682,2264671.4866700005,2477477.84615,2878288.21349,3678182.22017,3798898.4411299997
sky bank,10127.61802,13697.16667,11749.07697,11354.72613,11153.6552,15254.62991,14828.48245,12923.05188,14223.465600000001,12375.66761,11708.337300000001,12103.49623,8610.75475,15231.91065,13816.68713,25746.18445,14088.13643,17940.88117,30104.065939999997,21733.3687,21631.191619999998,18105.59698,22408.78891,25173.70629,42857.52067,42112.067109999996,46300.11819,49616.5824,47879.040100000006,45030.06963,72952.44828,57975.204359999996,85005.22979,59100.048,52596.49941,47197.943199999994,47905.03373,64777.37132,49472.35147,40137.62412,32350.096190000004,28049.10369,24760.5387,48557.4915,64253.967130000005,50353.005789999996,45693.349519999996,48961.257190000004,38263.337960000004,44865.203120000006,36895.47956,42072.25769,39559.41337,37237.0155,39040.38683,31290.68358,49928.591080000006,51942.691620000005,48448.46241000001,36372.63354,37443.86183,47627.81552,53664.76975000001
tascombank,479956.86682,639173.67408,554212.75402,512525.73861,484590.07725,534332.96202,520594.63113,564510.31359,557084.9909099999,608505.81272,541309.96614,653696.6345999999,645397.8772,652286.52672,626260.4537,984335.04576,605161.36206,579557.6928099999,556723.90798,567434.99838,617411.5746800001,705607.4879899999,604737.8556799999,740428.3406300001,819458.4521199999,831948.42311,714249.76472,869549.8482100001,745847.50842,660994.71917,726636.53493,745269.0169899999,915189.95068,1069241.5675,949033.41533,862561.51933,728751.19514,756130.30566,1017486.3974799999,532848.07501,398338.87331,433428.56088999996,540371.1882699999,563586.00599,516268.1158,716681.14202,722478.7683700001,1034761.47685,861257.0164300001,971855.77019,1139399.2186,973912.26226,979473.29092,864720.65918,969367.3748400001,1019713.81593,901196.0181199999,814959.81015,811080.6482099999,915389.22647,821092.1841099999,1080593.34381,975187.4807900001
ukrainian bank for reconstruction and development,2478.65163,2939.57297,1644.17197,1712.15752,1816.26994,1997.33966,2031.91716,2033.0736,2141.5880700000002,2127.64575,2260.8432399999997,2318.45211,2623.0436900000004,2897.2716800000003,3061.8519600000004,3390.33391,2324.4727999999996,2428.24456,2484.0458500000004,3821.90538,3883.6825700000004,4053.1417,4240.767930000001,1024.4829200000001,7657.256539999999,5247.78291,5370.03208,5387.63721,5592.657730000001,5658.328369999999,7385.896349999999,7833.14251,4777.91928,4850.480129999999,5196.81642,5468.78801,6059.32855,6508.38683,6452.34516,6444.29539,6410.714000000001,7338.64012,4733.22326,5670.95659,5772.7926,5762.64272,6446.1176399999995,6464.0170100000005,6439.07599,5593.354440000001,5775.43626,5910.2656099999995,6509.52875,6431.591710000001,7090.42994,6955.80241,8130.38317,6638.017019999999,12968.94049,13421.44534,13303.98582,13138.94238,13451.569660000001
ukrconstinvestbank,,,,,,,,185559.45477,197617.96937999997,216784.15910999998,205424.69490000003,203436.78318,229703.60797,241400.60627999998,247577.41324,230941.3921,260018.08211000002,287722.68048,311759.97056,295783.59557,304756.16196,322104.11352,292457.78247,296774.43940000003,372910.58492,303805.23900999996,309875.52468000003,365563.72215,337728.53437,352092.34908,371972.04364,346031.88394,373254.79413,369305.52273,407927.14789,460873.82769,341469.28043000004,375108.31318,392446.46271,401561.57785,420085.77761000005,395885.82004,407283.87412,437191.25146,438323.72761,481653.25061,447589.47789000004,452723.24387,446687.20934,467711.05416,468396.90027,457538.91418,470444.90141,475363.02402,457609.42828,462424.93095999997,416537.42907,,,,,,
ukreximbank,1194270.36777,1409109.94752,1308605.10761,1423407.2464,1582393.63071,1433420.57968,1492652.55081,1416455.03116,1425514.0652299998,1431992.98736,1424746.73084,1442551.96257,1417941.5321199999,1324581.23537,1351937.5461300001,1836316.2227399999,1519150.3654200002,1660172.12127,1536611.2273,1316223.18222,1403231.9410899999,1482705.0947699999,1344093.5055300002,1472863.04828,1679423.04336,1267478.23047,1415879.25061,1571568.9065399999,1465350.2604999999,1554251.9160000002,1351001.29815,1387505.26357,1842022.5335199998,1634847.60662,1310795.4908299998,1554457.2205700001,1378993.58859,1436271.7350500003,1163728.13294,1371679.32229,1282076.85883,1291800.44451,1241662.58635,1426623.89871,1231072.9238399998,1600305.33242,1620143.02416,1606508.5957699998,1866465.02615,1881922.05083,1841298.2551300002,1956029.9863700003,1625290.9044799998,1511323.65035,1574033.64419,1579244.9784000001,1409265.61238,1257187.77365,1275552.54616,1311028.6041599999,1277971.76765,1627384.9081899999,1518978.77083
ukrgasbank,1696291.47206,2218304.62187,1840335.95132,1639232.36921,1574360.6748,1678660.0279,1644281.34828,1473107.80335,1533447.41266,1667811.2517200003,1637297.4709,1637694.49402,1961512.77639,1828088.80133,1940676.31665,2164265.50055,1828720.75657,1737195.26068,2348501.9650100004,2167983.85432,2438962.73969,2581758.52234,2225979.18369,2421304.23836,2810505.1610700004,2398609.7695400002,2440488.54144,2714951.51869,2844025.04568,3300528.82036,2455652.3759000003,2641467.9001499997,2663153.20711,2512282.34919,2306581.416,2396580.4099800005,2607603.6068,3207954.41594,3361339.66069,5094515.652840001,5036552.5448,5210736.739,3578972.3493399997,3800308.8642900004,3569885.15879,4682243.95845,3749176.2467500004,3809520.8389600003,3107840.20769,4381114.286230001,3875615.0316700004,3528191.9720199998,3302571.4986,3980106.63523,4629421.6039700005,4765396.061109999,4354631.01128,3823488.8585099997,3729991.89837,3795930.93348,3155876.55137,4434142.8587,4198944.12862
