Bank,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01
creditwest bank,1693793.66076,1712582.25226,1619722.74011,1639469.06773,1539447.19724,1580678.11022,1579298.95585,1453056.8315,1555030.67795,1520306.75538,1609447.23768,1562685.66537,1682666.44318,1631117.7248799999,1632518.82192,1620414.85255,1653492.02299,1676807.4832499998,1638148.08105,1775090.0274999999,1783621.92618,1864173.2842,1779866.53741,2041799.78269,2085030.35443,1955524.5060799997,1896680.5801199998,1870880.0987,1784051.4523500002,2003407.9918499999,2072518.10939,2021581.62679,2014333.5750799999,2093912.8759700002,2070763.96569,2172144.95632,2328564.36308,2118653.44618,1948486.21208,1910026.0090899998,1964150.28097,2043582.28534,1886939.53029,1942766.4536,1989584.6062599998,2014396.2488300002,2054315.73123,2101028.24297,2275225.711,2199083.74638,2138076.5296600005,2243377.20029,1926939.97746,2002674.72297,2198743.5796,2286588.4402699997,2137809.30649,2016085.03669,2141957.93391,2115828.14523,2615866.41526,2549873.47189,2323916.90292
crystalbank,1443865.05841,1633622.37096,1627596.77346,1547178.29499,1530691.52617,1772360.61024,1752294.8143,1632582.63832,1770112.2023500002,1841597.50057,1716205.69991,1594996.0984900002,1746361.7192000002,2175427.90513,2201068.4032500004,2344391.10307,2117530.81283,2277600.65337,2236585.11759,2436187.7783999997,2958163.39891,3138902.27004,3173676.6375899995,3214363.2579,2952557.73664,3707086.01134,4313378.72841,4467746.3091899995,4345432.42239,4641060.177,4649487.722469999,5022632.97135,5046215.04098,5490717.00567,5303331.012010001,4857319.5215799995,4824737.1994900005,4737395.76105,4323832.5037899995,3605835.49789,3576903.4613500005,3220842.9458700004,3478515.33602,3739937.0082300003,3175814.72526,2973339.42797,3347772.55767,3607982.06737,3451193.81991,3457058.09177,3359320.0709100002,3529298.39984,3403661.6353700003,3483899.26262,3430429.93703,3468212.4234900004,2463018.17785,2478667.22442,2259122.7278299998,2244831.23349,2420695.68172,2412223.04781,2337281.72843
deutsche bank dbu,3522612.70848,3352474.51314,2830241.64366,2593053.27209,2382380.3716,2571667.26266,2562345.63155,2471664.53918,2110716.63555,2199699.6642899998,2606556.4578,2412632.3707700004,2748887.4933,2991427.13697,2733919.63067,3230925.16763,3019993.6430099998,4171503.1897099996,3186060.33402,2813442.07094,3258738.27639,2792358.3346800003,3579674.24939,3485283.59104,4256839.05117,4412792.76175,3913861.55811,3227703.4261299996,3968572.22937,4579767.63948,4655800.44274,4903734.520070001,4506635.76471,4416073.93447,4517597.659109999,4571025.37151,5347645.064680001,4399706.288319999,3634974.21202,3630282.2579900003,3921179.1365099996,4469393.08292,4657295.32612,5417772.212300001,5504069.26182,5464226.07637,5483225.64063,5252361.80281,5315570.83749,5645590.61797,5603453.888079999,5670368.47144,6070421.77964,5883846.88438,5113513.563829999,5067684.872010001,5129419.62229,5761908.2718899995,6653354.34056,6531545.12309,6562594.275939999,6602841.02261,6932500.67699
eib,,,,,,,,688099.37408,654199.73829,773191.91588,624790.37446,701638.97655,595583.45402,590023.91519,605046.68616,655182.94218,627158.81244,580088.71044,571044.3343199999,593187.2358499999,626293.7869,622625.54305,635567.3301100001,602578.06034,624675.96227,691135.4352799999,750638.84233,727546.47377,749927.1913,779171.58873,782161.6157799999,867722.80931,955041.9158300001,1066010.63901,1036130.3282999999,1068472.0266500001,1008203.48089,806194.2553699999,723275.1564499999,719509.2044599999,726689.32809,714161.46141,739049.37786,799880.4224299999,808088.87186,862293.0765900001,854313.60068,877907.94357,966070.84906,1007207.88975,948748.0479199999,970237.01605,874391.22767,806500.11479,836669.4351900001,813909.8168,786528.99496,797035.42892,848263.0904800001,891039.0060999999,1271659.86483,990018.1985599999,1032756.03114
first investment bank,1420320.26645,1571753.41549,1405471.32828,1511757.47001,1792677.6795,1876320.83524,1949895.18626,2187496.97396,1879318.56509,2086496.6518600003,1917713.4420699999,1884989.00946,1892599.696,1591833.76927,1479214.3932200002,1710349.44336,1623093.7266199999,1799431.61886,2154690.35782,1734906.56612,1599246.78339,1692469.9982,1680498.09036,1639161.73604,1847490.2935600001,2015827.72445,2250164.9794599996,2642919.6009400003,3213996.20737,3298153.77374,3400248.34056,3547036.88563,3598647.86638,3697980.95822,3584030.8756000004,3387985.99479,3264289.31318,3250794.15744,3608494.0196899995,3017417.1216100003,2649241.1694900002,1617928.5222999998,1564452.59558,1434745.48213,1439029.77909,1453147.13579,1210697.32376,1184301.39516,1179639.71492,1168854.07886,1106143.6501999998,1081783.8870400002,1048714.02795,954928.853,920728.5981899999,511921.98436999996,502018.44932,481716.83957999997,485214.52368000004,465734.09282,502307.95115,433928.75735,449277.46079000004
fuib,59336157.20498,57762182.86174,57168558.70539,56226137.37655,57779655.02905,58474212.58561,59857987.69197,61524304.31537,61348800.20503,60236875.14939,61626428.23233,60221118.25327,63215304.791310005,64726408.54092,66130007.116110004,68489365.68944001,68044261.31123,67569016.42859,68349914.78168999,73989701.69475,75446879.52658999,80499496.28237,81833589.60858001,82042288.75735,80871343.97868,85590789.53295,85516056.74177001,90170349.2985,96472611.05917999,92738036.58823,95833419.12877001,109270544.52309,99906500.37433,111767609.60111001,110279499.53319,109845289.135,110134995.76354,120921328.35458001,109491954.54011,104154455.03533,106122580.95228,106496729.97394,109916178.87801,116781509.53909999,114992518.89224002,118542986.87712,123817595.23659,125366551.46839999,127791944.34312001,127843757.10499,126981496.2105,125321935.64822,128576984.82842001,131956452.18873,137657339.37212,143716766.47097,145029213.73920998,145751639.60062,147681699.04767,152667901.64231,162546189.42321002,158861363.85627,163011158.58827
ibox bank,999588.08414,861953.92399,781278.28927,798148.21486,851220.60167,843150.90418,820013.71923,861691.23826,791801.87195,793059.39718,734831.51561,786921.70375,1269804.7075099999,1022020.99307,1051093.9166599999,964064.0236399999,1085919.63537,1120730.59369,1591233.40739,1552444.47683,1653544.5721,1954296.818,1941865.80248,2193844.9585100003,2115271.7705599996,2239665.28367,2152888.96449,2476529.6562099997,2540382.58495,4072573.40781,6270556.10613,5969331.0616,6178776.38695,5394885.4234,5177161.76855,4047195.4630899997,3925570.0109500005,3976251.43389,4101083.4296399998,3148857.85119,3370982.61635,3675451.0302999998,4057157.2466200003,4477802.322,4840590.979189999,4561624.394839999,4321500.2887699995,3797308.96901,4466502.40802,6386492.64962,,,,,,,,,,,,,
idea bank,5723905.03121,5913468.74183,6053481.88816,6369764.87838,6409345.54551,6950666.35075,7013319.04883,7201634.55988,7326911.78163,7510371.73751,7537125.664120001,7667301.49334,7879807.35813,8280462.506519999,8553038.073210001,8292442.16216,8086710.46575,8235010.865079999,8360989.461360001,8346042.30504,8287403.1874400005,8057465.16762,8214991.21074,8238677.21286,7901809.58121,7826866.2958,7944290.59637,8030572.87942,8156372.215740001,8390469.945500001,8583314.81484,8917483.47845,9140328.255,9405873.95951,9573947.991390001,9759294.51183,9951302.15037,10033363.69471,9986940.14966,9926119.143210001,10138285.81457,10385655.268690001,9820429.13147,10158869.12933,10266040.27641,10198446.1973,10372927.78987,10457558.865589999,10184615.10928,10600025.8378,10348921.156659998,9960408.23187,10097248.06231,10240736.457570001,10057193.829209998,9913078.337730002,10185506.422519999,10156231.23678,10343815.4268,10480776.180990001,10805816.45486,11082656.64103,11011661.88434
iib,10158308.54612,10524521.61646,10049818.54397,9513704.66591,9134973.75219,8640482.05497,7506670.11242,5723434.54836,5066485.235230001,3928695.63625,3847463.42221,3753102.7719900003,3775683.00146,3689745.70262,3633869.03117,5040736.62493,4916486.94455,4201559.5362599995,4131920.7050599996,4340081.17159,4243499.08033,4416179.33538,4866689.445030001,4152251.61244,3996947.35295,3829096.69582,3909571.15732,4182851.02815,4259600.14623,4417000.86015,4577707.39317,5116003.779370001,5396603.86765,5676024.03142,6560657.73445,6264395.07125,6408047.14707,6252419.7851,6159081.19295,6228245.50082,6129003.30776,6332530.706789999,6777133.4808,7971060.5027600005,8024946.9344,8149689.19614,7595697.076239999,6914132.374569999,7013805.709980001,7985358.922839999,8663868.75666,8466747.94702,9766194.153569998,9456745.62193,10043745.44812,10937005.79506,9683064.80177,10757155.85111,11256950.460309999,11745225.927480001,12027798.70005,11130354.26204,13700987.96985
ing bank ukraine,11650158.86295,12319231.08706,12394365.97001,11346849.68534,11836115.61363,12574506.2356,11413284.63582,11600278.10275,11623471.316920001,12810120.104999999,12582877.12225,13140664.1153,13838802.202639999,13068016.52444,11983600.455279998,12577893.1498,11434617.00594,11915437.647909999,11779531.016479999,13107876.06414,12988570.2539,14672126.12891,13512296.6121,13151035.89989,12174521.669710001,12773665.62522,12012955.25362,12119077.33792,13090241.312220002,12559143.983420001,12699392.891469998,12964296.70906,14560842.336959999,15373504.96138,14331169.8673,14602760.104680002,13648408.099340001,13359229.499540001,12977419.658459999,14179330.26851,13695617.534140002,12685918.340690002,12527173.2031,14748397.4947,13835309.514409998,14771689.052509999,15847649.907460002,16764759.71573,16022897.92113,16223581.51828,17268551.81826,20551072.02574,20922417.53883,21237705.83071,23003767.327379998,23507227.32519,24085116.384770002,24863218.622050002,25381111.66821,26072574.215499997,27219347.48139,26729113.50391,29209725.373460002
kredobank,17458152.42179,17226253.05391,16696153.62099,17560930.22558,18480447.72043,18374172.44938,18220562.94686,18198759.22349,18157732.250889998,19071412.78818,19032011.932460003,18677749.426859997,19867892.616299998,19500274.16212,19570813.134379998,20992289.450060003,19980153.738,20698069.98952,21723818.41174,22483629.919079997,22968359.24392,23966824.488159996,24423756.41994,24853361.2194,26173800.29881,26806056.615310002,26187788.8692,27206932.60999,26823915.352610003,27353058.98268,28253806.110079996,28326672.50912,30022768.191039998,30467897.494919997,30857570.45267,31240157.85062,33989948.0587,32507699.38323,32212166.18332,32396708.83607,32546407.477269996,33974043.699329995,33987404.35274,36278430.78656,37916725.48584,37322529.22772,38818606.48910999,39884574.18679,41619657.38385,42532651.8409,42239391.676989995,43856251.36712,45498740.53772,46854056.01113,48450639.46631,50123982.88816,52054276.99086,51498091.536350004,51859308.159200005,53070624.22048999,58818708.39104,56229636.07021999,56553969.319529995
metabank,834176.81763,820771.30516,784641.2426,800065.85666,878044.63981,946852.89796,962423.44263,995256.52719,944712.7385,925064.15904,942704.50554,948096.09993,954765.73617,1021182.63061,990583.00925,1074643.27056,1035704.5268,1055325.65628,1081171.01822,1199786.00133,1211329.34009,1198225.45953,1145526.44134,1059542.82022,1110614.6626499998,1152668.8803700001,1306340.8767600001,1385942.9227999998,1665525.9618499998,1535500.53497,1778905.9910400002,1823151.6505,1814082.04864,1765512.4486099998,1665745.47711,1605087.1868699999,1569761.8250600002,1688898.9092599999,1685702.20425,1682495.89645,1571451.43916,1455234.90366,1452837.01221,1569762.00619,1399638.8222800002,1368449.8058799999,1400553.2949100002,1369840.2709000001,1509245.60656,1440629.0107,1382675.33744,1528901.29237,1490633.53209,1529433.97228,1524644.9013200002,1473578.92175,1466967.6113399998,1437253.17867,1312012.33027,1320163.39999,1308783.38553,1290546.58694,1187349.2670800001
motor-bank,1438772.35427,1370978.67731,1312981.68778,1311179.91694,1207556.34117,1264134.17795,1211269.16235,1220983.13939,1139924.4630200001,1093023.1260199999,1083327.88372,1160864.6162299998,1230834.46366,1185502.18445,1444511.9582800001,1347271.67559,1332349.6810700002,1235583.05969,1274730.2294,1293995.02108,1297949.55596,1524672.60438,1482962.3532800002,1651289.3811700002,1881596.13494,1759136.62548,1826152.0722400001,1508469.87775,1501781.92981,1601227.18213,1735874.70946,1802441.22547,1960035.84557,2163861.78477,2121246.43949,2117880.6675,2569463.65893,2353318.66321,2475845.77055,2218053.82058,2294231.56135,2038376.36908,2205288.4085200005,2739508.0217100005,2269870.40062,2195157.16898,1968219.54869,1623518.0631100002,1527650.45617,1606515.1327600002,1639106.1491,1472368.61519,1364669.3566499997,1290874.31817,1219476.5912799998,1292261.7557499998,1204625.97841,1214557.6879099999,1223747.38319,1250509.23097,1083580.6413099999,1251168.93816,1329033.05859
mtb bank,5194386.49181,5484568.88279,5554040.85342,5246641.34724,5113471.75247,5374881.5547,5244458.68059,5590514.35193,5494887.87247,5594984.0585900005,5689926.21483,5415843.906649999,5662695.19464,5839389.26118,6138004.513370001,6077793.3258299995,6387875.350849999,7205580.029119999,6948845.5284400005,6927143.63373,7342833.509190001,6959225.587049999,6873712.37517,6948344.38067,8561857.1001,7823208.6946600005,8145472.45321,8192057.33012,8180867.25774,8629413.4408,10193512.35843,10700554.172889998,10483913.77962,11002675.60194,11298374.545880001,11690065.31347,12596070.10438,11855502.09336,13290750.254900001,11972092.793970002,11832714.56021,11374490.3928,11356431.95857,11514565.228039999,12484007.59003,12825095.6448,12217585.104309998,13316205.317259999,11408834.33963,12037139.68034,12206874.56163,12960218.63104,13097414.50636,13903426.254670002,15196016.64378,14855617.62878,14838329.182049999,16235591.56779,17041098.765449997,17381861.408379998,19220255.66125,18679422.456,18659569.636530004
okci bank,579981.23165,543977.43479,516761.34891,512936.92396,502516.73381,504971.89429,500442.00542,488075.17868,495107.23592,482702.25445999997,485604.6305,483147.95339,515248.21826000005,522423.4342100001,467585.11391,489671.76554999995,471906.24328,479104.45019,515909.00112,543821.5370499999,550272.45579,612206.04923,616511.04057,644843.7462099999,708915.2433500001,805433.2322,745191.8997800001,703058.37952,755935.8146,746533.29766,732904.8894,679187.2071,707394.73418,716523.02463,685218.07974,741955.2707999999,868806.3901600001,886907.5902999999,859715.36051,927593.9185,712704.1121799999,808728.48435,964186.3411900001,860866.2723,883539.91715,891542.6331600001,932931.92508,1001316.0706999999,867150.4916000001,777583.6087,740537.09089,721402.03532,795633.12243,739764.41232,783895.3188,781949.54438,711391.9585300001,789796.92918,777922.56372,805893.37845,880446.0862599999,878496.16901,913408.44127
oschadbank,291010612.03065,288691443.87299,292068771.32964,279640085.14002,283664961.44305,283701837.48839,288339943.5861,279827768.67027,286090058.67028004,274609380.68118,284074649.68466,280407431.3976,314674544.63779,334445381.63472,313457973.19079,314429347.87083,310394753.83647,310783639.17161,272170777.17387,275812938.14492,271680581.9245,266290179.86523,271908630.5189,268398897.67600003,268759302.6474,278543325.81922,279701845.27692,288524033.62071,290753315.76309,290783132.45919,276441936.74131,272615869.87454003,254538577.87985,247440962.40225,239328624.06456003,241213056.92993,249937975.30984,241853335.70422003,248003177.80701002,250224048.60759,263697832.11918,257059880.72918,246263858.61041,259992709.09364,268216694.80777997,268697567.43729997,270806504.3327,282828210.61815995,298158416.9177,301562537.82942003,311188457.10998,306305522.99104,311898177.67059,313652628.93174,324741437.87735003,335579158.44024,337985587.86592007,343000055.84053,346855449.15183,349829538.20150995,369648417.15736,369564190.026,376361059.12974
otp bank,38582669.30043,39796577.41217,39530166.83775,39777900.79322,39802947.30905,41093304.40561,42025684.73746,44211099.20361,44353790.22825,45278971.22652,47013379.42251,47039362.385400005,49297258.147870004,50636047.78637,53004917.63356001,54215401.43382,51414315.18471,52280904.50405001,54070272.945930004,57052048.49401,59097352.37013,60731538.26252,59959433.68639,60404989.34009001,62824339.49791999,62464891.81391,65064002.08460999,65579281.603819996,64294080.34683,65853593.73888001,63899718.11,64642448.96609,65765118.033010006,68058282.79502,68025786.37357001,71265575.17475,73425467.53441,72346435.00161,75516582.19668,80208739.40789,80505540.62812999,80302216.75421001,80400876.74834,86441307.29364,87115684.22971,87201611.6822,92781008.28507,97612810.49726999,100416887.52635999,101364676.98321,97864481.02020001,103981028.70621,108367392.88292,103327424.79615001,102593138.95054999,103530147.35375999,102694200.60176,103135106.72097,108562675.20674999,106380055.66071,111011180.56697999,111291185.12854001,111561819.82976
piraeus bank icb,2792207.13156,2708849.16299,2624753.64213,2741218.84271,2790107.26497,2795904.83004,2828856.36588,2852373.22548,2895079.48297,2930248.3676,2961498.17524,2965492.61458,3052874.1323599997,3241215.84026,3232472.98451,3371176.31706,3265161.79512,3227701.06251,3274181.45086,3385138.77899,3398489.1275600004,3348189.37564,3434237.33911,3675075.50053,4151049.93216,4333628.81569,4432331.75392,4452258.30987,4511115.94211,4721308.759249999,4391082.82323,4576247.82386,4621119.71212,4795915.88094,5152097.55599,5365416.94599,5767175.034200001,5449693.555739999,5213324.435409999,5557690.38339,5624341.03134,5937993.43618,5111724.47088,5393485.289410001,5369360.029240001,5398860.5373,5850122.65646,5894882.38805,6436005.33974,6364368.3003,6159259.86297,6881573.55413,6824433.017940001,7156519.350009999,7364834.5515,7263759.283089999,7703557.7063299995,6880307.895659999,7257145.58122,7288206.26264,8452561.14029,8329582.325719999,8150002.06654
pivdennyi bank,26782012.83024,26772467.31951,26662702.71888,25810987.49298,25925991.28085,25024729.30363,25832981.0788,25822076.34964,25983340.81473,26941360.282629997,27724983.582560003,26170798.904349998,28155627.938270003,28936676.46491,28511949.81811,28878805.36364,27498320.04441,27644833.81138,29836894.331710003,31293968.545420002,32113890.090480004,32325196.94719,31100974.2079,31805285.65555,37387364.84562001,36518658.58009,34953599.33858,35216764.86838,35967673.7134,36963174.451129995,38011846.93556,37285643.68277,38605471.16998,40722966.046339996,39249426.884500004,43360507.52678,49027712.872590005,49137168.1887,44025141.488230005,39532322.01743,40149522.50428,37639010.89671,36365570.88978,39661103.88656,39338752.30038,41031040.897369996,42963293.17976,46044810.87096,49655164.79508,47277759.603750005,50250418.571329996,50736231.71482,52083801.21311999,55058789.219459996,59638331.41559,60719905.89595,56426925.6136,52648246.953940004,53931669.240789995,55182518.64721,58527274.57726,57719735.691709995,56889301.50344
policombank,704257.5434,725254.10293,732952.01277,693140.20739,705767.47311,713734.76493,760006.55796,746584.82015,747912.7432,742188.14596,717899.0174199999,723581.27462,728013.21539,796173.03097,843206.99613,751637.9845599999,797495.4331,777920.80574,762921.99835,787014.89276,787729.452,813855.02838,816122.0547699999,850680.2591,882251.53977,838183.99463,851501.7393400001,854631.5794499998,842908.51123,852007.66905,870282.22598,872026.1392100002,875595.6239300001,878043.9173900001,938178.79524,917997.16097,862117.53755,826535.2989599999,…,817080.32335,718413.74613,763810.41455,760331.01667,820925.99596,812558.85101,797356.10582,810809.3083599999,815061.4752499999,847597.73369,863954.3620999999,887264.2569100001,871057.44936,896151.82371,873060.4454399999,863106.77535,872712.19667,872399.13307,871645.8268500001,883994.4282500001,929449.21214,920856.11986,901178.6473600001,913067.38383
poltava-bank,2430659.32423,2378785.6722,2335208.62224,2365690.75134,2389223.66367,2417969.015,2440210.62903,2556882.00224,2523132.77038,2489322.5511700003,2562684.7414400005,2550519.54934,2632749.69513,2639112.40538,2609930.44997,2628385.50623,2777255.19816,2807619.19167,2877437.58303,2991150.15492,3024540.58459,3049987.0649,3040263.6400800003,3039312.51468,3256369.48848,3166437.60652,3195108.6084600003,3189528.95784,3191275.2114799996,3248794.73218,3133459.3942,3170935.62578,3180921.03494,3253216.7219900005,3313532.1925000004,3381405.76933,3495002.19499,3413443.99225,3350382.13492,3247938.26826,3239793.9463400003,3353475.9273800002,3315174.0103499996,3465350.84452,3587383.68603,3532692.27408,3571343.10284,3882537.0354400002,4463363.08842,4347998.356829999,4175395.9557899996,4008306.23172,4216908.88725,4293869.41402,4326916.03694,4363972.829700001,4448338.048020001,4657580.28602,4611442.65584,4712168.317,5098759.88299,5150356.75205,5167409.60776
pravex bank,,,,,,,,4928229.63128,4957056.57055,5206023.64434,5384895.57506,5147982.430370001,5804986.49923,5818494.85809,5764046.79303,5989054.0258,5690061.34638,5740449.34139,6080862.60106,6691137.867109999,6538830.051290001,6874555.30264,6635206.939800001,6873967.77888,7723779.32475,6999656.9774400005,6972747.238190001,7231733.450870001,7227250.9124799995,7394820.424520001,8091342.0909,7553433.1081,7814660.92276,8377363.559130001,8166940.73405,8660956.8263,9473459.41528,8881251.584449999,8591433.78861,9284926.014640002,9076198.732180001,8998585.62221,8864009.851049999,9846572.67152,9748558.423390001,9877004.76971,10150884.37364,10238969.61603,10552087.356379999,10389595.09787,10337458.24585,10982435.81534,11036834.4623,11044777.19662,11572657.483539999,11445582.170769999,10699356.56642,10613397.90472,10850754.04813,11105422.63455,11228171.00762,10962195.75328,10793270.24136
procredit bank,21502093.45138,21467041.62433,21359553.08121,21662626.97951,21892243.71077,21759666.15315,22055914.00778,22329539.56971,22367617.26409,22563664.87696,23552348.279680002,23289242.97981,24321817.12118,24556079.920140002,24846672.56617,26215528.13922,25646227.899279997,25854827.754869998,25868107.487510003,27374984.045479998,27274046.732499998,26981699.885319997,27106214.99846,27291320.66343,27796241.135619998,27328901.75722,27413426.791539997,27599794.416620005,27449644.87634,28480736.03041,28611531.48646,29533950.54753,29284065.77141,30007710.63584,30462186.329310004,31002069.843539998,32301758.39658,32524750.9639,32410464.89051,32560763.589900002,33020662.01184,33843243.97758,33672420.30433,35793451.429419994,36181758.41991,35903908.50439,36176136.63768,36411603.55455001,36552409.92399,36834125.748749994,37035488.044489995,37784681.16454,38324661.83997,39205271.99856,39095662.47862,40416501.16016,39737886.15984,39773146.97659,39666713.72472,39651659.593770005,40811402.23236,41503201.428289995,41955662.36902
radabank,1684718.24821,1613335.96148,1668559.9291,1665206.81112,1706420.87267,1734229.20332,1777495.24044,1715628.24435,1807600.9428,1784387.84225,1824126.38003,1819977.6438400003,2098468.44656,2175826.52646,2169949.91651,2170134.86406,2236511.91915,2402539.18548,2500479.25088,2685774.1234199996,2767797.5413599997,2887349.70424,2901289.40057,3244078.36556,3205980.99847,3078532.03025,3136637.84779,3479053.15775,3692376.7129900004,3646485.79405,4038614.93127,4131507.66661,4116352.65687,4172814.9799900004,4386896.46252,4541879.63576,5441940.7868099995,4559527.612910001,4646150.6118,4086445.72869,3902702.73135,3946938.64782,3771298.0036100005,3615378.38498,3517866.03936,3673632.63466,3682414.56506,3781689.77632,4290140.167280001,4272919.99221,4178515.51764,4544967.25524,4654706.94018,4796619.0018,4914829.18801,5213184.24081,5390731.78487,6061590.98162,6285279.350199999,6591613.4377500005,7833841.8890700005,7231647.626300001,7205638.998509999
raiffeisen bank,83664317.50126,77395976.99644,78193579.32082,79438888.18813,84361923.27157,79260200.76737,84823019.22714,81860987.65527,81074379.57157,82180049.43831,84497995.33576,85877514.09002,95158659.83119,89999648.10434,92275102.37746,98662062.16262999,97134964.84278,100896306.84986998,102345213.57938,104172421.63068001,105208008.88538,109230189.84536,108513065.83106999,105237271.56215999,113628316.55458,117493463.52263002,118335544.58731,113723223.41348,118823653.78353,118997949.43862998,122471901.10124,124630547.40933,124664080.24136001,125025499.01558,132363039.94672,129066325.50384,133651482.42881,134312238.75734,139048892.22832,137572202.16439,144274292.48360997,145378066.20233,148240165.15913,162284153.69825998,158187960.1113,163298878.16836998,169193492.4647,176110653.85202003,187290030.47866,188670725.42472,190214931.40297,184303689.07911,191455603.44124,184200274.05228,187426793.51198,193923389.12377,195037504.31527,196352014.21639,194436266.8538,197837927.13371,203552185.14411998,207941863.76147002,212149624.20099002
rws bank,993333.18064,818469.05981,849883.3302,866460.15114,1043225.63338,1029016.69076,1085884.06167,1088535.88673,1074201.5171400001,1049737.40375,1053342.65935,1094012.10799,1110606.54312,1269775.93881,1290917.49091,1022921.5718299999,1008354.96409,1116679.46874,1286613.98513,1248720.49896,1437877.11325,1889775.10418,1991437.52476,2064244.05088,2328525.6851,2557739.32944,2820555.0957899997,3100347.76309,3484828.38343,3528476.98131,3629521.08224,3809663.72301,4053634.53713,4285469.69609,4294139.29093,4543844.87298,4834170.32437,5050456.09146,4965062.42277,4702783.34566,4687398.382900001,4657788.0137,4642893.69205,3984092.5151,2986839.0044500004,2497877.75353,2289971.63326,2251661.75428,2583416.1962,2418907.55162,2452262.07854,2506237.7796199997,2383807.65703,2556110.4187600003,2679024.37938,2827101.22296,2845310.06196,2933367.27832,2874094.96742,2987951.53376,3937935.3961099996,3290573.98714,3088100.6857399996
seb corporate bank,2034797.90661,1824586.98177,1900053.09204,1914767.56233,1795952.74212,2060197.42845,2271620.07629,1997380.13116,1799208.3536099999,1662832.8766100002,1641631.1981,1706466.29219,1980316.92009,2054909.42658,1730913.82113,1656948.78535,1642581.86149,1862964.7130200001,2052621.1074900003,2178237.59871,2451297.69939,2497659.1695899996,2545602.89276,2634662.5871200003,3399023.05211,2745140.0192299997,3165705.0866099996,2848943.5627,2747480.2837300003,2682837.25823,2361614.7160199997,2454604.78106,2411633.0499,2702983.0291899997,2427908.4642,2708749.38691,3203313.5221900004,2793015.25606,2289876.26536,1906459.4610300001,2454545.2692500004,2626139.42361,2738211.26614,2985994.66535,3382534.1693,3629800.27327,3730693.22707,4013760.74601,5319449.70072,5514276.142200001,5393292.14924,5115378.76597,5388645.2384399995,5361734.266900001,6639108.90493,6735500.870260001,7388704.10874,7989329.491439999,7986963.4021499995,8783067.60297,8062310.930310001,7914259.435870001,8180901.09794
sense bank,69493432.46461,70872276.94028,70604486.14918,69614276.16004,70180493.13235,72423629.10603,72158769.8714,72920220.86596,73504251.69793,71645925.18961,95040210.25402999,93112217.67444001,87904918.81477,89918224.04138,89810827.5767,99273835.81139,93485715.62047,94113244.53354,98194375.08623,101379457.98792,100488850.70116,101640098.57208,99492354.45712,102980161.64195,112494706.04028,111511057.32084,109940523.73769,110644208.19925,111653201.08914,115229464.52977,115596671.67419,118495463.75621,117096908.40007001,115433763.62854001,117112428.28707,120753373.31776999,125348950.20193,127940810.42412,123773599.4918,114757360.94824001,112566519.61548,107350523.00429001,104026469.83728,112666536.34001,111156517.80716,104559924.61227,96066305.15031,95493134.65873998,96063275.70045,95000426.44226001,96877283.81314999,97653529.63283001,97191989.46095,96637567.42859,96615246.98116,95782388.45052,103395282.04577,107971270.56714,115572839.22047,123662238.16131,131199437.77167,131899447.70109001,131636610.20716
sky bank,527368.00794,539145.22861,551335.02699,577335.64656,561185.99306,578141.65916,547179.91915,587365.48043,554460.1526200001,578050.83991,566665.77953,521622.91981,562809.9508499999,572644.01882,574069.99345,576349.61871,586139.93734,638156.52844,715141.58193,745914.3167600001,722825.19373,775665.8614,793612.7202,873758.38852,1100758.51524,1050404.4630399998,1070549.67779,1069259.3509600002,1235854.86932,1362665.93501,1820788.3180399998,1962965.08706,2124838.5728599997,2206134.79465,2232087.83053,2297446.60993,2610584.44999,2560561.7837300003,2484498.4511800003,2522055.38321,2591832.39267,2612065.83239,2346890.61118,2369074.15985,1797963.64202,1642744.0050300001,1728854.31787,1928100.5752599998,2171866.44017,2281145.64908,2335059.05298,2311002.3965600003,2282405.75893,2381966.6446300005,2532376.5857700002,2576963.73699,2659246.16815,2698993.73225,2844724.34158,3003660.34894,3244634.0123599996,3352388.204,3044019.82133
