date,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
2019-02-01,0.0667173393828303,0.1160571866494894,0.1147442447259055,0.1200423594497605,0.0645742190555587,0.1382601148514187,0.0964325106356036,0.1571291733251119,0.0743526061984764,0.1264453855849071,0.0797781678828398
2019-04-01,0.0738786178200249,0.1243510917845388,0.1264034802697324,0.1201723408043607,0.066726365049871,0.1517329786316615,0.1005789152118284,0.1601388423310139,0.0800140393962375,0.1386503706788261,0.0798834637818119
2019-05-01,0.0571456542388162,0.12434127448041,0.1262945446154211,0.115697749245344,0.0660009199388157,0.1536131577469842,0.1009906809292947,0.155338750202205,0.0814346401939941,0.0918844081407658,0.0786057941563343
2019-06-01,0.0631999219961416,0.1054879233213279,0.127538502088616,0.1201690402913631,0.0663527479955795,0.1547612140751034,0.105893487650458,0.1268205590639653,0.0804268115066747,0.1020158687489528,0.0783862648670574
2019-07-01,0.0725561387466556,0.1051434425235408,0.1273098782644559,0.123514462610928,0.0631349801267963,0.1554326575544762,0.103132254467,0.1235741835551899,0.0825084682056053,0.1017487012686299,0.0806303899995597
2019-08-01,0.0787695328364423,0.1144690921131056,0.1286270602562994,0.1266947783931302,0.0659037573215631,0.1523586057489379,0.1050332719052552,0.1338412478531176,0.0846841203172033,0.1100227981547646,0.1050425237843917
2019-09-01,0.0859727676386208,0.1171024906216112,0.133014996683846,0.1293518557437081,0.0652127271181482,0.1582022105130214,0.1051838249117928,0.1393205808790535,0.0861208408854296,0.1124611145706153,0.1057265063180571
2019-10-01,0.0897685560589352,0.1243989777503593,0.1396958297310549,0.1250252961761594,0.0682780977322053,0.1610021976817843,0.1026642533923306,0.1420589600662581,0.0911588250652828,0.1151286117931198,0.1077265341614766
2019-11-01,0.0900129044277402,0.1227082901578107,0.1400556510749068,0.1298795609135841,0.0666166793455766,0.1579379657618234,0.1003123065187113,0.1418060105765493,0.0863925353996345,0.1179392985246099,0.1024720103085558
2019-12-01,0.0975461082124069,0.1292157183998944,0.1471312122519226,0.1354997339064029,0.0683287496953762,0.1612802955423284,0.1067903796607241,0.1451877429896282,0.0884275767158557,0.1221498456278479,0.0945885438585725
