Year,INF
01/2019,0.13134721255464044
02/2019,-0.35822937812698363
04/2019,-0.363436938098614
05/2019,0.534343371139288
06/2019,0.044021512874497404
07/2019,0.3000869027168367
08/2019,0.5890894371297453
10/2019,-0.6542280109004288
11/2019,-0.6805268640402922
12/2019,0.12460485189389736
01/2020,0.3745230795590673
02/2020,-0.018066972112908086
03/2020,0.170518049961359
04/2020,-0.14510883473339709
05/2020,-0.527381180945387
06/2020,0.3873423706728487
07/2020,0.2936765510505661
09/2020,-0.0863158063289502
10/2020,-0.41009291974757067
11/2020,-0.2631977861768453
01/2021,0.7080690953912674
02/2021,0.43215105076722615
03/2021,0.17105640619785234
04/2021,-0.6983774089934265
05/2021,-0.30830360632223197
07/2021,-0.0487503086465324
08/2021,-0.32984002965495307
09/2021,0.3390598490527754
10/2021,0.5025002575057407
11/2021,0.5590540939599755
01/2022,-0.530680318881986
02/2022,-2.188626039155924
05/2022,2.075914041823202
06/2022,1.3686330723633837
07/2022,-0.7862882728877665
08/2022,-0.46651005126813416
09/2022,-1.0131427542270401
10/2022,0.2175882898745094
11/2022,-0.17044278390843814
12/2022,0.029545352050337925
01/2023,0.5076049182662956
02/2023,1.4739329440035327
03/2023,-0.004098110588135029
04/2023,-1.155308779491623
05/2023,-0.8667358126942162
06/2023,-0.006335683387346691
07/2023,1.1972116501426573
08/2023,0.47921959413609194
10/2023,-1.13893674977514
01/2024,-0.6753639937617741
02/2024,-0.10681041883979514
