,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
01/2019,0.0006625409291788,0.000595335089399,-0.0006026774334412,0.0003208674554586,0.0003446816081833,0.0007348512463115,0.0004874191981735,-0.0001694698197084,0.0004283176174112,-0.0004098667451334,-0.0014278665417059
02/2019,-0.0006081267804698,-0.0004842114571546,0.0001612463181944,-0.0002724263310733,0.003561959935136,-0.0007053223256389,0.0001963080125589,-0.0001416164144956,-0.0007401747526246,-0.0012262653793536,-0.0001067735868126
04/2019,-0.0004206459433711,-3.3016690151807526e-05,-0.0001986407908044,-0.0003144979743704,-0.0022190579650784,-0.0005043236987966,0.0003007732256794,-7.567852753267296e-05,0.0003355720210456,-0.0005095211677047,0.0005830214612409
05/2019,6.21755910269646e-05,8.234084005526339e-05,-4.305369186946226e-05,-0.0003936026779979,0.0022842661269745,0.000446910275432,-0.0005530730377679,0.0003118567836169,0.0002208257638397,0.0019258506610992,-0.0008446768595618
06/2019,0.0027354708722912,-0.0004637981426786,-0.0003760485382294,-0.0004073026376102,0.0003382105240785,-0.000210705965526,-0.000833737072471,-0.0003436120865194,-0.0005893214924126,-0.0003432729150948,0.0014868735910616
07/2019,-0.0025745838392794,0.000338391785522,0.0004440481669756,0.0003015617854912,-0.0018970418493202,0.0005739376360456,0.0004821849955185,4.7719091167987976e-05,0.0001477562110583,-0.0003405599401062,-0.0002600396441754
08/2019,0.0026327031116821,0.0001717703753892,-0.0001478326512739,0.000641917424164,0.0030783026600727,-0.0005131476108507,-0.0009686005074206,2.616909293369669e-05,-0.001004447153001,-0.0001603343077848,-0.0006872966517321
10/2019,-0.0031737873558507,0.0003897450005526,0.0002433073222933,-9.79466474613222e-05,0.0017739381292821,0.0004476116149175,-0.000693501752503,0.0004225696080924,0.0021162826763412,8.221165327894873e-05,-0.0012290008540331
11/2019,0.0031275346857786,-0.0004233420895955,-0.0002694285113048,-0.0006061924979146,-0.0021825618610374,-0.0004407499890757,-0.0005598262067336,-8.390500735936876e-05,-0.002892748286115,-0.0009379596293078,0.0002918975809164
12/2019,-0.0011418278272214,-1.102662725480444e-05,-0.0007342529703877,0.0009694460820115,0.0010305011210913,0.0010451308532629,0.0014280416932308,0.0002290201804693,0.0009621221564367,0.0020995296303594,0.0025706803308572
01/2020,0.0004459521174506,0.0005360369493411,0.0012560508904707,2.651609771970806e-05,0.0015847723921646,-0.000784261634502,-0.001106088437798,-0.0006936713726804,0.0003336470259559,-0.0003146454391264,-0.0015179070530596
02/2020,0.0035965142262606,-0.0005862566553574,6.246900078579753e-05,-0.0005064933986023,-0.0020257119057957,-0.0003535909072348,-0.0007016900633071,-0.0001893009343437,-1.7223462662663627e-05,-0.0018158392210316,-0.0006744522768329
03/2020,-0.0066299306497053,0.0009504921975952,0.0008686557759425,0.0011668638118714,0.0031572514513383,0.0015095004023322,0.0034996465844854,0.0001921324534896,0.0031855494883834,0.0023037855043508,0.0045508814468966
04/2020,0.0054869301371087,-0.0002136813529657,-0.0007081447025615,-0.0009951813533737,-0.0007276229270478,-0.0006544229047884,-0.002179277884727,-5.723015396790279e-05,-0.003529387540124,-0.000306691057324,-0.0037708421397843
05/2020,-0.0021074450623863,-0.0006434219515641,-0.0010525795887515,-8.303975588095855e-06,-0.0021319069422897,-0.0005581807438676,-0.0014546748927087,0.000758275634725,-0.0008273081957792,-0.0010519902904812,-0.0019412087749257
06/2020,-0.0004557229784411,-0.0004072252870468,-0.0008024113934561,-0.0004265331585914,-0.0019592972879424,-0.0003993072241153,-0.0003809699857104,-0.0004171585759361,0.0007962796278302,-0.0006362910530628,0.0022307683379908
07/2020,0.0002124053343888,0.0005681193876013,0.0004500952564341,0.0005494230308986,0.0031840690547414,0.0011434716473094,-6.138244387043391e-05,0.0001104429132076,8.488379942387346e-05,0.0007296890425645,0.0020472552077598
09/2020,0.0010385772348485,0.0002132701940992,0.0007017691473937,0.0002024177649143,0.0001954357896061,-9.740504156906944e-05,0.0003169679025439,4.743378148923394e-05,0.0007120729612703,0.0001843478146966,0.0007268443092201
10/2020,-0.0006852258381207,-2.5401774083081904e-06,0.0002422292679866,-0.0001506780711063,0.000652657428294,-0.0005385051406633,-0.0003212288492224,-4.743615212165174e-05,-0.0008259349190984,0.000928059727993,6.697805841993781e-05
11/2020,-0.000195719578217,-0.0002525634093996,0.0007024433787024,-5.8172975027573e-05,0.0001084991894916,-0.0001371733290352,0.0027604173546612,-0.0005284998454617,0.0004071465018132,-0.0008011742510887,0.0006247150334849
01/2021,-0.0005644964555414,-0.0002523869462214,0.0009994822138508,-0.0004795006819193,-0.0003209957704051,-0.0003148027831449,-0.0007399761240527,-0.0003659061015328,-0.0010080134392625,-0.001157195021743,-0.0042269066766265
02/2021,-0.0029775293900244,-0.000554477859651,1.8176810565798465e-05,-0.0006605110302177,-0.0016687918988292,-0.0008132798830961,-0.0014693519415019,-0.0007332070648067,-0.0015164018571121,-0.000856044064982,-0.0006327875999143
03/2021,-0.000935472952687,0.0002466402620326,0.0001595957478517,0.0005466067663753,0.000666549077922,0.0004126103114259,0.0010052196721029,0.0001756859035043,0.0026480281515064,0.0016392827907606,0.0038710203698858
04/2021,0.003849605069857,0.0004806854235007,0.0001154091877738,-4.538892602783465e-05,0.0014156452260295,0.0002261072641892,0.0020970186260841,0.0007998813755905,-0.0005782289340866,-0.0003076088000068,-0.0013787729628348
05/2021,0.0008662947761938,1.013443298015712e-05,-0.0002443507833823,-9.926992902618316e-05,0.0002921196914364,-2.05855769651285e-05,-0.000490025871502,-0.0003009824333968,-0.0006879115917989,-0.0004203120970689,-0.0009933955932091
07/2021,0.0026018785898602,0.0003073279937896,0.0003416436278308,-0.0003863943906638,0.0014922587529708,0.0003434307508902,0.000537125561322,0.000157159402685,0.000926905951827,-9.43264573433772e-06,0.0026476525061635
08/2021,-0.0028541824078237,-2.4992780460398288e-05,-0.0007357110186321,-0.0001867688379375,-0.0004939518268844,-0.0001594169535782,0.000602472221338,3.9578929862001816e-05,0.0002646842873054,-0.0001685430577461,-0.0014352661826523
09/2021,-0.0022336887765229,-0.0002193699676206,0.0005857691366384,-0.0006272256672618,-0.0027110075736421,-0.000164045479255,-0.0005415773040858,-0.0005170998248911,-0.000768462410606,-0.000247461710859,-0.0017655905478398
10/2021,-0.0015187190753415,-0.0001463381667892,-3.2673007407654775e-05,-0.0002384744861365,-0.0042442611182325,-0.000406108391317,-0.0007607821162195,-0.0003258332602002,-0.0018594533683331,-0.0011394748845171,-0.0004309910400106
11/2021,-0.0012249264862213,-0.0004409361858478,-5.9767160791724186e-05,3.773174131662532e-06,0.000326518879238,0.0005848739602122,0.0002414526188919,-0.00106646872635,-1.9972920342174044e-05,0.0007062825789675,-0.0004024960867521
01/2022,-0.0013798541844664,0.0006326949683475,0.0007629056889377,-0.0001957463784488,0.0033695184720518,0.0002090417324906,0.0001189455816924,0.0005885084534485,0.0012166355973024,0.0002280536248305,0.0027611743988801
02/2022,0.0034949296536216,8.999441073733166e-05,-0.0016468546381416,-0.0009930265763197,0.0013683271918752,0.0005526532614168,-0.0025938970603669,0.0009477311287581,0.0008209420829715,-0.0003148038778794,-0.0011311828416892
05/2022,0.0032165126319545,-0.0003872441144109,0.0012714406764155,0.0027468792763519,-0.0057291611747691,0.0002561005752491,0.0009927642128775,0.0001116721833356,0.0007407726578306,-0.001227009175532,0.0015403820467424
06/2022,-0.0008873555852651,-3.067429021080814e-05,0.0006842850022609,0.0008760798946207,-0.0105301188563398,0.000718256575538,0.0046953112777063,-7.45453325417117e-05,-0.0004271987893603,0.0006182325589981,0.0065996577498
07/2022,0.0003876927407097,0.0008853729295508,0.0018015870245009,0.0011092965580793,0.0139621186040432,0.0002246421216116,-0.001901730574159,0.000951380799839,0.0054520066578268,0.0037351535955405,-0.0013772166881385
08/2022,0.0069026695216444,-0.0005786164422029,-0.0020398510252235,-0.0027656623895395,0.0023146169067831,-0.0002449788483286,-0.002807892437816,-0.0008754060460104,-0.0041794542692379,-0.0026504522982304,-0.0086169401851176
09/2022,-0.0091697519677026,-0.0002378188890076,-0.0017159201809111,-0.0013864120211387,-0.0026459142473594,-0.0007602507370354,-0.000725324063059,0.0004868396084195,-0.004151769208769,-0.0022572830447079,0.006137023299399
10/2022,0.000699662570729,0.0003367836712804,-0.001943416297702,0.0001737532897536,-0.0067063850565541,-0.000259630424712,-0.0004559066157385,-0.0003695032533548,0.0042992709032639,0.0003041575572839,-0.0022216782983242
11/2022,0.0016463026052001,-0.0010329177830463,-0.0008955212813617,0.0004093798714377,0.0012101153629278,0.0004520555421111,0.0015118595750273,0.0001742572325992,-0.0021660372409126,0.0005476761797131,0.0004598432908496
12/2022,0.000428465143119,0.0009888459172142,0.0057908535702012,0.000451168873678,0.001349085441326,0.0002514681905293,0.0007435019317787,0.0006812482135588,-0.0026573934079637,0.0013037378143813,0.0010758198860963
01/2023,0.0021642741740102,0.0001882591887929,-0.0009848994139105,0.0011475488173032,0.0059961456239869,0.0002736054990381,-0.0002753356978025,-0.0008248299448037,0.0036584416716476,-0.000246404700473,-0.0004626104436564
02/2023,-0.0054396391633302,-8.318297529581915e-05,-0.0015735188628673,-0.0010511744828517,-0.0021266182293084,-0.0009808644587339,-0.0008912459418636,1.4719124624104282e-05,0.0019412626007936,-0.0007238512115301,-0.0007890778020805
03/2023,0.0035223512497082,0.0003067176702989,0.0003567170483596,0.0006343315486722,0.0024864284850631,0.0009430000794405,0.0013384032145477,0.0003361535876008,0.0026626001123427,0.0008382599523325,0.0012427251966047
04/2023,-0.0006796544425494,-0.0004828393665156,-0.0002716229434196,-0.0006704949605827,-0.0031458849926635,-0.0004626854293849,-0.0014459890015236,-0.0005225741828665,-0.000333191588344,-0.0004563312522965,-0.0003437101084811
05/2023,0.0007907614695629,-0.000156991225538,0.0003039500221829,0.0001837732431766,-0.0044192658899882,2.7899633886019692e-05,0.0007377771797343,0.0005255045370839,-0.004660322620338,-0.0002341030834985,-0.0015448381271761
06/2023,0.0006824375807414,-5.035628185157473e-05,-7.140452164302452e-05,-0.000197714266643,0.0047745782736853,6.636049532824338e-05,0.0002322459304007,-3.27035557322157e-05,-0.0105278638665222,0.0002582083394569,0.0019410330791381
07/2023,0.0011181585309094,0.000159097493954,5.0216637175869855e-05,0.0005339320173941,-0.0046541313394691,0.0007254604694101,3.569901795406633e-05,-0.0002305673668797,0.0213103646597689,0.0001175820292619,0.001720688970632
08/2023,0.0004459141419482,0.0003109189130346,-0.0002419348304317,-6.0723175790481504e-05,-0.0028483270761925,1.07292241426811e-05,-0.0004481378520424,0.0003660530486254,-0.0073282251244859,0.0006000268066404,0.0023976216747532
10/2023,-0.0034727633193035,0.0001896312923104,0.0010014260023073,-4.740010071432009e-05,0.0028484753361752,0.0014180163437195,0.0018815416193598,-0.0002661668752238,0.0002936693985049,-0.0005204847530559,0.0016084159662165
01/2024,0.0013663161717654,0.0002863348149833,-0.0003683087939804,-0.0001620725922361,0.0026388891071162,0.0001387507563741,7.81704519970533e-05,0.0005632962684472,0.0005198279332242,2.826812002490464e-06,0.0012158613291422
02/2024,-0.0002286780268208,-8.203281242478554e-05,0.0001311024540841,4.457062362833459e-05,-0.0011401624950899,-2.560639237940768e-06,0.0001244829341615,-0.0001849726187689,-0.0006366752815205,-5.042523357992601e-06,-0.0004212159671097
