Year,INF
01/2019,0.3516673927572284
02/2019,-0.0342104505439397
04/2019,-0.1967530473219501
05/2019,0.4295065983789978
06/2019,-0.4204628909044725
07/2019,-0.1071780137103104
08/2019,0.3167772812645211
10/2019,0.3401390709421976
11/2019,0.0200104463864816
12/2019,-0.2344930747685172
01/2020,-0.2681047320039305
02/2020,-0.2473442135916435
03/2020,0.2061595041353978
04/2020,0.2998273306414962
05/2020,-0.0992652192394702
06/2020,0.2398462474467293
07/2020,0.0192731499563811
09/2020,-0.4073362070313195
10/2020,-0.4228691983848258
11/2020,0.141097637836832
01/2021,0.243374606571594
02/2021,0.2020994006785414
03/2021,0.1275237832414717
04/2021,-0.6074341194625443
05/2021,-0.0629719364558631
07/2021,0.0805591640495073
08/2021,-0.1490216828645731
09/2021,0.7079961927631508
10/2021,0.9166957726442284
11/2021,0.2381408032478589
01/2022,-1.1291516085922098
02/2022,-1.284677841598146
05/2022,0.453852245734236
06/2022,0.9234539821117238
07/2022,-0.6347860010015367
08/2022,-0.4397020816917667
09/2022,-0.9635923132653764
10/2022,0.1526648073112682
11/2022,-0.260204183582605
12/2022,0.1029976181522656
01/2023,0.5973507060342698
02/2023,1.5052940559082053
03/2023,0.0028526932631436
04/2023,-1.1759194909414816
05/2023,-0.9151185815373388
06/2023,-0.0697465419838607
07/2023,1.0264203675232595
08/2023,0.1043839876732857
10/2023,-1.0016394879209072
01/2024,0.7183483521591811
02/2024,0.3239565533135193
