,Bank,Date,INF,PR,CDR,CR,LAS,NIA,NIM,OE,RA,ROA,SCTA,SIZE,is_Credit_Agricole,is_FUIB,is_Kredobank,is_OTP,is_Oschadbank,is_Pivdennyi,is_Privat_Bank,is_Raiffeisen,is_Sense,is_Ukrsibbank,is_Universal
102,Kredobank,2019-12-01,3.2,15.5,0.8609999527584766,0.076961546981049,0.1494539221297009,0.6841375291667,0.0072993955242775,0.0076312449338797,0.1354997339064029,0.0106694856122985,0.0386776896193455,16.711344836086443,0,0,1,0,0,0,0,0,0,0,0
103,Oschadbank,2019-12-01,3.2,15.5,0.3946626146720461,0.5783169381515654,0.3451903140857645,0.3516728881792438,0.0015275840809034,0.0038337907610789,0.0683287496953762,0.0043437641406262,0.020109108221938,19.42025554855865,0,0,0,0,1,0,0,0,0,0,0
104,OTP,2019-12-01,3.2,15.5,0.8174309297673846,0.10654641917644,0.1283767807491433,0.6429429771778132,0.0071201126217636,0.005328254264726,0.1612802955423284,0.0110742521102217,0.0233196412052231,17.634996639671265,0,0,0,1,0,0,0,0,0,0,0
105,Pivdennyi,2019-12-01,3.2,15.5,0.8110081017334557,0.0934016787225066,0.1476090793952759,0.5450687764341761,0.0042778992379705,0.0090593289240624,0.1067903796607241,0.0078483659731097,0.0403164843903417,17.048656134468583,0,0,0,0,0,1,0,0,0,0,0
106,Raiffeisen,2019-12-01,3.2,15.5,0.7389499113393582,0.073537701221939,0.1457607354977534,0.6616306595670731,0.0074634225382693,0.0060054050098538,0.1451877429896282,0.0112803456586381,0.0515455225989642,18.23693391717632,0,0,0,0,0,0,0,1,0,0,0
107,Sense,2019-12-01,3.2,15.5,0.685608580188867,0.2508831122963015,0.1277498557441757,0.2316936071453385,0.0025601766581641,0.0111126790885578,0.0884275767158557,0.0110498372816914,0.0214923156041352,18.317817298311844,0,0,0,0,0,0,0,0,1,0,0
108,Ukrsibbank,2019-12-01,3.2,15.5,0.5316399973419006,0.0613982048614047,0.0843614634048345,0.4806124194618351,0.0059740547512925,0.0097945834210914,0.1221498456278479,0.0124300881737138,0.0424988105339924,17.792951315948518,0,0,0,0,0,0,0,0,0,1,0
109,Universal,2019-12-01,3.2,15.5,0.6936200241099348,0.0782730391669108,0.1728445729973137,0.391277575546128,0.0082766362239445,0.0121881752191297,0.0945885438585725,0.0211528509201999,0.0129138934202126,16.67871050992403,0,0,0,0,0,0,0,0,0,0,1
110,Privat_Bank,2020-01-01,2.4,14.27,0.2637722544069729,0.9443438977594872,0.3230161277248996,0.3704936529316311,0.0032533308309467,0.0017812751529854,0.0987738961714302,0.0087810703508789,0.0357242402647895,20.105447362292587,0,0,0,0,0,0,1,0,0,0,0
111,Credit_Agricole,2020-01-01,2.4,14.27,0.8210885228304182,0.0639313973170821,0.1063673452680688,0.7126888205172621,0.0059023934884828,0.0043285771611473,0.1384348469998807,0.0082818662487212,0.017912417604588,17.409284532208535,1,0,0,0,0,0,0,0,0,0,0
112,FUIB,2020-01-01,2.4,14.27,0.7728232586036454,0.164485667177358,0.1917743634737092,0.7214751564675943,0.009181501451683,0.005756975721171,0.1434364232966011,0.0127260119345432,0.038662582485341,17.938340467602163,0,1,0,0,0,0,0,0,0,0,0
113,Kredobank,2020-01-01,2.4,14.27,0.851268886439755,0.0756004561681101,0.1773414385982404,0.7413618578091631,0.0071422091577836,0.0048148563024504,0.1301741241246775,0.0096339042568091,0.0283474542004488,16.780899023720398,0,0,1,0,0,0,0,0,0,0,0
114,Oschadbank,2020-01-01,2.4,14.27,0.3277941733590646,0.5683278101297323,0.3539800415231396,0.2962296793828323,0.001669000526606,0.0026409949513602,0.0621337406111621,0.0056341435135172,0.0234457705452225,19.543332944436138,0,0,0,0,1,0,0,0,0,0,0
115,OTP,2020-01-01,2.4,14.27,0.719494512960022,0.0981323823864612,0.2195666076572187,0.717983901657023,0.0063414928161376,0.0033060553919882,0.1577060407797936,0.0088323607277297,0.0200864450357425,17.68966249518713,0,0,0,1,0,0,0,0,0,0,0
116,Pivdennyi,2020-01-01,2.4,14.27,0.6662417672315962,0.0984324133659725,0.2680681471700026,0.6890851623525194,0.0037804462831859,0.004838667799869,0.100760525083651,0.0054861815196827,0.0536346937177487,17.129541292709114,0,0,0,0,0,1,0,0,0,0,0
117,Raiffeisen,2020-01-01,2.4,14.27,0.7187271183264369,0.0680482471592547,0.1455801081740262,0.6694933294723595,0.006668485495337,0.0045517357044369,0.136780066786563,0.0099604957985056,0.0698738496000826,18.34733963336172,0,0,0,0,0,0,0,1,0,0,0
118,Sense,2020-01-01,2.4,14.27,0.6612513365395698,0.2362393355229776,0.1738052860771529,0.4572731882217262,0.0047405868016111,0.0054336901837823,0.0969162236730096,0.0103670779825221,0.0331283872083014,18.26804979368483,0,0,0,0,0,0,0,0,1,0,0
119,Ukrsibbank,2020-01-01,2.4,14.27,0.4818123982509483,0.0109581935472209,0.1965500512535452,0.6042927774960295,0.0059947395333952,0.0058579030101708,0.1220404207446533,0.009920256797103,0.0394414636101083,17.809013725115168,0,0,0,0,0,0,0,0,0,1,0
120,Universal,2020-01-01,2.4,14.27,0.6794645460580597,0.0664150214100007,0.1766055795305606,0.5334920474206089,0.0087570027861256,0.0117010390287494,0.084716515553114,0.0164144954521159,0.0172019232756527,16.79266577342124,0,0,0,0,0,0,0,0,0,0,1
121,Privat_Bank,2020-02-01,2.3,13.42,0.2615139158303671,0.9469535450470332,0.3191063062485199,0.2164240428886377,0.0029284863302751,0.0024953036619354,0.1055165272307101,0.0135312430688766,0.0313360266255964,20.112390098164887,0,0,0,0,0,0,1,0,0,0,0
122,Credit_Agricole,2020-02-01,2.3,13.42,0.7364232277504592,0.0645887408933253,0.2222836012973273,0.7073634052233916,0.0049823330276482,0.0039670607695984,0.1324048562113441,0.0070435266948461,0.0166609408951715,17.491394850996798,1,0,0,0,0,0,0,0,0,0,0
123,FUIB,2020-02-01,2.3,13.42,0.7194060753885997,0.1673621067047817,0.2065836052403031,0.7442170392512317,0.0085577761106552,0.0056353360080128,0.146182735050226,0.0114990327542962,0.0247190882497133,17.96294035832561,0,1,0,0,0,0,0,0,0,0,0
124,Kredobank,2020-02-01,2.3,13.42,0.8252524083787218,0.0789416531211408,0.1621454054575329,0.7479395500958842,0.0066861843441807,0.0053081005553794,0.1356148783511511,0.0089394715700268,0.0337384642072373,16.763199596061547,0,0,1,0,0,0,0,0,0,0,0
125,Oschadbank,2020-02-01,2.3,13.42,0.3015343844692638,0.5750129784605879,0.319544185525256,0.4373008069576906,0.0013234320589106,0.0026167478023537,0.059802981214388,0.003026365462524,0.0185722979464075,19.605244653627626,0,0,0,0,1,0,0,0,0,0,0
126,OTP,2020-02-01,2.3,13.42,0.6717061273495701,0.1070583853689474,0.2501976663623063,0.6809474880008101,0.0059544029072339,0.0035620022336844,0.1575934232718296,0.0087442908772825,0.020488933343239,17.71743480049216,0,0,0,1,0,0,0,0,0,0,0
127,Pivdennyi,2020-02-01,2.3,13.42,0.6462739734517331,0.1003241726611375,0.2700640576020037,0.6296749177829203,0.0039142198195203,0.0061543746036611,0.0998469473072911,0.0062162549419982,0.047467858893389,17.157880943340288,0,0,0,0,0,1,0,0,0,0,0
128,Raiffeisen,2020-02-01,2.3,13.42,0.6565828644929842,0.063964507351066,0.2196442838962249,0.6678885632066934,0.0066297562919162,0.0052307146772865,0.1502960456851799,0.0099264408123493,0.0578400117807679,18.29257683136563,0,0,0,0,0,0,0,1,0,0,0
129,Sense,2020-02-01,2.3,13.42,0.6441651318661915,0.2430802324506386,0.185026930314522,0.6443430306880336,0.0064469317030018,0.0055631660667563,0.093342279331579,0.0100054340560148,0.0234879819811395,18.29167170651563,0,0,0,0,0,0,0,0,1,0,0
130,Ukrsibbank,2020-02-01,2.3,13.42,0.4297345474630998,0.0115018901711546,0.1563620524615295,0.6256194755160475,0.0052002485784273,0.0055960163732665,0.1233307785793287,0.0083121590390674,0.0423945431758193,17.826997851438772,0,0,0,0,0,0,0,0,0,1,0
131,Universal,2020-02-01,2.3,13.42,0.6754897410521448,0.0657997660256157,0.1689397150948393,0.4927223739871334,0.0080208004266047,0.0108461985363597,0.0826880870075307,0.0162785390923087,0.0172138850963406,16.82539837433667,0,0,0,0,0,0,0,0,0,0,1
132,Privat_Bank,2020-03-01,2.1,11.0,0.2604262946914976,0.9454585474947784,0.3287972359804301,0.8447893997897623,0.0032017402430762,0.0026473678623378,0.1154025107723121,0.0037899862899238,0.0319817583199282,20.12391478021947,0,0,0,0,0,0,1,0,0,0,0
133,Credit_Agricole,2020-03-01,2.1,11.0,0.6967854871764741,0.0642678105100853,0.2354231877528562,0.5600130393073488,0.0046951435134053,0.0040030887956483,0.1286685615087824,0.0083839896285496,0.0169539820109398,17.538890476697745,1,0,0,0,0,0,0,0,0,0,0
134,FUIB,2020-03-01,2.1,11.0,0.6989959485921927,0.1680772673880556,0.2196367024060345,0.7274153602801775,0.0088933966052262,0.0054229474035945,0.1469194736049427,0.0122260225599316,0.0266989273961514,17.986350628076206,0,1,0,0,0,0,0,0,0,0,0
135,Kredobank,2020-03-01,2.1,11.0,0.8264157614923581,0.0838417911887963,0.1712361412282304,0.6874341410895817,0.0072355979073368,0.0059764075389658,0.1360189374463787,0.0105255143363528,0.0373496249154778,16.76876734937152,0,0,1,0,0,0,0,0,0,0,0
136,Oschadbank,2020-03-01,2.1,11.0,0.3313673431629184,0.5736777380008286,0.3374149687156134,0.1883888050706084,0.0016426887592889,0.0030893597346161,0.0651427859222499,0.0087196729055807,0.0193011204548226,19.54239331306061,0,0,0,0,1,0,0,0,0,0,0
137,OTP,2020-03-01,2.1,11.0,0.6357864084785366,0.1053027096073288,0.2979736268215612,0.6242305530703364,0.0063554439061463,0.0034683675214995,0.1536433839397899,0.0101812445335886,0.0165919156663904,17.765112713568424,0,0,0,1,0,0,0,0,0,0,0
138,Pivdennyi,2020-03-01,2.1,11.0,0.659707518966206,0.0955453747843664,0.2453254193116304,0.359842525852833,0.0038801306324455,0.0058865162098943,0.100234693283051,0.0107828573714282,0.0470794800861844,17.14505131004159,0,0,0,0,0,1,0,0,0,0,0
139,Raiffeisen,2020-03-01,2.1,11.0,0.6386457656316614,0.0655490365742926,0.2086286742784746,0.6834093861421077,0.0068167447713788,0.0053336643498563,0.1503459743158063,0.0099746139131331,0.0577483976534893,18.319502377179283,0,0,0,0,0,0,0,1,0,0,0
140,Sense,2020-03-01,2.1,11.0,0.63252174153549,0.2304899504231613,0.1745089892792175,0.3326709177764763,0.0043604852963363,0.0060621306265665,0.0942413562000827,0.0131075037321602,0.021911259235301,18.29243356117217,0,0,0,0,0,0,0,0,1,0,0
141,Ukrsibbank,2020-03-01,2.1,11.0,0.4262123967701496,0.0116429041406714,0.1719157717506012,0.4497184567621888,0.0054338343951413,0.0072781406582929,0.124315790143011,0.0120827471353144,0.0392274017372517,17.840224444236362,0,0,0,0,0,0,0,0,0,1,0
142,Universal,2020-03-01,2.1,11.0,0.6690245453447015,0.0625408658734104,0.1453610142418488,0.3520016541458955,0.0072850817372636,0.0120316210035974,0.0811392664389621,0.0206961576784073,0.0117846204427542,16.886475023802966,0,0,0,0,0,0,0,0,0,0,1
143,Privat_Bank,2020-04-01,1.7,10.39,0.2552022599207868,0.943843155073633,0.329628397730636,0.2110396258709894,0.0031822227556372,0.0023922435557327,0.1057235679383919,0.0150787926319705,0.0354835142696493,20.147966462577745,0,0,0,0,0,0,1,0,0,0,0
144,Credit_Agricole,2020-04-01,1.7,10.39,0.7393746741681128,0.0584359191215893,0.1160056178565145,0.6678404708201399,0.0046343832044257,0.0037167735321652,0.1209301665540463,0.0069393566381722,0.0189111399850948,17.61080672569529,1,0,0,0,0,0,0,0,0,0,0
145,FUIB,2020-04-01,1.7,10.39,0.6992670410207122,0.1807876471121138,0.1701870244125676,0.7932223145344163,0.0083455960062735,0.0049734197324084,0.1390393084514762,0.0105211311549802,0.0245201047685996,18.02533192870458,0,1,0,0,0,0,0,0,0,0,0
146,Kredobank,2020-04-01,1.7,10.39,0.7968830037508429,0.0816609045987681,0.1696208628644753,0.774686095033882,0.0064756174810466,0.0054813692572093,0.1301735479982241,0.008359021186205,0.0301827758857521,16.842808642153454,0,0,1,0,0,0,0,0,0,0,0
147,Oschadbank,2020-04-01,1.7,10.39,0.3609144917750969,0.582331490571803,0.3308211202427331,0.3786798001001864,0.0018148130031883,0.0028265707869454,0.0672526378426578,0.0047924737541008,0.0266841794452876,19.549412842741603,0,0,0,0,1,0,0,0,0,0,0
148,OTP,2020-04-01,1.7,10.39,0.6637135084707476,0.1069085211701063,0.1828974719813548,0.7062347399409606,0.0054412242495354,0.0034395687479623,0.15125682981044,0.0077045547914993,0.0227048919575484,17.791618468273416,0,0,0,1,0,0,0,0,0,0,0
149,Pivdennyi,2020-04-01,1.7,10.39,0.7565667633612442,0.0927485004875043,0.0791928526478956,0.6460001212667024,0.0035416217894793,0.0055479674474943,0.0965359155766895,0.0054823856418707,0.0689416235806872,17.16176138854197,0,0,0,0,0,1,0,0,0,0,0
150,Raiffeisen,2020-04-01,1.7,10.39,0.6541046285846859,0.0604593255210598,0.1534308536381242,0.6431477880114961,0.0061886554857685,0.0054126892247572,0.1387330108983314,0.009622446972729,0.0760432217931254,18.39035393819421,0,0,0,0,0,0,0,1,0,0,0
151,Sense,2020-04-01,1.7,10.39,0.6369468319221193,0.2263526792611884,0.1262023504875244,0.6242674270799585,0.003850473778874,0.0055094045871172,0.0870851771196303,0.0061679876473529,0.0407020590298013,18.39653549094023,0,0,0,0,0,0,0,0,1,0,0
152,Ukrsibbank,2020-04-01,1.7,10.39,0.4875652290705866,0.0076040113365633,0.078778639144134,0.5727176094042559,0.0050782443688757,0.0052981058371307,0.1168154892146519,0.0088669254890872,0.0596889558547181,17.923385374799132,0,0,0,0,0,0,0,0,0,1,0
153,Universal,2020-04-01,1.7,10.39,0.6663964685071927,0.0614075900324953,0.1464139493409468,0.6041066914592372,0.0070759414013919,0.009566620322909,0.0791956346931024,0.0117130657571427,0.0311444063751489,16.948422731166122,0,0,0,0,0,0,0,0,0,0,1
154,Privat_Bank,2020-05-01,2.4,9.53,0.2359449128371235,0.945380978140714,0.351672265590206,0.4909288071774499,0.0031712822253559,0.0023038995987916,0.1173271880521873,0.0064597599061031,0.0370891405319283,20.15623024943798,0,0,0,0,0,0,1,0,0,0,0
155,Credit_Agricole,2020-05-01,2.4,9.53,0.7197429998705149,0.0599559440686502,0.1489655261936549,0.6765275023623675,0.0041674117890756,0.0034875262725249,0.124945943818026,0.0061600035098697,0.0210663795367484,17.583004605155946,1,0,0,0,0,0,0,0,0,0,0
156,FUIB,2020-05-01,2.4,9.53,0.6901475638399295,0.1784391745616267,0.194261789903632,0.7713296694988973,0.0076926961391468,0.0053118589618717,0.1158183005071341,0.0099732921516483,0.0225345784992295,18.011952426414208,0,1,0,0,0,0,0,0,0,0,0
157,Kredobank,2020-05-01,2.4,9.53,0.8091272987902748,0.0740169357150619,0.170721549212736,0.7686324257778968,0.0071769160262904,0.0060786592396939,0.137524696100514,0.0093372537842481,0.032186024788034,16.786533499132357,0,0,1,0,0,0,0,0,0,0,0
158,Oschadbank,2020-05-01,2.4,9.53,0.3521364970679677,0.579951404840906,0.3479980189027232,0.6225087331075992,0.0020001861016539,0.0027856763215641,0.0719416501207189,0.0032131052871642,0.0236318244561392,19.52963891821316,0,0,0,0,1,0,0,0,0,0,0
159,OTP,2020-05-01,2.4,9.53,0.6852946684377208,0.1113398683379097,0.1801746627276846,0.7089565447688146,0.0052941332477563,0.0036271848684558,0.1635082060832357,0.0074675003522011,0.0256416067689268,17.731710670571715,0,0,0,1,0,0,0,0,0,0,0
160,Pivdennyi,2020-05-01,2.4,9.53,0.7607076469520143,0.0957236133995554,0.1338425599671562,0.6912674782616034,0.0046738637266725,0.0056306717312163,0.1020781664787779,0.0067612955529549,0.0871805549523866,17.105918944859276,0,0,0,0,0,1,0,0,0,0,0
161,Raiffeisen,2020-05-01,2.4,9.53,0.6229575127627556,0.0607315344320908,0.1863015069155615,0.6373730919330955,0.0066098086073248,0.0042943648912125,0.1456519896507854,0.0103703916763694,0.0568279337547966,18.367895432895804,0,0,0,0,0,0,0,1,0,0,0
162,Sense,2020-05-01,2.4,9.53,0.5970404277349324,0.225178271987511,0.1109723320763498,0.4684429102331881,0.0040561034052454,0.0053381054490289,0.0933916943307675,0.0086586931227679,0.0442114935424957,18.329602681857825,0,0,0,0,0,0,0,0,1,0,0
163,Ukrsibbank,2020-05-01,2.4,9.53,0.4531781841765455,0.0100436404800401,0.1204998675513962,0.6487471467342671,0.0047660495471475,0.0050553828327983,0.1197754731775614,0.0073465441368634,0.0543596955408198,17.90599805197009,0,0,0,0,0,0,0,0,0,1,0
164,Universal,2020-05-01,2.4,9.53,0.6155947399750805,0.0648862924965239,0.1559755004358843,0.5372750768469556,0.0068938709193199,0.0093912282987419,0.0787095680984452,0.0128311757168733,0.0254552782265858,16.973607299927654,0,0,0,0,0,0,0,0,0,0,1
165,Privat_Bank,2020-06-01,2.4,8.0,0.2297939505917896,0.9463648897015444,0.3571026122664849,0.4447175083824565,0.0028615614711807,0.0021278978472899,0.0819541847286952,0.0064345599560244,0.0363540489224571,20.172915998157347,0,0,0,0,0,0,1,0,0,0,0
166,Credit_Agricole,2020-06-01,2.4,8.0,0.6583953716267823,0.073113987207031,0.1968631499798726,0.6826057676072925,0.0040677528332977,0.0037212973778169,0.1287556364009333,0.0059591539162586,0.0204561358841329,17.576721234266362,1,0,0,0,0,0,0,0,0,0,0
167,FUIB,2020-06-01,2.4,8.0,0.6276959355569435,0.1973626143148263,0.2251386542553442,0.7478440390843778,0.0074354004784273,0.0052882091417984,0.1203621336291769,0.0099424480103242,0.025270766632138,18.004943572472257,0,1,0,0,0,0,0,0,0,0,0
168,Kredobank,2020-06-01,2.4,8.0,0.8107445909081368,0.0733937876217515,0.2065125365700401,0.7568822210129577,0.0067675781814886,0.0054336043421895,0.1356108556503674,0.0089413887571984,0.0324838788950095,16.821834490050165,0,0,1,0,0,0,0,0,0,0,0
169,Oschadbank,2020-06-01,2.4,8.0,0.3522768451799498,0.5854882146454046,0.3579826440845446,0.7863168211702036,0.0022617364680251,0.0043913698741277,0.0745350157265809,0.0028763679055717,0.0218048604414728,19.53089100743688,0,0,0,0,1,0,0,0,0,0,0
170,OTP,2020-06-01,2.4,8.0,0.6285731555504281,0.1191830984048584,0.180036673408947,0.6804002644165651,0.0049834913376415,0.0031321186101,0.1625724728477408,0.0073243524411544,0.0291611172291768,17.74842522110194,0,0,0,1,0,0,0,0,0,0,0
171,Pivdennyi,2020-06-01,2.4,8.0,0.7788707262101687,0.0948326021737963,0.1583559639424531,0.7124958123066483,0.0060851437544454,0.0058110850908378,0.1037375208781131,0.0085406028349068,0.0816337721079375,17.111232899593375,0,0,0,0,0,1,0,0,0,0,0
172,Raiffeisen,2020-06-01,2.4,8.0,0.600868784197515,0.0624492259970599,0.2138598898589696,0.6553744938726442,0.0060640654254114,0.0044361131893161,0.1457836379184473,0.0092528248842559,0.0701596614340212,18.405887355954093,0,0,0,0,0,0,0,1,0,0,0
173,Sense,2020-06-01,2.4,8.0,0.5964019952363068,0.225593454632039,0.1419672455189707,0.4215168119255179,0.0042344165254867,0.0055937001005462,0.0936639529439292,0.0100456646228264,0.0306359916793907,18.336292817593407,0,0,0,0,0,0,0,0,1,0,0
174,Ukrsibbank,2020-06-01,2.4,8.0,0.3821159750168331,0.010799844162897,0.1565990739900194,0.607323176754592,0.0041008125273853,0.0053805617734936,0.1186064453997033,0.0067522740516823,0.0482095065801113,17.92148087817024,0,0,0,0,0,0,0,0,0,1,0
175,Universal,2020-06-01,2.4,8.0,0.6210816956736847,0.0645572393004129,0.1428681680518899,0.4134613594549705,0.0067606437741672,0.0100487882465784,0.0769725038185778,0.0163513315563011,0.0272025057190017,17.007407205058584,0,0,0,0,0,0,0,0,0,0,1
176,Privat_Bank,2020-07-01,2.5,6.73,0.2195142987666762,0.9466548397620138,0.3391339094758695,0.4936529206648902,0.0030801144470476,0.0022241266927085,0.0746309650271818,0.0062394332497802,0.0344655601961553,20.14759840808192,0,0,0,0,0,0,1,0,0,0,0
177,Credit_Agricole,2020-07-01,2.5,6.73,0.6344503150750197,0.0709442405992757,0.1883746219658049,0.6549352345454613,0.0043689362412879,0.0035799104068902,0.124955232733561,0.0066707912642996,0.0188232308771013,17.587209539275772,1,0,0,0,0,0,0,0,0,0,0
178,FUIB,2020-07-01,2.5,6.73,0.6377540126877659,0.1870611224640764,0.24335122746555,0.7422800497458295,0.008134416315014,0.005290382985918,0.1225768376323474,0.0109586891332987,0.0274613131904418,18.01545826174996,0,1,0,0,0,0,0,0,0,0,0
179,Kredobank,2020-07-01,2.5,6.73,0.810773633127932,0.0690725101349336,0.1833810324237062,0.7194220897802156,0.0071354952693873,0.0054201119903657,0.1320734924256896,0.0099183711075194,0.0346339318341658,16.86922722663383,0,0,1,0,0,0,0,0,0,0,0
180,Oschadbank,2020-07-01,2.5,6.73,0.3797401995779133,0.4818110255361011,0.4078214722148957,0.3971135358697452,0.0030909694095577,0.0036140064794378,0.0849689809757806,0.007783591165655,0.028577347498116,19.39724767190687,0,0,0,0,1,0,0,0,0,0,0
181,OTP,2020-07-01,2.5,6.73,0.5842800627284499,0.1293999701073446,0.195476509051645,0.6237069714402458,0.0054142012828887,0.0031598283358186,0.1545324416844644,0.0086806810422311,0.0285698039006529,17.781102496765616,0,0,0,1,0,0,0,0,0,0,0
182,Pivdennyi,2020-07-01,2.5,6.73,0.800272686914685,0.0803256690783296,0.1480569520503048,0.6115577747227838,0.0055429304200147,0.0069007154867046,0.0993809746156666,0.0090636251375061,0.0745472401725841,17.186563637937475,0,0,0,0,0,1,0,0,0,0,0
183,Raiffeisen,2020-07-01,2.5,6.73,0.5626484428594548,0.0633625163715832,0.2367419593830582,0.6218192038718725,0.0060260452945525,0.0049832606334289,0.1479264188834546,0.0096909925859964,0.0729665346451001,18.419169491164222,0,0,0,0,0,0,0,1,0,0,0
184,Sense,2020-07-01,2.5,6.73,0.5923071484124349,0.2134249624493746,0.1602752980679337,0.4401812446707533,0.0040317391699101,0.0049051227848543,0.0911914558801006,0.0091592706838879,0.0313002704988038,18.37776687891279,0,0,0,0,0,0,0,0,1,0,0
185,Ukrsibbank,2020-07-01,2.5,6.73,0.3539507798016666,0.0130016120570795,0.1574599742895544,0.5104129135911689,0.0038424677147195,0.0046471054859617,0.1138203033146245,0.0075281553667689,0.0450073832809849,17.971363978203986,0,0,0,0,0,0,0,0,0,1,0
186,Universal,2020-07-01,2.5,6.73,0.653221999189198,0.0627883732992111,0.1331141208741831,0.4679371915384703,0.0073782111098204,0.0106171998765076,0.0786029355505888,0.0157675244525072,0.0221051293690202,17.017545277892882,0,0,0,0,0,0,0,0,0,0,1
187,Privat_Bank,2020-09-01,2.6,6.0,0.2136776353994186,0.9481881608794775,0.3376902324989562,0.4071924721368332,0.0029647955371898,0.0025202082357444,0.0798119402231645,0.0072810666700968,0.0348274967741868,20.173174468059944,0,0,0,0,0,0,1,0,0,0,0
188,Credit_Agricole,2020-09-01,2.6,6.0,0.6486122822461995,0.062771443243545,0.1354136055168568,0.6543426431141218,0.0040756023233167,0.0036623067255532,0.1209212687109359,0.0062285445801305,0.0203065008317463,17.65447007985543,1,0,0,0,0,0,0,0,0,0,0
189,FUIB,2020-09-01,2.6,6.0,0.6223197063355992,0.1839694180904747,0.2076871830763736,0.7692442430978795,0.0083225747072641,0.0050552165298709,0.1194341080287389,0.0108191576107838,0.0290374227770135,18.113271637411128,0,1,0,0,0,0,0,0,0,0,0
190,Kredobank,2020-09-01,2.6,6.0,0.8328902056228558,0.067884036763539,0.1850645006506153,0.6968590589643766,0.0066448152778,0.0051628333008327,0.1295685715124721,0.009535379058823,0.0279171106225071,16.923960394974486,0,0,1,0,0,0,0,0,0,0,0
191,Oschadbank,2020-09-01,2.6,6.0,0.3702411297190255,0.5099277453507093,0.3914276310135878,0.4394974242437969,0.0021379079081971,0.003866691910988,0.0884073120898083,0.0048644378562074,0.0318225331421095,19.394469856284637,0,0,0,0,1,0,0,0,0,0,0
192,OTP,2020-09-01,2.6,6.0,0.5665459326921286,0.1165039180387898,0.1859629457247007,0.6404612204147229,0.0047542240899443,0.0030134929834862,0.1516664775153324,0.0074231256138596,0.0239174932725821,17.86902893547246,0,0,0,1,0,0,0,0,0,0,0
193,Pivdennyi,2020-09-01,2.6,6.0,0.7929598480560607,0.0779413089636415,0.1464484232741454,0.4941408981967309,0.0042136512957087,0.0063904406461438,0.0956662631227209,0.0085272263661754,0.0576841961297972,17.259131460857418,0,0,0,0,0,1,0,0,0,0,0
194,Raiffeisen,2020-09-01,2.6,6.0,0.5469628215365393,0.065187153561075,0.1995100974840028,0.5986928934046643,0.0054624727192214,0.0046983376878515,0.1497761962387041,0.0091239979284827,0.0629063080910534,18.44578223871072,0,0,0,0,0,0,0,1,0,0,0
195,Sense,2020-09-01,2.6,6.0,0.6010344658925529,0.2203001745646507,0.1309351670984741,0.4291642797414551,0.0041292432899246,0.0052703035962166,0.0926747063998662,0.0096215912759846,0.0369727831322197,18.399889594263804,0,0,0,0,0,0,0,0,1,0,0
196,Ukrsibbank,2020-09-01,2.6,6.0,0.3934063778801612,0.0101162100222768,0.1559147023152271,0.5652485444718229,0.0038736978105531,0.0047072088947887,0.114257149668324,0.0068530876345251,0.0504735806507334,17.99671389740714,0,0,0,0,0,0,0,0,0,1,0
197,Universal,2020-09-01,2.6,6.0,0.6600379325195945,0.0565474721930898,0.14100895842806,0.5128701618449923,0.007427683745675,0.0091331803036779,0.0844001702191189,0.0144825811643142,0.0193287963638382,17.12379604851417,0,0,0,0,0,0,0,0,0,0,1
198,Privat_Bank,2020-10-01,3.8,6.0,0.2066667374626258,0.9462353934309042,0.3484563398234225,0.519370044062691,0.00308568906435,0.0026587917099809,0.0831171683791713,0.0059412149384141,0.0336643936206912,20.17538638289355,0,0,0,0,0,0,1,0,0,0,0
199,Credit_Agricole,2020-10-01,3.8,6.0,0.6510899833639332,0.0251854958710952,0.1282225092062102,0.6937978559784334,0.0042440804927088,0.0034242920726974,0.1179614490476642,0.006117171530782,0.0203701841601143,17.680629189432626,1,0,0,0,0,0,0,0,0,0,0
200,FUIB,2020-10-01,3.8,6.0,0.5945487302014681,0.1718635769281936,0.2209213176862429,0.8015887997734635,0.0081524438544061,0.0054740486072644,0.1143694091927669,0.0101703564928927,0.0309098548016,18.166465700263657,0,1,0,0,0,0,0,0,0,0,0
201,Kredobank,2020-10-01,3.8,6.0,0.8304997002659641,0.0641116532025188,0.1904434189262265,0.7395390801005609,0.0067937327767572,0.0050947950130115,0.1262205123901354,0.0091864418792221,0.0249719566655844,16.954885334299235,0,0,1,0,0,0,0,0,0,0,0
202,Oschadbank,2020-10-01,3.8,6.0,0.3452534605694477,0.4592986800553495,0.4215882023304706,0.5158009318551908,0.0027390932460939,0.0047745333229466,0.0910308997258112,0.0053103689367954,0.0322711814775489,19.36280138915034,0,0,0,0,1,0,0,0,0,0,0
203,OTP,2020-10-01,3.8,6.0,0.5763594378989715,0.1113411889005688,0.1852509088710701,0.678793369007052,0.0048764412016016,0.0029920730911593,0.1533964760884263,0.0071839847356419,0.0239825364431591,17.88467791234196,0,0,0,1,0,0,0,0,0,0,0
204,Pivdennyi,2020-10-01,3.8,6.0,0.8019417665712453,0.0518361545391988,0.1748561231176457,0.6419086390642741,0.0044233933972188,0.0055389487310011,0.0961909294832709,0.0068910015039943,0.0662178340090847,17.254061790580433,0,0,0,0,0,1,0,0,0,0,0
