Bank,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01
crystalbank,366350.20781,354758.66099,350618.73561,378270.02943,403303.22694,376153.16354,410051.9842,405372.13105,442885.52158,443353.51229,440792.41836,430328.23785000003,411554.72299000004,463434.33558,475382.58768000006,535520.1732000001,593075.8450099999,597157.42133,609537.1196900001,670597.79017,661363.42336,659657.7254,652055.72052,685376.46818,665546.03133,686044.58112,652994.4684,655046.46977,697548.87366,666859.8556100001,656570.75275,646303.0286000001,624743.1500499999,641510.5744899999,688930.40316,627142.04108,594767.73688,622497.5790799999,612546.5973600001,610431.58881,612096.37821,602403.85787,592033.78886,605997.57316,585538.88726,585286.23411,599473.46141,567056.65978,542346.1497000001,520928.85105000006,499893.70624,499111.28642,498965.39031,541269.74431,542816.83433,561317.5409,611085.4401100001,572403.2604599999,571946.06785,594913.67069,594236.0181699999,578383.7781700001,567161.7573599999
deutsche bank dbu,1848791.66535,2036409.38574,1592648.43722,1151740.48213,872547.35395,949630.06983,1075085.76019,1222806.49549,1165898.07703,1189036.43606,1199889.40073,1097607.80348,475449.99702,884651.8599500001,721085.91741,1452929.17466,1375109.23909,1621473.43392,804299.63102,202586.48628,222470.97964,215962.66767,121871.04514,484831.2834,402170.82725,420190.26025,840464.61461,429982.25357,525828.44826,372090.76989,395260.30386000004,382138.16832999996,348860.72005,401796.32889999996,513400.88212,398809.97468000004,301302.52621,677564.8412499999,1243475.1667799999,1345996.05211,1332142.49647,1394040.33128,1421568.67179,1371089.44076,1147296.03458,974117.30876,889186.03407,848882.5598300002,698363.50365,802078.64328,832913.3271,992971.86077,1294491.6410700001,1047932.2582699999,200044.08344000002,80010.87603,80006.43907,540329.29285,450085.34306,560051.25694,200106.06983,179968.05248,380003.11755
eib,,,,,,,,385526.75638,385486.65005,371776.45168000006,357896.01849000005,311603.35007000004,357564.70970999997,361879.19249000004,362622.74571999995,378561.02937999996,371887.85808,364688.93036000006,367098.59342,374939.16945,377354.79966,372477.81383999996,384483.30134,358471.65907,367406.17749000003,360860.173,360290.62154,353353.29102,354605.41718,363576.94363,346323.84777,342620.27774,348457.66839999997,316303.39813,297424.88695,295723.314,289956.5037,300912.86220000003,307027.16688,303858.08431999997,311588.61301000003,336807.0147,320582.88174,327651.12192,330349.77479999996,320818.97398,320032.40771000006,303870.92597,285170.51679,283316.36274,271708.66563,260534.41162000003,265334.54656,265231.52691,259571.73593999998,255897.83197000003,240989.0821,233082.12365999998,224307.38352,218207.00241999998,180198.67301000003,190001.25856,185257.56708
first investment bank,627186.08272,623267.1925,614725.05759,591876.90795,513548.87444,439302.72301,424538.21949,467382.98806,473519.83529,420732.19706,469667.25679,450570.67414,420043.82337000006,468058.11627,466802.23491,420909.90633,498481.79348999995,510046.97063000005,406551.48432,460698.10761,592071.75917,471065.23446,589790.24345,571434.3883100001,511948.90494,522423.1665,617947.89872,516502.07964,535435.1378,527699.42486,431643.00097,540930.44059,531932.60104,370163.98666000005,345200.90717,346449.26824,248825.76411000002,258586.71673999997,334133.0627,336283.34622,338501.79509,324218.63287,316505.49319999997,247697.37664,212312.65106,184591.69668,162042.74762,147108.65717999998,123920.70893,114123.73246,76732.47505000001,71455.45663,68735.93199,66423.88502,62081.457279999995,60390.67810999999,70946.25174,67826.66163999999,67831.70575,40462.71317999999,16454.862800000003,15974.35104,12108.357970000001
fuib,27244296.98451,27112390.10443,26422769.32726,27775020.20494,28246574.01719,29079185.71744,28913832.46164,30758349.70168,32020303.55007,30726648.10627,31624589.001429997,31842294.22653,32886478.917169996,31933839.256029997,31982773.582590003,33396070.906820003,32272601.2465,30010748.98291,30574893.691180002,31534873.862650003,32549954.693129998,34593853.23150001,35199802.9312,36196383.85846,37573207.58055,37992676.88922,38840867.75002,39629221.490839995,40456408.51236,41908231.2221,44346658.42381,46002635.4353,47586517.413780004,49304184.901240006,50751128.97705,51998843.655360006,53086793.35171,53165751.8657,56455041.37423,54351068.383650005,53204430.52217,52970299.86755,51242315.01336,52036912.9698,50875975.28214,50430511.47647,49380629.86125999,47321109.759619996,43770237.29232,43373070.077479996,43385789.17663,42944107.96862,43418057.7652,43918869.57006001,44698179.13581,44952098.033199996,46516106.07224999,47716174.198690005,48455245.92407999,50363194.23469,52058047.17459,52429198.27649,52448259.902559996
ibox bank,447967.12821,422927.66388,415823.17774,433981.93655,439842.79089,422561.74863,397107.37518,378851.41086,377077.57986,356876.02336,264257.24716,278978.43718,375758.59287000005,338163.68374,343845.44114,316454.8292,341838.02821,378045.27747,391541.20453,393586.12379,295178.58558,275994.82311,297907.23513,252611.91807999997,252867.46238999997,201918.90785000002,202788.40409000003,191958.2289,195323.01078,169486.90984,206932.42924,235920.10447999998,225129.53128,216728.67998000002,233662.94593,225289.43480000002,228439.20864,232823.32984,252801.02527,256201.33057,256486.59199999998,343975.08314000006,336994.20971,424860.46545,416264.36604000005,420539.24453,416480.6764,456813.46431999997,559904.1826500001,482463.16407,,,,,,,,,,,,,
idea bank,3305698.78945,3378486.66366,3470338.87508,3585508.21507,3677729.57139,3782073.45229,3827638.99293,3919879.46149,3979137.37313,4033390.4456700003,4101668.28772,4136971.0376399998,4138390.2795100003,4175413.0049700006,4213216.88813,4207774.35341,4055199.75296,3944793.8714499995,3850317.7088900004,3805134.19477,3777315.8378399997,3760024.9243,3723993.15205,3749825.13962,3790051.7708900003,3823265.98346,3882428.3812700002,4015061.39605,4159561.1947099995,4238085.33254,4332235.76531,4443657.07187,4565878.154920001,4664570.08606,4711376.02773,4746802.58994,4804461.90389,4837747.065180001,4849069.135550001,4775311.58275,4661799.52993,4520359.7249300005,4401758.36347,4339357.156180001,4113373.60281,3789825.75928,3430198.4548400003,3255231.7893100004,2959006.4818800003,2913213.2622599998,2900176.41626,2987594.68972,3088810.8745199996,3226746.70484,3403680.0711000003,3504810.8728700005,3632644.7674399996,3724552.19594,3826106.15261,3892062.70748,3916121.63318,3970022.79989,4053894.12851
iib,1855023.53784,1766607.01432,1821526.34329,1901060.48511,1852472.84484,1806957.58101,1794802.16401,1763261.83594,1701718.13376,1685733.94612,1682961.11178,1592688.39745,1507977.8092299998,1467683.78281,1460304.3309700002,1471072.1558400001,1359818.80489,1369277.5417399998,1397439.68731,1336632.85483,1300176.31424,1254906.5966899998,1216862.7301399999,1116295.80504,1103716.3124799998,1139116.70099,1063324.55687,1069359.853,1101618.97505,1126645.54198,1174137.51225,1177495.06419,1203005.2964,1285247.96535,1181532.4813899999,1183663.04767,1192349.85488,1109796.02333,1163790.9774,1185317.4537499999,1182542.1873299999,1219609.4552,1127740.26532,1176295.04845,1120514.4073599998,1140831.58136,1117069.16284,1045489.7312399999,970465.06137,963834.5748299999,1025978.2900099999,1073869.05275,1145243.82134,1145186.46083,1175956.61526,1138523.29004,1084611.92966,1107322.8199800001,1134458.0853,1151538.26242,1069717.75853,977417.65413,959351.3370999999
ing bank ukraine,8531905.99769,7300153.09128,7164229.95535,7226741.04129,7288917.19186,7004236.95271,6418431.13939,6328373.65375,6406389.725520001,5977072.22455,7746756.629360001,8391433.173719998,7690583.42834,7526563.34381,7419591.277960001,6278154.325240001,6516167.52369,6798988.62783,6108944.67098,6014448.43819,6954750.28201,6417438.5031,6233640.55392,6396547.84822,5821936.637990001,6703665.21575,6890091.137940001,5712354.72897,5972509.6601100005,6295110.77953,5225043.29583,5761036.01803,6877485.0883,5692025.04985,5408298.00769,6973989.75281,6818414.05147,5993355.102159999,7352117.3123699995,6921634.538210001,6691914.288740001,6869320.40863,6601143.28658,7139387.62242,7458150.52417,6288585.0458700005,7210130.99383,6717002.1622399995,7173522.125080001,7020798.72589,7849836.518420001,7249777.1937299995,6717890.37209,7272096.36386,7143284.218959999,6893497.547239999,6463217.07931,6678625.38875,6558259.79026,6349492.75298,6001094.782,6570480.4161,7143407.28063
kredobank,9624869.76445,9686099.43371,10014140.99954,10267826.6739,10463667.68237,10601701.40313,10845014.85816,10749786.61293,10926259.622860001,11153598.15128,11178357.14836,11167917.404749999,11684083.06514,11433068.06827,11453474.05775,12021358.01238,11692949.98872,11751085.41343,12205228.93192,12630628.46422,12765453.27067,13313934.16295,13166849.29156,13169144.26811,13282029.238,13247289.3286,13228694.636370001,14070285.031380001,14610443.04114,15181724.846419998,16036214.09474,16584715.781779999,17094735.84527,17606163.67801,17664670.62372,17712749.241919998,16803942.27572,16955836.571820002,17150573.06749,16742085.1605,16446355.95969,16093559.29279,15586098.46268,15516070.33812,14925844.166569998,14604027.06232,13972715.11089,13301856.58644,12505601.862310002,11945706.48793,11644364.19186,11553236.58184,11672037.29994,11854609.623259999,12048122.879040001,11996315.1794,12006992.00526,12430220.451910002,11994243.52068,11969895.03422,12468094.47651,11746984.27499,11721539.30459
metabank,432910.10269,436333.41452,493720.63914,477571.7358,475882.29029,483878.96038,504186.9546,490386.63251,482625.16318,469572.80358,517169.06622,514091.58454999997,521983.61906,502895.68098,505795.96757000004,520473.29944000003,522296.71379,509528.85599999997,517827.58238,554663.66976,541573.6035999999,487469.96469,509529.42026999994,551901.69244,527942.89007,588582.9859300001,588770.62832,606614.83767,553197.7389700001,565888.7475,529154.55075,521599.84228999994,488342.5555,481356.00377999997,553459.16472,531283.41794,482595.09771,481928.86591,534665.72569,538834.25804,498059.68467000005,486159.62049999996,479664.53723,490311.30351,470293.55761,455054.08903,401512.86844,395946.55826,328122.53253,312209.16351,315303.03186,303605.74396,286479.16554,299078.24347000004,303130.39793000004,298427.42049,290040.72180999996,291391.866,284350.102,280408.3764,265756.57602000004,261181.92188,214257.54927
motor-bank,676958.89879,683584.3035,691062.2027,722236.89739,731135.10096,748677.16877,732938.53473,677762.6625,738477.62344,733889.07472,712629.9887600001,631719.49342,666456.66904,640838.38858,655679.54321,735582.1126700001,647877.98739,576632.25498,523062.23991,559655.7808699999,567844.26699,529847.6565899999,479818.95070999995,529251.24038,537409.5724500001,544832.07989,568838.7134899999,549380.64597,616178.11568,627431.76484,648288.3868499999,621779.55473,566703.9790700001,570715.41191,679282.02064,686319.90817,687940.11356,616223.5384399999,694938.0311799999,695757.44845,689945.3128300001,687176.0706999999,705306.69409,720929.15555,718249.5785899999,686984.9696,741967.36735,665985.0933800001,569578.65482,593516.72203,577025.3523900001,572624.83977,547922.53669,540271.5273,488975.82328,453762.72968,441787.46171,400607.31476,389213.04957000003,349938.06167,272760.14197,179856.49813999998,126691.87282000002
mtb bank,1907702.16912,1917046.09165,1953864.19051,2024891.30143,2146653.03908,2150922.61108,2135398.89817,2166713.14257,2248032.00236,2250176.73229,2272223.34134,2303850.42063,2385474.1341399997,2395285.6631899998,2429419.71429,2618969.8818900003,2593390.5769800004,2852729.02503,2995805.53676,3166817.14846,3103272.9192,3075220.5469,3254691.43685,3268873.3720299997,3217824.03198,3480349.4109599995,3687457.0354500003,3770641.0157,3843072.7200599997,4038660.25594,4003013.56524,4150132.62147,4167336.4494199995,4109832.2415700005,4248060.58228,4390865.49007,4362869.63114,4449441.77931,4852799.620449999,4691441.96259,4638143.308180001,4547453.59814,4754800.40026,4796268.8568899995,4668532.27117,4932392.361219999,4549704.04801,5145813.849719999,4167989.04227,5069768.684889999,4883016.614759999,4836766.80634,4565860.60669,4516866.55505,4524793.405350001,4455982.22628,4586267.30581,4740302.0047,4622106.6215,5125781.0893,5013284.92795,4999494.777480001,4778821.5759
okci bank,247888.76918,257833.71131,254582.01418,259460.02299,253227.80907,248384.00029,241396.51085,234566.00526,231210.80752,199235.91521,207640.36466,200351.23134,199658.65043,204777.0439,177213.28852,182102.03994,184246.01387999998,190965.40761,196671.77634,204448.66674000002,220037.45508999997,240823.58998000002,252523.74629,265730.36293999996,290414.45538,297267.20734,292454.38619,287922.57654000004,291287.70723,269817.48154,255164.89131,249883.04325000002,240175.95147,219786.01077000002,179675.59840000002,164292.07905,164646.93198999998,173326.22111999997,172517.61055,172727.5242,168974.46556,165329.85214,154819.15341,148378.81539,145571.52993,107135.90174,109960.63394000001,108343.48786999998,98699.95723,98289.68026,95841.68288999998,98717.16911999999,111099.45953000001,119394.9408,124542.12888,108376.17043,97368.763,102063.42914,108651.71353,123379.28591,144928.84352,164283.70937,192948.13671999998
oschadbank,67543176.38502,62725346.66305,63938507.49681,67217332.1508,66901451.47315,66159886.21546,66389720.94646,64686703.9072,64653022.54022,65145552.64964,66835705.072390005,66006304.517409995,65168344.131780006,65899847.54163001,65818798.38464,70570049.59977001,68236850.38639,67801851.93743,68273267.41833,64593448.47956,65194091.94582001,63048799.807560004,66073801.592329994,63895018.375259995,63226076.83326,69417687.17241001,69024200.67437,67736391.62024,66342930.50559001,68743149.83160001,69462152.38013001,68917025.71572,70658798.49152,73309859.60774,74596753.64494999,74921651.00549999,74754085.60115999,74998101.43558,77441815.90332998,75362971.04020001,77889440.15438,77096135.72691,77624757.35666001,82799378.49514,82619139.19073,83317682.76279,82507351.19670999,82976972.03136,83215594.6941,82042526.51434,81086132.51506001,80707435.26028,80130554.25789,79774718.81023,80552321.88212,80749487.76562,81499986.31537999,83035062.36771,83645440.99785,85963337.29753,89109019.38982,88774286.27872999,89690041.60969
otp bank,21880185.38463,21759735.6696,21900727.43393,22767566.77429,23543783.761,24068279.27828,24208290.90625,24013145.73327,24351467.580900002,25109874.794830002,25986351.702270005,26526157.14279,25311393.23126,24239644.13659,24365007.829859998,25784681.51195,24680166.26292,23118671.95219,22526811.09238,23594808.427689996,24158729.92087,25458400.08444,26088872.03359,27780562.788390003,27638192.4804,27362288.01737,28165607.92967,28292494.85915,29707465.765839998,30647291.185439996,32258080.19431,32865087.41546,34963059.57106,35993389.033760004,37371840.38012,38982603.63218,40460457.674229994,42798393.01033,45117583.88675,42177565.64839,39016340.81907,38364426.0345,36193621.36477,37321817.76287,35215101.29978,34038129.07852,32659496.020109996,31388988.90085,29892899.953449998,27975706.58522,27535038.62612,26867108.43505,25093138.83548,24176144.23901,23910591.03774,23589105.71675,24114493.66739,24423669.98156,24730253.41281,25155427.79356,24861899.006249998,24484172.22647,24346929.809
piraeus bank icb,1350254.19306,1306216.24255,1337425.71893,1266145.72985,1231872.22043,1382266.11954,1485894.81488,1357397.01635,1320290.84763,1340923.4057600002,1324879.0924499999,1281812.0048,1379408.59366,1352474.7922,1380061.35907,1445602.79814,1339981.43233,1330550.4574900002,1332510.90831,1462786.0551600002,1570260.0363,1671517.26819,1681947.57693,1808085.10751,2114350.77303,1997142.5541499997,2053429.1632200002,2020629.5184699998,2196147.4189999998,2383439.3933,2678906.1955500003,2541769.02527,2611488.74004,2662637.2554099998,2690018.01741,2871469.7724900004,2594968.72292,2616411.46351,2687152.36952,2546436.52954,2482704.8402400003,2455882.52691,2353025.0445000003,2334364.09278,2322848.98742,2312048.5806299997,2251394.4779399997,2209344.67917,2101048.84301,2061719.10526,1997020.3528900002,1954231.23984,1927756.62258,1897522.42473,1900444.6750400001,1814138.2137499999,1779191.35874,1614675.21147,1549937.54339,1621021.28305,1577271.38771,1603528.48313,1590994.07393
pivdennyi bank,15665415.6769,15088260.47325,14957716.45405,15162192.18362,14838258.89049,14290432.93084,14844893.33991,14833378.70462,14995082.20647,15541328.85781,15607128.74633,13924774.94261,13059114.55033,13104476.62621,13680569.66079,15530311.87424,14731231.822369998,14884352.51103,15804642.59782,15889760.0657,16793996.63385,17612435.23743,18007810.20434,18588289.629940003,17405734.29174,17032338.35748,17414401.18544,16373623.8617,17029592.86203,18334070.81136,18479091.08072,18388739.78112,19063633.67722,19356993.5315,20322618.595209997,21611237.656650003,19969068.8323,20673015.57153,22249455.33152,21490858.766569998,20569675.88336,20280559.30266,19212689.08086,20384534.802460004,20305217.139269996,19098812.73323,18345302.62538,17794027.057430003,15652838.61858,,,,,,,,,,,,,,
policombank,380106.10956,370684.19807,351787.44059,344880.71991,341864.61812,349055.88618,382976.95369,395400.90993,395729.49625,365812.30805999995,366228.97880000004,362734.40664999996,336275.90312000003,298910.43166,317933.59650000004,342871.87724,366318.16498,387409.48859,387824.61372,387273.41509,387720.66788,386503.26049,343120.49841000006,353172.93299,283423.44086,314911.46009,349742.20407999994,394969.23374000005,369807.12516,390422.88404,356335.46937,381284.97471000004,449349.66954000003,463673.37769,515399.63848,503180.50844,438137.29519,485925.06364999997,…,519361.11139000003,530383.31496,572077.5108299999,542264.4717100001,560139.6071200001,567302.6681,556940.16819,544301.1728000001,522400.35087,469164.7323,423833.44275999995,410434.33946,429323.96514000004,429684.34102000005,420462.40201,400683.54387000005,408261.23477,426839.08513,393064.79029,398037.1143,411325.66201,406556.54226,368225.60335000005,350644.906
poltava-bank,963925.87978,940349.90529,997690.4201,1020172.2333,1058844.53287,1061115.12638,1143942.65929,1081410.17105,1140684.28113,1111010.0637,1121700.8153000001,1082901.2782700001,991227.62769,973837.65334,989933.5564600001,1095904.17302,1061607.8036399998,1071644.76535,1150578.02058,1070799.0621500001,1073721.9501299998,1082124.70758,1009836.45959,1046796.8851900001,969239.8757900001,959053.68002,1039318.8703000001,1116881.76197,1091385.59802,1079841.66104,1153901.16844,1202727.35968,1266237.36751,1314276.02727,1274613.15909,1301154.74303,1178459.7830400001,1275202.50028,1359752.65024,1339315.14083,1322901.9518,1409911.1287999998,1418249.0392800001,1460454.66044,1421233.31707,1407036.52267,1422592.87006,1361183.35078,1252504.15563,1315664.16214,1319750.4930800002,1246812.85226,1285798.8749799998,1272611.17793,1254904.0680399998,1304154.68575,1312150.1705099999,1269373.55107,1257170.6906700002,1205527.44329,995810.8766099999,1195129.7262000002,1274437.1482900002
pravex bank,,,,,,,,939084.12408,1018082.7231299999,1287919.57123,1313470.4188299999,1417936.73318,1435797.38099,1325201.25047,1349146.8383799999,1803073.9573300001,2010426.8875600002,2198384.4483100004,1763053.4018299999,1914386.8887,2091234.4728400004,2308596.07467,2952333.10098,3176940.1546199997,3098314.52486,2446618.40953,2967914.91864,2655943.32449,2518463.9863,3119633.09349,3023236.9407300004,3095752.70705,3478770.0396,3704296.4941700003,4014077.51846,4239412.66736,4768271.881879999,4536609.983929999,4587145.19758,4535833.47914,4419697.62102,4462433.6587,4377439.77896,4538550.900230001,4359607.62178,4190582.97557,4011282.9586799997,3860698.7135,3694851.2878699997,3600694.2363099996,3379833.61487,3395331.57924,3276659.8760999995,3038757.98091,2832026.92841,2748410.3882199996,2769958.38281,2333498.64425,2070126.9053,2055083.9838399997,2026390.15423,1913308.51802,1960916.63086
procredit bank,16526449.79469,16579219.00932,16397467.54978,16678154.27792,16767096.29026,16901953.06224,16893033.57349,16378715.21697,16462123.237799998,16059120.61939,16244558.98446,16304189.116899999,16122882.34288,16031043.69823,15996048.5537,17852908.674500003,17590056.87934,17932342.286580004,17821074.80047,18333063.6819,18506792.98799,18955767.21768,19213456.75505,19450487.54699,19498716.316990003,19208877.153320003,19165309.551909998,19391818.502940003,20280265.14174,20586642.35088,21407023.732410002,21271747.989690002,21408993.09014,21909582.277050003,22108272.564489998,22648921.169209998,22705397.18257,22984819.32076,23378116.210610002,22616159.8999,22858655.66722,23425715.77654,22863263.57133,23484534.496499997,22557955.844199996,21497316.34761,20609519.21542,20047811.9009,19341399.023059998,19169189.81089,18692101.11906,18688431.47323,18269785.23856,18281574.80508,18524615.20682,18537721.66943,18577168.95026,17988275.48677,17987691.44141,18028429.312829997,18216821.16577,18287420.03405,17629321.85838
radabank,819359.52634,805208.38661,853966.24596,920241.44783,968543.17705,954711.50737,938729.16689,969594.39566,961771.01838,916507.54598,956977.1093499999,942858.60361,859708.6169,880580.20528,853515.8907100001,918795.9364399998,857635.98714,1019949.7307399999,1038161.15548,1019473.6253,1028998.7478799999,995806.88525,904382.20876,946925.2794100001,972097.37832,1147321.67607,1165226.0050899999,1177330.15539,1220931.09395,1235767.27035,1394247.6733900001,1338334.81829,1403288.08028,1393450.8715300001,1457389.44477,1585944.16093,1843612.56005,1825498.3082700002,1799848.8413,1692684.70364,1626289.13903,1653703.25283,1555923.0126,1513816.7047899999,1442165.6585300001,1397920.86292,1319422.02897,1269059.62413,1155728.62143,1033385.98744,1001184.09513,956927.28522,931871.7184500002,867089.52949,851087.4444699999,967440.10919,1067766.8357,1124406.5463100001,1278199.51049,1377736.90309,1654099.21224,1692576.5544599998,1673826.97175
raiffeisen bank,47602786.78944,46000327.16414,45009969.63069,45939315.42554,47713220.54881,47498035.3464,46801082.26877,45844836.34477,46468318.28119,44838813.7397,45092293.04496,46497691.77408,47878523.45515,44925874.60448,44099724.44275,47926405.60633,46815773.86868,45509132.922589995,44405112.69285,44729021.697069995,44246725.439629994,44373502.46633,44728676.84214,46851374.56376,46014963.459809996,45001854.31829,45305128.35428,47669130.949880004,50957477.607499994,52861920.60884,55205501.83673,56241825.63644,57968345.79158,60297614.40092,63948933.47232,67589927.70186,68803612.16961999,69215236.9314,71694914.24821,71699552.15825,70356985.18379001,69641271.42448,68267804.37985,72230958.52966,71514083.74567999,69688126.03185,68004333.11192,66713951.711339995,61821553.11324,60919200.00586,60362266.31244,58176521.08346,53986121.535450004,52132396.46925,50354801.53977,49822766.21211,51524614.3916,53540947.858440004,54998702.172060005,56400899.23767,52601718.82615999,51835414.36784,51733046.690529995
rws bank,116360.79671,124767.07422,148701.62584,155134.72295,173448.90622,181660.48672,193148.18075,188429.99967,192742.21229,204242.04343000002,211385.13134,230774.21261000002,277816.62538,275675.68395000004,259099.30206000002,257627.33652999997,282333.91193,277188.23673999996,282684.72631999996,292645.302,298042.46688,304562.91595,302629.74101999996,304803.03417,333919.5499,367227.49106,386839.55259000004,422304.90279,427458.62786,418459.53693,431512.55871,379566.30345999997,375955.1927,356049.9294,326612.75571,350487.82834999997,306915.73444,335196.03644,364799.62917000003,347668.98709999997,340134.32752,309402.28121999995,315907.48686,342890.22031,336160.09284999996,349107.57966,349447.0862,348346.1141,471144.25493,474966.09233,502213.23182000004,520621.64280000003,527095.10703,522801.3138,486304.12086,506867.60511,514956.8580800001,514614.49746000004,527480.09348,569472.77632,547841.85649,559887.54631,554392.46304
seb corporate bank,524308.89156,524748.58511,303064.29209,755395.62158,752238.09674,1264289.99854,1432479.69182,1281289.84497,788453.82669,792531.65235,793749.5370499999,480896.02564,385041.9999,263532.52787000005,382664.56783,653710.00555,725308.2193100001,672157.1748899999,627330.71864,527412.17261,767653.62751,744356.2627999999,501579.40329,304235.48751999997,446299.3691,291687.67552,681135.89923,299160.51068999997,382867.90982999996,536800.67909,174646.01501,157185.83872,377513.35968,390912.36916,650531.38934,352143.1971,356957.833,384877.55327000003,470408.43101,401095.4638,648263.31551,790460.76692,707489.5774300001,795475.2812199999,774745.65834,389024.90514000005,407110.59075,388369.41972,398070.20025999995,386049.57985,385854.09752999997,240000.18698,239540.74155,20023.18252,10001.446969999999,10011.23931,10009.46007,20002.59647,20010.30145,19985.841099999998,18006.81763,16005.986350000001,12490.391660000001
sky bank,171328.83437,198295.12963,207044.11974,222661.08239,227493.45264,204196.72113,180859.25522,185923.62107,189313.97426,168913.21916,137789.54533999998,130401.69064,149367.22552,146501.35996,144163.65216,129918.33452,113218.74577,110967.82815,110560.54158,110461.71085,113530.19136,140682.46944000002,132331.3444,219380.64802,166462.23946,170675.97022999998,177258.01447999998,170840.10267,169969.09511,163327.56714,174837.01381,182344.78934,226295.51623,253392.86966,257780.86845,282925.42686,313040.9674600001,326133.91181,295739.73523,295639.90178,285899.89573000005,286471.55299999996,273610.5354,270924.59522,271908.30798000004,227564.8426,230475.05909,201372.50352,287180.27398,242205.64086,242556.27738,256076.80001,243900.96161000003,291481.43072,320928.09741000005,350787.09633,426560.51902,423782.62765,424607.27767000004,454673.08840999997,471217.45576,544337.2558500001,576703.3599
tascombank,12971926.59716,12430028.99558,12373166.87729,12670038.14015,12914483.99108,12898489.88614,12982248.83733,12948115.65341,13033781.13899,13137791.043130001,13466274.85095,13058921.81845,12383469.8823,12406407.550719999,12317940.33144,13903257.72375,13611722.600499999,13628794.20688,13280968.15205,14331962.07539,14315779.54883,14702156.91817,14764246.606649999,14282953.240869999,13158403.87731,12318441.039180001,11906046.37904,12647369.233879998,13180502.88864,13105139.93863,12989406.158270001,13883073.47155,14209195.47177,14560212.717819998,15486835.24583,15635472.20131,16207594.8092,16681895.042799998,17212090.82606,16950521.070309997,16527519.14625,15876989.02881,15553065.17023,15607129.10387,15559215.6643,14822958.75333,14785985.252990002,14932831.83726,14192723.692039998,13833390.12889,13599912.362060001,13571534.414549999,14264603.082260001,14525890.855059998,14119185.7194,14494892.09375,15026547.633779999,14260916.70968,14048143.660149999,14239373.22969,14222292.361650001,13905280.84168,14042372.673530001
ukrainian bank for reconstruction and development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.14627,1508.17846,1506.5962299999999,1522.94589,1538.76814,1555.11779,1570.94004,1571.46744,1571.46744,1570.94004,1571.46744,1570.94004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.35535,3.90164
ukrconstinvestbank,,,,,,,,415734.57362,460223.6231099999,468751.9558,471444.39199,557859.57232,470544.8113,505390.40122,537656.11611,470279.90918,526315.9595,486386.20329000003,504370.31914,519157.89454,508726.73639,536427.95203,537406.2362800001,598115.4876199999,566772.95325,592949.62813,662850.89957,651144.62636,650206.46264,677503.5244100001,733586.1137,690066.13556,711394.9766799998,708594.6295899999,731840.60298,712072.5384,714357.23465,712679.0177699999,757069.88743,755938.91341,769235.5758999999,783666.74974,752373.46767,732702.26377,716721.06888,736606.4972600001,618716.35794,657808.68918,598968.6571,584252.31203,546250.09641,469954.33710999996,526245.1363,487084.24774,471142.26159999997,576332.63052,440657.27898,,,,,,
ukreximbank,72478932.43021,70839342.73237,67944102.30353,69429168.79626,67862715.82043,68365283.29268,67007815.69406,64873927.18444,65079078.55228,62833377.36822999,64435915.560890004,60926602.46183,53278939.211160004,53984251.01858,53240308.26291,57489830.88691,54155786.03519,52152635.040400006,52840498.8168,54667615.01833001,51497328.76306,51650901.69431,50644964.96351,50448654.34153,48591483.56196,47482713.795200005,47932931.49351,50145965.33064,51025586.678040005,50934145.534279995,53019404.005200006,53441183.396519996,64455983.189150006,64521672.04507,64166244.801690005,67981894.36419,69330615.89208001,71322039.3946,73276149.04376,77815794.13604,80213005.13448,82410728.67499001,78791263.25007999,89433897.80410999,88455055.10291,82670628.34823,82196374.08209999,82126745.3811,82421873.39964,82910770.41564,81755695.03567001,78016771.6752,78463017.35979,76361869.20529,74780078.26092,74538392.64657001,74270679.46375,73902026.74206999,72857818.36127001,72815336.41835,75604400.17626001,75747393.57297,76064266.16578001
