Bank,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01
eib,,,,,,,,86048.02943,96665.028,102545.55011,115992.51565,125385.14452,136749.05380999998,12290.75078,18657.364520000003,43517.35224,53607.927279999996,60916.10543,67729.41749,84668.29495000001,91966.34582,101646.61884,110144.99146,118120.9239,129892.10893,7930.351360000001,14699.67022,22229.101880000002,29538.91999,36949.02362,43946.62319,51763.32101,60277.04785,71137.96295999999,80992.79226,93611.67355,102924.70151,17395.31278,29972.24789,37046.585210000005,41983.945869999996,48549.31339,57229.536029999996,84591.02477,94361.6684,103933.63891,113681.09236,123527.48173,134746.49711999999,11685.97962,21406.84421,34120.78739,43111.29576,51836.71,60221.377519999995,69183.40062999999,78358.70258,86836.50493000001,95343.47308,104538.99134,129185.55875999999,11671.54037,24086.261140000002
first investment bank,161858.02436,16280.4049,30053.80476,46776.71182,60213.94266,75188.71045,87371.39844,100440.30723,113417.8303,124437.56806,137534.37531,150117.95736,164520.98265999998,14475.69258,27220.82112,38503.91525,49587.08366,62988.98004,77143.375,91710.56018999999,105696.52548000001,119234.43529,132934.30741,146487.25934999998,161467.38607,12805.58279,28443.38269,44922.03252,60220.44448,75550.19386,90512.6838,106460.5018,121166.70250999999,134665.56962999998,146324.94592,159315.56506000002,171257.66839,15365.56066,26539.959150000002,34091.34008,41809.93769,49784.7936,47152.881890000004,47349.94534,47523.12864,47626.25655,46943.122619999995,46086.60256,45342.70701,-1371.86345,-2305.31258,-3309.36793,-4665.3566900000005,-6241.3965,-7765.45546,-6360.001719999999,-3317.51555,-74.84166,4112.00426,14947.27452,19860.9537,4426.87734,9196.92677
fuib,6214884.44273,567716.96621,1167579.72193,1791813.96892,2363056.68514,2965415.59692,3564089.09035,4234766.7379,4896923.38787,5568623.386670001,6261687.67509,6946802.554570001,7591894.94616,804478.72322,1548769.8151,2357276.77399,3077862.3731299997,3756487.67043,4428289.103379999,5177314.57176,5983282.275669999,6799553.95651,7618262.5312,8480190.03078,9078465.90345,883030.33546,1750949.32234,2635183.52598,3554487.41081,4492814.99895,5413380.7579499995,6382345.442290001,7388150.92755,8459558.65226,9621144.186789999,10787119.341559999,11917727.81844,1280100.7070000002,2407125.06742,3624470.5669,4813162.59052,6110259.00035,7333198.18502,8719507.873230001,9765850.81989,10860582.48854,12003225.45842,13325855.18194,15452663.02596,1234222.59812,2293480.4099,3539229.2561999997,4695036.089930001,5964782.971960001,7255508.82215,8638779.73735,10035000.85499,11456289.48832,13080735.48434,14532373.62475,16043269.05841,1551005.3077699998,3102338.04473
ibox bank,285751.4958,30968.60279,50911.60584,76623.49559,106580.42669,136989.59571,152768.51146,183951.30262,203206.25284,224514.50514999998,246612.13143,263978.61638,293571.04174,30364.82783,60761.62569,103345.39194,125296.60662,150866.14205999998,187071.08885,235088.39476,277947.67714,320646.76356,369907.35616,422138.07434,481012.48266,42117.361809999995,91525.24751,149357.64091,213132.18673,299410.84539000003,391496.5333,570965.8248099999,768847.56223,886320.74364,1006202.46036,1141760.17658,1314354.7507,117751.24183,258107.86328,307314.03273000004,374893.81708,480716.51899,575306.0479199999,726273.2207899999,864613.21832,991542.73168,1166378.05587,1357155.55628,1615536.8421,296995.73149000003,,,,,,,,,,,,,
idea bank,1441488.5695,137878.19887,265380.20146,410809.02008,556206.24749,711193.73399,863739.81375,1031013.42813,1182446.86254,1343810.50412,1513592.6676100001,1671376.21164,1859834.06082,165828.98807999998,312213.48259,479255.27604,638959.18306,783173.7705199999,935280.68134,1093762.0800899998,1232829.3833,1392628.44551,1571149.1245,1704141.22514,1864645.9486500002,156282.31029,302203.47132,476300.3415,644381.7204700001,824894.69432,1012552.72818,1207545.65671,1414082.6253,1620585.15048,1831306.60633,2043694.00985,2262343.5206600004,220718.80429,424812.13742,651033.85667,836646.1444300001,1070254.56494,1257768.04503,1450450.9651799998,1655386.48441,1845390.5462800001,2040143.22587,2224825.49786,2403119.5763499998,158014.62409000003,297904.64654,453715.15450999996,605834.3758800001,765464.2920799999,928596.0575499999,1131829.91795,1312810.67605,1499854.1774499998,1693391.29577,1889554.68765,2094723.1843200002,204148.27263000002,398179.24022
iib,426982.2599,53581.21661,61128.73921,120954.78307,148180.42658,186865.02315,204677.15812,210501.92646,255609.39419,262910.72383,310505.80792,314287.45689,346441.90998,53137.588520000005,60363.779299999995,164468.53468,163652.10872,183816.82438,199171.58074,240422.07017999998,254571.90947,312370.19220000005,335552.15339,361470.16861,372711.73606,20886.9039,39848.90777,57684.02479,74489.10296,92670.1443,119184.02150999999,149268.14917,176508.81838,187455.37996,214052.48359000002,294665.96595,335201.81877,50541.652749999994,57689.183059999996,83951.24904,104207.97559,125839.42257,268892.45998,392454.49873,409750.94578,452934.59387000004,476613.85035,546240.91819,565590.47902,48695.28392,61735.437359999996,100106.61485999999,123546.62163000001,134086.68438999998,165351.73069,170309.3614,205114.49576999998,233336.41478000002,259659.11196,302396.75156999996,355988.62616000004,26895.5026,94438.75533
ing bank ukraine,1103985.68105,107597.17273,229867.2133,341229.33769,454579.16075,578662.35423,666952.18297,787725.53722,859137.33657,922547.16885,1011126.19483,1109466.11147,1206526.9284599999,78463.47286,139146.39494,241851.71586999999,319003.24341,388441.02637,450962.93225,497167.92446,542653.65902,592445.43665,639307.29391,686001.8169999999,762175.28325,48475.061680000006,91777.36609,148812.91714,204006.07643000002,260287.03015000004,326859.09102,392745.66087,450166.90644,506927.83303,567425.59393,629757.90923,696515.15084,59214.94696,115727.73021000001,177140.59029,254893.77356,365200.02097,513218.53638000006,678278.35333,853140.6601600001,1026802.88357,1203484.6060100002,1383183.0058600002,1560658.19301,185474.10485,344321.77588000003,534542.4956,706990.7382599999,883335.84493,1065923.21249,1254934.43733,1448982.2045200001,1592082.7215,1759711.71562,1919579.91432,2092107.1613200002,182068.21899,341295.06411
kredobank,1822604.73776,167774.04732,320274.13656,483434.31499,638922.26647,802684.44323,967653.35381,1146018.67925,1331354.4596,1497753.4862600002,1681262.29642,1855179.54855,2054461.5273300002,191405.37524999998,365727.52173,571720.39595,747195.38821,933755.15431,1118824.6446099998,1334289.53749,1542031.14512,1761043.15687,1981212.99706,2205183.52495,2441475.13197,215295.12145,420246.67116,647093.61266,867869.25117,1086825.21893,1354870.85103,1585407.73883,1816671.45392,2042604.8397899999,2274889.90324,2512000.96716,2781113.83746,250772.55002999998,463424.50413,682389.81627,923457.04109,1279155.68112,1603543.0046700002,1945126.0411,2170056.08114,2456886.22689,2791882.07499,3142698.0113999997,3497419.9756799997,385310.2723,666039.18615,1005440.21974,1299122.74172,1644167.68363,1990236.77512,2387386.11763,2766167.22432,3141507.13734,3534700.6001,3932977.9302000003,4341414.52513,408588.96491000004,786987.41439
metabank,114817.3676,8976.9715,18015.18066,30017.53458,39515.08908,52674.85155,61512.44365,72940.2926,86126.87116,98625.9202,113887.97833,123872.04388000001,135636.55325,10791.25792,20059.97921,33877.821990000004,43117.737519999995,51610.62849,64871.206040000005,79342.80851,92533.06249000001,107723.56159,122791.88456,133903.28102,148795.69731000002,9233.631280000001,19946.43491,33246.28003,48485.7542,61017.260669999996,76390.49935,91259.41438,106214.88931,121722.34825,136311.61251,152461.30084,168797.13159,13978.45032,26661.11811,34861.92934,43122.63299,53818.862250000006,66118.24604,83594.83428,97995.75013,111346.29126,123776.71153,134407.14931,181582.19753,5904.61763,13828.32346,23348.591500000002,30846.554350000002,42680.2237,53900.27623,65160.09391,78986.75285,89026.80549999999,100559.73362,113629.9598,128621.18215000001,17077.60683,29709.007589999997
motor-bank,124206.73458,11249.94854,21304.22568,30973.44061,40473.94779,52279.31463,61452.76743,72504.99831,82324.47417999999,91810.83400999999,103164.52429,113078.70973,123759.52318999999,10667.469130000001,19486.90082,31963.84999,40387.8591,49482.72208,58023.82616,67860.89578,76078.46023000001,84963.9461,92967.24891,101166.23034,110817.72081,7487.2132,16068.609949999998,25742.97736,38122.60953,47967.61982,57265.91474,67326.26468,78624.41346,91444.52825,102923.56882,115948.65,129022.9303,11438.36188,27107.10412,37247.926909999995,51075.39074,62213.26842,71521.21112,84277.35948,98278.12229,114405.87682,129281.05110999999,137866.76233,148406.96034000002,6189.86484,10865.53018,17779.266109999997,21769.48415,29543.048550000003,37569.809030000004,46787.865009999994,53880.719399999994,59663.70827,69609.48765000001,77536.71905,83444.3093,6783.56986,12269.034619999999
mtb bank,569522.8177,46450.62122,85976.93204,127462.07323,174754.92621,221610.14742,269426.93958,324506.1529,376102.13411,435114.26125000004,496724.40099,539587.18617,602146.8972400001,64276.28955,114485.79164,183634.29126,231810.66064999998,279622.31225,336383.4081,415527.86263,485981.29839,547616.45817,615879.50073,683251.11317,760536.78279,63567.20261,133575.85159,217073.10807,296726.88355,374769.2685,449017.32296,538986.46466,632823.89079,716580.122,811527.61824,925650.6191199999,1058066.57837,118430.17942,241464.31480000002,321812.10062000004,376935.65927999996,453011.34275999997,561903.72699,657507.72951,740049.66643,841522.9545900001,944356.70033,1045143.3834899999,1182308.52736,117339.81504,262601.77838,397737.71346,492457.05696,585090.02191,710118.93901,815670.78451,926284.2171700001,1068718.98818,1202033.31297,1346094.7557100002,1528336.8444299998,213341.8575,340578.46224
okci bank,38963.44756,2731.55586,5868.0252,9594.36587,12750.43933,16481.18454,19695.13435,22524.18351,25762.06988,29846.754650000003,37406.08744,39698.24444,42914.36524,2461.81677,6791.899,10593.01697,14396.393310000001,18435.43392,23116.285340000002,28755.43406,35171.460340000005,44312.58638,53668.18192,70689.40047,88571.69655,6877.8826899999995,18125.68933,35090.391599999995,49676.120859999995,65636.82368,76767.41449,88158.93334,98606.39005999999,110031.73128,118061.58612,125438.79226,136248.74525,8912.14316,18014.7908,22293.676949999997,27623.78794,35508.114839999995,50900.308170000004,70421.73114,96189.59692,120290.25394,146327.38105000003,176655.91994,190361.81392000002,7260.55634,11250.22545,17146.473530000003,20898.54785,22940.61451,29558.751569999997,36949.840469999996,45428.91454,54239.19566,63517.799940000004,73198.06105,101785.94081999999,11295.2392,26002.79029
oschadbank,7663154.80756,1210194.52895,3224029.0143,3211278.21447,3465901.21575,4957453.49192,5844593.3486,6064140.86576,7639689.05483,7505119.91749,8685690.24187,8856614.42464,10074638.16991,1772921.54454,2785075.4966200003,5518326.49249,7025220.88968,8022551.91434,8916479.99963,11034946.056389999,12148556.65259,13470129.960099999,14884229.05943,16147655.328459999,17131826.32847,983688.17319,1543042.92171,2715062.17832,4151388.37256,5304462.34856,6547975.557519999,8183880.50069,9470564.507819999,10379157.451439999,11228006.28845,13220285.07212,15567435.11939,2290680.33188,3491972.9794099997,5712396.97771,6452408.83054,7536289.9017199995,8660906.235779999,16237437.33461,20746440.77542,23410956.32142,23805962.84037,25635458.9128,27476110.27679,3021442.79706,3417990.9527499997,5395979.33792,6045225.67871,7172630.15436,12558180.35608,15440034.31281,18231848.676969998,23855026.4074,25632391.25223,25170198.786820002,23359996.997530002,2339752.23698,4581108.7299500005
otp bank,4521107.11211,471279.09377,896180.70654,1354834.35924,1781149.12963,2240552.73108,2680886.182,3158854.8821,3609676.3574900003,4061405.81458,4560527.28808,5027832.58778,5548758.34594,435411.16685,878187.49757,1417843.5254799998,1835549.0563700001,2219485.4731199997,2602409.24365,3071776.03696,3481023.8684199997,3919710.93851,4356005.38236,4816537.72066,5358529.44762,471076.20152,907782.90972,1446324.01496,1986469.9952200002,2509134.98739,3046610.8174,3611321.73345,4163547.7083100006,4740822.67337,5340223.8316399995,6008005.5812099995,6611751.38524,644077.71896,1257549.29118,1837186.6717,2407013.92498,3105209.35502,3893093.70028,4674635.694759999,5479934.64689,6259062.8975,7089542.33801,8033579.39446,8990118.92131,949299.91624,1721372.5568499998,2623037.02231,3428967.75599,4318048.81431,5179743.215100001,6107026.698249999,6964518.71678,7642632.7043,8661646.39942,9483830.57313,10384867.50771,873473.0954,1671779.66257
piraeus bank icb,347188.2324,29555.30372,57462.63991,83949.11431,117706.12225,148085.4316,177524.31301,214334.37566,242512.23125,270081.85379,301003.98946,327540.63665,367325.62859000004,26601.22946,50575.7841,77142.09151999999,101999.29646,126540.26801,152741.90613,177854.4638,202922.65322,229245.22999999998,257520.76458,285646.26578,325928.92844,26844.091070000002,52143.4595,81503.69662,111147.45893,140444.58788,172594.58917,205593.80576000002,237174.25808,268287.14358000003,304427.45288,337470.96908999997,374811.14737,35084.59448,66912.0186,93301.04191,122344.0853,156555.67769,197788.70368,241433.0377,286898.38933,328652.69104999996,374581.60176,427494.89781,477273.61199,46605.60858,93786.76079,139329.06656,182751.65172000002,233511.51345,284462.83657,337498.55741,391643.45226,444260.8997,491453.67507,535491.901,578306.63148,48508.47788,95153.64130999999
pivdennyi bank,2101501.60037,195969.64013,378943.17247,550880.01337,734719.15496,903561.31481,1068511.8275,1274993.72513,1437888.8021099998,1670954.13668,1826758.61772,1985240.39268,2190638.40029,154466.88567000002,334344.64375,641784.9320200001,800109.6799,986033.94893,1222137.49495,1492567.92044,1819434.33362,2093276.7439200003,2316029.7246999997,2612632.94298,2746172.89646,242058.26455,470124.01105,780322.1746299999,1121349.52309,1368712.77682,1595246.81933,1879686.53445,2168123.53589,2430314.46011,2710468.83455,3018687.02184,3372255.8978000004,331276.28637,491603.69630999997,758635.22084,1062648.2091299999,1468910.27038,2083804.1315199998,2475850.84796,2841452.43077,3247139.1326900003,3602533.03075,4010255.75492,4404878.94229,,,,,,,,,,,,,,
policombank,81171.8736,5818.11522,11122.33508,16974.05449,22168.46202,28120.94809,33666.08481,39764.55198,45480.00916,52514.12927,59822.811649999996,66002.78126,72744.32416,6126.31614,11796.58136,18041.24405,23335.12669,29594.11963,35843.96466,42848.696339999995,69351.9017,76317.15539,83841.853,90087.02537,98716.99639,5326.7216499999995,10823.18915,17197.00835,23980.00085,29275.4488,35161.09226,41318.91269,47836.473159999994,54040.0298,60944.11427,68328.68671,76572.56483999999,6932.6369,…,18146.572790000002,21987.16304,28527.83423,34857.42536,46922.71697,53019.09493,58602.49193,65976.45187,73243.13093000001,81040.78866,6975.95887,13870.27397,22618.99207,31645.22235,40173.32787,48130.34667,56918.36071,65465.972590000005,74292.63883,82767.01398999999,91674.81814,101577.91781,7432.29593,14859.87266
poltava-bank,254742.64613,21106.86228,44645.78181,67585.68333,92738.30227,116801.78566,141354.19778,167700.09158,192857.61301,218299.9824,243859.97649,272129.90148,301536.53413,22019.84416,44388.20785,68006.09371999999,89676.67567,110222.57080999999,133849.53998,162115.25101,188234.56192,213575.04964,238146.89807,262715.25229000003,293029.09734000004,21991.0085,47434.460999999996,75274.58779,102473.09413000001,127654.29505,153799.20755,179716.17841,207595.45406999998,235425.31084999998,263742.3629,293582.6766,327211.90193,26538.11792,54058.611769999996,75701.24653,100009.72937,124921.44397,155373.96480000002,188853.08301,223747.82099,258095.49734,292139.37742000003,330547.12828,379730.13921,38882.46058,78162.79383,117015.4924,157601.47147000002,198902.42027,239187.3445,282629.56988,327031.27442,370055.12,412265.10263,452707.12568,494417.97239,39696.68035,77653.41010000001
pravex bank,,,,,,,,341701.57655,388596.82723999996,432487.45044,479772.99599,523040.65735999995,565551.86793,42681.57166,77547.84870999999,116314.19756,153344.84608,186344.72137,236381.12029999998,267450.97657999996,306819.03349999996,345394.83648,384643.32308,421422.96609,469312.0148,36751.809539999995,78559.94279,113344.3815,155160.69293999998,192866.82880000002,238251.95334,283067.24019,329270.08054,375203.77061,421954.56337,470838.67916999996,527785.4449400001,47426.388940000004,94079.11435,138716.95609,180611.39039,236991.02823000003,305710.691,379586.97243,443517.80405,511302.54861,579214.34914,642443.96759,712537.33441,64503.31709,118876.06338,175100.66332,225271.43272,287231.16685000004,337623.80747,393137.26245,444264.55536999996,490583.2054,570095.64677,627319.76966,672697.5575400001,51270.72382,99583.45199
procredit bank,1342359.21605,119475.1781,225500.59785,347674.66623,472709.61211,600916.01766,725139.61186,871581.95858,1011374.5442199999,1148116.4914000002,1288366.74496,1421379.5478500002,1555996.2406,129244.12095,262944.99391,416021.29108000005,542663.90235,658225.59248,787723.1987000001,918589.48436,1052334.51883,1185824.58533,1321849.48285,1432772.80846,1573197.05176,117638.79667000001,239927.99819,371822.24415000004,510818.81755,641325.0098900001,782636.54648,929922.28273,1081656.09799,1238475.04837,1383515.5659,1541026.26369,1715757.4649,148875.66996,292251.54998,424371.60797,555453.14202,707677.07716,854980.2298900001,988472.16638,1126427.6860699998,1274990.8458699998,1453955.33963,1631735.39633,1840141.68453,182890.89069,352783.64752,539190.99844,777501.2070899999,976978.31244,1181594.55232,1404841.09037,1635801.87548,1869166.26139,2118644.43217,2357010.7318599997,2610257.95376,249121.22094,479829.56721
radabank,198129.77899,17486.5606,32222.28473,49744.76022,67786.07572,86907.74241,105941.19638,126539.50153,153842.37246999997,171554.77648,194410.84978999998,212344.88856999998,233597.2532,21657.976290000002,41813.05956,73065.98137000001,92049.40010999999,115766.14100999999,143923.03414,175884.70392,202351.37274,227768.79252000002,254055.83239,280250.47539000004,311840.10075,25695.31124,52272.90677,81369.30888000001,112783.64064,155274.0581,187527.37060000002,223184.57998,258435.17785,288495.18241999997,322792.76115,357813.70349999995,399444.52869999997,33073.201,70211.34204,119675.78881,153919.0954,182749.58967000002,216659.18965000001,249245.82227,278267.19684,314663.70084,349630.30921000004,386079.64936000004,431056.62268,43592.01268,82266.67008,127657.74311,166154.50114,208172.73874,248229.39052999998,293288.47923,340432.91508,389295.88317000004,440919.83106,491738.96228000004,543363.8789100001,61750.28073,117955.48741999999
raiffeisen bank,10765082.72693,905568.34201,1752540.83467,2638081.39515,3521602.4083,4499789.24603,5375904.99231,6352645.53467,7296000.60756,8226905.40309,9205569.358299999,10156490.588140002,11125218.63138,947827.4314400001,1841203.61148,2761612.13149,3710982.5928700003,4718310.2237599995,5651886.08251,6643712.78852,7593926.33526,8553843.990389999,9510031.720819999,10386410.349739999,11399160.21646,916141.78082,1814044.8207500002,2824862.55618,3870333.17859,4842537.12514,5878564.23883,6973586.88975,8090559.80111,9159692.92633,10279123.606209999,11361840.375359999,12672632.55982,1221747.27067,2412819.96575,3492415.82196,4489939.552130001,5915987.60915,7550041.4759599995,9495619.712399999,11338426.123839999,13354870.192259999,15246351.29837,17248959.90672,19387257.09555,1890083.9239100001,3800683.07597,5706792.716779999,7385199.48027,9341725.82571,11183534.9245,13041694.1956,15051523.04793,16950706.80076,18847697.463150002,20840459.66764,22587247.81488,1956399.50476,3677368.15028
rws bank,132886.98778,13917.88398,22551.82429,30170.84565,246610.25724,255628.51212,265237.48034,275876.67073,277046.6897,293873.64081,304147.17689,313519.24724999996,241859.2062,14300.41907,39280.65946,60004.26257,72967.14091,81734.46667000001,94046.26401,125798.97614,140176.6543,158069.27459,175314.28366000002,190762.14364,259455.71467000002,30633.898510000003,49332.2752,74181.93026000001,102723.65246,126275.02017,152794.65078999999,181964.61583000002,217537.71638,241396.42946999997,260630.0103,290731.05608999997,360617.18632,36119.22907,59143.055349999995,72638.68757000001,88193.41371000001,127228.43508,154463.13024,240121.98797,238409.49729,250390.41369000002,271177.60586,293979.75317,381580.71078,31958.60239,58199.26881,85843.74541,109465.98405,138151.55383000002,169479.45942,201045.80978,237540.75179,269930.08495,312959.45921,357827.60113,407815.40529,61078.250570000004,108809.83265000001
seb corporate bank,163419.09809,15690.89479,29386.1487,42915.7591,55325.69161,69456.22519,83098.47967,96492.46135,110077.12458999999,122616.69214,136470.19460000002,148006.78981,159665.52616,14282.0688,25099.34453,28136.42673,40572.44376,55110.7954,66460.81224,74770.58014,85991.98211,94591.85153,102138.85709,110370.72012,120753.8096,11323.30845,22331.019650000002,35859.34607,43982.07878,56665.03887,68009.43166999999,80490.70083,91822.92762999999,102595.81654,115288.5476,124876.70469,138718.00400999998,14121.81921,25363.931350000003,35869.45386,50677.134340000004,69459.31994999999,92403.6161,128668.74689,157774.40595,187589.7887,223349.07773000002,260569.96722999998,305062.20654,45533.67413,87287.23985000001,129813.58601,168400.16363,206546.14921,243925.91522999998,286331.62549,325794.41879,365248.53927999997,404882.86948,442984.02721000003,484378.66681,45678.330799999996,89871.2909
sky bank,57078.06381,10715.70998,17684.2354,25386.70728,36620.57571,41283.39381,51170.13709,52727.42405,57860.96246,73023.96342999999,77136.44877,77954.92444,104900.82316999999,3361.93804,14615.47457,38180.19407,42423.52216,50821.42991,60751.77136,69224.42784,78947.76662,91198.45442000001,101508.05763,118677.83514,131681.70974,9390.07876,16934.493459999998,29715.094100000002,38266.16202,51929.68937,66218.05748,74219.79326,89083.68115,98356.11119,105766.33351,115763.43603,128890.14047000001,-7064.00958,-15.79506,26248.915490000003,27689.34056,37659.529890000005,53130.60549,137130.56734,136420.49082,167251.60233,202471.77113,257517.6512,246900.44044,35536.877889999996,66169.87806,83918.50872000001,103303.16027000001,127333.70986,148930.08617000002,180715.95002999998,203072.50165,222168.85523,253723.77443,281988.83778,296364.67507,20343.7419,35194.55992
tascombank,1589909.62736,144788.52725,289723.57225,439310.28731,597724.33384,771227.65304,940269.04567,1106514.99404,1271836.60174,1428511.97707,1598021.94954,1752518.8357199999,1930743.88356,148212.1866,309212.17655,481770.74578000006,608272.87137,743720.3483099999,895851.80788,1072943.38541,1239331.6559899999,1421554.57277,1605892.81589,1781143.64765,2003324.82629,167855.46766,363164.18662,598184.96691,797481.54513,1001409.5416,1205579.8559100002,1410571.92182,1620680.3343,1849846.8920099998,2071900.4682,2304955.7332099997,2612691.4188699997,258660.17788,493848.53713,732008.17733,984327.53865,1271596.29497,1695546.54009,2165373.93115,2572193.74732,2926192.22556,3115744.58066,3346395.5585600003,3671198.3762999997,277773.51811,533026.27423,851933.7133599999,1053555.5439499998,1294648.44352,1566981.31333,1829530.84872,2098814.46271,2391318.00196,2671811.3831599997,2964642.25544,3266043.64262,290970.20017,618489.77901
ukrainian bank for reconstruction and development,22550.06496,2064.10956,3994.78103,6138.10888,8129.99884,10172.47844,12199.72757,14211.41798,16228.13584,17962.937029999997,19896.303490000002,21569.42208,23266.53229,1880.2583100000002,3576.3471400000003,5897.23041,7398.69871,8916.48429,10482.59511,12954.94086,14402.06473,16021.999310000001,17675.55578,19265.25517,20787.11066,1673.72964,3127.0911199999996,4663.14837,14840.13907,16743.49262,23717.778710000002,25562.096530000003,28065.86522,21169.644529999998,23818.620880000002,26777.98154,20084.884869999998,3479.31839,6208.422299999999,9037.45092,11777.04887,14738.7124,13409.19257,13136.57262,12259.7582,9082.63384,10719.16309,12776.93434,15288.61594,2467.19154,4598.9623,6955.4992999999995,9472.64768,12284.963740000001,15641.70973,19314.83316,23053.04855,27147.19906,32647.911229999998,38119.341120000005,43686.86232,7031.97679,13008.725919999999
ukrconstinvestbank,,,,,,,,117801.63533,133480.19006000002,149564.5412,166342.15351,183102.31993,203114.78416,18079.27486,34545.4461,53804.615509999996,64805.47789000001,80642.73425000001,100101.75879,123651.81339,144578.43857,167507.07833999998,188159.83424999999,210357.64854999998,235218.9026,21921.98951,43661.29793,71463.52003,100752.70931,125185.50444,155640.16779,188040.47638,219022.39082,249712.09951,278425.10248,309710.05254,352573.99974999996,29405.59313,56678.71944,68822.35486,81726.54826,107361.67887,134630.64535,164135.62241,189576.55917,215128.46018,246223.88553,279709.92063,331752.135,32940.960349999994,60704.001599999996,107683.62198,137276.59731,169867.30667,205462.50094,238812.70223999998,261919.31439,,,,,,
ukreximbank,2928704.53765,433443.77661,754223.3369,1149987.20319,1376568.31471,1943267.29999,2929814.25541,3718227.39654,4634446.64217,5546305.150479999,5300559.36534,6387866.2657,6747556.32641,150707.07553,773034.9800499999,-1191060.27357,-298902.66788,427757.46142,761084.45896,639787.18901,1158004.06999,1145321.7280599999,1194901.7339899999,1987551.29016,2188814.5403,336158.73881,550890.88352,1062228.36026,2999977.87495,3389687.5225099996,3815890.38627,4384907.744039999,5014174.0411,5476268.94482,5817500.18314,6324619.32456,6995861.60144,184913.51377000002,803129.57609,859327.92321,1124991.60874,1939384.42911,4204546.6563,5103206.646190001,5202771.474049999,5394577.78841,5494043.36403,6373092.66007,6855946.8356,592186.34562,602149.4503799999,1415043.47665,1737658.813,2153039.03463,2712522.32122,3080492.47973,4069490.79713,4821103.71889,5733297.036130001,6738894.90919,7907927.99965,960619.32944,1529507.47052
ukrgasbank,4348810.69082,401139.94994,811383.71727,1196279.36297,1937426.14519,2360034.51664,2731419.03036,3118413.33898,3526165.02746,3933316.19946,4388533.243199999,4877297.04564,4865352.777989999,453705.9832,866603.1818,1409406.6218400002,1536317.68376,2022083.22755,2396195.5181899997,2825435.2892,3415462.57133,3846185.69264,4280837.23796,4745535.09443,5290778.7131900005,557735.5564,1129397.04765,1758753.63079,2374611.8169400003,3005793.74148,3653869.1352,4340928.022799999,5010958.85757,5640522.30913,6340282.30793,7159230.15136,7909478.0489300005,664727.09885,1367401.86472,1947331.87687,2495403.78362,3259540.56123,3874718.4893,4507463.9376300005,5032496.64745,5600383.02624,6259416.13136,6870317.35585,7518579.94355,630211.02592,1190440.0983999998,1824662.5935300002,2493721.11563,3220645.65958,3972509.15961,4771765.4896599995,5644229.72691,6525824.107849999,7426187.04264,8326555.64397,9213271.58262,983459.25932,1867190.3842900002
ukrsibbank,6400679.37571,573865.10896,1117043.35885,1769877.53063,2328949.97779,3020366.52406,3564769.60863,4126791.31215,4679875.23514,5228065.82763,5803088.927879999,6325044.55606,7009798.40164,551035.09562,1020665.57328,1711068.24113,2259498.46067,2709132.51432,3128843.43555,3621196.50178,4071441.27346,4531599.49328,5077575.53354,5517124.75837,6086469.0088,435704.83537,888101.16984,1509374.9233000001,1993532.99492,2485915.01101,3076021.9473400004,3630288.145,4193766.4676699997,4779397.88014,5366186.245879999,6080724.45131,6753964.87921,676280.6814,1257804.2425900002,2014177.3578100002,2740442.3636000003,3553532.71322,4727274.90642,6309376.32672,7407037.17304,8520105.61592,9813198.72603,11155700.223280001,12574447.42177,1287118.23236,2473921.0264100004,3819899.88963,4995185.54374,6259604.00986,7586203.08146,8927442.24318,10355844.56134,11550472.28403,12781748.611130001,14069826.44361,15414264.26274,1269971.98642,2469177.18216
unex bank,140090.9278,13950.6733,25870.01888,41533.58061,54241.34838,68755.10867,80508.70529,90495.65241,103429.76385,113293.46427,127712.61922,138756.12092,152046.70967,16926.9993,27631.07185,48710.90127,56627.85061,66701.33661,76304.02694,89977.66927000001,99084.01812,107825.26999,116202.91693,124420.25156,133900.13825,8311.238010000001,21129.25001,34668.498550000004,43205.38468,50525.98482,59791.18076,71408.22645,84381.4384,94567.64541,104745.84001,115462.11981999999,128528.54077,11094.23455,23407.47258,32758.29081,42735.195230000005,55005.2925,68505.24055,80074.22207999999,92674.71999,109622.6003,131855.2866,158530.83857,178536.7821,20896.81696,38213.57983,63322.284029999995,85070.01961999999,106651.16247,132024.67802999998,159358.73789,186770.78612,212781.5461,238650.12346,267080.25208,292915.17536,25619.96123,48500.23553
