,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
01/2019,,,,,,,,,,,
02/2019,,,,,,,,,,,
04/2019,,,,,,,,,,,
05/2019,,,,,,,,,,,
06/2019,,,,,,,,,,,
07/2019,,,,,,,,,,,
08/2019,0.00034959227369437545,0.0014046412542763516,-0.0007822014954142059,0.003868054660274921,0.0004648393175496063,0.0011380125600127244,0.0021972937043712865,-0.00013790853272213632,-0.005857686162331869,-0.00219378789782803,-0.0010841207857045267
10/2019,-0.001517209468788458,-0.0015486879844542473,-0.00026751135860722183,0.0028855725254165465,0.0018789426361090697,-0.0009007884505826784,0.0006834004627567156,-0.002407317337041623,0.0002218331651805336,0.0008419295211205199,-0.00020799524834251917
11/2019,-0.003244802517234184,-0.002187045310791582,-0.000718888287038727,0.0032670168579379544,-0.0015511075372700855,6.513265958156891e-05,-0.015041776144182582,-0.013234097255338688,-0.0017113926304612621,-0.0020624845275833276,-0.00675658140033834
12/2019,0.0023705720270095626,-0.00012582332303642113,0.012585083025542544,-0.0068191673579253605,0.0016052723336226066,-0.0033678195278490815,-0.0038841395029842393,0.005285847499255675,0.008455025197598613,-0.005135679320479147,-0.002910131441901012
01/2020,-0.0022775278055380613,-0.0016120243497661432,-0.001426545305765397,-0.0010751842507452924,-0.0039719341691419295,-0.003092725255950581,-0.01193611183071356,-0.006849466120797655,-0.0029056552553819864,-0.002731497489663129,-0.002892477798288544
02/2020,-0.0016812856173909,-0.0016305925849144122,0.00017338281452397575,0.003331277469005925,-0.00402655234904159,-0.006986754604513749,-0.013804451133237756,-0.00688188295764508,-0.006046420511785576,-0.0060017099519526634,-0.008233120902598017
03/2020,0.0017778417427557688,4.578705085876364e-05,-0.0027939939913730442,-0.002716707780865843,0.0025247028485211667,-0.0007681141321311501,0.007571938182316322,0.011022793289018173,0.011504576675347204,0.0142671346205464,0.01123851042742996
04/2020,0.0033438054117174223,0.0019597091290228727,-0.0055873690473041415,0.0003531657953937395,-0.0015279339965401616,0.0022878839858511413,0.02588954374790644,-0.008953330348453845,0.01382360642908018,0.00803351421412385,0.0056422354144523325
