,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
01/2019,,,,,,,,,,,
02/2019,,,,,,,,,,,
04/2019,,,,,,,,,,,
05/2019,,,,,,,,,,,
06/2019,,,,,,,,,,,
07/2019,,,,,,,,,,,
08/2019,-0.012993270613153196,-0.03674501126688681,-0.06519353313947719,-0.01984123906707083,-0.004773326463567762,-0.07174966137546752,-0.08524630331430744,-0.04478041600859911,-0.03951746428733313,-0.04385021588546065,-0.052403574006768816
10/2019,-0.012992660665899936,-0.01012574649297196,-0.01735238873755071,0.0006723361613727441,0.011295149203872257,-0.004747778134621045,-0.03619069423220543,0.002380850419165692,-0.01893717560618345,0.004734605537927525,-0.0055787233395493685
11/2019,-0.018014730957755354,-0.03516875312500525,-0.0021010054419722535,-0.024536001870836155,-0.00032815230415106367,-0.027024832408431426,0.01226011088555301,-0.0020360760559128555,0.0001936641566523123,-0.02805337154436885,0.03246722762469076
12/2019,-0.0011531303591165165,-0.021929474576399446,0.01375035459034113,0.0033511627055428372,0.0067461785276729525,0.05519120592378898,0.12601740775757753,-0.012831301252819977,0.04298543359573065,0.07652036744434816,0.03514799596005941
01/2020,-0.006425010394520536,0.08667883899423928,0.020388392491075186,-0.010941438736406017,-0.03346737681324968,0.07653077052135376,0.11969544955678335,0.05026091276779052,0.04965876465311772,0.031506700333344934,0.026393426408360177
02/2020,0.0009800725214565431,0.09404983131784292,0.026237451028902542,-0.0025622395652189767,-0.021893587686116933,0.11584239688207493,0.08549251243134035,0.030836932282898966,0.03569575207824696,0.042038069829967856,0.0008498041338371454
03/2020,-0.0026772849836760315,-0.03161026655022117,-0.03154510648284131,-0.006282266829038874,-0.033922831376741736,-0.007832924272179798,-0.09060791770811438,-0.03136760860843735,-0.015129761830275285,-0.05776358953807753,-0.0031281758476769395
04/2020,0.012619616736947281,-0.004506097113189611,-0.016005788886718664,-0.007860082318366851,-0.02207693551309281,-0.015873669087487885,-0.04478595541833172,-0.0036421627095555575,-0.033399623188954314,-0.02011044220352355,0.0015444813125587709
05/2020,0.009464401213947149,0.03775420569120583,0.009140811635329038,0.02185170922983118,-0.019390728006451974,-0.01883005683304048,-0.02850901678241688,0.01825314052569771,-0.006091712722196468,0.012561702176871942,-0.018626928300876394
