,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
12/2018,0.34101054622970045,0.05981431815610842,0.19581777500506603,0.23105157165287354,0.390503628172333,0.12895173376987037,0.12682338165318408,0.10545070932440383,0.0931291388996484,0.09029938347891413,0.0854918453082686
01/2019,0.3398922592841487,0.09232810598191699,0.20422057631436014,0.22031523278351978,0.3921659670948509,0.1376510673089889,0.13449180056356125,0.12214896798634445,0.11698265562211588,0.09944808023131627,0.1206184605611469
02/2019,0.337789797365896,0.05684404703937561,0.21442777127638576,0.2095880205396977,0.3493629485803739,0.10896746787915092,0.1208006888386181,0.1370913174509938,0.13922938774059995,0.10448701102069351,0.14654828560423958
03/2019,0.3308114856054187,0.06206598970193547,0.17188382584503617,0.18743552930330531,0.37574382479617807,0.09578893899899939,0.09845141297213557,0.10305952167144397,0.1135821095150414,0.1129671238617219,0.18720287899218271
04/2019,0.32251291617404104,0.06064253757591562,0.1374902791483595,0.1904807672418281,0.3669924272131869,0.07905658522263595,0.06750084227956372,0.09544470004850508,0.10409031816111133,0.05438541847671294,0.13401680511768507
05/2019,0.32612019683873633,0.09428703595837735,0.15342778536615687,0.1994043563400664,0.3576421705530272,0.08108567141743678,0.0780695720483421,0.10040680023720396,0.11982436397221992,0.07691725716301237,0.11603976705930993
06/2019,0.31644282566954307,0.051034339526055184,0.15224321593962495,0.1873057179382122,0.3311611918216493,0.08918371616701293,0.06936954432915349,0.07843579814618593,0.07977635106099007,0.11388252382140808,0.12545224018986015
07/2019,0.31327170902047513,0.0710792830394505,0.15420984129778767,0.1677075036841276,0.3589458273841478,0.09071191145260034,0.07735441826109571,0.14484924345823777,0.11312974752440631,0.06816227203622036,0.11867175306149452
08/2019,0.3070220633159826,0.06761642186931079,0.10487819750780494,0.15883183256866448,0.34379032698201706,0.07162524834228455,0.04753433536190309,0.09267816827875967,0.08843112267957493,0.06383253875176237,0.08574455130846693
09/2019,0.31318299416618495,0.10110135697113522,0.16525301381608612,0.15769695333551678,0.3622501464423482,0.11750093666712716,0.07791832607292073,0.14836930064361792,0.1153706976460219,0.11393441248655327,0.1511675026770858
10/2019,0.30717344854118583,0.09906064460276211,0.15046102802329203,0.1756137060785244,0.35724589529405004,0.1434793648965018,0.094829232911208,0.1431932711697056,0.10821818799410621,0.11222333581863056,0.13403701462616324
11/2019,0.3041710517625284,0.08353189178565537,0.1685241777244634,0.1494539221297009,0.3451903140857645,0.12837678074914338,0.14760907939527593,0.14576073549775345,0.12774985574417574,0.08436146340483458,0.17284457299731373
12/2019,0.3230161277248996,0.10636734526806883,0.19177436347370927,0.1773414385982404,0.35398004152313967,0.2195666076572187,0.2680681471700026,0.1455801081740262,0.1738052860771529,0.1965500512535452,0.1766055795305606
01/2020,0.3191063062485199,0.2222836012973273,0.2065836052403031,0.16214540545753292,0.319544185525256,0.2501976663623063,0.27006405760200375,0.21964428389622498,0.18502693031452205,0.15636205246152954,0.16893971509483938
02/2020,0.3287972359804301,0.2354231877528562,0.21963670240603458,0.1712361412282304,0.33741496871561344,0.2979736268215612,0.2453254193116304,0.2086286742784746,0.17450898927921757,0.17191577175060122,0.14536101424184888
03/2020,0.32962839773063607,0.1160056178565145,0.17018702441256764,0.16962086286447534,0.33082112024273314,0.18289747198135486,0.07919285264789562,0.15343085363812423,0.12620235048752448,0.07877863914413402,0.14641394934094684
04/2020,0.351672265590206,0.1489655261936549,0.19426178990363202,0.17072154921273608,0.3479980189027232,0.18017466272768462,0.13384255996715624,0.1863015069155615,0.11097233207634981,0.12049986755139629,0.1559755004358843
